event_id,nom_equipement,commune,nom_evenement,categorie_evenement,date_heure_evenement,capacite_stade,billets_vendus_grand_public,billets_vip_hospitalite_vendus,taux_remplissage_pct,recette_billetterie_brute_eur
EVT-STADE-2025-0932,Roazhon Park,Rennes,Match Championnat Ligue 1 - Rennes,Match Championnat,2025-01-13 21:00:00,80000,63187,10813,92.5,5546665.0
EVT-STADE-2025-0933,Arkéa Arena,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-01-09 15:00:00,25000,21103,3322,97.7,1463590.0
EVT-STADE-2025-0934,LDLC Arena,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-07-08 21:00:00,15000,7999,1151,61.0,967665.0
EVT-STADE-2025-0935,Roazhon Park,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-08-14 20:00:00,80000,65842,7518,91.7,3854760.0
EVT-STADE-2025-0936,Patinoire Pôle Sud,Grenoble,Concert Star Arena Tour - Grenoble,Concert / Spectacle,2025-12-17 18:00:00,15000,11660,1825,89.9,1447350.0
EVT-STADE-2025-0937,Stadium de Toulouse,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-06-28 18:00:00,15000,9067,1208,68.5,574010.0
EVT-STADE-2025-0938,Complexe Sportif de Marcq,Lille,Concert Star Arena Tour - Lille,Concert / Spectacle,2025-08-03 15:00:00,80000,55445,5275,75.9,6031575.0
EVT-STADE-2025-0939,Complexe Mangin-Beaulieu,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-01-12 20:00:00,80000,64306,7694,90.0,3852680.0
EVT-STADE-2025-0940,Groupama Stadium,Lyon,Finale Coupe de France - Lyon,Rencontre Internationale,2025-12-21 20:00:00,35000,20611,1964,64.5,1109330.0
EVT-STADE-2025-0941,Stade de Gerland,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-08-04 21:00:00,80000,49945,6775,70.9,3941275.0
EVT-STADE-2025-0942,Matmut Atlantique,Bordeaux,Finale Coupe de France - Bordeaux,Rencontre Internationale,2025-11-24 18:00:00,35000,19140,2420,61.6,1179200.0
EVT-STADE-2025-0943,Stade de France,Paris,Rencontre Top 14 Rugby - Paris,Match Championnat,2025-03-01 15:00:00,80000,63658,9702,91.7,5290110.0
EVT-STADE-2025-0944,Accor Arena,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-07-11 15:00:00,25000,19633,1742,85.5,1318985.0
EVT-STADE-2025-0945,Stade de Gerland,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-10-07 18:00:00,80000,47211,4629,64.8,2573580.0
EVT-STADE-2025-0946,Stade Ernest-Wallon,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-08-23 20:00:00,60000,50289,6231,94.2,3066420.0
EVT-STADE-2025-0947,Palais des Sports André-Brouat,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-02-16 15:00:00,25000,17960,1840,79.2,998800.0
EVT-STADE-2025-0948,Complexe Sportif Hautepierre,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-12-21 15:00:00,42000,30559,3671,81.5,1834520.0
EVT-STADE-2025-0949,Palais des Sports de Marseille,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-01-02 18:00:00,35000,27416,2684,86.0,1493480.0
EVT-STADE-2025-0950,Stade de la Beaujoire,Nantes,Match Championnat Ligue 1 - Nantes,Match Championnat,2025-02-17 18:00:00,25000,17560,2865,81.7,1506450.0
EVT-STADE-2025-0951,Groupama Stadium,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-03-19 15:00:00,35000,27579,3396,88.5,3193215.0
EVT-STADE-2025-0952,Groupama Stadium,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-09-06 18:00:00,35000,19694,1936,61.8,1370230.0
EVT-STADE-2025-0953,Stade de la Beaujoire,Nantes,Concert Star Arena Tour - Nantes,Concert / Spectacle,2025-03-17 18:00:00,25000,17597,2978,82.3,2240245.0
EVT-STADE-2025-0954,Stade Chaban-Delmas,Bordeaux,Finale Coupe de France - Bordeaux,Rencontre Internationale,2025-08-03 21:00:00,60000,50879,6241,95.2,3086620.0
EVT-STADE-2025-0955,Stade Chaban-Delmas,Bordeaux,Finale Coupe de France - Bordeaux,Rencontre Internationale,2025-02-15 20:00:00,60000,39805,3695,72.5,2117900.0
EVT-STADE-2025-0956,Complexe Sportif de Marcq,Lille,Rencontre Top 14 Rugby - Lille,Match Championnat,2025-03-10 15:00:00,80000,45819,6820,65.8,3766855.0
EVT-STADE-2025-0957,Complexe Bréquigny,Rennes,Match Championnat Ligue 1 - Rennes,Match Championnat,2025-04-18 18:00:00,15000,12869,1951,98.8,1066855.0
EVT-STADE-2025-0958,Stade Pierre-Mauroy,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-09-25 15:00:00,35000,21664,3781,72.7,1595170.0
EVT-STADE-2025-0959,Patinoire Pôle Sud,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-08-12 21:00:00,15000,10292,1153,76.3,597010.0
EVT-STADE-2025-0960,Stade de Gerland,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-06-01 18:00:00,80000,65084,11076,95.2,5697780.0
EVT-STADE-2025-0961,Stade Ernest-Wallon,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-11-05 20:00:00,60000,43980,3960,79.9,4728300.0
EVT-STADE-2025-0962,Halle de la Trocardière,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-11-16 20:00:00,42000,32432,3184,84.8,1768960.0
EVT-STADE-2025-0963,Stade de France,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-08-12 20:00:00,80000,61344,9616,88.7,4244320.0
EVT-STADE-2025-0964,Matmut Atlantique,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-04-17 15:00:00,35000,29495,4665,97.6,3673325.0
EVT-STADE-2025-0965,Stade Pierre-Mauroy,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-06-04 21:00:00,35000,23070,2165,72.1,1579400.0
EVT-STADE-2025-0966,Roazhon Park,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-03-15 20:00:00,80000,69196,10084,99.1,4596880.0
EVT-STADE-2025-0967,Stade de Gerland,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-03-10 18:00:00,80000,56078,9042,81.4,3942840.0
EVT-STADE-2025-0968,Stade de la Meinau,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-10-25 20:00:00,35000,24785,2480,77.9,2726725.0
EVT-STADE-2025-0969,Le Liberté,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-04-20 15:00:00,15000,10294,1675,79.8,727570.0
EVT-STADE-2025-0970,Patinoire Pôle Sud,Grenoble,Concert Star Arena Tour - Grenoble,Concert / Spectacle,2025-04-26 21:00:00,15000,13232,1498,98.2,1499220.0
EVT-STADE-2025-0971,Rhenus Sport,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-07-27 20:00:00,60000,50799,8541,98.9,6453165.0
EVT-STADE-2025-0972,Stade Ernest-Wallon,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-11-24 21:00:00,60000,42717,6963,82.8,5371695.0
EVT-STADE-2025-0973,Rhenus Sport,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-01-15 15:00:00,60000,41395,5825,78.7,2698100.0
EVT-STADE-2025-0974,Arena du Pays d'Aix,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-06-10 21:00:00,42000,30851,5311,86.1,3950085.0
EVT-STADE-2025-0975,Arena du Pays d'Aix,Marseille,Match Championnat Ligue 1 - Marseille,Match Championnat,2025-06-14 20:00:00,42000,34534,3392,90.3,2402030.0
EVT-STADE-2025-0976,Orange Vélodrome,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-12-25 18:00:00,35000,31306,2854,97.6,1652680.0
EVT-STADE-2025-0977,Rhenus Sport,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-07-08 18:00:00,60000,34311,5409,66.2,2381580.0
EVT-STADE-2025-0978,Complexe Bréquigny,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-04-16 21:00:00,15000,12084,1671,91.7,780270.0
EVT-STADE-2025-0979,Palais des Sports Saint-Sauveur,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-12-24 20:00:00,15000,9265,1565,72.2,669200.0
EVT-STADE-2025-0980,Patinoire Pôle Sud,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-03-22 15:00:00,15000,7788,1317,60.7,562890.0
EVT-STADE-2025-0981,Matmut Atlantique,Bordeaux,Rencontre Top 14 Rugby - Bordeaux,Match Championnat,2025-05-20 20:00:00,35000,26826,4499,89.5,2331920.0
EVT-STADE-2025-0982,Palais des Sports Saint-Sauveur,Lille,Rencontre Top 14 Rugby - Lille,Match Championnat,2025-08-27 18:00:00,15000,9521,1429,73.0,785695.0
EVT-STADE-2025-0983,Stade de la Meinau,Strasbourg,Rencontre Top 14 Rugby - Strasbourg,Match Championnat,2025-09-21 20:00:00,35000,19745,2620,63.9,1543525.0
EVT-STADE-2025-0984,LDLC Arena,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-07-27 20:00:00,15000,11937,1652,90.6,950165.0
EVT-STADE-2025-0985,Parc des Princes,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-03-26 18:00:00,25000,17328,2222,78.2,1075340.0
EVT-STADE-2025-0986,Stade Ernest-Wallon,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-09-12 21:00:00,60000,44383,5177,82.6,2625740.0
EVT-STADE-2025-0987,Stade de Gerland,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-08-10 20:00:00,80000,58591,6369,81.2,6572485.0
EVT-STADE-2025-0988,Parc des Princes,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-09-24 15:00:00,25000,19429,3296,90.9,1406870.0
EVT-STADE-2025-0989,Palais des Sports de Marseille,Marseille,Match Championnat Ligue 1 - Marseille,Match Championnat,2025-06-27 15:00:00,35000,21513,3092,70.3,1741085.0
EVT-STADE-2025-0990,Halle Clémenceau,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-01-17 20:00:00,25000,15352,1673,68.1,1109090.0
EVT-STADE-2025-0991,Roazhon Park,Rennes,Match Championnat Ligue 1 - Rennes,Match Championnat,2025-09-19 21:00:00,80000,59255,8905,85.2,4892725.0
EVT-STADE-2025-0992,Parc des Princes,Paris,Rencontre Top 14 Rugby - Paris,Match Championnat,2025-01-27 20:00:00,25000,18843,2757,86.4,1537185.0
EVT-STADE-2025-0993,Palais des Sports Saint-Sauveur,Lille,Rencontre Top 14 Rugby - Lille,Match Championnat,2025-03-23 21:00:00,15000,8690,940,64.2,626050.0
EVT-STADE-2025-0994,Palais des Sports André-Brouat,Toulouse,Rencontre Top 14 Rugby - Toulouse,Match Championnat,2025-02-05 18:00:00,25000,22744,2056,99.2,1537480.0
EVT-STADE-2025-0995,Patinoire Pôle Sud,Grenoble,Match Championnat Ligue 1 - Grenoble,Match Championnat,2025-01-20 21:00:00,15000,11133,1422,83.7,856485.0
EVT-STADE-2025-0996,Matmut Atlantique,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-08-11 21:00:00,35000,26143,2767,82.6,1476040.0
EVT-STADE-2025-0997,Palais des Sports Saint-Sauveur,Lille,Concert Star Arena Tour - Lille,Concert / Spectacle,2025-12-21 21:00:00,15000,13093,1427,96.8,1469655.0
EVT-STADE-2025-0998,Stadium de Toulouse,Toulouse,Rencontre Top 14 Rugby - Toulouse,Match Championnat,2025-04-09 15:00:00,15000,11049,1071,80.8,764955.0
EVT-STADE-2025-0999,Orange Vélodrome,Marseille,Rencontre Top 14 Rugby - Marseille,Match Championnat,2025-10-24 15:00:00,35000,26425,4200,87.5,2239125.0
EVT-STADE-2025-1000,Halle de la Trocardière,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-08-16 15:00:00,42000,29452,4736,81.4,2067560.0
