code_insee,nom,population,nombre_d_equipements_sportifs,ratio_de_la_commune,strate_de_la_commune,ratio_de_la_strate_de_commune,ratio_du_departement,nom_de_l_epci_de_rattachement,moyenne_de_l_epci,strate_de_l_epci,moyenne_de_la_strate_de_l_epci,nombre_de_types_d_equipements,moyenne_du_nombre_de_types_d_equipements_de_la_tranche_de_la_c,nombre_de_type_d_equipements_de_l_epci,moyenne_du_nombre_de_types_d_equipements_de_la_tranche_de_l_ep,_01___bassin_de_natation,_02___boulodrome,_03___bowling,_04___circuit_piste_de_sports_mecaniques,_05___court_de_tennis,_06___equipement_de_cyclisme,_07___equipement_piste_de_ski,_08___equipement_d_activites_de_forme_et_de_sante,_09___equipement_equestre,_10___equipement_d_athletisme,_11___mur_et_fronton,_12___parcours_de_golf,_13___parcours_sportif_sante,_14___pas_de_tir,_15___aire_de_sports_de_glaces,_16___plaine_de_jeux,_17___plateau_eps,_18___salle_de_combat,_19___salle_multisports,_21___salle_ou_terrain_specialise,_22___salle_non_specialisee,_23___site_d_activites_aeriennes,_24___site_d_activites_aquatiques_et_nautiques,_25___site_de_modelisme,_26___skate_park_velo_freestyle,_27___structure_artificielle_d_escalade,_28___terrain_de_grands_jeux,_29___terrain_exterieur_de_petits_jeux_collectifs,_30___divers_equipements_sports_de_nature,_31___divers_equipements,longitude,latitude,the_geom,cartodb_id,created_at,updated_at
68149,Huningue,6664,31,4.7,2.000 à 10.000,5.6,6.3,CC des Trois Frontières,4,50.000 à 100.000,4.7,13,9.8,22,22.7,0,1,0,0,8,0,0,2,0,1,0,0,0,0,0,0,1,1,2,2,0,0,3,0,1,1,4,4,0,0,7.58091620482649,47.5894034619208,0101000020E6100000ECC895B2DB521E40AD8C989271CB4740,21551,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68150,Husseren-les-Châteaux,497,1,2,Moins de 2000,7.9,6.3,"CC du Pays de Rouffach, Vignobles et Châteaux",7.5,Moins de 20.000,8.5,1,2.5,17,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27841595771226,48.0364538698213,0101000020E6100000153CA412191D1D40FA583985AA044840,21552,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68151,Husseren-Wesserling,1002,3,3,Moins de 2000,7.9,6.3,CC de la Vallée de Saint-Amarin,8.7,Moins de 20.000,8.5,3,2.5,18,14.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.98634795824992,47.8799223522768,0101000020E61000009DA3FC3205F21B402D06AF4BA1F04740,21553,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68152,Illfurth,2469,6,2.4,2.000 à 10.000,5.6,6.3,CC du Secteur d'Illfurth,3.5,Moins de 20.000,8.5,5,9.8,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,7.2661298751499,47.6761397764379,0101000020E61000009007995984101D40ABA989BF8BD64740,21554,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68153,Illhaeusern,698,4,5.7,Moins de 2000,7.9,6.3,CC du Pays de Ribeauvillé,6.3,Moins de 20.000,8.5,3,2.5,20,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,7.45090826754101,48.1802339890978,0101000020E6100000B0569AE5BACD1D40BE6648E811174840,21555,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68154,Illzach,14596,55,3.8,10.000 à 50.000,3.6,6.3,CA Mulhouse Alsace Agglomération (m2A),3.3,Plus de 250.000,3,13,15.2,26,26.5,3,2,0,0,6,0,0,1,0,2,0,0,0,0,0,0,14,1,4,4,1,0,0,0,0,0,9,7,1,0,7.35983577621757,47.7736721384555,0101000020E610000015242BCA78701D40133F4AB007E34740,21556,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68155,Ingersheim,4696,24,5.1,2.000 à 10.000,5.6,6.3,CA de Colmar,3.4,100.000 à 250.000,3.6,11,9.8,26,23.7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,1,1,1,0,0,0,1,1,5,5,0,0,7.31132951659928,48.1014982095121,0101000020E6100000294B302ACD3E1D40803AB1E4FD0C4840,21557,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68156,Issenheim,3434,17,5,2.000 à 10.000,5.6,6.3,CC de la Région de Guebwiller,5.3,20.000 à 50.000,5.7,7,9.8,19,20.1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,5,2,0,0,7.25852093733678,47.9034327997255,0101000020E61000005CC56CB6B9081D40357A9CAFA3F34740,21558,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68157,Jebsheim,1169,3,2.6,Moins de 2000,7.9,6.3,CA de Colmar,3.4,100.000 à 250.000,3.6,2,2.5,26,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7.48077274166857,48.1232083432568,0101000020E61000005C1989B04FEC1D40EF707E4AC50F4840,21559,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68158,Jettingen,506,3,5.9,Moins de 2000,7.9,6.3,CC de la Vallée de Hundsbach,6.3,Moins de 20.000,8.5,3,2.5,9,14.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.37895797430771,47.5960154248454,0101000020E610000010D7288F0D841D40AFCFC23B4ACC4740,21560,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68159,Jungholtz,906,4,4.4,Moins de 2000,7.9,6.3,CC de la Région de Guebwiller,5.3,20.000 à 50.000,5.7,4,2.5,19,20.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.18866626833057,47.8880936978814,0101000020E6100000465AF1BA31C11C409817E60DADF14740,21561,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68160,Kappelen,522,2,3.8,Moins de 2000,7.9,6.3,CC du Pays de Sierentz,5.7,Moins de 20.000,8.5,2,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.44104122500802,47.613262596565,0101000020E61000008E63964FA0C31D40A90D86637FCE4740,21562,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68161,Katzenthal,549,1,1.8,Moins de 2000,7.9,6.3,CC de la Vallée de Kaysersberg,8.8,Moins de 20.000,8.5,1,2.5,22,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27990877594736,48.106852489249,0101000020E6100000AE3AFA67A01E1D400B69A557AD0D4840,21563,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68162,Kaysersberg,2713,25,9.2,2.000 à 10.000,5.6,6.3,CC de la Vallée de Kaysersberg,8.8,Moins de 20.000,8.5,16,9.8,22,14.5,2,2,0,0,2,0,0,1,0,1,0,0,1,3,0,0,1,1,3,1,1,0,0,0,1,0,2,2,1,0,7.23807165366832,48.1553707636873,0101000020E6100000B7703A0EC9F31C4050656E30E3134840,21564,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68163,Kembs,4514,18,4,2.000 à 10.000,5.6,6.3,CC des Trois Frontières,4,50.000 à 100.000,4.7,8,9.8,22,22.7,0,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,7.50053633421794,47.6797151688531,0101000020E6100000FFB3C7988C001E40DB681AE800D74740,21565,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68164,Kientzheim,759,3,4,Moins de 2000,7.9,6.3,CC de la Vallée de Kaysersberg,8.8,Moins de 20.000,8.5,2,2.5,22,14.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.27984834123134,48.1445516465333,0101000020E6100000BDB64590901E1D40C43819AB80124840,21566,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68165,Kiffis,236,4,16.9,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,3,2.5,13,14.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.35676827103051,47.4412531805997,0101000020E6100000574E61A9546D1D4042F7F5FB7AB84740,21567,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68166,Kingersheim,12779,28,2.2,10.000 à 50.000,3.6,6.3,CA Mulhouse Alsace Agglomération (m2A),3.3,Plus de 250.000,3,11,15.2,26,26.5,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,6,1,5,2,1,0,0,0,0,1,4,3,0,0,7.32203754866509,47.7893307403952,0101000020E6100000FC660E36C4491D40C8DC29CA08E54740,21568,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68167,Kirchberg,826,4,4.8,Moins de 2000,7.9,6.3,CC de la Vallée de la Doller et du Soultzbach,8.1,Moins de 20.000,8.5,3,2.5,22,14.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6.94107324607766,47.7871107939986,0101000020E61000002B2D7CB4A8C31B40BB46E70BC0E44740,21569,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68168,Knoeringue,364,3,8.2,Moins de 2000,7.9,6.3,CC de la Porte du Sundgau,3.9,Moins de 20.000,8.5,1,2.5,11,14.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40176855712404,47.5636699841283,0101000020E6100000ACA27537699B1D40B1C8895626C84740,21570,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68169,Koestlach,517,2,3.9,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,2,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.27209294791367,47.5119144265666,0101000020E6100000B80BA3889F161D40213A746986C14740,21571,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68170,Koetzingue,569,5,8.8,Moins de 2000,7.9,6.3,CC du Pays de Sierentz,5.7,Moins de 20.000,8.5,4,2.5,13,14.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,7.39274797585363,47.6489783921253,0101000020E610000037727F862C921D4092FE54B911D34740,21572,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68171,Kruth,1007,15,14.9,Moins de 2000,7.9,6.3,CC de la Vallée de Saint-Amarin,8.7,Moins de 20.000,8.5,5,2.5,18,14.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,10,0,6.96298775069606,47.9508653706457,0101000020E6100000B2C0FE7519DA1B403EE9DAF4B5F94740,21573,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68172,Kunheim,1763,11,6.2,Moins de 2000,7.9,6.3,CC du Pays de Brisach,7.8,20.000 à 50.000,5.7,7,2.5,21,20.1,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,7.54658373751168,48.077345017967,0101000020E61000006E8DB4A5B32F1E40A1560971E6094840,21574,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68173,Labaroche,2286,10,4.4,2.000 à 10.000,5.6,6.3,CC de la Vallée de Kaysersberg,8.8,Moins de 20.000,8.5,8,9.8,22,14.5,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,7.19540993794338,48.1099390855638,0101000020E6100000EE1EF38A19C81C403B86E47B120E4840,21575,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68174,Landser,1562,10,6.4,Moins de 2000,7.9,6.3,CC du Pays de Sierentz,5.7,Moins de 20.000,8.5,7,2.5,13,14.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,2,1,0,0,7.38553436972965,47.686442849189,0101000020E61000002BE49585C98A1D407FEBF95BDDD74740,21576,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68175,Lapoutroie,1991,13,6.5,Moins de 2000,7.9,6.3,CC de la Vallée de Kaysersberg,8.8,Moins de 20.000,8.5,9,2.5,22,14.5,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,1,2,0,0,0,0,1,0,1,0,7.15900486545004,48.1600848726741,0101000020E61000001C0DE42BD2A21C401B5C3EA97D144840,21577,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68176,Largitzen,300,1,3.3,Moins de 2000,7.9,6.3,CC de la Largue,6,Moins de 20.000,8.5,1,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.19239036232808,47.5612488130661,0101000020E61000000C0FA9FA01C51C40D4844800D7C74740,21578,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68177,Lautenbach,1576,16,10.2,Moins de 2000,7.9,6.3,CC de la Région de Guebwiller,5.3,20.000 à 50.000,5.7,8,2.5,19,20.1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,6,0,7.16375687835167,47.9530153906108,0101000020E6100000D80F14E2AFA71C4008A18768FCF94740,21579,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68178,Lautenbachzell,977,8,8.2,Moins de 2000,7.9,6.3,CC de la Région de Guebwiller,5.3,20.000 à 50.000,5.7,3,2.5,19,20.1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7.09697412043306,47.9258570172949,0101000020E610000000460F2F4D631C40E006957B82F64740,21580,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68179,Lauw,962,12,12.5,Moins de 2000,7.9,6.3,CC de la Vallée de la Doller et du Soultzbach,8.1,Moins de 20.000,8.5,7,2.5,22,14.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,3,0,7.02087191001865,47.7622267767795,0101000020E61000009ABD2B725F151C40A433A3A590E14740,21581,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68180,Leimbach,836,2,2.4,Moins de 2000,7.9,6.3,CC Thann-Cernay,5.5,20.000 à 50.000,5.7,2,2.5,25,20.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.09546944355311,47.7931425059372,0101000020E6100000CC4FE7BDC2611C40AC0892B185E54740,21582,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68181,Levoncourt,251,3,12,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,1,2.5,13,14.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19407008484124,47.4471098155796,0101000020E6100000AC19EE4EBAC61C4047D1F9E43AB94740,21583,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68182,Leymen,1136,3,2.6,Moins de 2000,7.9,6.3,CC de la Porte du Sundgau,3.9,Moins de 20.000,8.5,2,2.5,11,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7.48455111806065,47.500168737962,0101000020E61000002F3E152B2EF01D40A2037A8705C04740,21584,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68183,Liebenswiller,198,1,5.1,Moins de 2000,7.9,6.3,CC de la Porte du Sundgau,3.9,Moins de 20.000,8.5,1,2.5,11,14.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45015255146382,47.5009387477665,0101000020E610000004FE5ACAF4CC1D40687AC9C21EC04740,21585,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68185,Lièpvre,1756,8,4.6,Moins de 2000,7.9,6.3,CC du Val d'Argent,6.4,Moins de 20.000,8.5,5,2.5,17,14.5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,7.27621117589308,48.2677595160946,0101000020E61000007E003D1AD71A1D40D8689EF145224840,21586,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68186,Ligsdorf,331,10,30.2,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,5,2.5,13,14.5,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,7.30073458040837,47.466238390342,0101000020E61000005B850EC4F3331D404C5417B3ADBB4740,21587,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68187,Linsdorf,318,2,6.3,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,2,2.5,13,14.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.40675319643681,47.5153075054145,0101000020E610000050F5F0E883A01D40BE91A998F5C14740,21588,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68188,Linthal,634,9,14.2,Moins de 2000,7.9,6.3,CC de la Région de Guebwiller,5.3,20.000 à 50.000,5.7,5,2.5,19,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,7.09405797130549,47.9523833556202,0101000020E6100000A1BD9ABB50601C405ED2A2B2E7F94740,21589,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68189,Logelheim,835,6,7.2,Moins de 2000,7.9,6.3,CC du Pays de Brisach,7.8,20.000 à 50.000,5.7,5,2.5,21,20.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,7.41807688249954,48.0213854185261,0101000020E61000005732A6581CAC1D402797E4C1BC024840,21590,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68190,Lucelle,40,1,25,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,1,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.27648843327397,47.4383172715744,0101000020E61000003289AAC81F1B1D408D57C5C71AB84740,21591,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68191,Luemschwiller,697,2,2.9,Moins de 2000,7.9,6.3,CC du Secteur d'Illfurth,3.5,Moins de 20.000,8.5,2,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.29750595682043,47.6578816264673,0101000020E6100000C0A2CB66A5301D407E28137735D44740,21592,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68192,Valdieu-Lutran,391,2,5.1,Moins de 2000,7.9,6.3,CC La Porte d'Alsace CC de la Région de DANNEMARIE,5.1,Moins de 20.000,8.5,2,2.5,17,14.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.05616588164644,47.6267649671491,0101000020E6100000354A838C83391C408A179ED539D04740,21593,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68193,Luttenbach-près-Munster,765,8,10.5,Moins de 2000,7.9,6.3,CC de la Vallée de Munster,8.5,Moins de 20.000,8.5,7,2.5,24,14.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,7.12321890016691,48.016665711636,0101000020E610000027DD69182D7E1C4079381F1A22024840,21594,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68194,Lutter,296,5,16.9,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,4,2.5,13,14.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7.37122061368349,47.4581655924644,0101000020E61000008F7CAD41217C1D40BEE48D2BA5BA4740,21595,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68195,Lutterbach,6126,21,3.4,2.000 à 10.000,5.6,6.3,CA Mulhouse Alsace Agglomération (m2A),3.3,Plus de 250.000,3,8,9.8,26,26.5,0,1,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,3,3,0,0,7.27241992603021,47.761251042023,0101000020E61000006050C43FF5161D4071C494AC70E14740,21596,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68197,Magstatt-le-Bas,473,1,2.1,Moins de 2000,7.9,6.3,CC du Pays de Sierentz,5.7,Moins de 20.000,8.5,1,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.41220175081855,47.6390331685481,0101000020E61000007C7A3C3718A61D4097FCBFD6CBD14740,21597,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68199,Malmerspach,522,2,3.8,Moins de 2000,7.9,6.3,CC de la Vallée de Saint-Amarin,8.7,Moins de 20.000,8.5,2,2.5,18,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.02419786305713,47.8603303569827,0101000020E610000095DA1953C7181C40947F1D4E1FEE4740,21598,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68200,Manspach,560,3,5.4,Moins de 2000,7.9,6.3,CC La Porte d'Alsace CC de la Région de DANNEMARIE,5.1,Moins de 20.000,8.5,3,2.5,17,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7.09290407082958,47.6121240228499,0101000020E61000006583A73E225F1C403E9E79145ACE4740,21599,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68201,Masevaux,3300,27,8.2,2.000 à 10.000,5.6,6.3,CC de la Vallée de la Doller et du Soultzbach,8.1,Moins de 20.000,8.5,15,9.8,22,14.5,1,1,0,0,3,0,0,0,0,1,0,0,1,2,0,0,2,2,2,1,1,0,0,1,0,1,4,0,4,0,6.99426358360228,47.7773913549339,0101000020E6100000C5B39C3B20FA1B402ED1568F81E34740,21600,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68203,Merxheim,1286,6,4.7,Moins de 2000,7.9,6.3,CC de la Région de Guebwiller,5.3,20.000 à 50.000,5.7,4,2.5,19,20.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,7.30206825649204,47.909493913807,0101000020E6100000162C8B6151351D4026DBEB4B6AF44740,21602,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68204,Metzeral,1133,14,12.4,Moins de 2000,7.9,6.3,CC de la Vallée de Munster,8.5,Moins de 20.000,8.5,3,2.5,24,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,10,0,7.02444739913423,47.9973747400293,0101000020E6100000DE032FBD08191C402424B9F9A9FF4740,21603,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68205,Meyenheim,1243,4,3.2,Moins de 2000,7.9,6.3,CC du Centre du Haut-Rhin,4.3,Moins de 20.000,8.5,2,2.5,17,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,7.37771970439676,47.9152331744406,0101000020E610000068C145F4C8821D40E437545C26F54740,21604,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68206,Michelbach,365,4,11,Moins de 2000,7.9,6.3,CC Thann-Cernay,5.5,20.000 à 50.000,5.7,4,2.5,25,20.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.11280422306732,47.7615192880204,0101000020E610000006B343F382731C4011A9CA7679E14740,21605,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68207,Michelbach-le-Bas,704,3,4.3,Moins de 2000,7.9,6.3,CC de la Porte du Sundgau,3.9,Moins de 20.000,8.5,3,2.5,11,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7.46498883568081,47.593871589313,0101000020E61000004C04890826DC1D40BA0FF7FB03CC4740,21606,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68208,Michelbach-le-Haut,528,2,3.8,Moins de 2000,7.9,6.3,CC de la Porte du Sundgau,3.9,Moins de 20.000,8.5,2,2.5,11,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4379913161497,47.5634095879861,0101000020E61000000A2EABCB80C01D409A532DCE1DC84740,21607,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68210,Mittlach,332,4,12,Moins de 2000,7.9,6.3,CC de la Vallée de Munster,8.5,Moins de 20.000,8.5,4,2.5,24,14.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7.01961896196439,47.9951483862059,0101000020E6100000F81240FE16141C40F4B5B60561FF4740,21608,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68211,Mitzach,426,2,4.7,Moins de 2000,7.9,6.3,CC de la Vallée de Saint-Amarin,8.7,Moins de 20.000,8.5,1,2.5,18,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.99788466318061,47.8606849064736,0101000020E6100000AC29267AD5FD1B4083BB4AEC2AEE4740,21609,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
68212,Moernach,562,2,3.6,Moins de 2000,7.9,6.3,CC du Jura Alsacien (CCJA),9.1,Moins de 20.000,8.5,2,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.24580104357072,47.5099881293133,0101000020E6100000EDD5CD44B3FB1C40DA5F804A47C14740,21610,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
