id_releve_lineaire,id_magasin,code_barre_ean,rayon_categorie,nombre_facings_theorique,nombre_facings_constate,taux_conformite_planogramme_pct,taux_rupture_lineaire_pct,statut_stock_lineaire
LIN-02191,MAG-0020,388719498993,Épicerie Sucrée,18,3,16.7,83.3,STOCK_FAIBLE
LIN-02192,MAG-0098,354215260629,Traiteur & Plats Cuisinés,18,16,88.9,11.1,CONFORME
LIN-02193,MAG-0089,383592377660,Épicerie Salée,20,14,70.0,30.0,CONFORME
LIN-02194,MAG-0076,329995294523,Boissons & Jus,12,3,25.0,75.0,STOCK_FAIBLE
LIN-02195,MAG-0023,384578877471,Boissons & Jus,17,15,88.2,11.8,CONFORME
LIN-02196,MAG-0046,376995958176,Boulangerie & Pâtisserie,8,4,50.0,50.0,CONFORME
LIN-02197,MAG-0118,371394596925,Épicerie Salée,6,5,83.3,16.7,CONFORME
LIN-02198,MAG-0090,344280378703,Épicerie Salée,23,5,21.7,78.3,STOCK_FAIBLE
LIN-02199,MAG-0144,361822571897,Boissons & Jus,24,16,66.7,33.3,CONFORME
LIN-02200,MAG-0087,349554061072,Produits Frais,18,5,27.8,72.2,STOCK_FAIBLE
LIN-02201,MAG-0114,362899962620,Traiteur & Plats Cuisinés,21,12,57.1,42.9,CONFORME
LIN-02202,MAG-0098,373562202361,Boissons & Jus,14,3,21.4,78.6,STOCK_FAIBLE
LIN-02203,MAG-0008,354280368993,Boulangerie & Pâtisserie,22,1,4.5,95.5,STOCK_FAIBLE
LIN-02204,MAG-0149,317492801460,Traiteur & Plats Cuisinés,10,9,90.0,10.0,CONFORME
LIN-02205,MAG-0057,370380272477,Boissons & Jus,9,4,44.4,55.6,STOCK_FAIBLE
LIN-02206,MAG-0005,351192213695,Traiteur & Plats Cuisinés,16,13,81.2,18.8,CONFORME
LIN-02207,MAG-0055,361792312558,Produits Frais,23,17,73.9,26.1,CONFORME
LIN-02208,MAG-0043,366450477303,Traiteur & Plats Cuisinés,9,8,88.9,11.1,CONFORME
LIN-02209,MAG-0022,399396990879,Boulangerie & Pâtisserie,18,10,55.6,44.4,CONFORME
LIN-02210,MAG-0039,314888858732,Produits Frais,9,5,55.6,44.4,CONFORME
LIN-02211,MAG-0007,371329591773,Épicerie Sucrée,8,7,87.5,12.5,CONFORME
LIN-02212,MAG-0075,396420975003,Produits Frais,18,16,88.9,11.1,CONFORME
LIN-02213,MAG-0015,376813270904,Produits Frais,16,15,93.8,6.2,CONFORME
LIN-02214,MAG-0102,386934967800,Épicerie Sucrée,19,18,94.7,5.3,CONFORME
LIN-02215,MAG-0003,354155828533,Boissons & Jus,24,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02216,MAG-0052,365589025964,Épicerie Sucrée,22,17,77.3,22.7,CONFORME
LIN-02217,MAG-0051,328943746166,Traiteur & Plats Cuisinés,9,4,44.4,55.6,STOCK_FAIBLE
LIN-02218,MAG-0022,333963142103,Boulangerie & Pâtisserie,6,1,16.7,83.3,STOCK_FAIBLE
LIN-02219,MAG-0045,334562497005,Boissons & Jus,14,1,7.1,92.9,STOCK_FAIBLE
LIN-02220,MAG-0123,390329219851,Épicerie Salée,21,21,100.0,0.0,CONFORME
LIN-02221,MAG-0043,312152153416,Épicerie Salée,13,2,15.4,84.6,STOCK_FAIBLE
LIN-02222,MAG-0002,389043619862,Traiteur & Plats Cuisinés,16,11,68.8,31.2,CONFORME
LIN-02223,MAG-0014,358921016418,Boissons & Jus,16,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02224,MAG-0045,329857212503,Épicerie Sucrée,6,4,66.7,33.3,CONFORME
LIN-02225,MAG-0054,324050358343,Traiteur & Plats Cuisinés,24,3,12.5,87.5,STOCK_FAIBLE
LIN-02226,MAG-0098,349963171944,Boissons & Jus,20,15,75.0,25.0,CONFORME
LIN-02227,MAG-0018,329113380162,Produits Frais,21,21,100.0,0.0,CONFORME
LIN-02228,MAG-0072,312970095331,Épicerie Salée,14,8,57.1,42.9,CONFORME
LIN-02229,MAG-0052,364011135566,Produits Frais,6,2,33.3,66.7,STOCK_FAIBLE
LIN-02230,MAG-0045,392722303462,Traiteur & Plats Cuisinés,13,10,76.9,23.1,CONFORME
LIN-02231,MAG-0057,345746892233,Traiteur & Plats Cuisinés,19,8,42.1,57.9,STOCK_FAIBLE
LIN-02232,MAG-0051,373356579338,Boulangerie & Pâtisserie,14,9,64.3,35.7,CONFORME
LIN-02233,MAG-0045,381152741105,Traiteur & Plats Cuisinés,13,8,61.5,38.5,CONFORME
LIN-02234,MAG-0030,362477419229,Boissons & Jus,17,3,17.6,82.4,STOCK_FAIBLE
LIN-02235,MAG-0026,357651912028,Épicerie Sucrée,9,7,77.8,22.2,CONFORME
LIN-02236,MAG-0041,399650891266,Produits Frais,12,12,100.0,0.0,CONFORME
LIN-02237,MAG-0126,345831794917,Épicerie Salée,21,13,61.9,38.1,CONFORME
LIN-02238,MAG-0081,399451751510,Produits Frais,19,7,36.8,63.2,STOCK_FAIBLE
LIN-02239,MAG-0144,332035700960,Traiteur & Plats Cuisinés,12,2,16.7,83.3,STOCK_FAIBLE
LIN-02240,MAG-0086,349589647448,Boulangerie & Pâtisserie,24,8,33.3,66.7,STOCK_FAIBLE
LIN-02241,MAG-0104,344440895483,Traiteur & Plats Cuisinés,20,2,10.0,90.0,STOCK_FAIBLE
LIN-02242,MAG-0149,339413218266,Boulangerie & Pâtisserie,18,14,77.8,22.2,CONFORME
LIN-02243,MAG-0112,342683570120,Traiteur & Plats Cuisinés,23,17,73.9,26.1,CONFORME
LIN-02244,MAG-0091,379922726783,Épicerie Salée,13,7,53.8,46.2,CONFORME
LIN-02245,MAG-0018,366860039416,Épicerie Salée,6,2,33.3,66.7,STOCK_FAIBLE
LIN-02246,MAG-0009,315807072626,Épicerie Sucrée,12,3,25.0,75.0,STOCK_FAIBLE
LIN-02247,MAG-0002,364160900689,Produits Frais,7,1,14.3,85.7,STOCK_FAIBLE
LIN-02248,MAG-0034,311350336734,Traiteur & Plats Cuisinés,16,3,18.8,81.2,STOCK_FAIBLE
LIN-02249,MAG-0071,352703424834,Boulangerie & Pâtisserie,24,15,62.5,37.5,CONFORME
LIN-02250,MAG-0127,341714799622,Boulangerie & Pâtisserie,6,4,66.7,33.3,CONFORME
LIN-02251,MAG-0105,392137646594,Traiteur & Plats Cuisinés,8,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02252,MAG-0124,397689481959,Boissons & Jus,15,5,33.3,66.7,STOCK_FAIBLE
LIN-02253,MAG-0014,332448416189,Épicerie Sucrée,10,7,70.0,30.0,CONFORME
LIN-02254,MAG-0061,330262423134,Épicerie Salée,9,6,66.7,33.3,CONFORME
LIN-02255,MAG-0007,393175162103,Traiteur & Plats Cuisinés,23,13,56.5,43.5,CONFORME
LIN-02256,MAG-0084,353467900337,Épicerie Sucrée,24,6,25.0,75.0,STOCK_FAIBLE
LIN-02257,MAG-0083,335824695087,Épicerie Salée,10,2,20.0,80.0,STOCK_FAIBLE
LIN-02258,MAG-0136,396957750239,Épicerie Sucrée,11,3,27.3,72.7,STOCK_FAIBLE
LIN-02259,MAG-0107,369864363855,Boulangerie & Pâtisserie,18,9,50.0,50.0,CONFORME
LIN-02260,MAG-0110,394784052276,Épicerie Sucrée,16,6,37.5,62.5,STOCK_FAIBLE
LIN-02261,MAG-0019,393918556514,Traiteur & Plats Cuisinés,14,11,78.6,21.4,CONFORME
LIN-02262,MAG-0020,394737572197,Traiteur & Plats Cuisinés,15,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02263,MAG-0064,353112513989,Boissons & Jus,7,3,42.9,57.1,STOCK_FAIBLE
LIN-02264,MAG-0122,324068527485,Boissons & Jus,22,8,36.4,63.6,STOCK_FAIBLE
LIN-02265,MAG-0090,362310641271,Traiteur & Plats Cuisinés,13,12,92.3,7.7,CONFORME
LIN-02266,MAG-0078,345958617687,Boulangerie & Pâtisserie,12,1,8.3,91.7,STOCK_FAIBLE
LIN-02267,MAG-0010,391892457934,Boulangerie & Pâtisserie,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02268,MAG-0129,341599868650,Traiteur & Plats Cuisinés,22,5,22.7,77.3,STOCK_FAIBLE
LIN-02269,MAG-0127,327710659568,Épicerie Sucrée,6,3,50.0,50.0,CONFORME
LIN-02270,MAG-0025,387720148056,Boulangerie & Pâtisserie,8,2,25.0,75.0,STOCK_FAIBLE
LIN-02271,MAG-0040,319673768212,Boulangerie & Pâtisserie,24,11,45.8,54.2,STOCK_FAIBLE
LIN-02272,MAG-0041,350568974163,Produits Frais,23,6,26.1,73.9,STOCK_FAIBLE
LIN-02273,MAG-0006,340500482306,Traiteur & Plats Cuisinés,16,11,68.8,31.2,CONFORME
LIN-02274,MAG-0070,315982011904,Épicerie Salée,9,1,11.1,88.9,STOCK_FAIBLE
LIN-02275,MAG-0022,325568656086,Traiteur & Plats Cuisinés,8,2,25.0,75.0,STOCK_FAIBLE
LIN-02276,MAG-0063,384448601422,Boissons & Jus,15,7,46.7,53.3,STOCK_FAIBLE
LIN-02277,MAG-0081,312495218521,Épicerie Sucrée,14,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02278,MAG-0011,356192837665,Boulangerie & Pâtisserie,17,3,17.6,82.4,STOCK_FAIBLE
LIN-02279,MAG-0002,362231234539,Épicerie Salée,6,6,100.0,0.0,CONFORME
LIN-02280,MAG-0070,358791916086,Épicerie Sucrée,18,9,50.0,50.0,CONFORME
LIN-02281,MAG-0134,374612467971,Traiteur & Plats Cuisinés,10,8,80.0,20.0,CONFORME
LIN-02282,MAG-0100,356363866430,Produits Frais,13,11,84.6,15.4,CONFORME
LIN-02283,MAG-0027,346820370753,Épicerie Salée,23,7,30.4,69.6,STOCK_FAIBLE
LIN-02284,MAG-0102,341812843806,Boulangerie & Pâtisserie,20,6,30.0,70.0,STOCK_FAIBLE
LIN-02285,MAG-0005,335038139107,Boissons & Jus,10,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02286,MAG-0060,367134503355,Produits Frais,8,7,87.5,12.5,CONFORME
LIN-02287,MAG-0114,320661889137,Boulangerie & Pâtisserie,24,20,83.3,16.7,CONFORME
LIN-02288,MAG-0031,332090795873,Épicerie Salée,14,6,42.9,57.1,STOCK_FAIBLE
LIN-02289,MAG-0084,399184268111,Boulangerie & Pâtisserie,16,7,43.8,56.2,STOCK_FAIBLE
LIN-02290,MAG-0144,377453440043,Boissons & Jus,8,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02291,MAG-0150,393887765044,Boulangerie & Pâtisserie,23,12,52.2,47.8,CONFORME
LIN-02292,MAG-0148,332861901690,Produits Frais,15,5,33.3,66.7,STOCK_FAIBLE
LIN-02293,MAG-0110,375959522397,Boulangerie & Pâtisserie,9,7,77.8,22.2,CONFORME
LIN-02294,MAG-0072,366084766650,Produits Frais,11,3,27.3,72.7,STOCK_FAIBLE
LIN-02295,MAG-0118,318421804554,Boulangerie & Pâtisserie,7,7,100.0,0.0,CONFORME
LIN-02296,MAG-0133,353813387626,Produits Frais,7,6,85.7,14.3,CONFORME
LIN-02297,MAG-0022,310821177220,Épicerie Sucrée,21,12,57.1,42.9,CONFORME
LIN-02298,MAG-0094,319252066394,Produits Frais,12,10,83.3,16.7,CONFORME
LIN-02299,MAG-0098,381596186006,Produits Frais,13,3,23.1,76.9,STOCK_FAIBLE
LIN-02300,MAG-0116,363522835670,Produits Frais,16,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02301,MAG-0125,314687736173,Boissons & Jus,19,12,63.2,36.8,CONFORME
LIN-02302,MAG-0049,379291912361,Traiteur & Plats Cuisinés,15,5,33.3,66.7,STOCK_FAIBLE
LIN-02303,MAG-0117,354047518292,Traiteur & Plats Cuisinés,9,3,33.3,66.7,STOCK_FAIBLE
LIN-02304,MAG-0014,395685937235,Épicerie Salée,24,15,62.5,37.5,CONFORME
LIN-02305,MAG-0032,397029431898,Épicerie Sucrée,23,13,56.5,43.5,CONFORME
LIN-02306,MAG-0082,334704092987,Boissons & Jus,10,1,10.0,90.0,STOCK_FAIBLE
LIN-02307,MAG-0058,324859696199,Boulangerie & Pâtisserie,18,7,38.9,61.1,STOCK_FAIBLE
LIN-02308,MAG-0045,384643646031,Épicerie Salée,20,7,35.0,65.0,STOCK_FAIBLE
LIN-02309,MAG-0074,317944432700,Boulangerie & Pâtisserie,18,12,66.7,33.3,CONFORME
LIN-02310,MAG-0137,365387014937,Épicerie Sucrée,17,1,5.9,94.1,STOCK_FAIBLE
LIN-02311,MAG-0026,370167916057,Traiteur & Plats Cuisinés,18,1,5.6,94.4,STOCK_FAIBLE
LIN-02312,MAG-0146,345584285103,Produits Frais,11,9,81.8,18.2,CONFORME
LIN-02313,MAG-0138,343642747567,Produits Frais,19,16,84.2,15.8,CONFORME
LIN-02314,MAG-0053,380935739902,Traiteur & Plats Cuisinés,11,2,18.2,81.8,STOCK_FAIBLE
LIN-02315,MAG-0138,326348512709,Boissons & Jus,24,8,33.3,66.7,STOCK_FAIBLE
LIN-02316,MAG-0113,346064895532,Boissons & Jus,22,1,4.5,95.5,STOCK_FAIBLE
LIN-02317,MAG-0103,316960966635,Traiteur & Plats Cuisinés,9,8,88.9,11.1,CONFORME
LIN-02318,MAG-0098,373199242760,Traiteur & Plats Cuisinés,16,13,81.2,18.8,CONFORME
LIN-02319,MAG-0029,367299011074,Traiteur & Plats Cuisinés,21,2,9.5,90.5,STOCK_FAIBLE
LIN-02320,MAG-0086,347749497067,Produits Frais,22,2,9.1,90.9,STOCK_FAIBLE
LIN-02321,MAG-0067,340165665750,Produits Frais,19,4,21.1,78.9,STOCK_FAIBLE
LIN-02322,MAG-0118,359967483093,Boulangerie & Pâtisserie,7,1,14.3,85.7,STOCK_FAIBLE
LIN-02323,MAG-0149,336750865216,Produits Frais,8,7,87.5,12.5,CONFORME
LIN-02324,MAG-0077,328177107991,Épicerie Sucrée,13,1,7.7,92.3,STOCK_FAIBLE
LIN-02325,MAG-0079,349009346389,Épicerie Salée,23,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02326,MAG-0136,330022184022,Épicerie Salée,12,1,8.3,91.7,STOCK_FAIBLE
LIN-02327,MAG-0138,317808912613,Traiteur & Plats Cuisinés,9,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02328,MAG-0010,313920069684,Boissons & Jus,14,11,78.6,21.4,CONFORME
LIN-02329,MAG-0115,364899776382,Traiteur & Plats Cuisinés,11,4,36.4,63.6,STOCK_FAIBLE
LIN-02330,MAG-0080,392872271226,Épicerie Salée,23,12,52.2,47.8,CONFORME
LIN-02331,MAG-0135,362638571589,Produits Frais,10,8,80.0,20.0,CONFORME
LIN-02332,MAG-0009,340095377204,Épicerie Sucrée,6,4,66.7,33.3,CONFORME
LIN-02333,MAG-0021,390505991707,Produits Frais,20,20,100.0,0.0,CONFORME
LIN-02334,MAG-0055,377947644829,Produits Frais,13,7,53.8,46.2,CONFORME
LIN-02335,MAG-0041,340971844209,Épicerie Sucrée,9,1,11.1,88.9,STOCK_FAIBLE
LIN-02336,MAG-0142,336456352708,Épicerie Salée,19,19,100.0,0.0,CONFORME
LIN-02337,MAG-0069,385626043816,Traiteur & Plats Cuisinés,15,5,33.3,66.7,STOCK_FAIBLE
LIN-02338,MAG-0108,397961875912,Boulangerie & Pâtisserie,13,13,100.0,0.0,CONFORME
LIN-02339,MAG-0095,310074162158,Épicerie Salée,16,15,93.8,6.2,CONFORME
LIN-02340,MAG-0027,388858915513,Boulangerie & Pâtisserie,14,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02341,MAG-0009,398275063624,Boissons & Jus,11,7,63.6,36.4,CONFORME
LIN-02342,MAG-0047,331220976762,Boulangerie & Pâtisserie,17,12,70.6,29.4,CONFORME
LIN-02343,MAG-0063,325011832512,Traiteur & Plats Cuisinés,15,15,100.0,0.0,CONFORME
LIN-02344,MAG-0036,333050908217,Boissons & Jus,24,23,95.8,4.2,CONFORME
LIN-02345,MAG-0046,375438388423,Boulangerie & Pâtisserie,15,14,93.3,6.7,CONFORME
LIN-02346,MAG-0125,390552192398,Épicerie Sucrée,18,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02347,MAG-0060,386207925780,Épicerie Sucrée,17,11,64.7,35.3,CONFORME
LIN-02348,MAG-0023,318144367647,Traiteur & Plats Cuisinés,24,4,16.7,83.3,STOCK_FAIBLE
LIN-02349,MAG-0074,311005603461,Produits Frais,17,6,35.3,64.7,STOCK_FAIBLE
LIN-02350,MAG-0015,367490922021,Épicerie Salée,9,5,55.6,44.4,CONFORME
LIN-02351,MAG-0116,374274747057,Épicerie Salée,21,20,95.2,4.8,CONFORME
LIN-02352,MAG-0008,323936758216,Produits Frais,24,19,79.2,20.8,CONFORME
LIN-02353,MAG-0019,371997889696,Traiteur & Plats Cuisinés,22,1,4.5,95.5,STOCK_FAIBLE
LIN-02354,MAG-0011,366408640874,Boulangerie & Pâtisserie,15,10,66.7,33.3,CONFORME
LIN-02355,MAG-0129,387042650835,Épicerie Sucrée,22,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02356,MAG-0116,389188321131,Boissons & Jus,22,6,27.3,72.7,STOCK_FAIBLE
LIN-02357,MAG-0088,379186187248,Traiteur & Plats Cuisinés,12,12,100.0,0.0,CONFORME
LIN-02358,MAG-0103,310788527655,Épicerie Salée,20,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02359,MAG-0013,374399519781,Épicerie Sucrée,8,8,100.0,0.0,CONFORME
LIN-02360,MAG-0033,370475674042,Produits Frais,14,5,35.7,64.3,STOCK_FAIBLE
LIN-02361,MAG-0140,321699793718,Boissons & Jus,23,18,78.3,21.7,CONFORME
LIN-02362,MAG-0110,378429241208,Boissons & Jus,8,1,12.5,87.5,STOCK_FAIBLE
LIN-02363,MAG-0112,324418693510,Épicerie Salée,14,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02364,MAG-0063,341671323420,Traiteur & Plats Cuisinés,9,2,22.2,77.8,STOCK_FAIBLE
LIN-02365,MAG-0070,314992154080,Épicerie Salée,14,7,50.0,50.0,CONFORME
LIN-02366,MAG-0132,341551898389,Traiteur & Plats Cuisinés,7,5,71.4,28.6,CONFORME
LIN-02367,MAG-0054,389994074681,Épicerie Sucrée,7,5,71.4,28.6,CONFORME
LIN-02368,MAG-0125,339835338450,Produits Frais,9,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02369,MAG-0080,395611183222,Épicerie Salée,22,7,31.8,68.2,STOCK_FAIBLE
LIN-02370,MAG-0022,340353100722,Boissons & Jus,15,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02371,MAG-0060,361230783551,Épicerie Salée,20,14,70.0,30.0,CONFORME
LIN-02372,MAG-0052,380961121146,Boissons & Jus,23,5,21.7,78.3,STOCK_FAIBLE
LIN-02373,MAG-0093,330605756836,Épicerie Salée,21,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02374,MAG-0147,326562549575,Traiteur & Plats Cuisinés,16,6,37.5,62.5,STOCK_FAIBLE
LIN-02375,MAG-0060,354988529257,Épicerie Salée,9,6,66.7,33.3,CONFORME
LIN-02376,MAG-0074,354323015687,Traiteur & Plats Cuisinés,19,8,42.1,57.9,STOCK_FAIBLE
LIN-02377,MAG-0122,384589409969,Traiteur & Plats Cuisinés,24,11,45.8,54.2,STOCK_FAIBLE
LIN-02378,MAG-0060,384926648940,Épicerie Salée,6,2,33.3,66.7,STOCK_FAIBLE
LIN-02379,MAG-0030,327428675005,Épicerie Sucrée,15,13,86.7,13.3,CONFORME
LIN-02380,MAG-0040,397462160149,Épicerie Sucrée,20,6,30.0,70.0,STOCK_FAIBLE
LIN-02381,MAG-0102,330605756836,Épicerie Salée,21,4,19.0,81.0,STOCK_FAIBLE
LIN-02382,MAG-0041,378696302823,Épicerie Sucrée,10,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02383,MAG-0059,380843320685,Produits Frais,9,1,11.1,88.9,STOCK_FAIBLE
LIN-02384,MAG-0143,352614234281,Épicerie Salée,23,5,21.7,78.3,STOCK_FAIBLE
LIN-02385,MAG-0050,365910404475,Produits Frais,21,2,9.5,90.5,STOCK_FAIBLE
LIN-02386,MAG-0008,349659510857,Produits Frais,11,11,100.0,0.0,CONFORME
LIN-02387,MAG-0043,332810206222,Épicerie Salée,19,18,94.7,5.3,CONFORME
LIN-02388,MAG-0016,356073734793,Épicerie Salée,9,1,11.1,88.9,STOCK_FAIBLE
LIN-02389,MAG-0020,331761103643,Produits Frais,23,16,69.6,30.4,CONFORME
LIN-02390,MAG-0136,374274747057,Épicerie Salée,14,3,21.4,78.6,STOCK_FAIBLE
LIN-02391,MAG-0088,348827057103,Boulangerie & Pâtisserie,18,15,83.3,16.7,CONFORME
LIN-02392,MAG-0124,350748246494,Épicerie Sucrée,9,5,55.6,44.4,CONFORME
LIN-02393,MAG-0106,367347926455,Produits Frais,11,4,36.4,63.6,STOCK_FAIBLE
LIN-02394,MAG-0137,377874454034,Traiteur & Plats Cuisinés,10,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02395,MAG-0016,344448739973,Épicerie Sucrée,20,2,10.0,90.0,STOCK_FAIBLE
LIN-02396,MAG-0145,374178428333,Boulangerie & Pâtisserie,6,4,66.7,33.3,CONFORME
LIN-02397,MAG-0054,375997234614,Épicerie Sucrée,14,8,57.1,42.9,CONFORME
LIN-02398,MAG-0062,386482868688,Produits Frais,8,3,37.5,62.5,STOCK_FAIBLE
LIN-02399,MAG-0119,310869921707,Boissons & Jus,10,10,100.0,0.0,CONFORME
LIN-02400,MAG-0048,312253503049,Produits Frais,22,2,9.1,90.9,STOCK_FAIBLE
LIN-02401,MAG-0093,330101835750,Traiteur & Plats Cuisinés,8,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02402,MAG-0017,346454591998,Boissons & Jus,20,18,90.0,10.0,CONFORME
LIN-02403,MAG-0120,335262256834,Produits Frais,9,8,88.9,11.1,CONFORME
LIN-02404,MAG-0007,358953177596,Boissons & Jus,20,4,20.0,80.0,STOCK_FAIBLE
LIN-02405,MAG-0039,384115057554,Produits Frais,9,2,22.2,77.8,STOCK_FAIBLE
LIN-02406,MAG-0115,378662309203,Produits Frais,24,24,100.0,0.0,CONFORME
LIN-02407,MAG-0047,385292339709,Boulangerie & Pâtisserie,18,9,50.0,50.0,CONFORME
LIN-02408,MAG-0067,324468300694,Épicerie Sucrée,21,2,9.5,90.5,STOCK_FAIBLE
LIN-02409,MAG-0043,370584571784,Épicerie Salée,22,16,72.7,27.3,CONFORME
LIN-02410,MAG-0053,333269673292,Épicerie Sucrée,17,2,11.8,88.2,STOCK_FAIBLE
LIN-02411,MAG-0044,360122508104,Boulangerie & Pâtisserie,21,11,52.4,47.6,CONFORME
LIN-02412,MAG-0069,379559724592,Boulangerie & Pâtisserie,9,5,55.6,44.4,CONFORME
LIN-02413,MAG-0051,320886739787,Produits Frais,13,4,30.8,69.2,STOCK_FAIBLE
LIN-02414,MAG-0014,391487813078,Boissons & Jus,17,1,5.9,94.1,STOCK_FAIBLE
LIN-02415,MAG-0091,390329219851,Épicerie Salée,14,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02416,MAG-0027,389065551712,Épicerie Salée,19,19,100.0,0.0,CONFORME
LIN-02417,MAG-0148,354945284045,Épicerie Sucrée,21,17,81.0,19.0,CONFORME
LIN-02418,MAG-0143,311488640260,Épicerie Salée,22,17,77.3,22.7,CONFORME
LIN-02419,MAG-0088,380977588075,Traiteur & Plats Cuisinés,7,6,85.7,14.3,CONFORME
LIN-02420,MAG-0088,357003753069,Boissons & Jus,6,4,66.7,33.3,CONFORME
LIN-02421,MAG-0050,391084721820,Épicerie Salée,13,7,53.8,46.2,CONFORME
LIN-02422,MAG-0004,389423296194,Épicerie Salée,17,12,70.6,29.4,CONFORME
LIN-02423,MAG-0006,322011338778,Produits Frais,10,1,10.0,90.0,STOCK_FAIBLE
LIN-02424,MAG-0082,318613687310,Produits Frais,16,16,100.0,0.0,CONFORME
LIN-02425,MAG-0058,393241630037,Produits Frais,24,22,91.7,8.3,CONFORME
LIN-02426,MAG-0105,359537237160,Épicerie Salée,17,4,23.5,76.5,STOCK_FAIBLE
LIN-02427,MAG-0039,315470371956,Boissons & Jus,16,9,56.2,43.8,CONFORME
LIN-02428,MAG-0083,370604479315,Épicerie Sucrée,20,4,20.0,80.0,STOCK_FAIBLE
LIN-02429,MAG-0041,332753300473,Épicerie Sucrée,10,10,100.0,0.0,CONFORME
LIN-02430,MAG-0067,393794431286,Produits Frais,23,5,21.7,78.3,STOCK_FAIBLE
LIN-02431,MAG-0074,343960855589,Épicerie Sucrée,9,4,44.4,55.6,STOCK_FAIBLE
LIN-02432,MAG-0090,384519226487,Boulangerie & Pâtisserie,10,10,100.0,0.0,CONFORME
LIN-02433,MAG-0096,376788802226,Épicerie Salée,19,12,63.2,36.8,CONFORME
LIN-02434,MAG-0147,396170342413,Produits Frais,17,2,11.8,88.2,STOCK_FAIBLE
LIN-02435,MAG-0019,364741269204,Boulangerie & Pâtisserie,10,9,90.0,10.0,CONFORME
LIN-02436,MAG-0047,344014475151,Traiteur & Plats Cuisinés,11,10,90.9,9.1,CONFORME
LIN-02437,MAG-0062,360122508104,Boulangerie & Pâtisserie,21,7,33.3,66.7,STOCK_FAIBLE
LIN-02438,MAG-0135,388983636077,Boissons & Jus,18,11,61.1,38.9,CONFORME
LIN-02439,MAG-0016,332176329639,Boissons & Jus,15,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-02440,MAG-0121,365606599272,Produits Frais,7,4,57.1,42.9,CONFORME
LIN-02441,MAG-0084,345118533952,Produits Frais,13,3,23.1,76.9,STOCK_FAIBLE
LIN-02442,MAG-0148,368089287598,Boulangerie & Pâtisserie,18,2,11.1,88.9,STOCK_FAIBLE
LIN-02443,MAG-0081,381457365346,Épicerie Sucrée,13,9,69.2,30.8,CONFORME
LIN-02444,MAG-0053,323194632684,Boulangerie & Pâtisserie,16,10,62.5,37.5,CONFORME
LIN-02445,MAG-0069,364025903892,Boissons & Jus,20,3,15.0,85.0,STOCK_FAIBLE
LIN-02446,MAG-0074,320184928661,Produits Frais,20,9,45.0,55.0,STOCK_FAIBLE
LIN-02447,MAG-0137,365515026235,Traiteur & Plats Cuisinés,13,7,53.8,46.2,CONFORME
LIN-02448,MAG-0048,381072392118,Traiteur & Plats Cuisinés,6,2,33.3,66.7,STOCK_FAIBLE
LIN-02449,MAG-0014,380414444409,Boissons & Jus,11,7,63.6,36.4,CONFORME
LIN-02450,MAG-0020,321544338076,Boissons & Jus,17,5,29.4,70.6,STOCK_FAIBLE
LIN-02451,MAG-0149,317514514463,Boulangerie & Pâtisserie,9,5,55.6,44.4,CONFORME
LIN-02452,MAG-0015,379787955994,Boissons & Jus,13,11,84.6,15.4,CONFORME
LIN-02453,MAG-0073,336678352035,Traiteur & Plats Cuisinés,17,8,47.1,52.9,STOCK_FAIBLE
LIN-02454,MAG-0014,365321623564,Boissons & Jus,9,6,66.7,33.3,CONFORME
LIN-02455,MAG-0090,341785461557,Boissons & Jus,13,5,38.5,61.5,STOCK_FAIBLE
LIN-02456,MAG-0148,355186333568,Boulangerie & Pâtisserie,12,12,100.0,0.0,CONFORME
LIN-02457,MAG-0057,324460103169,Boissons & Jus,12,5,41.7,58.3,STOCK_FAIBLE
LIN-02458,MAG-0016,368457206639,Produits Frais,14,14,100.0,0.0,CONFORME
LIN-02459,MAG-0047,365569886979,Produits Frais,23,18,78.3,21.7,CONFORME
LIN-02460,MAG-0053,367285050278,Épicerie Salée,12,4,33.3,66.7,STOCK_FAIBLE
