validation_id,passenger_id,code_uic_gare,station_name,transport_mode,line_code,department_code,region_name,timestamp,validation_status
VAL-006359,USG-00885,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-05-09 07:12:00,VALIDE
VAL-006360,USG-02036,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-06-04 08:55:00,VALIDE
VAL-006361,USG-02727,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-06-25 18:00:00,VALIDE
VAL-006362,USG-01041,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-10-27 17:27:00,VALIDE
VAL-006363,USG-02446,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-06-16 18:41:00,VALIDE
VAL-006364,USG-02750,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-08-23 07:42:00,VALIDE
VAL-006365,USG-01048,87212027,Strasbourg Ville,RER A,Axe RER A Charles de Gaulle - Étoile,67,Grand Est,2026-06-19 18:29:00,VALIDE
VAL-006366,USG-01671,87747004,Grenoble,RER A,Axe RER A Charles de Gaulle - Étoile,38,Auvergne-Rhône-Alpes,2026-09-04 08:38:00,CORRESPONDANCE
VAL-006367,USG-02401,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-08-24 07:50:00,VALIDE
VAL-006368,USG-00414,87751006,Marseille Saint-Charles,TGV InOui,Ligne Grande Vitesse East,13,Provence-Alpes-Côte d'Azur,2026-10-06 18:18:00,VALIDE
VAL-006369,USG-02172,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-06-28 07:42:00,VALIDE
VAL-006370,USG-01677,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-05-04 18:01:00,VALIDE
VAL-006371,USG-01211,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-09-13 07:30:00,VALIDE
VAL-006372,USG-00355,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-07-24 08:31:00,VALIDE
VAL-006373,USG-00745,87747004,Grenoble,TER,Ligne Régionale TER,38,Auvergne-Rhône-Alpes,2026-10-05 07:18:00,VALIDE
VAL-006374,USG-00864,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-06-28 08:52:00,VALIDE
VAL-006375,USG-01756,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-06-30 17:49:00,VALIDE
VAL-006376,USG-00368,87471003,Rennes,TER,Ligne Régionale TER,35,Bretagne,2026-09-02 08:01:00,CORRESPONDANCE
VAL-006377,USG-00905,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-08-14 17:10:00,VALIDE
VAL-006378,USG-00563,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-05-02 07:53:00,HORS_ZONE
VAL-006379,USG-01657,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-09-17 08:14:00,VALIDE
VAL-006380,USG-02959,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-05-20 07:55:00,VALIDE
VAL-006381,USG-00037,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-05-13 18:08:00,VALIDE
VAL-006382,USG-00331,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-10-27 07:18:00,VALIDE
VAL-006383,USG-00011,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-09-15 08:45:00,VALIDE
VAL-006384,USG-02907,87747004,Grenoble,TER,Ligne Régionale TER,38,Auvergne-Rhône-Alpes,2026-08-08 18:10:00,CORRESPONDANCE
VAL-006385,USG-00418,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-10-25 07:48:00,VALIDE
VAL-006386,USG-02982,87611004,Toulouse Matabiau,TER,Ligne Régionale TER,31,Occitanie,2026-10-24 17:08:00,CORRESPONDANCE
VAL-006387,USG-02779,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-09-02 18:22:00,CORRESPONDANCE
VAL-006388,USG-00070,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-09-10 08:53:00,VALIDE
VAL-006389,USG-02253,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-10-09 18:34:00,CORRESPONDANCE
VAL-006390,USG-02550,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-10-06 17:59:00,VALIDE
VAL-006391,USG-02629,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-08-22 18:15:00,VALIDE
VAL-006392,USG-01267,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-05-05 08:28:00,VALIDE
VAL-006393,USG-00557,87471003,Rennes,RER A,Axe RER A Charles de Gaulle - Étoile,35,Bretagne,2026-05-13 07:30:00,VALIDE
VAL-006394,USG-00987,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-05-24 18:04:00,VALIDE
VAL-006395,USG-01109,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-07-26 08:43:00,VALIDE
VAL-006396,USG-01857,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-07-22 08:20:00,VALIDE
VAL-006397,USG-02502,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-08-01 08:57:00,VALIDE
VAL-006398,USG-02411,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-07-18 07:41:00,VALIDE
VAL-006399,USG-02576,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-07-13 08:26:00,VALIDE
VAL-006400,USG-01006,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-06-19 17:59:00,VALIDE
VAL-006401,USG-01407,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-10-20 08:14:00,VALIDE
VAL-006402,USG-02720,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-08-04 18:38:00,VALIDE
VAL-006403,USG-01642,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-07-28 07:21:00,VALIDE
VAL-006404,USG-02264,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-07-25 17:27:00,VALIDE
VAL-006405,USG-01471,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-05-29 07:02:00,VALIDE
VAL-006406,USG-02982,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-07-31 18:03:00,VALIDE
VAL-006407,USG-01741,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-08-25 18:36:00,VALIDE
VAL-006408,USG-00787,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-10-18 18:35:00,VALIDE
VAL-006409,USG-02501,87611004,Toulouse Matabiau,RER A,Axe RER A Charles de Gaulle - Étoile,31,Occitanie,2026-07-24 17:52:00,REFUSE_SOLDE
VAL-006410,USG-02379,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-05 17:15:00,VALIDE
VAL-006411,USG-00581,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-04 07:39:00,VALIDE
VAL-006412,USG-00950,87471003,Rennes,TER,Ligne Régionale TER,35,Bretagne,2026-10-14 18:21:00,VALIDE
VAL-006413,USG-02130,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-09-08 18:24:00,VALIDE
VAL-006414,USG-01315,87223263,Lille Flandres,RER A,Axe RER A Charles de Gaulle - Étoile,59,Hauts-de-France,2026-05-20 08:23:00,CORRESPONDANCE
VAL-006415,USG-00177,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-10-04 18:13:00,VALIDE
VAL-006416,USG-00521,87686006,Paris Gare de Lyon,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-10-27 17:16:00,VALIDE
VAL-006417,USG-01888,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-09-05 18:29:00,VALIDE
VAL-006418,USG-01288,87223263,Lille Flandres,Métro 1,Ligne 1 La Défense - Château de Vincennes,59,Hauts-de-France,2026-08-10 17:37:00,VALIDE
VAL-006419,USG-00626,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-05-31 07:04:00,VALIDE
VAL-006420,USG-01312,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-09-14 07:57:00,VALIDE
VAL-006421,USG-01951,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-07-27 08:10:00,CORRESPONDANCE
VAL-006422,USG-01205,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-09-13 07:17:00,VALIDE
VAL-006423,USG-01716,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-05-09 08:14:00,VALIDE
VAL-006424,USG-00874,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-09-07 07:17:00,VALIDE
VAL-006425,USG-00277,87686006,Paris Gare de Lyon,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-09-12 07:21:00,VALIDE
VAL-006426,USG-02529,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-07-23 18:36:00,VALIDE
VAL-006427,USG-02985,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-10-25 17:28:00,CORRESPONDANCE
VAL-006428,USG-00867,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-07-31 17:34:00,VALIDE
VAL-006429,USG-02633,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-10-26 17:50:00,VALIDE
VAL-006430,USG-00679,87212027,Strasbourg Ville,RER A,Axe RER A Charles de Gaulle - Étoile,67,Grand Est,2026-06-03 18:20:00,VALIDE
VAL-006431,USG-02434,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-06-03 07:02:00,VALIDE
VAL-006432,USG-01820,87747004,Grenoble,TER,Ligne Régionale TER,38,Auvergne-Rhône-Alpes,2026-05-07 17:43:00,VALIDE
VAL-006433,USG-02855,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-05-14 07:59:00,VALIDE
VAL-006434,USG-02746,87747004,Grenoble,TER,Ligne Régionale TER,38,Auvergne-Rhône-Alpes,2026-08-08 08:35:00,REFUSE_SOLDE
VAL-006435,USG-02735,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-09-04 18:07:00,CORRESPONDANCE
VAL-006436,USG-02337,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-07-14 08:07:00,VALIDE
VAL-006437,USG-02190,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-05-12 07:01:00,VALIDE
VAL-006438,USG-01009,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-06-24 18:50:00,VALIDE
VAL-006439,USG-00661,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-09-01 18:00:00,VALIDE
VAL-006440,USG-00122,87223263,Lille Flandres,Métro 1,Ligne 1 La Défense - Château de Vincennes,59,Hauts-de-France,2026-08-12 17:03:00,CORRESPONDANCE
VAL-006441,USG-01816,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-07-20 17:05:00,CORRESPONDANCE
VAL-006442,USG-00580,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-06-25 07:23:00,VALIDE
VAL-006443,USG-02908,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-10-20 07:09:00,VALIDE
VAL-006444,USG-02543,87747004,Grenoble,TER,Ligne Régionale TER,38,Auvergne-Rhône-Alpes,2026-08-12 17:38:00,VALIDE
VAL-006445,USG-02215,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-07-15 08:31:00,VALIDE
VAL-006446,USG-01423,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-06-20 07:25:00,VALIDE
VAL-006447,USG-02357,87471003,Rennes,RER A,Axe RER A Charles de Gaulle - Étoile,35,Bretagne,2026-10-15 18:25:00,VALIDE
VAL-006448,USG-01662,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-05-28 17:48:00,VALIDE
VAL-006449,USG-01917,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-09-23 07:40:00,VALIDE
VAL-006450,USG-01652,87611004,Toulouse Matabiau,TER,Ligne Régionale TER,31,Occitanie,2026-09-26 18:05:00,CORRESPONDANCE
VAL-006451,USG-02888,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-06-07 08:55:00,VALIDE
VAL-006452,USG-01116,87471003,Rennes,TER,Ligne Régionale TER,35,Bretagne,2026-06-07 08:40:00,VALIDE
VAL-006453,USG-00706,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-06-09 18:42:00,VALIDE
VAL-006454,USG-00520,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-05-09 17:45:00,REFUSE_SOLDE
VAL-006455,USG-02062,87747004,Grenoble,TER,Ligne Régionale TER,38,Auvergne-Rhône-Alpes,2026-10-18 18:25:00,VALIDE
VAL-006456,USG-02751,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-09-24 08:49:00,VALIDE
VAL-006457,USG-01042,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-07-30 18:35:00,VALIDE
VAL-006458,USG-01911,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-10-01 08:52:00,VALIDE
VAL-006459,USG-00115,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-07-15 17:16:00,CORRESPONDANCE
VAL-006460,USG-00773,87223263,Lille Flandres,Métro 1,Ligne 1 La Défense - Château de Vincennes,59,Hauts-de-France,2026-09-14 18:36:00,VALIDE
VAL-006461,USG-01292,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-05-26 18:33:00,VALIDE
VAL-006462,USG-02365,87471003,Rennes,TER,Ligne Régionale TER,35,Bretagne,2026-07-04 07:51:00,VALIDE
VAL-006463,USG-02952,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-06-29 17:51:00,VALIDE
VAL-006464,USG-00620,87756054,Nice Ville,TER,Ligne Régionale TER,06,Provence-Alpes-Côte d'Azur,2026-08-29 07:15:00,VALIDE
VAL-006465,USG-02127,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-09-22 18:03:00,VALIDE
VAL-006466,USG-01479,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-09-20 18:23:00,CORRESPONDANCE
VAL-006467,USG-01152,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-09-13 17:38:00,VALIDE
VAL-006468,USG-01532,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-06-07 08:36:00,CORRESPONDANCE
VAL-006469,USG-01521,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-08-29 18:51:00,VALIDE
VAL-006470,USG-00984,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-06-04 18:22:00,VALIDE
VAL-006471,USG-02786,87391003,Paris Montparnasse,TER,Ligne Régionale TER,75,Île-de-France,2026-07-18 07:49:00,REFUSE_SOLDE
VAL-006472,USG-00301,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-06-21 08:26:00,VALIDE
VAL-006473,USG-02990,87471003,Rennes,RER A,Axe RER A Charles de Gaulle - Étoile,35,Bretagne,2026-10-20 07:19:00,VALIDE
VAL-006474,USG-01837,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-07-15 18:26:00,VALIDE
VAL-006475,USG-01154,87471003,Rennes,RER A,Axe RER A Charles de Gaulle - Étoile,35,Bretagne,2026-06-03 18:50:00,CORRESPONDANCE
VAL-006476,USG-01836,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-07-07 18:14:00,VALIDE
VAL-006477,USG-02095,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-10-19 17:21:00,VALIDE
VAL-006478,USG-00870,87611004,Toulouse Matabiau,RER A,Axe RER A Charles de Gaulle - Étoile,31,Occitanie,2026-10-08 18:47:00,VALIDE
VAL-006479,USG-02456,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-09-27 08:28:00,CORRESPONDANCE
VAL-006480,USG-02282,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-08-06 07:33:00,VALIDE
VAL-006481,USG-00498,87471003,Rennes,TER,Ligne Régionale TER,35,Bretagne,2026-09-24 17:34:00,VALIDE
VAL-006482,USG-00156,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-05-14 17:58:00,CORRESPONDANCE
VAL-006483,USG-02219,87212027,Strasbourg Ville,RER A,Axe RER A Charles de Gaulle - Étoile,67,Grand Est,2026-05-22 08:48:00,VALIDE
VAL-006484,USG-02294,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-05-23 08:17:00,VALIDE
VAL-006485,USG-01663,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-05-15 17:24:00,VALIDE
VAL-006486,USG-01687,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-09-13 18:00:00,VALIDE
VAL-006487,USG-00692,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-09-20 07:37:00,REFUSE_SOLDE
VAL-006488,USG-01752,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-05-12 18:37:00,VALIDE
VAL-006489,USG-02064,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-08-10 07:44:00,VALIDE
VAL-006490,USG-02486,87747004,Grenoble,RER A,Axe RER A Charles de Gaulle - Étoile,38,Auvergne-Rhône-Alpes,2026-10-19 18:46:00,VALIDE
VAL-006491,USG-01216,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-06-02 07:40:00,VALIDE
VAL-006492,USG-00236,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-06-09 08:36:00,CORRESPONDANCE
VAL-006493,USG-00288,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-08-01 17:57:00,VALIDE
VAL-006494,USG-02452,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-26 08:53:00,VALIDE
VAL-006495,USG-00946,87271007,Paris Gare du Nord,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-06-10 07:58:00,CORRESPONDANCE
VAL-006496,USG-01733,87756054,Nice Ville,TER,Ligne Régionale TER,06,Provence-Alpes-Côte d'Azur,2026-05-22 17:40:00,VALIDE
VAL-006497,USG-01116,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-09-09 07:28:00,HORS_ZONE
VAL-006498,USG-02868,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-08-29 17:39:00,VALIDE
VAL-006499,USG-01613,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-10-10 07:41:00,CORRESPONDANCE
VAL-006500,USG-00567,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-07-14 18:48:00,CORRESPONDANCE
VAL-006501,USG-01658,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-07-23 17:18:00,VALIDE
VAL-006502,USG-02332,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-06-04 07:29:00,VALIDE
VAL-006503,USG-02905,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-06-07 07:25:00,VALIDE
VAL-006504,USG-02971,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-08-30 07:26:00,VALIDE
VAL-006505,USG-00442,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-06-20 17:29:00,VALIDE
VAL-006506,USG-00559,87223263,Lille Flandres,Métro 1,Ligne 1 La Défense - Château de Vincennes,59,Hauts-de-France,2026-07-30 07:46:00,VALIDE
VAL-006507,USG-02747,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-05-18 08:07:00,VALIDE
VAL-006508,USG-00881,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-05-26 07:08:00,VALIDE
VAL-006509,USG-00757,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-07-21 18:37:00,VALIDE
VAL-006510,USG-00894,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-08-27 17:16:00,VALIDE
VAL-006511,USG-00410,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-09-13 17:43:00,VALIDE
VAL-006512,USG-02304,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-06-16 18:17:00,VALIDE
VAL-006513,USG-00019,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-10-16 17:02:00,VALIDE
VAL-006514,USG-00351,87751006,Marseille Saint-Charles,Métro 1,Ligne 1 La Défense - Château de Vincennes,13,Provence-Alpes-Côte d'Azur,2026-07-10 18:29:00,VALIDE
VAL-006515,USG-01917,87391003,Paris Montparnasse,TER,Ligne Régionale TER,75,Île-de-France,2026-06-17 07:13:00,VALIDE
VAL-006516,USG-00970,87471003,Rennes,TER,Ligne Régionale TER,35,Bretagne,2026-07-06 07:22:00,VALIDE
VAL-006517,USG-02148,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-07-01 18:54:00,VALIDE
VAL-006518,USG-00105,87611004,Toulouse Matabiau,TER,Ligne Régionale TER,31,Occitanie,2026-08-24 08:39:00,VALIDE
VAL-006519,USG-00085,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-09-22 08:13:00,VALIDE
VAL-006520,USG-00002,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-09 18:42:00,VALIDE
VAL-006521,USG-00886,87611004,Toulouse Matabiau,RER A,Axe RER A Charles de Gaulle - Étoile,31,Occitanie,2026-06-15 08:58:00,VALIDE
VAL-006522,USG-02309,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-05-10 18:34:00,VALIDE
VAL-006523,USG-02930,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-05-30 07:34:00,CORRESPONDANCE
