code_uic_gare,nom_gare,code_postal,departement_code,region_nom,direction_regionale_sncf,total_voyageurs_2024,total_voyageurs_2023,total_voyageurs_2022
87485508,La Mothe-Saint-Héray,79800,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,7629,3910,3675
87746305,La Roche-sur-Foron,74800,74,DRG AURA BFC,DRG AURA BFC,672835,612130,547357
87575183,La Tricherie,86490,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,33073,27027,25506
87597781,Lavaveix-les-Mines,23150,23,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,716,303,53
87444323,Le Grand Jardin,14190,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,8315,8730,8324
87481762,Le Pouliguen,44510,44,DRG B-CVL-PDL,DRG B-CVL-PDL,125948,115430,108811
87757575,Le Trayas,83530,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,15847,14088,12545
87317529,Le Tréport - Mers-les-Bains,76470,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,86872,79592,55023
87492108,Les Ardoines,94400,94,DEX GIF,DEX GIF,2509865,2276058,2139277
87297515,Les Bons Pères,59131,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1212,1318,554
87276238,Les Noues,95190,95,DEX GIF,DEX GIF,1802658,1282751,1205683
87783514,Les Salelles,48230,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,58,32,33
87546226,Les Saules,94310,94,DEX GIF,DEX GIF,1208869,1096211,1030114
87444265,Lisieux,14100,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1232672,1276683,1204622
87393611,Longjumeau,91160,91,DEX GIF,DEX GIF,596379,422086,396645
87142109,Lorraine TGV,57420,57,DRG GRAND EST,DRG GRAND EST,448666,493670,458149
87597096,Luant,36350,36,DRG B-CVL-PDL,DRG B-CVL-PDL,1792,1743,1741
87747667,Lus-la-Croix-Haute,26620,26,DRG AURA BFC,DRG AURA BFC,8009,5944,552
87581215,Margaux,33460,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,63365,62428,47532
87116228,Marles-en-Brie,77610,77,DEX GIF,DEX GIF,390782,354331,347570
87682005,Melun,77000,77,DEX GIF,DEX GIF,17067994,14727713,13065160
87141390,Ménil Flin,54200,54,DRG GRAND EST,DRG GRAND EST,2140,2760,1946
87182725,Merxheim,68500,68,DRG GRAND EST,DRG GRAND EST,82580,78126,60453
87713560,Meursault,21190,21,DRG AURA BFC,DRG AURA BFC,26122,20591,16073
87723528,Miribel,01700,01,DRG AURA BFC,DRG AURA BFC,343923,320358,301557
87756403,Monaco - Monte-Carlo,98000,98,DRG OCCITANIE SUD,DRG OCCITANIE SUD,9224149,8153686,6560913
87611244,Montauban Ville Bourbon,82000,82,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1481751,1524100,1383328
87682104,Montgeron - Crosne,91230,91,DEX GIF,DEX GIF,3933989,3581486,3365599
87684100,Montigny-sur-Loing,77690,77,DEX GIF,DEX GIF,303823,275759,177306
87472639,Mulhouse Zu Rhein Tram-Train,68200,68,DRG GRAND EST,DRG GRAND EST,0,0,0
87672709,Ogeu-les-Bains,64680,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,14763,12937,11587
87755231,Ollioules - Sanary-sur-Mer,83190,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,475937,430331,399110
87393447,Orgerus - Béhoust,78910,78,DEX GIF,DEX GIF,289784,263640,184840
87381145,Osny,95520,95,DEX GIF,DEX GIF,539261,488469,493755
87671313,Ossun,65380,65,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2,51,151
87581397,Pointe de Grave,33780,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,2558,2435,1700
87734459,Pont de Dore,63920,63,DRG AURA BFC,DRG AURA BFC,53118,49577,49245
87345124,Pont de Sallaumines,62430,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2958,3646,3238
87393322,Pont du Garigliano - Hôpital Européen Georges Pompidou,75015,75,DEX GIF,DEX GIF,2581658,2341066,2199909
87696179,Pouilly-sur-Loire,58150,58,DRG AURA BFC,DRG AURA BFC,17547,14032,12471
87721290,Quincieux,69650,69,DRG AURA BFC,DRG AURA BFC,104030,94607,91158
87343319,Raismes,59590,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,32081,31894,28550
87471003,Rennes,35005,35,DRG B-CVL-PDL,DRG B-CVL-PDL,15689647,15169003,13921836
87413740,Rolleville,76133,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,333,375,329
87761650,Romans - Bourg-de-Péage,26300,26,DRG AURA BFC,DRG AURA BFC,518190,449379,425426
87286567,Rosult,59230,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,89723,74691,64374
87144311,Rozières-sur-Mouzon,88320,88,DRG GRAND EST,DRG GRAND EST,755,357,15
87783241,Saint-Chély-d'Apcher,48200,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,94347,89724,70962
87491001,Saintes,17100,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,801302,739640,715225
87474569,Saint-Pol-de-Léon,29250,29,DRG B-CVL-PDL,DRG B-CVL-PDL,2869,2169,1595
87575365,Saint-Saviol,86400,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,50595,42394,37650
87313684,Saint-Sulpice - Auteuil,60430,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,164787,152935,126642
87784777,Sauto,66210,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,260,229,199
87746719,Servoz,74310,74,DRG AURA BFC,DRG AURA BFC,15645,14930,13058
87382341,Sèvres - Ville-d'Avray,92310,92,DEX GIF,DEX GIF,3004507,2541794,2602668
87745828,Seyssel - Corbonod,01420,01,DRG AURA BFC,DRG AURA BFC,97817,85349,77257
87382374,Suresnes Mont Valérien,92150,92,DEX GIF,DEX GIF,3743887,3452413,3503155
87581504,Talence Médoquine,33400,33,nan,nan,0,0,0
87193342,Teting-sur-Nied,57114,57,DRG GRAND EST,DRG GRAND EST,1774,2223,2514
87472605,Thann Centre,68800,68,DRG GRAND EST,DRG GRAND EST,74166,60669,44853
87696203,Tronsanges,58400,58,DRG AURA BFC,DRG AURA BFC,2821,2946,3865
87761759,Tullins Fures,38210,38,DRG AURA BFC,DRG AURA BFC,444167,390250,398404
87722264,Vernaison,69390,69,DRG AURA BFC,DRG AURA BFC,101168,102628,94268
87481408,Vertou,44120,44,DRG B-CVL-PDL,DRG B-CVL-PDL,110962,109672,93709
87296129,Vervins,02140,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,65359,82376,68497
87746735,Viaduc Sainte-Marie,74310,74,DRG AURA BFC,DRG AURA BFC,1862,1272,1186
87732008,Vichy,03200,03,DRG AURA BFC,DRG AURA BFC,1493202,1416586,1358031
87447698,Villedieu-les-Poêles,50800,50,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,112032,112813,94601
87683631,Vincelles,89290,89,DRG AURA BFC,DRG AURA BFC,6324,6132,4959
87342535,Vis à Marles,62156,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,31080,21418,17063
87144279,Vittel,88800,88,DRG GRAND EST,DRG GRAND EST,74630,80786,75092
87641423,Volvic,63530,63,DRG AURA BFC,DRG AURA BFC,21395,18958,14953
87545707,Voves,28150,28,DRG B-CVL-PDL,DRG B-CVL-PDL,53719,54012,48557
87286526,Wattignies - Templemars,59680,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,60938,58212,53660
87682112,Yerres,91330,91,DEX GIF,DEX GIF,3956561,3978128,3738278
87741645,Albertville,73200,73,DRG AURA BFC,DRG AURA BFC,374004,340193,323762
87296459,Appilly,60400,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,9409,9135,8655
87681437,Ballancourt-sur-Essonne,91610,91,DEX GIF,DEX GIF,571615,426642,400923
87765198,Bédarrides,84370,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,23262,21013,17713
87546317,Chemin d'Antony,92160,92,DEX GIF,DEX GIF,387916,351765,330557
87276311,Chevrières,60710,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,49528,38607,28028
87545285,Choisy-le-Roi,94600,94,DEX GIF,DEX GIF,12833963,11637929,10936239
87763425,Chorges,05230,05,DRG OCCITANIE SUD,DRG OCCITANIE SUD,30519,28967,26842
87391565,Clamart,92140,92,DEX GIF,DEX GIF,2464698,2234725,1725465
87396218,Conlie,72240,72,DRG B-CVL-PDL,DRG B-CVL-PDL,68499,65904,53288
87571430,Cormery,37320,37,DRG B-CVL-PDL,DRG B-CVL-PDL,40543,41175,127431
87281402,Coudekerque-Branche,59210,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,12369,9750,11117
87281105,Bergues,59380,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,206893,180746,164790
87761783,Crest,26400,26,DRG AURA BFC,DRG AURA BFC,111228,99305,95904
87172064,Deville,08800,08,DRG GRAND EST,DRG GRAND EST,34500,34834,32295
87171512,Dormans,51700,51,DRG GRAND EST,DRG GRAND EST,154782,150439,130444
87545194,Brétigny-sur-Orge,91220,91,DEX GIF,DEX GIF,6450745,5849583,5496901
87696088,Briare,45250,45,DRG B-CVL-PDL,DRG B-CVL-PDL,77007,68797,61949
87182410,Cernay (Haut-Rhin),68700,68,DRG GRAND EST,DRG GRAND EST,605938,561765,421687
87597112,Chabenet,36800,36,DRG B-CVL-PDL,DRG B-CVL-PDL,101,187,135
87141051,Fontenoy-sur-Moselle,54840,54,DRG GRAND EST,DRG GRAND EST,3672,3827,2520
87582403,Gazinet Cestas,33610,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,441758,413667,391615
87713503,Gevrey-Chambertin,21220,21,DRG AURA BFC,DRG AURA BFC,139789,118516,102990
87394007,Chartres,28000,28,DRG B-CVL-PDL,DRG B-CVL-PDL,3536538,3365226,3394491
87381244,Gisors,27140,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,838604,792793,787548
87116111,Chelles - Gournay,77500,77,DEX GIF,DEX GIF,11363257,10304177,9379970
87784561,Ille-sur-Têt,66130,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,41449,14890,9957
87481804,Couëron,44220,44,DRG B-CVL-PDL,DRG B-CVL-PDL,76155,66646,57885
87116517,La Ferté-sous-Jouarre,77260,77,DEX GIF,DEX GIF,2195227,1990462,1443454
87615203,Couiza - Montazels,11190,11,DRG OCCITANIE SUD,DRG OCCITANIE SUD,251,406,698
87393256,La Verrière,78320,78,DEX GIF,DEX GIF,5191743,3984511,3416383
87753491,Croix Sainte,13500,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,6006,4870,5138
87671123,Lannemezan,65300,65,DRG OCCITANIE SUD,DRG OCCITANIE SUD,204235,136318,109660
87444547,Écouché,61150,61,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,183,326,734
87784827,Estavar,66800,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,287,322,228
87683201,Étigny - Véron,89510,89,DRG AURA BFC,DRG AURA BFC,6564,7821,7022
87317537,Eu,76260,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,28711,31117,33338
87193524,Farschviller,57450,57,DRG GRAND EST,DRG GRAND EST,19353,23096,22573
87576173,Faubourg d'Orléans,41200,41,DRG B-CVL-PDL,DRG B-CVL-PDL,148433,122051,89561
87611962,Fenouillet - Saint-Alban,31150,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,48,14,25
87613091,Figeac,46100,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,214108,200755,161366
87448001,Flers,61100,61,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,155284,155659,144527
87393405,Fontenay-le-Fleury,78330,78,DEX GIF,DEX GIF,1425087,1292054,2614566
87784769,Fontpédrouse,66360,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,5388,5275,4448
87342204,Fouquereuil,62232,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1277,1338,1438
87722702,Francheville,69340,69,DRG AURA BFC,DRG AURA BFC,90604,81324,88685
87212258,Geispolsheim,67118,67,DRG GRAND EST,DRG GRAND EST,71924,69330,55912
87747477,Goncelin,38570,38,DRG AURA BFC,DRG AURA BFC,401853,384902,379638
87755397,Gonfaron,83590,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,35061,33585,34170
87193672,Herbitzheim,67260,67,DRG GRAND EST,DRG GRAND EST,41398,42463,40427
87381889,Herblay,95220,95,DEX GIF,DEX GIF,3710050,3364563,3356330
87193540,Hundling,57990,57,DRG GRAND EST,DRG GRAND EST,3894,13909,17112
87141010,Jarville-la-Malgrange,54140,54,DRG GRAND EST,DRG GRAND EST,63383,56411,47559
87481754,La Baule-Escoublac,44500,44,DRG B-CVL-PDL,DRG B-CVL-PDL,586554,570861,538604
87487843,La Bohalle,49800,49,DRG B-CVL-PDL,DRG B-CVL-PDL,25468,26194,24044
87473264,Landébia,22130,22,DRG B-CVL-PDL,DRG B-CVL-PDL,4612,2916,1784
87712323,Lantenay,21370,21,DRG AURA BFC,DRG AURA BFC,19691,18750,17267
87481788,Le Croisic,44490,44,DRG B-CVL-PDL,DRG B-CVL-PDL,152113,144558,139448
87144048,Lépanges,88600,88,DRG GRAND EST,DRG GRAND EST,1280,858,1992
87113779,Les Boullereaux Champigny,94500,94,DEX GIF,DEX GIF,2750821,2494663,2344609
87723718,Les Échets,01700,01,DRG AURA BFC,DRG AURA BFC,193909,178663,163815
87382473,L'Étang-la-Ville,78620,78,DEX GIF,DEX GIF,561798,509395,543856
87575274,Ligugé,86240,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,22236,15885,16716
87342238,Lillers,62190,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,197032,173074,173657
87615310,Lisle-sur-Tarn,81310,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,98225,108863,102884
87447219,Lison,14330,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,211039,233066,222846
87272195,Longueil-Annel,60150,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,32888,27737,23579
87486258,Luçon,85400,85,DRG B-CVL-PDL,DRG B-CVL-PDL,96291,93967,84144
87182543,Luttenbach-près-Munster,68140,68,DRG GRAND EST,DRG GRAND EST,15291,15411,10862
87723197,Lyon Part Dieu,69003,69,DRG AURA BFC,DRG AURA BFC,42434779,40088689,36558465
87721159,Lyon Saint-Paul,69005,69,DRG AURA BFC,DRG AURA BFC,1636218,1508456,1561710
87745588,Machilly,74140,74,DRG AURA BFC,DRG AURA BFC,91059,72138,62611
87725705,Mâcon Loché TGV,71000,71,DRG AURA BFC,DRG AURA BFC,455150,465175,440823
87683847,Mailly-la-Ville,89270,89,DRG AURA BFC,DRG AURA BFC,7819,8299,7557
87476689,Malansac,56220,56,DRG B-CVL-PDL,DRG B-CVL-PDL,87304,77853,68061
87191627,Malling,57480,57,DRG GRAND EST,DRG GRAND EST,30,46,33
87576132,Marmagne,18500,18,DRG B-CVL-PDL,DRG B-CVL-PDL,6979,7874,8259
87411249,Maromme,76960,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,84221,101808,82186
87444083,Le Molay-Littry,14330,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,48274,42160,30875
87566919,Lentilly Charpenay,69210,69,DRG AURA BFC,DRG AURA BFC,253447,223242,226783
87594564,Les Quatre-Routes-du-Lot,46110,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,5116,3441,2856
87756809,L'Escarène,06440,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,34670,36526,28387
87734442,Lezoux,63190,63,DRG AURA BFC,DRG AURA BFC,93308,88586,84425
87718528,L'Hôpital-du-Grosbois,25620,25,DRG AURA BFC,DRG AURA BFC,15081,18156,20109
87276212,Liancourt - Rantigny,60140,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,310705,281095,261503
87682153,Lieusaint - Moissy,77127,77,DEX GIF,DEX GIF,6914078,5153501,4842725
87109306,Lille CHR,59000,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,379266,349246,312323
87733683,Lisière Pereire,78100,78,DEX GIF,DEX GIF,574847,521227,246807
87116632,Lizy-sur-Ourcq,77440,77,DEX GIF,DEX GIF,362933,329089,307473
87597104,Lothiers,36350,36,DRG B-CVL-PDL,DRG B-CVL-PDL,253,202,52
87615773,Luc-la-Primaube,12450,12,DRG OCCITANIE SUD,DRG OCCITANIE SUD,14143,12708,11661
87381590,Mantes Station,78200,78,DEX GIF,DEX GIF,1277158,1157747,1102053
87213603,Marienthal,67500,67,DRG GRAND EST,DRG GRAND EST,71592,72487,62889
87313726,Marseille-en-Beauvaisis,60860,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,65733,70620,56797
87723585,Meximieux - Pérouges,01800,01,DRG AURA BFC,DRG AURA BFC,827574,758108,715335
87142406,Merrey,52240,52,DRG GRAND EST,DRG GRAND EST,0,0,0
87393892,Montfort-l'Amaury - Méré,78490,78,DEX GIF,DEX GIF,679955,616344,530991
87147322,Meuse TGV,55220,55,DRG GRAND EST,DRG GRAND EST,258728,290795,263062
87313700,Milly-sur-Thérain,60112,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,15904,10090,9119
87116095,Nangis,77370,77,DEX GIF,DEX GIF,963491,873623,883754
87184523,Montbéliard,25200,25,DRG AURA BFC,DRG AURA BFC,717948,632495,601319
87733659,Noisy-le-Roi,78590,78,DEX GIF,DEX GIF,390853,354395,168105
87765420,Morières-lès-Avignon,84310,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,39037,35146,32264
87718619,Morteau,25500,25,DRG AURA BFC,DRG AURA BFC,107370,196387,169575
87212456,Mothern,67470,67,DRG GRAND EST,DRG GRAND EST,4214,4999,5002
87411280,Motteville,76970,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,67908,69745,63184
87381020,Neuilly - Porte Maillot,75017,75,DEX GIF,DEX GIF,4548277,4124410,3875725
87756353,Nice Riquier,06300,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2857250,2633233,2350877
87784736,Nyer,66360,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,268,314,281
87581256,Pauillac,33250,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,101842,100429,86882
87673707,Ossès - Saint-Martin-d'Arrossa,64780,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,8213,8372,5840
87393652,Petit Vaux,91360,91,DEX GIF,DEX GIF,230834,335886,315634
87755389,Pignans,83790,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,49264,46556,39579
87342550,Pernes - Camblain,62550,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,22463,17239,14043
87722231,Pierre-Bénite,69310,69,DRG AURA BFC,DRG AURA BFC,57700,56862,47996
87141622,Praye sous Vaudémont,54116,54,DRG GRAND EST,DRG GRAND EST,1728,1094,153
87485359,Prissé-la-Charrière,79360,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,6287,7482,7587
87743120,Pont-d'Ain,01160,01,DRG AURA BFC,DRG AURA BFC,35368,32568,31244
87471359,Retiers,35240,35,DRG B-CVL-PDL,DRG B-CVL-PDL,91170,83504,65312
87394247,Pontgouin,28190,28,DRG B-CVL-PDL,DRG B-CVL-PDL,33519,35006,41047
87116038,Roissy-en-Brie,77680,77,DEX GIF,DEX GIF,3378810,3064172,2879867
87611301,Saint-Agne,31520,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1054146,1133306,1053068
87431791,Rougemont Chanteloup,93270,93,DEX GIF,DEX GIF,1927798,1748152,1642841
87775361,Saint-Geniès-de-Malgoirès,30190,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,96700,98794,82971
87297531,Saint-Hilaire-sur-Helpe,59292,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,30,24,21
87411413,Saint-Martin-du-Vivier,76160,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,280,137
87571810,Saint-Patrice,37130,37,DRG B-CVL-PDL,DRG B-CVL-PDL,18215,15601,21129
87545517,Sermaise,91530,91,DEX GIF,DEX GIF,127315,115450,108489
87415166,Saint-Victor-l'Abbaye,76890,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,16819,17385,12871
87272039,Seugy,95270,95,DEX GIF,DEX GIF,59359,53822,60917
87271429,Sevran - Livry,93270,93,DEX GIF,DEX GIF,6376238,5781900,4784929
87181057,Tagolsheim,68720,68,DRG GRAND EST,DRG GRAND EST,0,44,0
87212027,Strasbourg,67000,67,DRG GRAND EST,DRG GRAND EST,24568668,23907864,21446966
87611004,Toulouse Matabiau,31500,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,14522596,14526190,12869088
87615245,Tessonnières,81600,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,23124,5171,7536
87113712,Val de Fontenay,94120,94,DEX GIF,DEX GIF,19300104,17503165,16450965
87313098,Ailly-sur-Somme,80470,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,184571,158414,133695
87574343,Amboise,37400,37,DRG B-CVL-PDL,DRG B-CVL-PDL,855042,834653,784419
87396572,Aubigné-Racan,72800,72,DRG B-CVL-PDL,DRG B-CVL-PDL,16549,16583,15606
87318964,Avignon TGV,84000,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,4258709,4179142,4160030
87437806,Aytré Plage,17440,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,21598,15272,13419
87141416,Baccarat,54120,54,DRG GRAND EST,DRG GRAND EST,150440,141749,133263
87317198,Beaurainville,62990,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,24962,24306,22374
87584268,Bergerac,24100,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,456979,398081,356938
87393363,Beynes,78650,78,DEX GIF,DEX GIF,192999,174869,158901
87645705,Bort-les-Orgues,19110,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,0,12252,13086
87214775,Bourg-Bruche,67420,67,DRG GRAND EST,DRG GRAND EST,9906,8721,9285
87345108,Brebières,62117,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,91177,88579,83023
87131961,Brion - Montréal-la-Cluse,01460,01,DRG AURA BFC,DRG AURA BFC,51873,45871,46414
87316067,Buire-sur-l'Ancre,80300,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1775,3293,2648
87491191,Bussac-Forêt,17100,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,2068,2192,3818
87281071,Calais - Fréthun,62185,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,752650,743226,688087
87755371,Carnoules,83660,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,121947,109242,103978
87611079,Cazères,31220,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,218343,236920,205782
87785006,Cerbère,66290,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,85261,78528,71860
87382499,Cergy Saint-Christophe,95800,95,DEX GIF,DEX GIF,7820531,7092079,6961854
87487280,Cerizay,79140,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1638,1493,1081
87381475,Chanteloup-les-Vignes,78570,78,DEX GIF,DEX GIF,1026972,931600,948491
87313478,Chaulnes,80320,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,167579,142192,116268
87382333,Chaville Rive Droite,92370,92,DEX GIF,DEX GIF,1364772,2329364,2352461
87478057,Combourg,35270,35,DRG B-CVL-PDL,DRG B-CVL-PDL,470409,433613,377445
87342063,Courcelles-le-Comte,62121,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2142,1197,1465
87781161,Coursan,11110,11,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3887,3382,3789
87394221,Courville-sur-Eure,28190,28,DRG B-CVL-PDL,DRG B-CVL-PDL,442953,435138,478799
87313544,Cramoisy,60660,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,3583,3601,3434
87142497,Damblain,88320,88,DRG GRAND EST,DRG GRAND EST,3,8,270
87142273,Donjeux,52300,52,DRG GRAND EST,DRG GRAND EST,8156,7209,5355
87764290,Donzère,26290,26,DRG AURA BFC,DRG AURA BFC,46233,40040,30544
87393488,Dreux,28100,28,DRG B-CVL-PDL,DRG B-CVL-PDL,2192967,2047477,1331683
87214106,Ebersheim,67600,67,DRG GRAND EST,DRG GRAND EST,23369,21882,19355
87484154,Étriché - Châteauneuf,49330,49,DRG B-CVL-PDL,DRG B-CVL-PDL,42973,42859,38051
87684241,Ferrières - Fontenay,45210,45,DRG B-CVL-PDL,DRG B-CVL-PDL,143777,123090,38200
87171330,Fismes,51170,51,DRG GRAND EST,DRG GRAND EST,277749,279864,242742
87775379,Fons - Saint-Mamert,30730,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,20030,16519,13997
87313833,Formerie,60220,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,16963,14393,15057
87574533,Fréteval - Morée,41160,41,DRG B-CVL-PDL,DRG B-CVL-PDL,7599,5804,4261
87775130,Gallargues-le-Montueux,30660,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,24076,18477,17500
87694638,Galuzot,71230,71,DRG AURA BFC,DRG AURA BFC,8903,5835,12675
87722405,Givors,69700,69,DRG AURA BFC,DRG AURA BFC,992977,911030,867946
87116012,Gretz-Armainvilliers,77220,77,DEX GIF,DEX GIF,976187,885284,832033
87471151,Guichen - Bourg-des-Comptes,35580,35,DRG B-CVL-PDL,DRG B-CVL-PDL,226719,219152,191540
87182089,Habsheim,68440,68,DRG GRAND EST,DRG GRAND EST,225132,222700,184145
87191114,Hagondange,57300,57,DRG GRAND EST,DRG GRAND EST,1390252,1327883,1187951
87677005,Hendaye,64700,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,568879,490981,423897
87484360,Ingrandes-Le Fresne-sur-Loire,49123,49,DRG B-CVL-PDL,DRG B-CVL-PDL,109383,96386,78515
87295014,Jeumont,59460,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,82089,76439,72986
87751784,La Ciotat - Ceyreste,13600,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,678735,613563,606309
87755314,La Pauline Hyères,83130,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,182135,165444,161149
87611129,Labarthe-Inard,31800,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,0,0,0
87645150,Lacapelle-Viescamp,15150,15,DRG AURA BFC,DRG AURA BFC,100,150,130
87611434,Lacourtensourt,31200,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,64847,74918,64625
87474239,Landerneau,29800,29,DRG B-CVL-PDL,DRG B-CVL-PDL,875549,817055,769296
87296012,Laon,02000,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,957156,875832,827364
87611046,Le Fauga,31410,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,85525,97105,73986
87473553,Le Pénity,22850,22,DRG B-CVL-PDL,DRG B-CVL-PDL,11045,8735,6674
87295857,Le Quesnoy,59530,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,496991,469159,423766
87715227,Les Longevilles-Rochejean,25370,25,DRG AURA BFC,DRG AURA BFC,758,625,368
87271775,Longpont,02600,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,731,295,238
87696534,Luzy,58170,58,DRG AURA BFC,DRG AURA BFC,32637,24122,35713
87313445,Marcelcave,80720,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,74632,74152,56264
