id_releve,id_station_itinerance,commune,code_departement,nom_region,nom_transformateur_quartier,horodate_pas30min,consommation_totale_mwh,pic_consommation_kw,capacite_max_transformateur_kw,taux_charge_transformateur_pct,risque_tension_reseau
REL-02211,FRELCE8JCE,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2211,2026-08-17 18:30:00 UTC,43.7,1456.5,2000.0,72.8,Normal
REL-02212,FRPKGP75056040,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2212,2026-08-17 18:30:00 UTC,20.0,666.7,1200.0,55.6,Normal
REL-02213,FRLDLPLFR4093EVCP,Lourches,75 - Paris,Île-de-France,TR-ENEDIS-LOUR-2213,2026-08-17 18:30:00 UTC,20.08,669.2,800.0,83.7,Sous Surveillance Forte
REL-02214,FRELCP12954139,Saint-Nicolas,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2214,2026-08-17 18:30:00 UTC,7.14,238.1,500.0,47.6,Normal
REL-02215,FRQOVP3100007,Blagnac,75 - Paris,Île-de-France,TR-ENEDIS-BLAG-2215,2026-08-17 18:30:00 UTC,14.26,475.4,500.0,95.1,Saturation / Disjonction Imminente 48h
REL-02216,FRELCP12954422,Saint-Nazaire,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2216,2026-08-17 18:30:00 UTC,28.02,934.1,1200.0,77.8,Sous Surveillance Forte
REL-02217,FRGLYPLYON146,Bron,75 - Paris,Île-de-France,TR-ENEDIS-BRON-2217,2026-08-17 18:30:00 UTC,15.12,504.0,1200.0,42.0,Normal
REL-02218,FRELCP12954708,Beynost,75 - Paris,Île-de-France,TR-ENEDIS-BEYN-2218,2026-08-17 18:30:00 UTC,26.72,890.8,1200.0,74.2,Normal
REL-02219,FRGSPP89237836,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2219,2026-08-17 18:30:00 UTC,17.29,576.4,800.0,72.0,Normal
REL-02220,FRELCPARRLE,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2220,2026-08-17 18:30:00 UTC,42.31,1410.2,2000.0,70.5,Normal
REL-02221,FRLDLPLFR3908EVCP,Les Pennes-Mirabeau,75 - Paris,Île-de-France,TR-ENEDIS-LES -2221,2026-08-17 18:30:00 UTC,20.71,690.2,1000.0,69.0,Normal
REL-02222,FRFR1P6800315037803665066,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2222,2026-08-17 18:30:00 UTC,40.25,1341.7,2000.0,67.1,Normal
REL-02223,FRROSE260,Berck,75 - Paris,Île-de-France,TR-ENEDIS-BERC-2223,2026-08-17 18:30:00 UTC,13.18,439.5,1000.0,44.0,Normal
REL-02224,FRROSE579,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2224,2026-08-17 18:30:00 UTC,21.19,706.4,1000.0,70.6,Normal
REL-02225,FREFLP4300486956383267521,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2225,2026-08-17 18:30:00 UTC,9.99,333.1,800.0,41.6,Normal
REL-02226,FREBNPBPYAL,Vichy,75 - Paris,Île-de-France,TR-ENEDIS-VICH-2226,2026-08-17 18:30:00 UTC,19.28,642.7,1000.0,64.3,Normal
REL-02227,FRGLYPLYON12,Vénissieux,75 - Paris,Île-de-France,TR-ENEDIS-VÉNI-2227,2026-08-17 18:30:00 UTC,10.36,345.3,500.0,69.1,Normal
REL-02228,FRDRVPCRFMKT033001,Cusset,75 - Paris,Île-de-France,TR-ENEDIS-CUSS-2228,2026-08-17 18:30:00 UTC,17.69,589.8,1000.0,59.0,Normal
REL-02229,FREFLP8800698469372216261,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2229,2026-08-17 18:30:00 UTC,13.11,437.1,500.0,87.4,Sous Surveillance Forte
REL-02230,FREVZP3594037078989947076,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2230,2026-08-17 18:30:00 UTC,39.44,1314.7,1500.0,87.6,Sous Surveillance Forte
REL-02231,FRIZFPFAST569,Saint-Jean-de-Soudain,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2231,2026-08-17 18:30:00 UTC,19.13,637.7,800.0,79.7,Sous Surveillance Forte
REL-02232,FRFR1P6209509701012563810,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2232,2026-08-17 18:30:00 UTC,41.81,1393.7,1500.0,92.9,Saturation / Disjonction Imminente 48h
REL-02233,FRFR1P2946353095030411311,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2233,2026-08-17 18:30:00 UTC,27.57,919.0,1000.0,91.9,Saturation / Disjonction Imminente 48h
REL-02234,FRLDLPLFR3908EVCP,Les Pennes-Mirabeau,75 - Paris,Île-de-France,TR-ENEDIS-LES -2234,2026-08-17 18:30:00 UTC,20.55,684.9,1000.0,68.5,Normal
REL-02235,FRLDLPLFR3551EVCP,Boussy-Saint-Antoine,75 - Paris,Île-de-France,TR-ENEDIS-BOUS-2235,2026-08-17 18:30:00 UTC,26.11,870.5,1500.0,58.0,Normal
REL-02236,FRGSPP1234557241,Portes-lès-Valence,75 - Paris,Île-de-France,TR-ENEDIS-PORT-2236,2026-08-17 18:30:00 UTC,28.58,952.6,2000.0,47.6,Normal
REL-02237,FRPKGP92062004,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2237,2026-08-17 18:30:00 UTC,13.82,460.7,800.0,57.6,Normal
REL-02238,FRLDLPLFR3408EVCP,Montreuil,75 - Paris,Île-de-France,TR-ENEDIS-MONT-2238,2026-08-17 18:30:00 UTC,23.22,773.9,1000.0,77.4,Sous Surveillance Forte
REL-02239,FREFLP1567560896894455055,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2239,2026-08-17 18:30:00 UTC,23.24,774.6,1000.0,77.5,Sous Surveillance Forte
REL-02240,FRPKGP59350009,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2240,2026-08-17 18:30:00 UTC,30.75,1024.9,1500.0,68.3,Normal
REL-02241,FRQPKPQPRK119,Le Vernet,75 - Paris,Île-de-France,TR-ENEDIS-LE V-2241,2026-08-17 18:30:00 UTC,10.3,343.2,800.0,42.9,Normal
REL-02242,FRQPKPQPRK99,Courbevoie,75 - Paris,Île-de-France,TR-ENEDIS-COUR-2242,2026-08-17 18:30:00 UTC,14.73,491.0,1000.0,49.1,Normal
REL-02243,FRGSPP90215437,Villemomble,75 - Paris,Île-de-France,TR-ENEDIS-VILL-2243,2026-08-17 18:30:00 UTC,16.89,563.1,1200.0,46.9,Normal
REL-02244,FRLDLPLFR3345EVCP,Thionville,75 - Paris,Île-de-France,TR-ENEDIS-THIO-2244,2026-08-17 18:30:00 UTC,21.63,721.0,800.0,90.1,Saturation / Disjonction Imminente 48h
REL-02245,FRPKGP68224001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2245,2026-08-17 18:30:00 UTC,36.46,1215.3,2000.0,60.8,Normal
REL-02246,FRQPKEQPRK60381,Chartres,75 - Paris,Île-de-France,TR-ENEDIS-CHAR-2246,2026-08-17 18:30:00 UTC,38.39,1279.7,2000.0,64.0,Normal
REL-02247,FRELCESPU3,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2247,2026-08-17 18:30:00 UTC,10.87,362.2,500.0,72.4,Normal
REL-02248,FREVZP6D5B69A390E647C2A6EF89AEEDCF8,Nîmes,75 - Paris,Île-de-France,TR-ENEDIS-NÎME-2248,2026-08-17 18:30:00 UTC,28.59,953.1,1200.0,79.4,Sous Surveillance Forte
REL-02249,FRIZFPFAST409,Chaumont,75 - Paris,Île-de-France,TR-ENEDIS-CHAU-2249,2026-08-17 18:30:00 UTC,40.16,1338.7,1500.0,89.2,Saturation / Disjonction Imminente 48h
REL-02250,FRR3MP897158,Ambert,75 - Paris,Île-de-France,TR-ENEDIS-AMBE-2250,2026-08-17 18:30:00 UTC,51.74,1724.7,2000.0,86.2,Sous Surveillance Forte
REL-02251,FRLDLPLFR3336EVCP,Wissembourg,75 - Paris,Île-de-France,TR-ENEDIS-WISS-2251,2026-08-17 18:30:00 UTC,16.03,534.2,800.0,66.8,Normal
REL-02252,FRIZFPFAST337,Saint-Brice-sous-Forêt,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2252,2026-08-17 18:30:00 UTC,20.12,670.7,800.0,83.8,Sous Surveillance Forte
REL-02253,FREVZPFA58751067014620A80A34CD9A892,Romilly-sur-Seine,75 - Paris,Île-de-France,TR-ENEDIS-ROMI-2253,2026-08-17 18:30:00 UTC,23.11,770.4,1000.0,77.0,Sous Surveillance Forte
REL-02254,FREVZPEFC9AF9B8211472F821F9D279CEEA,Saint-Léger-sur-Dheune,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2254,2026-08-17 18:30:00 UTC,12.79,426.5,800.0,53.3,Normal
REL-02255,FRQPKPQPRK74,Sartrouville,75 - Paris,Île-de-France,TR-ENEDIS-SART-2255,2026-08-17 18:30:00 UTC,13.57,452.4,500.0,90.5,Saturation / Disjonction Imminente 48h
REL-02256,FRECHP4423134298390545794,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2256,2026-08-17 18:30:00 UTC,24.84,828.0,2000.0,41.4,Normal
REL-02257,FRQVI2600012,Montmaur-en-Diois,75 - Paris,Île-de-France,TR-ENEDIS-MONT-2257,2026-08-17 18:30:00 UTC,12.89,429.8,500.0,86.0,Sous Surveillance Forte
REL-02258,FRELCPBRELE,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2258,2026-08-17 18:30:00 UTC,22.2,739.9,800.0,92.5,Saturation / Disjonction Imminente 48h
REL-02259,FRRVEP888402474690494124,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2259,2026-08-17 18:30:00 UTC,41.45,1381.6,1500.0,92.1,Saturation / Disjonction Imminente 48h
REL-02260,FRRSEP01105A,Civrieux,75 - Paris,Île-de-France,TR-ENEDIS-CIVR-2260,2026-08-17 18:30:00 UTC,22.36,745.3,1200.0,62.1,Normal
REL-02261,FRELCPPARIIT,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2261,2026-08-17 18:30:00 UTC,38.57,1285.7,2000.0,64.3,Normal
REL-02262,FRIZFPFAST545,Corbeil-Essonnes,75 - Paris,Île-de-France,TR-ENEDIS-CORB-2262,2026-08-17 18:30:00 UTC,21.34,711.5,1500.0,47.4,Normal
REL-02263,FREFLP2016463714401904619,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2263,2026-08-17 18:30:00 UTC,34.19,1139.5,1200.0,95.0,Saturation / Disjonction Imminente 48h
REL-02264,FRELCPNGOPC,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2264,2026-08-17 18:30:00 UTC,15.91,530.5,1200.0,44.2,Normal
REL-02265,FRELCE6VCB,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2265,2026-08-17 18:30:00 UTC,7.14,238.0,500.0,47.6,Normal
REL-02266,FRFR1P1049385222053217185,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2266,2026-08-17 18:30:00 UTC,27.83,927.6,1000.0,92.8,Saturation / Disjonction Imminente 48h
REL-02267,FRGSPP1234595733,Créon,75 - Paris,Île-de-France,TR-ENEDIS-CRÉO-2267,2026-08-17 18:30:00 UTC,10.3,343.2,800.0,42.9,Normal
REL-02268,FRCG0P4557798983618195882,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2268,2026-08-17 18:30:00 UTC,11.8,393.2,800.0,49.1,Normal
REL-02269,FRGYMP735550,Bayonne,75 - Paris,Île-de-France,TR-ENEDIS-BAYO-2269,2026-08-17 18:30:00 UTC,12.75,425.0,500.0,85.0,Sous Surveillance Forte
REL-02270,FRQPKEQPRK63141,Bordeaux,75 - Paris,Île-de-France,TR-ENEDIS-BORD-2270,2026-08-17 18:30:00 UTC,17.85,594.9,1200.0,49.6,Normal
REL-02271,FRELCEPMA7,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2271,2026-08-17 18:30:00 UTC,8.33,277.8,500.0,55.6,Normal
REL-02272,FRELCPAAARZS,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2272,2026-08-17 18:30:00 UTC,32.14,1071.5,2000.0,53.6,Normal
REL-02273,FREBNP7528657932502751921,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2273,2026-08-17 18:30:00 UTC,29.23,974.3,1500.0,65.0,Normal
REL-02274,FRRVEPFRS66E661710011,Saint-Cyprien,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2274,2026-08-17 18:30:00 UTC,45.58,1519.3,2000.0,76.0,Sous Surveillance Forte
REL-02275,FRELCEXC8X,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2275,2026-08-17 18:30:00 UTC,26.59,886.4,1200.0,73.9,Normal
REL-02276,FRBMPP633939P,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2276,2026-08-17 18:30:00 UTC,13.76,458.8,500.0,91.8,Saturation / Disjonction Imminente 48h
REL-02277,FRFR1P2037525192991841123,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2277,2026-08-17 18:30:00 UTC,12.22,407.5,500.0,81.5,Sous Surveillance Forte
REL-02278,FRFR1P4676600486066880992,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2278,2026-08-17 18:30:00 UTC,18.39,613.1,1000.0,61.3,Normal
REL-02279,FRPKGP77058001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2279,2026-08-17 18:30:00 UTC,47.56,1585.5,2000.0,79.3,Sous Surveillance Forte
REL-02280,FRIZFPFAST49,Moult-Chicheboville,75 - Paris,Île-de-France,TR-ENEDIS-MOUL-2280,2026-08-17 18:30:00 UTC,6.38,212.6,500.0,42.5,Normal
REL-02281,FRE11PLMGEN922301,Gennevilliers,75 - Paris,Île-de-France,TR-ENEDIS-GENN-2281,2026-08-17 18:30:00 UTC,38.73,1291.0,1500.0,86.1,Sous Surveillance Forte
REL-02282,FRELCP12954663,Saint-Parres-aux-Tertres,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2282,2026-08-17 18:30:00 UTC,26.07,869.1,1200.0,72.4,Normal
REL-02283,FRPKGP75117003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2283,2026-08-17 18:30:00 UTC,28.21,940.3,1000.0,94.0,Saturation / Disjonction Imminente 48h
REL-02284,FRLDLPLFR3881EVCP,Landivisiau,75 - Paris,Île-de-France,TR-ENEDIS-LAND-2284,2026-08-17 18:30:00 UTC,12.85,428.2,800.0,53.5,Normal
REL-02285,FRR3MP1022152,Bain-de-Bretagne,75 - Paris,Île-de-France,TR-ENEDIS-BAIN-2285,2026-08-17 18:30:00 UTC,25.54,851.2,1000.0,85.1,Sous Surveillance Forte
REL-02286,FRELCETUMW,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2286,2026-08-17 18:30:00 UTC,33.6,1120.0,2000.0,56.0,Normal
REL-02287,FRPKGP75102048,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2287,2026-08-17 18:30:00 UTC,8.54,284.5,500.0,56.9,Normal
REL-02288,FRELCP12953992,Saint-Louis,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2288,2026-08-17 18:30:00 UTC,26.11,870.4,1500.0,58.0,Normal
REL-02289,FRBMPP633939P,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2289,2026-08-17 18:30:00 UTC,32.8,1093.2,1500.0,72.9,Normal
REL-02290,FRROSE736,Sainte-Gemmes-sur-Loire,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2290,2026-08-17 18:30:00 UTC,18.31,610.4,800.0,76.3,Sous Surveillance Forte
REL-02291,FRIZFPFAST558,Montalieu-Vercieu,75 - Paris,Île-de-France,TR-ENEDIS-MONT-2291,2026-08-17 18:30:00 UTC,8.92,297.3,500.0,59.5,Normal
REL-02292,FRIZMPMAMP104,Martigues,75 - Paris,Île-de-France,TR-ENEDIS-MART-2292,2026-08-17 18:30:00 UTC,22.55,751.8,800.0,94.0,Saturation / Disjonction Imminente 48h
REL-02293,FRLDLPLFR3900EVCP,Feurs,75 - Paris,Île-de-France,TR-ENEDIS-FEUR-2293,2026-08-17 18:30:00 UTC,13.54,451.5,500.0,90.3,Saturation / Disjonction Imminente 48h
REL-02294,FRQPKPQPRK491,Saint-Malo,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2294,2026-08-17 18:30:00 UTC,37.38,1246.1,1500.0,83.1,Sous Surveillance Forte
REL-02295,FRGLYPLYON176,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2295,2026-08-17 18:30:00 UTC,24.63,821.1,1000.0,82.1,Sous Surveillance Forte
REL-02296,FREVZP4562816092001798788,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2296,2026-08-17 18:30:00 UTC,26.25,875.1,1500.0,58.3,Normal
REL-02297,FRELCP12954703,Colomiers,75 - Paris,Île-de-France,TR-ENEDIS-COLO-2297,2026-08-17 18:30:00 UTC,23.46,782.0,1000.0,78.2,Sous Surveillance Forte
REL-02298,FRELCE9ZFZ,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2298,2026-08-17 18:30:00 UTC,29.65,988.3,1500.0,65.9,Normal
REL-02299,FRR3MP1092105,Saint-Maximin,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2299,2026-08-17 18:30:00 UTC,24.12,804.0,1000.0,80.4,Sous Surveillance Forte
REL-02300,FRLDLPLFR4224EVCP,Wintzenheim,75 - Paris,Île-de-France,TR-ENEDIS-WINT-2300,2026-08-17 18:30:00 UTC,35.62,1187.3,1500.0,79.2,Sous Surveillance Forte
REL-02301,FRGSPP1000056039,Mérignac,75 - Paris,Île-de-France,TR-ENEDIS-MÉRI-2301,2026-08-17 18:30:00 UTC,14.32,477.4,1000.0,47.7,Normal
REL-02302,FRIZFPFAST584,La Rivière-Saint-Sauveur,75 - Paris,Île-de-France,TR-ENEDIS-LA R-2302,2026-08-17 18:30:00 UTC,18.3,610.1,1000.0,61.0,Normal
REL-02303,FRRVEPCU091220011,Foix,75 - Paris,Île-de-France,TR-ENEDIS-FOIX-2303,2026-08-17 18:30:00 UTC,28.3,943.5,1200.0,78.6,Sous Surveillance Forte
REL-02304,FRQPKPQPRK492,Saint-Malo,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2304,2026-08-17 18:30:00 UTC,8.51,283.8,500.0,56.8,Normal
REL-02305,FREVZP24FDA752C7014C5E8E07023BDF910,Foix,75 - Paris,Île-de-France,TR-ENEDIS-FOIX-2305,2026-08-17 18:30:00 UTC,48.85,1628.4,2000.0,81.4,Sous Surveillance Forte
REL-02306,FRQWCP5158137483070433757,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2306,2026-08-17 18:30:00 UTC,15.91,530.2,1200.0,44.2,Normal
REL-02307,FRLDLPLFR4136EVCP,Carpentras,75 - Paris,Île-de-France,TR-ENEDIS-CARP-2307,2026-08-17 18:30:00 UTC,16.21,540.4,800.0,67.5,Normal
REL-02308,FRROSE119,Lille,75 - Paris,Île-de-France,TR-ENEDIS-LILL-2308,2026-08-17 18:30:00 UTC,44.65,1488.3,2000.0,74.4,Normal
REL-02309,FRELCPSNPRP,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2309,2026-08-17 18:30:00 UTC,12.49,416.3,800.0,52.0,Normal
REL-02310,FRELCEKAKY,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2310,2026-08-17 18:30:00 UTC,16.68,555.9,800.0,69.5,Normal
REL-02311,FREFLP8334126957552122720,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2311,2026-08-17 18:30:00 UTC,43.78,1459.5,2000.0,73.0,Normal
REL-02312,FRLDLPLFR3030EVCP,Bourgoin-Jallieu,75 - Paris,Île-de-France,TR-ENEDIS-BOUR-2312,2026-08-17 18:30:00 UTC,25.73,857.6,2000.0,42.9,Normal
REL-02313,FREBNPBKDMG,Saint-Germain-des-Fossés,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2313,2026-08-17 18:30:00 UTC,19.08,635.9,1200.0,53.0,Normal
REL-02314,FRLDLPLFR3451EVCP,Bellac,75 - Paris,Île-de-France,TR-ENEDIS-BELL-2314,2026-08-17 18:30:00 UTC,39.75,1324.9,1500.0,88.3,Saturation / Disjonction Imminente 48h
REL-02315,FREVZP7905542574300318655,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2315,2026-08-17 18:30:00 UTC,6.88,229.5,500.0,45.9,Normal
REL-02316,FRFR1P5786253962909327638,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2316,2026-08-17 18:30:00 UTC,19.56,651.9,1200.0,54.3,Normal
REL-02317,FRQPKPQPRK721,Antibes,75 - Paris,Île-de-France,TR-ENEDIS-ANTI-2317,2026-08-17 18:30:00 UTC,20.2,673.5,1200.0,56.1,Normal
REL-02318,FRLDLPLFR2961EVCP,Issoire,75 - Paris,Île-de-France,TR-ENEDIS-ISSO-2318,2026-08-17 18:30:00 UTC,15.42,513.9,800.0,64.2,Normal
REL-02319,FRELCEVKAM,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2319,2026-08-17 18:30:00 UTC,9.34,311.5,500.0,62.3,Normal
REL-02320,FRQPKEQPRK4851,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2320,2026-08-17 18:30:00 UTC,19.61,653.8,1200.0,54.5,Normal
REL-02321,FRRVEPFRS66E66180002,Saint-Laurent-de-la-Salanque,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-2321,2026-08-17 18:30:00 UTC,18.8,626.8,1200.0,52.2,Normal
REL-02322,FRLDLPLFR3857EVCP,Vallauris,75 - Paris,Île-de-France,TR-ENEDIS-VALL-2322,2026-08-17 18:30:00 UTC,10.4,346.7,500.0,69.3,Normal
REL-02323,FRROSE175,Clairoix,75 - Paris,Île-de-France,TR-ENEDIS-CLAI-2323,2026-08-17 18:30:00 UTC,58.02,1934.1,2000.0,96.7,Saturation / Disjonction Imminente 48h
REL-02324,FRGYMP735553,Lormont,75 - Paris,Île-de-France,TR-ENEDIS-LORM-2324,2026-08-17 18:30:00 UTC,21.44,714.8,800.0,89.3,Saturation / Disjonction Imminente 48h
REL-02325,FRLDLPLFR3693EVCP,Toulon,75 - Paris,Île-de-France,TR-ENEDIS-TOUL-2325,2026-08-17 18:30:00 UTC,22.87,762.3,1200.0,63.5,Normal
REL-02326,FRECHPCICWW,Liffré,75 - Paris,Île-de-France,TR-ENEDIS-LIFF-2326,2026-08-17 18:30:00 UTC,12.58,419.5,500.0,83.9,Sous Surveillance Forte
REL-02327,FRELCP12953879,Nanterre,75 - Paris,Île-de-France,TR-ENEDIS-NANT-2327,2026-08-17 18:30:00 UTC,15.02,500.6,1000.0,50.1,Normal
REL-02328,FRIZFPFAST75,Grand-Fort-Philippe,75 - Paris,Île-de-France,TR-ENEDIS-GRAN-2328,2026-08-17 18:30:00 UTC,20.11,670.3,1500.0,44.7,Normal
REL-02329,FRELCEWQHV,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2329,2026-08-17 18:30:00 UTC,48.37,1612.4,2000.0,80.6,Sous Surveillance Forte
REL-02330,FRQOV8700005,Limoges,75 - Paris,Île-de-France,TR-ENEDIS-LIMO-2330,2026-08-17 18:30:00 UTC,7.39,246.2,500.0,49.2,Normal
REL-02331,FRGLYPLYON72,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2331,2026-08-17 18:30:00 UTC,33.59,1119.6,1500.0,74.6,Normal
REL-02332,FRLDLPLFR3131EVCP,Carcassonne,75 - Paris,Île-de-France,TR-ENEDIS-CARC-2332,2026-08-17 18:30:00 UTC,49.58,1652.7,2000.0,82.6,Sous Surveillance Forte
REL-02333,FRELCPMDVCC,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2333,2026-08-17 18:30:00 UTC,19.96,665.2,1000.0,66.5,Normal
REL-02334,FRDRVPCRFMKT587001,Prémery,75 - Paris,Île-de-France,TR-ENEDIS-PRÉM-2334,2026-08-17 18:30:00 UTC,13.7,456.8,1000.0,45.7,Normal
REL-02335,FRQPKPQPRK971,Chartres,75 - Paris,Île-de-France,TR-ENEDIS-CHAR-2335,2026-08-17 18:30:00 UTC,12.36,411.9,800.0,51.5,Normal
REL-02336,FRPKGP77284001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2336,2026-08-17 18:30:00 UTC,28.73,957.6,1200.0,79.8,Sous Surveillance Forte
REL-02337,FRROSE174,Villeneuve-d'Ascq,75 - Paris,Île-de-France,TR-ENEDIS-VILL-2337,2026-08-17 18:30:00 UTC,29.17,972.5,1200.0,81.0,Sous Surveillance Forte
REL-02338,FRIZMPMAMP67,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2338,2026-08-17 18:30:00 UTC,43.54,1451.4,1500.0,96.8,Saturation / Disjonction Imminente 48h
REL-02339,FRELCEH332,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2339,2026-08-17 18:30:00 UTC,20.63,687.8,800.0,86.0,Sous Surveillance Forte
REL-02340,FRIZFPFAST368,Chécy,75 - Paris,Île-de-France,TR-ENEDIS-CHÉC-2340,2026-08-17 18:30:00 UTC,18.17,605.6,1000.0,60.6,Normal
REL-02341,FREBNPBNWCM,La Seyne-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-LA S-2341,2026-08-17 18:30:00 UTC,36.38,1212.5,1500.0,80.8,Sous Surveillance Forte
REL-02342,FRFR1P1514876341747192327,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2342,2026-08-17 18:30:00 UTC,32.71,1090.2,1500.0,72.7,Normal
REL-02343,FRQVI2700004,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2343,2026-08-17 18:30:00 UTC,8.03,267.7,500.0,53.5,Normal
REL-02344,FRFR1P83595512740127410,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2344,2026-08-17 18:30:00 UTC,19.66,655.5,1000.0,65.5,Normal
REL-02345,FRELCPPARSGL,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2345,2026-08-17 18:30:00 UTC,31.56,1052.1,1500.0,70.1,Normal
REL-02346,FRG10P69387BB,Lyon,75 - Paris,Île-de-France,TR-ENEDIS-LYON-2346,2026-08-17 18:30:00 UTC,8.09,269.7,500.0,53.9,Normal
REL-02347,FRIZFPFAST551,Fos-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-FOS--2347,2026-08-17 18:30:00 UTC,11.08,369.4,800.0,46.2,Normal
REL-02348,FREFLP550868802408251048,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2348,2026-08-17 18:30:00 UTC,32.49,1082.9,1500.0,72.2,Normal
REL-02349,FRPKGP75106001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2349,2026-08-17 18:30:00 UTC,14.91,497.0,800.0,62.1,Normal
REL-02350,FRGSPP1000054861,Carignan-de-Bordeaux,75 - Paris,Île-de-France,TR-ENEDIS-CARI-2350,2026-08-17 18:30:00 UTC,24.17,805.7,1500.0,53.7,Normal
REL-02351,FRPKGP66136001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-2351,2026-08-17 18:30:00 UTC,9.64,321.3,500.0,64.3,Normal
REL-02352,FREVCP000124,Orange,75 - Paris,Île-de-France,TR-ENEDIS-ORAN-2352,2026-08-17 18:30:00 UTC,12.45,415.1,500.0,83.0,Sous Surveillance Forte
