aide_id,demandeur_id,siret,nom_aide_dispositif,montant_aide_accordee_eur,date_debut_aide,date_expiration_aide,statut_aide,organisme_financeur
AIDE-02669,DEM-0235,43636174688433,POEI (Préparation Opérationnelle à l'Emploi Individuelle),8693.5,2025-05-04,2025-10-25,Accordée,Région
AIDE-02670,DEM-0032,42288715979510,POEI (Préparation Opérationnelle à l'Emploi Individuelle),9978.79,2025-01-27,2025-04-26,Clôturée,Agefiph
AIDE-02671,DEM-0026,41649732231171,POEI (Préparation Opérationnelle à l'Emploi Individuelle),8049.25,2025-02-26,2026-02-02,Clôturée,Agefiph
AIDE-02672,DEM-0241,45884921038912,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7387.57,2025-05-06,2025-09-15,Accordée,Opco Atlas
AIDE-02673,DEM-0405,43683074221773,Compte Personnel de Formation (CPF Co-financé),6179.78,2025-02-14,2025-08-30,Accordée,Opco Atlas
AIDE-02674,DEM-0417,44311032803115,Prime Reprise d'Activité AGEFIPH (Handicap),9614.07,2025-04-15,2025-09-01,Clôturée,France Travail
AIDE-02675,DEM-0097,45549796756978,Aid'Emploi ZFU / QPV Recrutement,2220.74,2025-03-24,2025-10-23,Clôturée,France Travail
AIDE-02676,DEM-0495,43503625155361,PMSMP (Immersion en Entreprise 15j),9906.13,2025-02-20,2025-11-07,Clôturée,France Travail
AIDE-02677,DEM-0071,47850554691194,POEI (Préparation Opérationnelle à l'Emploi Individuelle),5307.95,2025-05-06,2026-04-01,Accordée,Agefiph
AIDE-02678,DEM-0267,48069194104729,Aid'Emploi ZFU / QPV Recrutement,9446.28,2025-01-21,2025-08-22,Clôturée,Opco AKTO
AIDE-02679,DEM-0257,42054076570165,POEI (Préparation Opérationnelle à l'Emploi Individuelle),4652.5,2025-04-14,2025-08-16,Clôturée,Opco Atlas
AIDE-02680,DEM-0264,48021530782698,PMSMP (Immersion en Entreprise 15j),10725.56,2025-03-15,2025-09-15,Clôturée,Région
AIDE-02681,DEM-0298,47362479479177,PMSMP (Immersion en Entreprise 15j),11944.2,2025-02-04,2025-04-12,Accordée,Agefiph
AIDE-02682,DEM-0066,46821229906405,Compte Personnel de Formation (CPF Co-financé),6460.69,2025-03-10,2025-11-16,Accordée,Opco AKTO
AIDE-02683,DEM-0449,48868381651748,Compte Personnel de Formation (CPF Co-financé),13039.21,2025-04-05,2025-06-18,Clôturée,Opco Atlas
AIDE-02684,DEM-0351,48505219333343,AFPR (Action de Formation Préalable à l'Emploi),12474.42,2025-02-18,2025-09-05,Clôturée,Agefiph
AIDE-02685,DEM-0200,48791627285760,Aid'Emploi ZFU / QPV Recrutement,10759.78,2025-03-11,2025-12-10,En cours de versement,Agefiph
AIDE-02686,DEM-0448,46626105847581,Compte Personnel de Formation (CPF Co-financé),9022.73,2025-04-29,2025-11-29,Clôturée,Opco Atlas
AIDE-02687,DEM-0103,47961169612006,AFPR (Action de Formation Préalable à l'Emploi),13147.22,2025-03-16,2025-06-28,Clôturée,Opco Atlas
AIDE-02688,DEM-0490,44863733385078,Prime Reprise d'Activité AGEFIPH (Handicap),7330.89,2025-05-05,2026-01-05,En cours de versement,Opco Atlas
AIDE-02689,DEM-0278,47342712972911,Prime Reprise d'Activité AGEFIPH (Handicap),7036.72,2025-04-09,2026-01-15,Accordée,Agefiph
AIDE-02690,DEM-0480,47984947385358,Compte Personnel de Formation (CPF Co-financé),5495.93,2025-02-24,2025-12-06,En cours de versement,Agefiph
AIDE-02691,DEM-0488,45656404042760,POEI (Préparation Opérationnelle à l'Emploi Individuelle),8041.53,2025-04-27,2025-09-17,Clôturée,Région
AIDE-02692,DEM-0020,41190154787748,PMSMP (Immersion en Entreprise 15j),5090.37,2025-02-17,2026-01-03,Accordée,Opco AKTO
AIDE-02693,DEM-0392,42163628374390,PMSMP (Immersion en Entreprise 15j),11907.6,2025-05-01,2026-03-24,Clôturée,Agefiph
AIDE-02694,DEM-0354,47903657081957,POEI (Préparation Opérationnelle à l'Emploi Individuelle),9156.96,2025-04-30,2025-12-18,Clôturée,Opco Atlas
AIDE-02695,DEM-0224,48595777960151,POEI (Préparation Opérationnelle à l'Emploi Individuelle),12007.54,2025-04-21,2026-01-02,En cours de versement,France Travail
AIDE-02696,DEM-0061,48605399698236,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7812.41,2025-04-26,2026-03-26,Accordée,France Travail
AIDE-02697,DEM-0373,46362765887169,Compte Personnel de Formation (CPF Co-financé),6719.21,2025-03-23,2026-01-04,Clôturée,Région
AIDE-02698,DEM-0182,46364301630586,Compte Personnel de Formation (CPF Co-financé),7372.89,2025-02-06,2025-09-02,Accordée,Opco Atlas
AIDE-02699,DEM-0165,43156609080730,AFPR (Action de Formation Préalable à l'Emploi),5750.8,2025-02-27,2026-01-09,Accordée,Agefiph
AIDE-02700,DEM-0085,49049477213766,PMSMP (Immersion en Entreprise 15j),1650.74,2025-02-01,2025-11-27,En cours de versement,France Travail
AIDE-02701,DEM-0014,44294158929340,Compte Personnel de Formation (CPF Co-financé),9759.18,2025-02-04,2025-05-10,Accordée,Opco Atlas
AIDE-02702,DEM-0491,47495557869590,AFPR (Action de Formation Préalable à l'Emploi),11745.85,2025-01-15,2026-01-08,Accordée,Opco Atlas
AIDE-02703,DEM-0331,41436734358090,Compte Personnel de Formation (CPF Co-financé),5127.43,2025-02-23,2026-01-29,En cours de versement,Opco Atlas
AIDE-02704,DEM-0144,42039781846777,PMSMP (Immersion en Entreprise 15j),3517.46,2025-04-21,2025-08-21,Clôturée,France Travail
AIDE-02705,DEM-0353,43770746447585,Aid'Emploi ZFU / QPV Recrutement,6019.89,2025-04-11,2025-08-11,Clôturée,Agefiph
AIDE-02706,DEM-0078,42607275402764,Aid'Emploi ZFU / QPV Recrutement,4346.87,2025-05-08,2026-01-28,Clôturée,France Travail
AIDE-02707,DEM-0156,43004809395975,PMSMP (Immersion en Entreprise 15j),3759.45,2025-03-17,2025-08-13,En cours de versement,Opco Atlas
AIDE-02708,DEM-0073,44390307364044,Compte Personnel de Formation (CPF Co-financé),10778.91,2025-03-18,2025-09-04,Accordée,Agefiph
AIDE-02709,DEM-0114,41205105765883,Aid'Emploi ZFU / QPV Recrutement,5735.51,2025-04-06,2025-11-08,En cours de versement,Région
AIDE-02710,DEM-0117,42566502122374,AFPR (Action de Formation Préalable à l'Emploi),11980.52,2025-02-23,2025-10-19,Clôturée,Opco AKTO
AIDE-02711,DEM-0350,48623663900426,POEI (Préparation Opérationnelle à l'Emploi Individuelle),6632.09,2025-04-09,2026-03-15,En cours de versement,Opco Atlas
AIDE-02712,DEM-0012,41777968077918,Aid'Emploi ZFU / QPV Recrutement,13480.09,2025-04-19,2026-02-06,Clôturée,Agefiph
AIDE-02713,DEM-0108,42713022648992,AFPR (Action de Formation Préalable à l'Emploi),12870.04,2025-05-03,2025-11-10,Clôturée,Agefiph
AIDE-02714,DEM-0066,46387963021223,Compte Personnel de Formation (CPF Co-financé),2723.93,2025-04-30,2025-07-18,Accordée,Région
AIDE-02715,DEM-0061,43760280521182,AFPR (Action de Formation Préalable à l'Emploi),3758.36,2025-03-28,2025-07-12,Accordée,Opco AKTO
AIDE-02716,DEM-0122,47926017899653,AFPR (Action de Formation Préalable à l'Emploi),6417.46,2025-02-21,2025-12-23,En cours de versement,Région
AIDE-02717,DEM-0439,45352890661976,POEI (Préparation Opérationnelle à l'Emploi Individuelle),12182.46,2025-02-25,2026-02-21,Accordée,Opco AKTO
AIDE-02718,DEM-0213,47802263962681,Compte Personnel de Formation (CPF Co-financé),9407.82,2025-04-17,2026-03-12,Accordée,Agefiph
AIDE-02719,DEM-0078,44585620341577,POEI (Préparation Opérationnelle à l'Emploi Individuelle),11125.92,2025-03-07,2026-02-15,Accordée,Opco AKTO
AIDE-02720,DEM-0038,42041253762196,POEI (Préparation Opérationnelle à l'Emploi Individuelle),1964.91,2025-02-13,2025-09-07,Accordée,Agefiph
AIDE-02721,DEM-0455,41915479962221,Compte Personnel de Formation (CPF Co-financé),6462.51,2025-03-18,2026-02-25,En cours de versement,Agefiph
AIDE-02722,DEM-0342,46858466072262,Compte Personnel de Formation (CPF Co-financé),3671.55,2025-04-21,2026-04-19,Accordée,Région
AIDE-02723,DEM-0219,45975149320061,Aid'Emploi ZFU / QPV Recrutement,5351.11,2025-02-22,2025-07-31,Accordée,France Travail
AIDE-02724,DEM-0481,41032891466708,POEI (Préparation Opérationnelle à l'Emploi Individuelle),10216.98,2025-01-28,2025-08-18,Accordée,Opco AKTO
AIDE-02725,DEM-0386,49555282669172,POEI (Préparation Opérationnelle à l'Emploi Individuelle),11201.6,2025-04-17,2026-02-23,Clôturée,Opco AKTO
AIDE-02726,DEM-0349,45813158469487,Prime Reprise d'Activité AGEFIPH (Handicap),7600.7,2025-01-20,2026-01-02,Accordée,France Travail
AIDE-02727,DEM-0340,44872650172399,Compte Personnel de Formation (CPF Co-financé),12849.91,2025-02-03,2025-12-04,Clôturée,France Travail
AIDE-02728,DEM-0049,44540703497384,POEI (Préparation Opérationnelle à l'Emploi Individuelle),11995.41,2025-03-14,2025-12-28,Clôturée,Opco AKTO
AIDE-02729,DEM-0496,47082928146003,AFPR (Action de Formation Préalable à l'Emploi),2182.6,2025-01-22,2025-08-30,Clôturée,Opco Atlas
AIDE-02730,DEM-0298,48903860089597,Prime Reprise d'Activité AGEFIPH (Handicap),13038.04,2025-05-01,2025-11-17,En cours de versement,Opco AKTO
AIDE-02731,DEM-0296,43493674590690,AFPR (Action de Formation Préalable à l'Emploi),14473.39,2025-03-17,2026-02-27,Clôturée,Opco Atlas
AIDE-02732,DEM-0035,43478162451006,Compte Personnel de Formation (CPF Co-financé),12693.66,2025-01-21,2025-04-29,En cours de versement,Opco AKTO
AIDE-02733,DEM-0086,45321768612798,Prime Reprise d'Activité AGEFIPH (Handicap),6774.22,2025-05-13,2026-03-21,En cours de versement,Opco AKTO
AIDE-02734,DEM-0051,46770738822730,PMSMP (Immersion en Entreprise 15j),7972.36,2025-03-08,2025-09-20,Accordée,Région
AIDE-02735,DEM-0286,44138460026356,Prime Reprise d'Activité AGEFIPH (Handicap),8013.03,2025-04-19,2026-02-25,Accordée,France Travail
AIDE-02736,DEM-0309,44773813305681,AFPR (Action de Formation Préalable à l'Emploi),1589.1,2025-04-16,2025-08-27,Accordée,Opco Atlas
AIDE-02737,DEM-0058,44182716961542,POEI (Préparation Opérationnelle à l'Emploi Individuelle),13771.14,2025-04-11,2025-11-06,Clôturée,Opco AKTO
AIDE-02738,DEM-0366,44069193537186,PMSMP (Immersion en Entreprise 15j),3417.8,2025-04-22,2025-06-28,En cours de versement,Opco Atlas
AIDE-02739,DEM-0152,48771391299840,Prime Reprise d'Activité AGEFIPH (Handicap),3610.32,2025-05-14,2026-01-27,Clôturée,Agefiph
AIDE-02740,DEM-0497,49379750858147,POEI (Préparation Opérationnelle à l'Emploi Individuelle),10067.95,2025-04-08,2026-04-07,Accordée,France Travail
AIDE-02741,DEM-0084,44352697036308,POEI (Préparation Opérationnelle à l'Emploi Individuelle),4473.91,2025-01-16,2025-12-14,Accordée,France Travail
AIDE-02742,DEM-0128,46554036120649,Prime Reprise d'Activité AGEFIPH (Handicap),6166.72,2025-02-03,2025-05-11,Clôturée,France Travail
AIDE-02743,DEM-0326,41940720053095,Aid'Emploi ZFU / QPV Recrutement,2257.28,2025-03-20,2025-09-01,Clôturée,Région
AIDE-02744,DEM-0203,41661818518317,PMSMP (Immersion en Entreprise 15j),14143.11,2025-03-04,2025-12-10,En cours de versement,Opco AKTO
AIDE-02745,DEM-0017,45544981767622,Aid'Emploi ZFU / QPV Recrutement,14282.45,2025-03-12,2025-05-20,Clôturée,Opco AKTO
AIDE-02746,DEM-0155,43794528043931,Prime Reprise d'Activité AGEFIPH (Handicap),7249.39,2025-02-03,2025-08-25,Clôturée,France Travail
AIDE-02747,DEM-0468,46300313546835,POEI (Préparation Opérationnelle à l'Emploi Individuelle),14393.02,2025-04-01,2025-08-25,En cours de versement,Agefiph
AIDE-02748,DEM-0162,44437736511969,Aid'Emploi ZFU / QPV Recrutement,3428.92,2025-04-08,2025-12-22,Clôturée,Agefiph
AIDE-02749,DEM-0240,41522634086608,AFPR (Action de Formation Préalable à l'Emploi),9707.79,2025-04-02,2026-02-11,En cours de versement,Opco AKTO
AIDE-02750,DEM-0325,43448069809357,Compte Personnel de Formation (CPF Co-financé),4576.97,2025-04-19,2025-09-10,Clôturée,Opco AKTO
AIDE-02751,DEM-0451,48191973531742,AFPR (Action de Formation Préalable à l'Emploi),5925.02,2025-01-16,2025-10-20,Accordée,France Travail
AIDE-02752,DEM-0164,42828410605992,PMSMP (Immersion en Entreprise 15j),3634.96,2025-04-05,2025-06-16,Clôturée,Région
AIDE-02753,DEM-0232,48623252707312,AFPR (Action de Formation Préalable à l'Emploi),1988.67,2025-03-29,2026-02-09,En cours de versement,Opco AKTO
AIDE-02754,DEM-0447,42194429558264,Prime Reprise d'Activité AGEFIPH (Handicap),6089.53,2025-03-21,2025-09-19,Accordée,Opco Atlas
AIDE-02755,DEM-0050,47420640245397,Aid'Emploi ZFU / QPV Recrutement,11879.36,2025-02-18,2026-01-25,Clôturée,Opco Atlas
AIDE-02756,DEM-0197,47951407629057,Prime Reprise d'Activité AGEFIPH (Handicap),7902.39,2025-03-02,2025-07-03,Clôturée,France Travail
AIDE-02757,DEM-0171,44605567598595,Compte Personnel de Formation (CPF Co-financé),7919.76,2025-03-11,2025-07-15,Clôturée,Opco Atlas
AIDE-02758,DEM-0024,45495808328008,Compte Personnel de Formation (CPF Co-financé),13649.73,2025-01-24,2025-07-17,Accordée,Agefiph
AIDE-02759,DEM-0415,46856338204352,AFPR (Action de Formation Préalable à l'Emploi),7569.57,2025-01-20,2025-08-23,Clôturée,Opco Atlas
AIDE-02760,DEM-0348,44192783566904,Prime Reprise d'Activité AGEFIPH (Handicap),4649.89,2025-03-15,2025-10-03,Clôturée,Opco AKTO
AIDE-02761,DEM-0184,47119759027918,Compte Personnel de Formation (CPF Co-financé),11832.36,2025-04-20,2025-11-01,En cours de versement,Région
AIDE-02762,DEM-0009,49080962821884,PMSMP (Immersion en Entreprise 15j),12134.05,2025-04-19,2025-06-25,Accordée,Région
AIDE-02763,DEM-0438,41517705767488,Aid'Emploi ZFU / QPV Recrutement,13170.21,2025-01-24,2025-09-13,Clôturée,Opco AKTO
AIDE-02764,DEM-0008,43888160828463,AFPR (Action de Formation Préalable à l'Emploi),10858.41,2025-03-14,2025-11-15,Accordée,Région
AIDE-02765,DEM-0126,49325062499990,PMSMP (Immersion en Entreprise 15j),9563.88,2025-02-23,2025-05-30,Accordée,Région
AIDE-02766,DEM-0361,46633918184637,PMSMP (Immersion en Entreprise 15j),6895.01,2025-03-29,2026-03-22,Accordée,Région
AIDE-02767,DEM-0056,44142370183844,POEI (Préparation Opérationnelle à l'Emploi Individuelle),13801.24,2025-01-17,2025-09-12,Clôturée,Opco AKTO
AIDE-02768,DEM-0308,48629111962086,Aid'Emploi ZFU / QPV Recrutement,2744.76,2025-03-15,2025-12-13,Clôturée,Opco Atlas
AIDE-02769,DEM-0115,43033559209497,Compte Personnel de Formation (CPF Co-financé),5762.22,2025-05-14,2025-11-13,Accordée,Opco AKTO
AIDE-02770,DEM-0439,44392914750192,Aid'Emploi ZFU / QPV Recrutement,5449.23,2025-04-25,2025-12-26,Accordée,France Travail
AIDE-02771,DEM-0331,44038587870012,POEI (Préparation Opérationnelle à l'Emploi Individuelle),2235.21,2025-05-12,2025-08-03,Accordée,France Travail
AIDE-02772,DEM-0020,43316425978065,POEI (Préparation Opérationnelle à l'Emploi Individuelle),9085.1,2025-02-15,2025-12-21,Accordée,Agefiph
AIDE-02773,DEM-0053,43204374331906,POEI (Préparation Opérationnelle à l'Emploi Individuelle),4190.45,2025-02-22,2025-11-14,Accordée,Opco AKTO
AIDE-02774,DEM-0210,49374942230931,Prime Reprise d'Activité AGEFIPH (Handicap),2794.72,2025-04-13,2025-11-24,En cours de versement,Région
AIDE-02775,DEM-0483,42562972653689,PMSMP (Immersion en Entreprise 15j),4479.1,2025-03-28,2025-08-16,Accordée,Opco AKTO
AIDE-02776,DEM-0434,42546608320370,AFPR (Action de Formation Préalable à l'Emploi),11708.06,2025-01-31,2025-04-05,En cours de versement,Région
AIDE-02777,DEM-0027,42563346791984,AFPR (Action de Formation Préalable à l'Emploi),5114.15,2025-05-08,2025-09-10,Accordée,Opco Atlas
AIDE-02778,DEM-0032,48137087893379,Aid'Emploi ZFU / QPV Recrutement,5980.44,2025-05-01,2025-11-11,Clôturée,Opco AKTO
AIDE-02779,DEM-0499,43795707696897,PMSMP (Immersion en Entreprise 15j),11254.59,2025-03-30,2025-12-06,En cours de versement,Région
AIDE-02780,DEM-0337,49739128211759,Aid'Emploi ZFU / QPV Recrutement,13076.86,2025-02-04,2025-07-12,Clôturée,Opco Atlas
AIDE-02781,DEM-0297,44139771331246,Prime Reprise d'Activité AGEFIPH (Handicap),13817.77,2025-04-26,2025-12-23,Clôturée,Opco Atlas
AIDE-02782,DEM-0022,41768798636105,Prime Reprise d'Activité AGEFIPH (Handicap),11080.79,2025-05-10,2026-02-12,Clôturée,Région
AIDE-02783,DEM-0428,49913612095000,Aid'Emploi ZFU / QPV Recrutement,2534.9,2025-02-02,2025-04-22,En cours de versement,Région
AIDE-02784,DEM-0304,48218686687198,AFPR (Action de Formation Préalable à l'Emploi),6583.88,2025-04-05,2025-07-28,En cours de versement,Agefiph
AIDE-02785,DEM-0086,45954223689139,AFPR (Action de Formation Préalable à l'Emploi),1698.35,2025-01-23,2025-04-09,Accordée,Agefiph
AIDE-02786,DEM-0388,44090868411502,AFPR (Action de Formation Préalable à l'Emploi),8448.97,2025-02-26,2025-06-21,Accordée,Agefiph
AIDE-02787,DEM-0443,42023269335397,Aid'Emploi ZFU / QPV Recrutement,14154.37,2025-03-05,2025-06-24,Clôturée,Région
AIDE-02788,DEM-0364,44139771331246,POEI (Préparation Opérationnelle à l'Emploi Individuelle),2847.01,2025-02-25,2025-11-11,Accordée,France Travail
AIDE-02789,DEM-0377,48907464855511,Compte Personnel de Formation (CPF Co-financé),8126.21,2025-03-18,2026-01-21,En cours de versement,Opco AKTO
AIDE-02790,DEM-0019,46830173106249,Prime Reprise d'Activité AGEFIPH (Handicap),2400.66,2025-02-09,2025-11-17,Accordée,Région
AIDE-02791,DEM-0358,47674927355374,AFPR (Action de Formation Préalable à l'Emploi),1755.61,2025-01-16,2025-10-07,Accordée,Opco Atlas
AIDE-02792,DEM-0448,44756040908728,Aid'Emploi ZFU / QPV Recrutement,7191.2,2025-04-05,2025-06-18,Accordée,Opco Atlas
AIDE-02793,DEM-0300,44730082098480,Compte Personnel de Formation (CPF Co-financé),8024.7,2025-02-25,2025-10-19,Accordée,Opco AKTO
AIDE-02794,DEM-0385,48889842412276,PMSMP (Immersion en Entreprise 15j),1697.99,2025-05-06,2025-12-09,En cours de versement,France Travail
AIDE-02795,DEM-0360,43533812851167,PMSMP (Immersion en Entreprise 15j),13402.17,2025-04-18,2025-07-19,Clôturée,Opco AKTO
AIDE-02796,DEM-0205,46284591671670,Prime Reprise d'Activité AGEFIPH (Handicap),12738.7,2025-05-09,2025-07-15,Clôturée,Région
AIDE-02797,DEM-0490,47904056884829,Aid'Emploi ZFU / QPV Recrutement,13949.7,2025-04-22,2025-10-02,Accordée,Opco Atlas
AIDE-02798,DEM-0350,42648664636720,Aid'Emploi ZFU / QPV Recrutement,6256.99,2025-04-18,2025-12-23,Clôturée,Opco AKTO
AIDE-02799,DEM-0305,44122220550331,Prime Reprise d'Activité AGEFIPH (Handicap),12223.66,2025-01-23,2025-10-31,En cours de versement,Région
AIDE-02800,DEM-0307,48459372160264,Aid'Emploi ZFU / QPV Recrutement,4009.57,2025-01-20,2025-10-05,Clôturée,Opco Atlas
AIDE-02801,DEM-0123,45333845231657,Prime Reprise d'Activité AGEFIPH (Handicap),8895.73,2025-04-18,2025-12-17,En cours de versement,France Travail
AIDE-02802,DEM-0047,46088624791406,Compte Personnel de Formation (CPF Co-financé),3142.48,2025-01-19,2025-09-13,Accordée,France Travail
AIDE-02803,DEM-0378,44158242785033,POEI (Préparation Opérationnelle à l'Emploi Individuelle),8173.63,2025-03-09,2025-11-04,En cours de versement,Opco AKTO
AIDE-02804,DEM-0253,44922189216195,Aid'Emploi ZFU / QPV Recrutement,13951.46,2025-01-20,2025-12-28,En cours de versement,Opco Atlas
AIDE-02805,DEM-0160,41041400866555,Prime Reprise d'Activité AGEFIPH (Handicap),3261.06,2025-02-19,2025-07-10,En cours de versement,Agefiph
AIDE-02806,DEM-0419,44729225389462,AFPR (Action de Formation Préalable à l'Emploi),8707.53,2025-04-29,2026-02-03,Accordée,Opco Atlas
AIDE-02807,DEM-0314,46427028889459,POEI (Préparation Opérationnelle à l'Emploi Individuelle),8082.12,2025-05-14,2025-11-06,En cours de versement,Opco Atlas
AIDE-02808,DEM-0170,49885253916111,AFPR (Action de Formation Préalable à l'Emploi),7586.32,2025-04-24,2025-08-03,En cours de versement,Agefiph
AIDE-02809,DEM-0039,41317889730019,Aid'Emploi ZFU / QPV Recrutement,1929.91,2025-02-27,2026-01-14,Accordée,Opco Atlas
AIDE-02810,DEM-0472,42766579775291,PMSMP (Immersion en Entreprise 15j),4190.59,2025-02-04,2025-09-18,En cours de versement,Agefiph
AIDE-02811,DEM-0301,49158009670873,AFPR (Action de Formation Préalable à l'Emploi),10614.72,2025-03-01,2025-06-26,Clôturée,Opco AKTO
AIDE-02812,DEM-0311,46549296274927,Aid'Emploi ZFU / QPV Recrutement,5904.89,2025-03-15,2025-10-14,En cours de versement,Région
AIDE-02813,DEM-0176,45871370323176,AFPR (Action de Formation Préalable à l'Emploi),10258.97,2025-03-28,2025-10-23,En cours de versement,Région
AIDE-02814,DEM-0165,46661695456597,AFPR (Action de Formation Préalable à l'Emploi),10141.81,2025-03-09,2025-07-29,En cours de versement,Région
AIDE-02815,DEM-0236,45127281107309,AFPR (Action de Formation Préalable à l'Emploi),7068.42,2025-05-07,2025-11-15,Clôturée,Agefiph
