code_rome,intitule_rome_appellation,grand_domaine_code,grand_domaine_libelle,domaine_prof_code,domaine_prof_libelle,code_ogr
G1702,Vestiairiste,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,20671
G1702,Voiturier / Voiturière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,20717
G1703,Réceptionniste en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,205
G1703,Agent / Agente de réservation en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,10591
G1703,Assistant / Assistante de réception en établissement hôtelier,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,11248
G1703,Chef de brigade de réception hôtelière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,12072
G1703,Chef de réception en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,12308
G1703,Employé / Employée de réception en établissement hôtelier,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,14780
G1703,Employé / Employée de réservation en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,14783
G1703,Night audit,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,16991
G1703,Night auditor,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,16992
G1703,Premier / Première de réception en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,38219
G1703,Réceptionniste de camping,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18320
G1703,Réceptionniste de nuit,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18321
G1703,Réceptionniste de village vacances,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18323
G1703,Réceptionniste en établissement touristique,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18324
G1703,Réceptionniste en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18325
G1703,Réceptionniste tournant / tournante en établissement hôtelier,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18326
G1703,Responsable de réception hôtelière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18842
G1703,Responsable des réservations en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,18940
G1703,Veilleur / Veilleuse de nuit en hôtellerie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G17,Domaine G17,20507
G1703,Service,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,
G1801,Barman / Barmaid,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,206
G1801,Barista,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,200104
G1801,Barman / Barmaid,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,11494
G1801,Cafetier / Cafetière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,11639
G1801,Chef barman / barmaid,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12004
G1801,Commis / Commise de bar,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12753
G1801,Directeur / Directrice de café bar,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,14214
G1801,"Employé / Employée de café, bar-brasserie",G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,14758
G1801,Exploitant / Exploitante de bar,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,14971
G1801,Exploitant / Exploitante de bar-brasserie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,14972
G1801,Exploitant / Exploitante de café,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,14974
G1801,"Exploitant / Exploitante de café, bar-brasserie",G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,14975
G1801,Exploitant / Exploitante de salon de thé,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,14998
G1801,Gérant / Gérante de bar-tabac,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,15276
G1801,"Gérant / Gérante de café, bar-brasserie",G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,15278
G1801,Responsable de bar,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,18661
G1801,Responsable de bar-brasserie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,18662
G1801,Serveur / Serveuse de bar,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19425
G1801,Serveur / Serveuse de bar-brasserie,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19426
G1801,Serveur / Serveuse de café,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,15188
G1801,Serveur / Serveuse de salon de thé,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19429
G1801,Serveur limonadier / Serveuse limonadière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,15192
G1802,Maître / Maîtresse d'hôtel,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,207
G1802,Assistant / Assistante maître d'hôtel,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,11297
G1802,Chef de room service,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12310
G1802,Maître / Maîtresse d'hôtel,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,16313
G1802,Maître d'hôtel sommelier / Maîtresse d'hôtel sommelière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,16314
G1802,Premier maître / Première maîtresse d'hôtel,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,17976
G1802,Responsable de salle,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,18850
G1802,Responsable des banquets,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,18924
G1802,Responsable des petits-déjeuners,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,18933
G1802,Second maître / Seconde maîtresse d'hôtel,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19360
G1803,Serveur / Serveuse,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,208
G1803,Chef de rang,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12274
G1803,Chef de rang de room service,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,38581
G1803,Commis / Commise de restaurant,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12760
G1803,Commis / Commise de room service,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,38582
G1803,Commis / Commise de salle,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12761
G1803,Commis / Commise de salle runner,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,38900
G1803,Commis de salle tournant / Commise de salle tournante,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,38901
G1803,Demi-chef de rang,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,13951
G1803,Hôte / Hôtesse de salle,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,15491
G1803,Serveur / Serveuse,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,15191
G1803,Serveur / Serveuse de banquet,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19424
G1803,Serveur / Serveuse de restaurant,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19427
G1803,Serveur / Serveuse de room service,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19428
G1803,Serveur / Serveuse en restauration,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19430
G1803,Serveur / Serveuse petit déjeuner,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,38899
G1804,Sommelier / Sommelière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,209
G1804,Chef sommelier / sommelière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12602
G1804,Commis sommelier / Commise sommelière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,12766
G1804,Sommelier / Sommelière,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19452
G1804,Sommelier-caviste / Sommelière-caviste,G,"Hôtellerie-Restauration, Tourisme, Loisirs et Animation",G18,Domaine G18,19453
G1804,Affaires et support technique client,H,Industrie,H11,Domaine H11,
H1101,Technicien / Technicienne support technique,H,Industrie,H11,Domaine H11,210
H1101,Directeur / Directrice assistance technique,H,Industrie,H11,Domaine H11,14193
H1101,Expert / Experte support technique,H,Industrie,H11,Domaine H11,14961
H1101,Ingénieur / Ingénieure assistance technique,H,Industrie,H11,Domaine H11,15586
H1101,Ingénieur / Ingénieure service client,H,Industrie,H11,Domaine H11,15886
H1101,Ingénieur / Ingénieure support technique,H,Industrie,H11,Domaine H11,15891
H1101,Représentant technique / Représentante technique utilisateur,H,Industrie,H11,Domaine H11,18559
H1101,Responsable centre de support client,H,Industrie,H11,Domaine H11,18590
H1101,Responsable support technique clients,H,Industrie,H11,Domaine H11,19195
H1101,Spécialiste support technique,H,Industrie,H11,Domaine H11,19512
H1101,Technicien / Technicienne support client,H,Industrie,H11,Domaine H11,20272
H1101,Technicien / Technicienne support technique,H,Industrie,H11,Domaine H11,20276
H1102,Chargé / Chargée d'affaires en industrie,H,Industrie,H11,Domaine H11,211
H1102,Bid manager,H,Industrie,H11,Domaine H11,200143
H1102,Chargé / Chargée d'affaires en industrie,H,Industrie,H11,Domaine H11,11755
H1102,Chargé / Chargée de projet d'affaires en industrie,H,Industrie,H11,Domaine H11,11841
H1102,Chef de projet d'affaires d'ingénierie industrielle,H,Industrie,H11,Domaine H11,12234
H1102,Ingénieur / Ingénieure d'affaires en industrie,H,Industrie,H11,Domaine H11,15623
H1102,Ingénieur / Ingénieure d'affaires industrielles en éco-conception,H,Industrie,H11,Domaine H11,140934
H1102,Ingénieur / Ingénieure de contrats industriels,H,Industrie,H11,Domaine H11,15632
H1102,Ingénieur / Ingénieure de programme d'affaires en industrie,H,Industrie,H11,Domaine H11,15662
H1102,Ingénieur / Ingénieure de projet d'affaires en industrie,H,Industrie,H11,Domaine H11,15663
H1102,Ingénieur / Ingénieure de suivi d'affaires en industrie,H,Industrie,H11,Domaine H11,15674
H1102,Ingénieur / Ingénieure pilotage de projets d'affaires industriels,H,Industrie,H11,Domaine H11,15854
H1102,Ingénieur technico-commercial / Ingénieure technico-commerciale en affaires industrielles,H,Industrie,H11,Domaine H11,15899
H1102,Responsable d'affaires en industrie,H,Industrie,H11,Domaine H11,18608
H1102,Responsable de projet d'affaires en industrie,H,Industrie,H11,Domaine H11,18827
H1102,"Conception, recherche, études et développement",H,Industrie,H12,Domaine H12,
H1201,Coloriste en industrie,H,Industrie,H12,Domaine H12,212
H1201,Agent / Agente de finissage couleurs et effets cuirs et peaux,H,Industrie,H12,Domaine H12,10456
H1201,Coloriste à sec,H,Industrie,H12,Domaine H12,12709
H1201,Coloriste en finissage,H,Industrie,H12,Domaine H12,12710
H1201,Coloriste en impression textile,H,Industrie,H12,Domaine H12,12711
H1201,Coloriste en industrie,H,Industrie,H12,Domaine H12,404439
H1201,Coloriste en industrie alimentaire,H,Industrie,H12,Domaine H12,12712
H1201,Coloriste en industrie chimique,H,Industrie,H12,Domaine H12,12713
H1201,Coloriste en industrie cosmétique,H,Industrie,H12,Domaine H12,12714
H1201,Coloriste en peinture,H,Industrie,H12,Domaine H12,12715
H1201,Coloriste en tannerie-mégisserie,H,Industrie,H12,Domaine H12,12716
H1201,Coloriste en teinture textile,H,Industrie,H12,Domaine H12,12717
H1201,Coloriste sur textiles,H,Industrie,H12,Domaine H12,12720
H1201,Coloriste textile,H,Industrie,H12,Domaine H12,12721
H1201,Échantillonneur / Échantillonneuse en teinture,H,Industrie,H12,Domaine H12,14554
H1201,Formulateur / Formulatrice coloriste en industrie cosmétique,H,Industrie,H12,Domaine H12,15150
H1201,Responsable de la teinte,H,Industrie,H12,Domaine H12,18755
H1201,Technicien / Technicienne coloriste en industrie,H,Industrie,H12,Domaine H12,19692
H1201,Technicien / Technicienne coloriste en recherche et développement,H,Industrie,H12,Domaine H12,19693
H1201,Technicien / Technicienne finissage des peaux,H,Industrie,H12,Domaine H12,20146
H1202,Dessinateur / Dessinatrice en électricité-électronique,H,Industrie,H12,Domaine H12,213
H1202,Chef de groupe dessinateurs en électricité-électronique,H,Industrie,H12,Domaine H12,12162
H1202,Dessinateur / Dessinatrice catalogue en électricité-électronique,H,Industrie,H12,Domaine H12,14015
H1202,Dessinateur / Dessinatrice d'études de matériel électrique et électronique,H,Industrie,H12,Domaine H12,14030
H1202,Dessinateur / Dessinatrice d'études en électricité,H,Industrie,H12,Domaine H12,14032
H1202,Dessinateur / Dessinatrice d'études en électricité et électronique,H,Industrie,H12,Domaine H12,14033
H1202,Dessinateur / Dessinatrice d'études en électronique,H,Industrie,H12,Domaine H12,14034
H1202,Dessinateur / Dessinatrice d'exécution en électricité,H,Industrie,H12,Domaine H12,14037
H1202,Dessinateur / Dessinatrice d'exécution en électricité et électronique,H,Industrie,H12,Domaine H12,14038
H1202,Dessinateur / Dessinatrice d'exécution en électronique,H,Industrie,H12,Domaine H12,14039
H1202,Dessinateur / Dessinatrice de schémas électriques,H,Industrie,H12,Domaine H12,14024
H1202,Dessinateur / Dessinatrice de schémas en électronique,H,Industrie,H12,Domaine H12,14025
H1202,Dessinateur / Dessinatrice en électricité-électronique,H,Industrie,H12,Domaine H12,14058
H1202,Dessinateur / Dessinatrice petites études en électricité-électronique,H,Industrie,H12,Domaine H12,14088
H1202,Dessinateur détaillant / Dessinatrice détaillante en électricité-électronique,H,Industrie,H12,Domaine H12,14029
H1202,Dessinateur industriel / Dessinatrice industrielle en construction électrique,H,Industrie,H12,Domaine H12,14084
H1202,Dessinateur-projeteur / Dessinatrice-projeteuse catalogue en électricité-électronique,H,Industrie,H12,Domaine H12,14098
H1202,Dessinateur-projeteur / Dessinatrice-projeteuse d'études en électricité-électronique,H,Industrie,H12,Domaine H12,14104
H1202,Dessinateur-projeteur / Dessinatrice-projeteuse de matériel électrique-électronique,H,Industrie,H12,Domaine H12,14101
H1202,Dessinateur-projeteur / Dessinatrice-projeteuse de schémas électroniques,H,Industrie,H12,Domaine H12,14102
H1202,Dessinateur-projeteur / Dessinatrice-projeteuse en électricité-électronique,H,Industrie,H12,Domaine H12,14117
H1202,Dessinateur-projeteur / Dessinatrice-projeteuse en électrotechnique,H,Industrie,H12,Domaine H12,14118
H1202,Dessinateur-projeteur / Dessinatrice-projeteuse en matériel industriel en électricité-électronique,H,Industrie,H12,Domaine H12,14123
H1202,Implanteur / Implanteuse de cartes électroniques,H,Industrie,H12,Domaine H12,15516
H1202,Maquettiste en appareillage basse et moyenne tension,H,Industrie,H12,Domaine H12,16372
H1202,Maquettiste en électronique,H,Industrie,H12,Domaine H12,16375
H1202,Projeteur / Projeteuse chef de groupe en électricité-électronique,H,Industrie,H12,Domaine H12,18198
H1202,"Projeteur / Projeteuse en conception électronique, électrique",H,Industrie,H12,Domaine H12,18199
H1202,"Technicien / Technicienne en conception électronique, électrique",H,Industrie,H12,Domaine H12,20046
H1202,Technicien / Technicienne en implantation et routage électronique,H,Industrie,H12,Domaine H12,20076
H1203,Dessinateur-projeteur / Dessinatrice-projeteuse en mécanique,H,Industrie,H12,Domaine H12,214
H1203,Calculateur / Calculatrice études en mécanique,H,Industrie,H12,Domaine H12,11652
H1203,Chef de projet en conception industrielle en mécanique,H,Industrie,H12,Domaine H12,12239
H1203,Concepteur / Conceptrice de produits industriels mécaniques,H,Industrie,H12,Domaine H12,12820
H1203,Concepteur / Conceptrice en produits mécaniques,H,Industrie,H12,Domaine H12,12825
H1203,Dessinateur / Dessinatrice d'études en mécanique,H,Industrie,H12,Domaine H12,14035
H1203,Dessinateur / Dessinatrice d'exécution en mécanique,H,Industrie,H12,Domaine H12,14040
H1203,Dessinateur / Dessinatrice en architecture mécanique,H,Industrie,H12,Domaine H12,14046
H1203,Dessinateur / Dessinatrice en architecture navale,H,Industrie,H12,Domaine H12,14047
H1203,Dessinateur / Dessinatrice en carrosserie automobile,H,Industrie,H12,Domaine H12,14051
H1203,Dessinateur / Dessinatrice en charpente métallique,H,Industrie,H12,Domaine H12,14052
H1203,Dessinateur / Dessinatrice en chaudronnerie,H,Industrie,H12,Domaine H12,14053
H1203,Dessinateur / Dessinatrice en construction aéronautique,H,Industrie,H12,Domaine H12,14054
H1203,Dessinateur / Dessinatrice en construction mécanique,H,Industrie,H12,Domaine H12,14055
H1203,Dessinateur / Dessinatrice en construction métallique,H,Industrie,H12,Domaine H12,14056
H1203,Dessinateur / Dessinatrice en construction navale,H,Industrie,H12,Domaine H12,14057
H1203,Dessinateur / Dessinatrice en hydraulique et pneumatique,H,Industrie,H12,Domaine H12,14060
