id_incident,nom_operateur,commune,code_departement,nom_region,type_equipement,severite_incident,nombre_abonnes_impactes,statut_resolution
INC-01129,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Moyen - Dégradation débit,58,EN_COURS
INC-01130,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Moyen - Dégradation débit,129,RESOLU
INC-01131,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,261,INTERVENTION_EQUIPE
INC-01132,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,158,EN_COURS
INC-01133,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Mineur,253,RESOLU
INC-01134,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Mineur,482,EN_COURS
INC-01135,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,NRO Central Enedis/SFR,Mineur,346,RESOLU
INC-01136,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Mineur,523,EN_COURS
INC-01137,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Mineur,87,INTERVENTION_EQUIPE
INC-01138,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Majeur - Rupture 48h,13499,INTERVENTION_EQUIPE
INC-01139,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Routeur Cœur IP,Majeur - Rupture 48h,12998,RESOLU
INC-01140,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Mineur,293,EN_COURS
INC-01141,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,350,INTERVENTION_EQUIPE
INC-01142,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Mineur,725,RESOLU
INC-01143,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,617,RESOLU
INC-01144,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Routeur Cœur IP,Mineur,801,EN_COURS
INC-01145,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,PBO Fibre Optique,Mineur,222,INTERVENTION_EQUIPE
INC-01146,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Mineur,60,EN_COURS
INC-01147,Orange,Toulouse,31 - Haute-Garonne,Occitanie,PBO Fibre Optique,Mineur,572,RESOLU
INC-01148,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Mineur,141,INTERVENTION_EQUIPE
INC-01149,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Mineur,312,INTERVENTION_EQUIPE
INC-01150,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,212,INTERVENTION_EQUIPE
INC-01151,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Majeur - Rupture 48h,10778,INTERVENTION_EQUIPE
INC-01152,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Mineur,560,RESOLU
INC-01153,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Moyen - Dégradation débit,753,RESOLU
INC-01154,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Moyen - Dégradation débit,550,INTERVENTION_EQUIPE
INC-01155,Orange,Toulouse,31 - Haute-Garonne,Occitanie,PBO Fibre Optique,Moyen - Dégradation débit,799,INTERVENTION_EQUIPE
INC-01156,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,Routeur Cœur IP,Moyen - Dégradation débit,189,RESOLU
INC-01157,Orange,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Moyen - Dégradation débit,131,EN_COURS
INC-01158,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Mineur,771,INTERVENTION_EQUIPE
INC-01159,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,PBO Fibre Optique,Majeur - Rupture 48h,5060,INTERVENTION_EQUIPE
INC-01160,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Majeur - Rupture 48h,6536,RESOLU
INC-01161,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,Routeur Cœur IP,Mineur,694,RESOLU
INC-01162,SFR,Toulouse,31 - Haute-Garonne,Occitanie,PBO Fibre Optique,Majeur - Rupture 48h,622,EN_COURS
INC-01163,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,NRO Central Enedis/SFR,Majeur - Rupture 48h,7827,INTERVENTION_EQUIPE
INC-01164,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,Antenne 4G LTE,Majeur - Rupture 48h,3221,EN_COURS
INC-01165,SFR,Montpellier,34 - Hérault,Occitanie,Routeur Cœur IP,Mineur,684,EN_COURS
INC-01166,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,723,INTERVENTION_EQUIPE
INC-01167,Orange,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Majeur - Rupture 48h,7707,INTERVENTION_EQUIPE
INC-01168,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Mineur,498,EN_COURS
INC-01169,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Majeur - Rupture 48h,11937,RESOLU
INC-01170,SFR,Lille,59 - Nord,Hauts-de-France,PBO Fibre Optique,Mineur,441,RESOLU
INC-01171,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,395,RESOLU
INC-01172,SFR,Montpellier,34 - Hérault,Occitanie,Routeur Cœur IP,Mineur,562,INTERVENTION_EQUIPE
INC-01173,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,687,EN_COURS
INC-01174,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,474,INTERVENTION_EQUIPE
INC-01175,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,PBO Fibre Optique,Majeur - Rupture 48h,5101,RESOLU
INC-01176,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Majeur - Rupture 48h,9840,RESOLU
INC-01177,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Majeur - Rupture 48h,10440,INTERVENTION_EQUIPE
INC-01178,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,PBO Fibre Optique,Majeur - Rupture 48h,346,RESOLU
INC-01179,Orange,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Mineur,610,INTERVENTION_EQUIPE
INC-01180,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,Routeur Cœur IP,Majeur - Rupture 48h,11655,INTERVENTION_EQUIPE
INC-01181,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Majeur - Rupture 48h,10560,INTERVENTION_EQUIPE
INC-01182,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Moyen - Dégradation débit,736,RESOLU
INC-01183,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,363,RESOLU
INC-01184,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Majeur - Rupture 48h,9252,INTERVENTION_EQUIPE
INC-01185,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Mineur,556,INTERVENTION_EQUIPE
INC-01186,SFR,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,130,RESOLU
INC-01187,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,10654,EN_COURS
INC-01188,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Moyen - Dégradation débit,396,EN_COURS
INC-01189,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Moyen - Dégradation débit,771,INTERVENTION_EQUIPE
INC-01190,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 4G LTE,Majeur - Rupture 48h,12996,EN_COURS
INC-01191,Free Mobile,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Mineur,589,INTERVENTION_EQUIPE
INC-01192,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,689,RESOLU
INC-01193,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Mineur,308,EN_COURS
INC-01194,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,745,INTERVENTION_EQUIPE
INC-01195,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Mineur,26,INTERVENTION_EQUIPE
INC-01196,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Moyen - Dégradation débit,147,EN_COURS
INC-01197,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Mineur,300,RESOLU
INC-01198,Bouygues Telecom,Paris,75 - Paris,Île-de-France,PBO Fibre Optique,Moyen - Dégradation débit,537,RESOLU
INC-01199,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,PBO Fibre Optique,Majeur - Rupture 48h,11489,INTERVENTION_EQUIPE
INC-01200,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,523,RESOLU
