id_mesure,nom_operateur,commune,code_departement,nom_region,technologie_reseau,debit_descendant_mbps,debit_montant_mbps,latence_ms,taux_couverture_4g_pct
QOS-01799,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,4G,48.2,11.0,33.2,99.0
QOS-01800,SFR,Paris,75 - Paris,Île-de-France,4G,39.4,8.9,48.1,95.9
QOS-01801,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,45.1,12.4,36.2,97.8
QOS-01802,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,129.5,37.1,20.9,99.7
QOS-01803,Orange,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,482.5,68.8,15.7,96.7
QOS-01804,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,5G 700MHz,199.2,27.6,17.8,98.3
QOS-01805,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,85.3,19.1,22.4,98.3
QOS-01806,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,216.6,33.8,22.7,98.6
QOS-01807,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,56.2,10.5,49.0,95.3
QOS-01808,Orange,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,91.3,24.2,31.7,98.3
QOS-01809,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,371.0,78.8,13.4,98.8
QOS-01810,Bouygues Telecom,Paris,75 - Paris,Île-de-France,5G 700MHz,210.2,41.2,20.1,95.5
QOS-01811,SFR,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,440.7,82.7,16.4,98.7
QOS-01812,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,4G+ LTE,67.3,19.4,27.3,96.5
QOS-01813,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,230.5,42.3,23.8,96.2
QOS-01814,SFR,Lille,59 - Nord,Hauts-de-France,4G,55.8,14.4,39.1,96.3
QOS-01815,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 3.5GHz,578.3,47.8,14.1,95.3
QOS-01816,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,38.6,10.4,38.6,98.2
QOS-01817,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,202.8,26.7,19.2,95.3
QOS-01818,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,4G+ LTE,72.3,22.6,31.8,97.3
QOS-01819,Bouygues Telecom,Paris,75 - Paris,Île-de-France,5G 700MHz,229.7,43.2,18.5,98.2
QOS-01820,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,219.5,26.0,20.8,99.0
QOS-01821,SFR,Lille,59 - Nord,Hauts-de-France,5G 700MHz,177.4,35.6,17.6,94.8
QOS-01822,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,222.1,34.6,22.7,99.5
QOS-01823,SFR,Montpellier,34 - Hérault,Occitanie,4G,56.5,10.8,32.0,99.7
QOS-01824,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,197.3,31.6,24.4,97.1
QOS-01825,Orange,Paris,75 - Paris,Île-de-France,4G+ LTE,78.0,17.9,33.5,97.0
QOS-01826,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,88.1,23.5,20.1,99.5
QOS-01827,SFR,Lille,59 - Nord,Hauts-de-France,4G+ LTE,105.7,16.4,20.7,97.0
QOS-01828,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 3.5GHz,398.3,54.2,12.8,98.0
QOS-01829,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,161.1,31.4,22.6,95.0
QOS-01830,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,35.6,10.4,38.9,95.2
QOS-01831,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,72.5,27.2,22.7,94.6
QOS-01832,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,492.1,77.6,14.2,98.0
QOS-01833,SFR,Montpellier,34 - Hérault,Occitanie,5G 700MHz,208.0,37.6,23.8,97.0
QOS-01834,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,137.0,41.8,22.2,95.5
QOS-01835,Bouygues Telecom,Paris,75 - Paris,Île-de-France,5G 700MHz,239.3,33.5,18.2,98.7
QOS-01836,Free Mobile,Lille,59 - Nord,Hauts-de-France,4G,44.5,15.5,44.0,98.7
QOS-01837,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,219.1,38.2,24.6,97.6
QOS-01838,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,33.6,15.5,34.8,96.4
QOS-01839,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,39.5,14.7,30.5,94.7
QOS-01840,Orange,Lille,59 - Nord,Hauts-de-France,4G,32.1,11.1,33.3,95.9
QOS-01841,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,174.8,32.6,19.6,99.4
QOS-01842,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,76.6,26.5,23.1,95.8
QOS-01843,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,4G,49.7,10.4,29.3,94.5
QOS-01844,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,47.4,12.7,39.0,99.6
QOS-01845,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,396.6,74.1,14.3,98.4
QOS-01846,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,77.8,26.5,27.0,94.6
QOS-01847,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,395.0,50.3,11.3,98.4
QOS-01848,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 3.5GHz,434.7,45.8,13.3,95.8
QOS-01849,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,33.3,13.5,45.3,97.6
QOS-01850,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,34.0,9.2,38.7,97.6
QOS-01851,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,175.8,43.2,17.2,97.0
QOS-01852,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,30.6,13.2,30.6,94.9
QOS-01853,Orange,Toulouse,31 - Haute-Garonne,Occitanie,4G,33.6,10.6,46.1,98.3
QOS-01854,Orange,Toulouse,31 - Haute-Garonne,Occitanie,4G,52.3,10.6,45.1,94.6
QOS-01855,SFR,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,390.5,80.5,9.8,97.1
QOS-01856,SFR,Paris,75 - Paris,Île-de-France,4G,38.1,15.2,44.0,97.6
QOS-01857,Orange,Paris,75 - Paris,Île-de-France,4G,41.5,11.2,46.7,99.6
QOS-01858,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,41.6,10.0,31.8,96.6
QOS-01859,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,180.9,45.2,16.7,95.8
QOS-01860,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,230.8,36.0,24.5,97.9
QOS-01861,Orange,Lille,59 - Nord,Hauts-de-France,4G+ LTE,112.6,17.4,23.2,97.8
QOS-01862,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,126.5,22.1,26.1,95.0
QOS-01863,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,198.6,25.2,17.7,96.1
QOS-01864,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,202.5,40.7,21.5,98.5
QOS-01865,Orange,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,504.6,83.4,11.9,95.4
QOS-01866,Free Mobile,Paris,75 - Paris,Île-de-France,5G 700MHz,217.8,41.7,20.2,94.7
QOS-01867,SFR,Montpellier,34 - Hérault,Occitanie,4G,38.8,14.2,35.9,95.4
QOS-01868,Orange,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,160.2,31.8,23.9,97.3
QOS-01869,SFR,Paris,75 - Paris,Île-de-France,4G+ LTE,93.7,21.7,27.9,96.1
QOS-01870,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,70.5,24.8,21.7,97.1
QOS-01871,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 700MHz,215.3,29.3,20.7,98.3
QOS-01872,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,80.6,23.8,22.4,98.2
QOS-01873,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,50.6,10.9,37.2,98.5
QOS-01874,SFR,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,474.5,78.5,11.5,94.7
QOS-01875,Orange,Montpellier,34 - Hérault,Occitanie,4G,38.3,12.6,43.7,95.3
QOS-01876,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,109.5,18.0,22.4,96.8
QOS-01877,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,125.3,16.8,26.3,96.0
QOS-01878,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,185.7,43.2,17.1,97.0
QOS-01879,SFR,Lille,59 - Nord,Hauts-de-France,4G+ LTE,95.1,16.6,29.8,98.8
QOS-01880,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,193.4,25.8,16.5,98.0
QOS-01881,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,325.2,84.3,15.7,97.1
QOS-01882,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,52.6,10.1,38.2,98.9
QOS-01883,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,209.4,37.8,22.0,99.7
QOS-01884,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,462.2,65.1,14.9,98.2
QOS-01885,SFR,Toulouse,31 - Haute-Garonne,Occitanie,4G,56.5,11.8,43.6,98.9
QOS-01886,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,182.8,45.4,21.4,99.3
QOS-01887,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,53.0,14.2,39.3,98.3
QOS-01888,Free Mobile,Paris,75 - Paris,Île-de-France,4G+ LTE,114.7,19.5,29.8,95.8
QOS-01889,SFR,Lille,59 - Nord,Hauts-de-France,4G+ LTE,122.1,16.6,26.5,98.9
QOS-01890,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,169.9,32.1,20.8,99.7
QOS-01891,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,73.1,21.4,24.3,99.4
QOS-01892,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,604.9,69.7,10.8,99.6
QOS-01893,Bouygues Telecom,Paris,75 - Paris,Île-de-France,4G+ LTE,93.3,18.9,28.8,95.1
QOS-01894,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,573.2,65.8,15.0,98.0
QOS-01895,Free Mobile,Lille,59 - Nord,Hauts-de-France,4G+ LTE,88.6,20.8,24.7,95.0
QOS-01896,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,93.6,16.4,22.3,99.8
QOS-01897,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,336.3,84.1,13.6,99.2
QOS-01898,Orange,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,417.4,70.6,15.0,97.1
QOS-01899,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,45.9,13.5,44.2,98.3
QOS-01900,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,159.1,37.8,15.3,97.3
QOS-01901,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,36.5,15.5,44.5,98.5
QOS-01902,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,115.8,16.1,23.1,99.2
QOS-01903,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,72.6,18.4,24.9,94.7
QOS-01904,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,29.6,14.7,39.2,97.7
QOS-01905,Free Mobile,Paris,75 - Paris,Île-de-France,4G,35.8,12.8,45.9,95.7
QOS-01906,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G,37.7,14.2,37.4,97.1
QOS-01907,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G,54.1,9.7,37.6,95.7
QOS-01908,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,432.3,50.5,14.6,98.0
QOS-01909,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,202.3,26.8,23.9,95.5
QOS-01910,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,47.7,11.9,35.3,95.8
QOS-01911,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,200.1,41.5,18.4,96.0
QOS-01912,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,54.3,13.7,29.3,98.0
QOS-01913,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,41.7,9.5,42.3,96.1
QOS-01914,SFR,Montpellier,34 - Hérault,Occitanie,5G 700MHz,228.4,34.8,21.7,96.4
QOS-01915,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,48.1,11.2,33.8,94.8
QOS-01916,SFR,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,328.1,70.1,11.0,98.1
QOS-01917,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,204.0,33.1,16.8,94.8
QOS-01918,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,40.1,12.1,40.6,96.8
QOS-01919,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G,53.9,9.0,40.7,97.3
QOS-01920,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,79.9,20.7,33.8,99.2
QOS-01921,SFR,Lille,59 - Nord,Hauts-de-France,4G+ LTE,121.5,18.3,23.4,97.2
QOS-01922,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,144.3,37.6,15.3,99.6
QOS-01923,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,94.3,16.3,34.5,96.5
QOS-01924,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,114.2,22.8,21.5,95.6
QOS-01925,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,192.7,37.3,15.8,98.7
QOS-01926,Orange,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,513.8,56.7,16.1,96.2
QOS-01927,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,94.9,22.8,30.6,99.6
QOS-01928,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 3.5GHz,521.8,46.4,15.9,97.7
QOS-01929,SFR,Montpellier,34 - Hérault,Occitanie,5G 700MHz,238.6,35.5,23.1,99.5
QOS-01930,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,134.6,28.5,25.1,97.5
QOS-01931,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,224.9,43.6,23.4,99.5
QOS-01932,SFR,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,439.7,77.9,16.1,95.1
QOS-01933,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,4G,39.2,10.4,40.3,98.8
QOS-01934,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,158.9,36.7,23.5,94.6
QOS-01935,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,52.9,8.5,43.3,98.7
QOS-01936,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,571.9,79.7,13.8,97.9
QOS-01937,SFR,Montpellier,34 - Hérault,Occitanie,5G 700MHz,223.3,29.4,17.2,95.9
QOS-01938,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G,55.5,8.6,44.0,97.5
QOS-01939,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,490.4,63.7,10.4,98.8
QOS-01940,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,201.4,26.3,15.6,98.6
QOS-01941,Free Mobile,Paris,75 - Paris,Île-de-France,5G 3.5GHz,477.8,59.7,12.5,98.7
QOS-01942,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,221.8,30.0,21.8,95.8
QOS-01943,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,477.7,72.4,12.3,95.5
QOS-01944,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,4G,45.9,15.3,44.8,99.6
QOS-01945,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,508.5,54.9,12.1,95.9
QOS-01946,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,35.9,14.0,38.1,96.2
QOS-01947,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,552.3,53.0,9.8,97.2
QOS-01948,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,95.8,15.5,21.7,94.6
QOS-01949,Free Mobile,Paris,75 - Paris,Île-de-France,5G 700MHz,194.7,35.0,20.0,96.9
QOS-01950,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,438.6,73.3,15.0,99.2
QOS-01951,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G,33.8,14.6,39.5,94.9
QOS-01952,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,402.3,58.8,13.7,97.6
QOS-01953,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,188.1,29.9,16.0,95.2
QOS-01954,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,29.5,11.5,37.6,95.3
QOS-01955,Orange,Paris,75 - Paris,Île-de-France,4G+ LTE,69.1,22.4,25.9,98.2
QOS-01956,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,99.4,27.4,33.6,97.4
QOS-01957,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,34.8,13.2,47.6,99.1
QOS-01958,SFR,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,76.3,22.9,25.4,96.7
QOS-01959,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,186.6,27.8,24.2,95.7
QOS-01960,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,76.6,19.3,28.2,96.9
QOS-01961,SFR,Paris,75 - Paris,Île-de-France,5G 700MHz,228.5,36.1,24.4,99.3
QOS-01962,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,55.4,11.7,36.2,95.4
QOS-01963,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,403.6,83.2,15.0,95.2
QOS-01964,Orange,Paris,75 - Paris,Île-de-France,5G 3.5GHz,468.9,56.9,10.7,99.4
QOS-01965,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,93.6,24.5,22.0,99.1
QOS-01966,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,32.4,10.3,48.4,94.8
QOS-01967,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,96.8,17.4,23.5,98.5
QOS-01968,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G,52.7,12.3,42.9,99.6
QOS-01969,Orange,Lille,59 - Nord,Hauts-de-France,4G+ LTE,94.1,18.5,30.0,94.7
QOS-01970,Orange,Paris,75 - Paris,Île-de-France,4G,51.5,14.7,46.1,98.5
QOS-01971,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,68.9,26.1,27.2,98.5
QOS-01972,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,187.1,30.9,24.9,98.8
QOS-01973,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G,49.5,15.3,39.8,96.0
QOS-01974,SFR,Paris,75 - Paris,Île-de-France,5G 3.5GHz,463.2,45.8,10.3,95.5
QOS-01975,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,454.3,65.8,9.9,94.6
QOS-01976,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,222.6,31.7,15.0,95.5
QOS-01977,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,448.3,81.3,12.5,99.8
QOS-01978,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,53.8,9.9,37.5,98.9
QOS-01979,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G,31.9,13.4,48.0,96.6
QOS-01980,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,120.3,17.7,25.1,95.9
QOS-01981,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,142.9,38.0,14.5,96.3
QOS-01982,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,127.6,23.8,24.0,98.5
QOS-01983,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,89.1,20.1,21.4,99.0
QOS-01984,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,133.0,35.2,23.7,96.1
QOS-01985,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G,41.3,15.1,47.9,96.2
QOS-01986,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,483.0,58.7,16.0,98.0
QOS-01987,Orange,Paris,75 - Paris,Île-de-France,4G+ LTE,110.4,21.7,24.1,95.1
QOS-01988,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,43.5,11.5,32.0,95.1
QOS-01989,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,118.7,25.0,20.1,97.3
QOS-01990,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,188.1,29.9,20.5,96.9
QOS-01991,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,47.0,14.0,39.4,94.9
QOS-01992,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G,43.5,10.6,48.0,96.8
QOS-01993,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,391.2,51.1,12.9,97.1
QOS-01994,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,342.5,77.0,10.8,98.0
QOS-01995,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,4G,51.6,12.7,48.1,95.5
QOS-01996,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,100.3,22.6,21.3,94.8
QOS-01997,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,224.4,37.7,25.2,96.5
QOS-01998,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,601.3,75.4,11.0,95.3
QOS-01999,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,73.3,16.0,28.3,99.1
QOS-02000,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,524.2,71.2,10.5,95.0
QOS-02001,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,430.3,76.3,12.9,97.6
QOS-02002,Orange,Lille,59 - Nord,Hauts-de-France,5G 700MHz,175.4,24.8,23.3,98.8
QOS-02003,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,604.7,50.7,11.9,97.4
QOS-02004,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,149.7,28.8,25.1,96.3
QOS-02005,SFR,Paris,75 - Paris,Île-de-France,5G 700MHz,131.8,33.0,21.0,99.8
QOS-02006,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,31.9,14.0,35.1,99.6
QOS-02007,Orange,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,504.8,59.7,13.6,98.7
QOS-02008,Orange,Lille,59 - Nord,Hauts-de-France,4G+ LTE,81.2,23.8,21.0,94.5
QOS-02009,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,85.3,19.2,21.4,97.3
QOS-02010,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,99.7,25.9,21.2,98.9
QOS-02011,Orange,Lille,59 - Nord,Hauts-de-France,4G+ LTE,98.2,16.4,27.6,94.8
QOS-02012,SFR,Montpellier,34 - Hérault,Occitanie,5G 700MHz,215.2,38.8,19.8,95.4
QOS-02013,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,137.7,28.0,14.8,97.1
QOS-02014,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,96.8,26.6,24.6,99.9
QOS-02015,SFR,Montpellier,34 - Hérault,Occitanie,4G+ LTE,107.7,19.7,31.7,95.1
QOS-02016,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,34.9,13.2,31.4,97.0
QOS-02017,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 700MHz,127.4,38.6,16.9,98.6
QOS-02018,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,510.9,70.0,12.5,95.6
QOS-02019,Bouygues Telecom,Paris,75 - Paris,Île-de-France,4G,53.9,13.8,40.2,98.1
QOS-02020,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,4G,45.4,8.5,34.7,94.6
