annee_mois,secteur_activite,nom_region,taux_defaillance_annuel_pct,variation_trimestrielle_pct
2023-07,Automobile,Provence-Alpes-Côte d'Azur,10.07,1.67
2023-07,Automobile,Auvergne-Rhône-Alpes,9.67,1.85
2023-07,Automobile,Nouvelle-Aquitaine,9.75,2.55
2023-08,Commerce,Occitanie,11.68,-0.15
2023-08,Commerce,Île-de-France,10.12,-0.89
2023-08,Commerce,Provence-Alpes-Côte d'Azur,10.55,1.32
2023-08,Commerce,Auvergne-Rhône-Alpes,10.72,-0.17
2023-08,Commerce,Nouvelle-Aquitaine,10.34,0.47
2023-08,Industrie,Occitanie,6.69,-0.81
2023-08,Industrie,Île-de-France,5.82,-0.27
2023-08,Industrie,Provence-Alpes-Côte d'Azur,6.22,2.76
2023-08,Industrie,Auvergne-Rhône-Alpes,5.92,1.72
2023-08,Industrie,Nouvelle-Aquitaine,6.02,-1.45
2023-08,BTP,Occitanie,13.47,0.02
2023-08,BTP,Île-de-France,12.65,1.73
2023-08,BTP,Provence-Alpes-Côte d'Azur,12.68,1.83
2023-08,BTP,Auvergne-Rhône-Alpes,12.7,-0.3
2023-08,BTP,Nouvelle-Aquitaine,11.93,-1.22
2023-08,Technologies,Occitanie,6.6,-0.4
2023-08,Technologies,Île-de-France,6.56,3.18
2023-08,Technologies,Provence-Alpes-Côte d'Azur,6.6,3.05
2023-08,Technologies,Auvergne-Rhône-Alpes,6.19,2.02
2023-08,Technologies,Nouvelle-Aquitaine,5.53,-0.31
2023-08,Agroalimentaire,Occitanie,6.95,-0.08
2023-08,Agroalimentaire,Île-de-France,5.95,0.24
2023-08,Agroalimentaire,Provence-Alpes-Côte d'Azur,6.64,1.13
2023-08,Agroalimentaire,Auvergne-Rhône-Alpes,6.17,-0.28
2023-08,Agroalimentaire,Nouvelle-Aquitaine,6.08,2.87
2023-08,Transport,Occitanie,7.26,-0.88
2023-08,Transport,Île-de-France,5.86,0.99
2023-08,Transport,Provence-Alpes-Côte d'Azur,5.65,-0.95
2023-08,Transport,Auvergne-Rhône-Alpes,5.53,-0.9
2023-08,Transport,Nouvelle-Aquitaine,6.52,2.42
2023-08,Immobilier,Occitanie,7.1,2.85
2023-08,Immobilier,Île-de-France,5.81,2.62
2023-08,Immobilier,Provence-Alpes-Côte d'Azur,6.21,2.08
2023-08,Immobilier,Auvergne-Rhône-Alpes,5.79,-0.03
2023-08,Immobilier,Nouvelle-Aquitaine,6.55,-0.02
2023-08,Aéronautique,Occitanie,7.4,2.09
2023-08,Aéronautique,Île-de-France,5.66,2.51
2023-08,Aéronautique,Provence-Alpes-Côte d'Azur,6.26,2.25
2023-08,Aéronautique,Auvergne-Rhône-Alpes,5.54,-0.8
2023-08,Aéronautique,Nouvelle-Aquitaine,5.75,-1.33
2023-08,Automobile,Occitanie,11.05,1.82
2023-08,Automobile,Île-de-France,10.05,3.18
2023-08,Automobile,Provence-Alpes-Côte d'Azur,10.64,-1.31
2023-08,Automobile,Auvergne-Rhône-Alpes,9.95,1.83
2023-08,Automobile,Nouvelle-Aquitaine,10.11,0.82
2023-09,Commerce,Occitanie,11.76,2.57
2023-09,Commerce,Île-de-France,9.67,-1.06
2023-09,Commerce,Provence-Alpes-Côte d'Azur,10.57,-0.65
2023-09,Commerce,Auvergne-Rhône-Alpes,9.73,0.89
2023-09,Commerce,Nouvelle-Aquitaine,9.85,2.69
2023-09,Industrie,Occitanie,6.91,1.24
2023-09,Industrie,Île-de-France,6.64,0.97
2023-09,Industrie,Provence-Alpes-Côte d'Azur,6.16,0.46
2023-09,Industrie,Auvergne-Rhône-Alpes,5.57,2.11
2023-09,Industrie,Nouvelle-Aquitaine,6.29,2.67
2023-09,BTP,Occitanie,13.34,1.7
2023-09,BTP,Île-de-France,12.64,0.35
2023-09,BTP,Provence-Alpes-Côte d'Azur,12.53,2.97
2023-09,BTP,Auvergne-Rhône-Alpes,12.82,-0.78
2023-09,BTP,Nouvelle-Aquitaine,11.92,2.4
2023-09,Technologies,Occitanie,7,0.63
2023-09,Technologies,Île-de-France,6.62,1.29
2023-09,Technologies,Provence-Alpes-Côte d'Azur,5.48,3.06
2023-09,Technologies,Auvergne-Rhône-Alpes,6.26,2.97
2023-09,Technologies,Nouvelle-Aquitaine,5.86,1.94
2023-09,Agroalimentaire,Occitanie,7.09,3
2023-09,Agroalimentaire,Île-de-France,6.16,-0.51
2023-09,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.53,1.53
2023-09,Agroalimentaire,Auvergne-Rhône-Alpes,5.86,-1.24
2023-09,Agroalimentaire,Nouvelle-Aquitaine,5.56,2.97
2023-09,Transport,Occitanie,6.66,0.37
2023-09,Transport,Île-de-France,5.69,3.04
2023-09,Transport,Provence-Alpes-Côte d'Azur,6.51,-1.08
2023-09,Transport,Auvergne-Rhône-Alpes,6.5,-0.73
2023-09,Transport,Nouvelle-Aquitaine,6.41,-0.16
2023-09,Immobilier,Occitanie,7.11,1.57
2023-09,Immobilier,Île-de-France,5.62,0.81
2023-09,Immobilier,Provence-Alpes-Côte d'Azur,5.99,2.29
2023-09,Immobilier,Auvergne-Rhône-Alpes,5.85,1.72
2023-09,Immobilier,Nouvelle-Aquitaine,5.63,1.63
2023-09,Aéronautique,Occitanie,7.2,0.91
2023-09,Aéronautique,Île-de-France,6.06,2.66
2023-09,Aéronautique,Provence-Alpes-Côte d'Azur,6.05,1.15
2023-09,Aéronautique,Auvergne-Rhône-Alpes,5.98,2.06
2023-09,Aéronautique,Nouvelle-Aquitaine,6.45,1.39
2023-09,Automobile,Occitanie,11.26,0.5
2023-09,Automobile,Île-de-France,9.57,0.11
2023-09,Automobile,Provence-Alpes-Côte d'Azur,10.08,-0.45
2023-09,Automobile,Auvergne-Rhône-Alpes,10.35,-0.77
2023-09,Automobile,Nouvelle-Aquitaine,10.12,1.46
2023-10,Commerce,Occitanie,11.37,-0.13
2023-10,Commerce,Île-de-France,10.05,2.76
2023-10,Commerce,Provence-Alpes-Côte d'Azur,10.1,-0.8
2023-10,Commerce,Auvergne-Rhône-Alpes,9.68,2.74
2023-10,Commerce,Nouvelle-Aquitaine,10.53,0.96
2023-10,Industrie,Occitanie,6.56,-1.28
2023-10,Industrie,Île-de-France,5.57,-1.29
2023-10,Industrie,Provence-Alpes-Côte d'Azur,5.6,0.5
2023-10,Industrie,Auvergne-Rhône-Alpes,5.59,1.61
2023-10,Industrie,Nouvelle-Aquitaine,6.16,-0.31
2023-10,BTP,Occitanie,13.62,-1.12
2023-10,BTP,Île-de-France,12.42,-0.96
2023-10,BTP,Provence-Alpes-Côte d'Azur,12.61,-0.66
2023-10,BTP,Auvergne-Rhône-Alpes,12.04,0.35
2023-10,BTP,Nouvelle-Aquitaine,11.92,2.62
2023-10,Technologies,Occitanie,6.56,1.26
2023-10,Technologies,Île-de-France,6.02,1.65
2023-10,Technologies,Provence-Alpes-Côte d'Azur,6.22,-0.25
2023-10,Technologies,Auvergne-Rhône-Alpes,6.64,2.6
2023-10,Technologies,Nouvelle-Aquitaine,5.7,-0.63
2023-10,Agroalimentaire,Occitanie,7.1,1.34
2023-10,Agroalimentaire,Île-de-France,6.52,-1
2023-10,Agroalimentaire,Provence-Alpes-Côte d'Azur,6.12,-1.47
2023-10,Agroalimentaire,Auvergne-Rhône-Alpes,5.62,-0.69
2023-10,Agroalimentaire,Nouvelle-Aquitaine,6.05,1.75
2023-10,Transport,Occitanie,7.25,3.04
2023-10,Transport,Île-de-France,6.2,0.79
2023-10,Transport,Provence-Alpes-Côte d'Azur,6.22,3.08
2023-10,Transport,Auvergne-Rhône-Alpes,5.91,1.67
2023-10,Transport,Nouvelle-Aquitaine,6.3,0.36
2023-10,Immobilier,Occitanie,6.57,-0.91
2023-10,Immobilier,Île-de-France,5.49,-0.97
2023-10,Immobilier,Provence-Alpes-Côte d'Azur,5.49,3.06
2023-10,Immobilier,Auvergne-Rhône-Alpes,6.51,-0.52
2023-10,Immobilier,Nouvelle-Aquitaine,6.25,1.55
2023-10,Aéronautique,Occitanie,6.73,1.44
2023-10,Aéronautique,Île-de-France,6.42,-0.6
2023-10,Aéronautique,Provence-Alpes-Côte d'Azur,5.84,0.68
2023-10,Aéronautique,Auvergne-Rhône-Alpes,6.04,-1.4
2023-10,Aéronautique,Nouvelle-Aquitaine,5.67,-0.78
2023-10,Automobile,Occitanie,11.58,3.03
2023-10,Automobile,Île-de-France,10.09,2.54
2023-10,Automobile,Provence-Alpes-Côte d'Azur,10.23,-0.55
2023-10,Automobile,Auvergne-Rhône-Alpes,10.21,2.42
2023-10,Automobile,Nouvelle-Aquitaine,9.59,-1.46
2023-11,Commerce,Occitanie,11.5,1.85
2023-11,Commerce,Île-de-France,10.7,2.49
2023-11,Commerce,Provence-Alpes-Côte d'Azur,10.41,1.3
2023-11,Commerce,Auvergne-Rhône-Alpes,10.19,-0.13
2023-11,Commerce,Nouvelle-Aquitaine,10.11,0.78
2023-11,Industrie,Occitanie,6.91,1.37
2023-11,Industrie,Île-de-France,6.29,2.34
2023-11,Industrie,Provence-Alpes-Côte d'Azur,6.06,1.86
2023-11,Industrie,Auvergne-Rhône-Alpes,6.11,0.48
2023-11,Industrie,Nouvelle-Aquitaine,5.85,-1.2
2023-11,BTP,Occitanie,14.38,0.46
2023-11,BTP,Île-de-France,12.39,0.83
2023-11,BTP,Provence-Alpes-Côte d'Azur,12.95,0.13
2023-11,BTP,Auvergne-Rhône-Alpes,12.66,-1.4
2023-11,BTP,Nouvelle-Aquitaine,12.17,-0.6
2023-11,Technologies,Occitanie,6.62,-0.41
2023-11,Technologies,Île-de-France,5.74,2.77
2023-11,Technologies,Provence-Alpes-Côte d'Azur,5.88,1.33
2023-11,Technologies,Auvergne-Rhône-Alpes,6.49,1.59
2023-11,Technologies,Nouvelle-Aquitaine,5.63,-0.12
2023-11,Agroalimentaire,Occitanie,7.06,3.01
2023-11,Agroalimentaire,Île-de-France,6.47,1.66
2023-11,Agroalimentaire,Provence-Alpes-Côte d'Azur,6.36,2.24
2023-11,Agroalimentaire,Auvergne-Rhône-Alpes,6.43,2.47
2023-11,Agroalimentaire,Nouvelle-Aquitaine,6.22,-0.17
2023-11,Transport,Occitanie,7.1,1.64
2023-11,Transport,Île-de-France,5.63,-0.56
2023-11,Transport,Provence-Alpes-Côte d'Azur,6.2,-1.03
2023-11,Transport,Auvergne-Rhône-Alpes,5.97,3.17
2023-11,Transport,Nouvelle-Aquitaine,5.84,-0.52
2023-11,Immobilier,Occitanie,6.26,-1.41
2023-11,Immobilier,Île-de-France,6.53,0.18
2023-11,Immobilier,Provence-Alpes-Côte d'Azur,5.67,2.39
2023-11,Immobilier,Auvergne-Rhône-Alpes,6.55,-1.35
2023-11,Immobilier,Nouvelle-Aquitaine,5.55,0.52
2023-11,Aéronautique,Occitanie,6.95,-0.93
2023-11,Aéronautique,Île-de-France,5.74,-0.29
2023-11,Aéronautique,Provence-Alpes-Côte d'Azur,5.88,0.17
2023-11,Aéronautique,Auvergne-Rhône-Alpes,5.53,2.63
2023-11,Aéronautique,Nouvelle-Aquitaine,5.8,-0.79
2023-11,Automobile,Occitanie,11.57,0.92
2023-11,Automobile,Île-de-France,10.33,1.82
2023-11,Automobile,Provence-Alpes-Côte d'Azur,10.64,0.56
2023-11,Automobile,Auvergne-Rhône-Alpes,10.07,2.46
2023-11,Automobile,Nouvelle-Aquitaine,9.66,-1
2023-12,Commerce,Occitanie,11.47,2.18
2023-12,Commerce,Île-de-France,10.66,2.37
2023-12,Commerce,Provence-Alpes-Côte d'Azur,9.58,-1
2023-12,Commerce,Auvergne-Rhône-Alpes,10.28,2.59
2023-12,Commerce,Nouvelle-Aquitaine,10.62,-0.76
2023-12,Industrie,Occitanie,6.55,0.58
2023-12,Industrie,Île-de-France,6.08,1.94
2023-12,Industrie,Provence-Alpes-Côte d'Azur,5.59,1.54
2023-12,Industrie,Auvergne-Rhône-Alpes,5.88,-0.85
2023-12,Industrie,Nouvelle-Aquitaine,6.49,0.56
2023-12,BTP,Occitanie,13.81,2.11
2023-12,BTP,Île-de-France,12.11,2.3
2023-12,BTP,Provence-Alpes-Côte d'Azur,12.23,0.87
2023-12,BTP,Auvergne-Rhône-Alpes,11.92,0.25
2023-12,BTP,Nouvelle-Aquitaine,12.73,0.2
2023-12,Technologies,Occitanie,7,-0.79
2023-12,Technologies,Île-de-France,6.38,0.48
2023-12,Technologies,Provence-Alpes-Côte d'Azur,5.75,2.27
2023-12,Technologies,Auvergne-Rhône-Alpes,5.97,0.42
2023-12,Technologies,Nouvelle-Aquitaine,6.03,2.51
2023-12,Agroalimentaire,Occitanie,7.16,0.2
2023-12,Agroalimentaire,Île-de-France,5.51,-0.82
2023-12,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.49,2.29
2023-12,Agroalimentaire,Auvergne-Rhône-Alpes,6.61,-1.1
2023-12,Agroalimentaire,Nouvelle-Aquitaine,5.85,3.12
2023-12,Transport,Occitanie,6.4,-1.21
2023-12,Transport,Île-de-France,6.39,1.6
2023-12,Transport,Provence-Alpes-Côte d'Azur,6.24,2.74
2023-12,Transport,Auvergne-Rhône-Alpes,5.54,1.47
2023-12,Transport,Nouvelle-Aquitaine,6.33,1.6
2023-12,Immobilier,Occitanie,6.83,-0.11
2023-12,Immobilier,Île-de-France,5.96,1.7
2023-12,Immobilier,Provence-Alpes-Côte d'Azur,6.14,-0.07
2023-12,Immobilier,Auvergne-Rhône-Alpes,6.37,2.77
2023-12,Immobilier,Nouvelle-Aquitaine,5.48,-0.19
2023-12,Aéronautique,Occitanie,6.84,2.83
2023-12,Aéronautique,Île-de-France,6.32,0.6
2023-12,Aéronautique,Provence-Alpes-Côte d'Azur,5.72,1.06
2023-12,Aéronautique,Auvergne-Rhône-Alpes,6.42,1.56
2023-12,Aéronautique,Nouvelle-Aquitaine,6.31,2.67
2023-12,Automobile,Occitanie,11.68,0.4
2023-12,Automobile,Île-de-France,9.76,-0.08
2023-12,Automobile,Provence-Alpes-Côte d'Azur,9.57,0.07
2023-12,Automobile,Auvergne-Rhône-Alpes,10.4,1.98
2023-12,Automobile,Nouvelle-Aquitaine,9.68,3.16
2024-01,Commerce,Occitanie,11.08,-1.06
2024-01,Commerce,Île-de-France,10.19,0.95
2024-01,Commerce,Provence-Alpes-Côte d'Azur,10.43,-0.75
2024-01,Commerce,Auvergne-Rhône-Alpes,9.56,2.24
2024-01,Commerce,Nouvelle-Aquitaine,10.24,-0.37
2024-01,Industrie,Occitanie,7.13,1.91
2024-01,Industrie,Île-de-France,6.66,-0.98
2024-01,Industrie,Provence-Alpes-Côte d'Azur,5.55,0.25
2024-01,Industrie,Auvergne-Rhône-Alpes,6.23,0.17
2024-01,Industrie,Nouvelle-Aquitaine,5.53,1.56
2024-01,BTP,Occitanie,13.46,-0.1
2024-01,BTP,Île-de-France,12.7,0.63
2024-01,BTP,Provence-Alpes-Côte d'Azur,13,2.29
2024-01,BTP,Auvergne-Rhône-Alpes,13.01,1.16
2024-01,BTP,Nouvelle-Aquitaine,12.89,1.45
2024-01,Technologies,Occitanie,6.84,1.3
2024-01,Technologies,Île-de-France,5.9,-0.16
2024-01,Technologies,Provence-Alpes-Côte d'Azur,6.42,1.86
2024-01,Technologies,Auvergne-Rhône-Alpes,6.28,1.86
2024-01,Technologies,Nouvelle-Aquitaine,6.1,-0.34
2024-01,Agroalimentaire,Occitanie,6.6,1.24
2024-01,Agroalimentaire,Île-de-France,6.46,0.2
2024-01,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.59,1.84
2024-01,Agroalimentaire,Auvergne-Rhône-Alpes,6.47,-1.11
2024-01,Agroalimentaire,Nouvelle-Aquitaine,5.55,2.68
2024-01,Transport,Occitanie,6.78,0.6
2024-01,Transport,Île-de-France,5.92,0.97
2024-01,Transport,Provence-Alpes-Côte d'Azur,6.18,0.94
2024-01,Transport,Auvergne-Rhône-Alpes,5.95,-0.26
2024-01,Transport,Nouvelle-Aquitaine,6.07,0.49
2024-01,Immobilier,Occitanie,6.73,2.88
2024-01,Immobilier,Île-de-France,6.06,3.07
2024-01,Immobilier,Provence-Alpes-Côte d'Azur,6.46,-0.82
2024-01,Immobilier,Auvergne-Rhône-Alpes,5.63,1.84
2024-01,Immobilier,Nouvelle-Aquitaine,5.63,1.81
2024-01,Aéronautique,Occitanie,7.24,-0.95
2024-01,Aéronautique,Île-de-France,5.73,0.72
2024-01,Aéronautique,Provence-Alpes-Côte d'Azur,6.37,2.94
2024-01,Aéronautique,Auvergne-Rhône-Alpes,5.92,2.97
2024-01,Aéronautique,Nouvelle-Aquitaine,6.2,0.42
2024-01,Automobile,Occitanie,10.89,1.19
2024-01,Automobile,Île-de-France,9.57,-0.78
2024-01,Automobile,Provence-Alpes-Côte d'Azur,9.97,3.16
2024-01,Automobile,Auvergne-Rhône-Alpes,9.89,0.78
2024-01,Automobile,Nouvelle-Aquitaine,10.47,-0.83
2024-02,Commerce,Occitanie,11.45,-1.27
2024-02,Commerce,Île-de-France,10.6,2.68
2024-02,Commerce,Provence-Alpes-Côte d'Azur,9.78,2.35
2024-02,Commerce,Auvergne-Rhône-Alpes,10.11,-0.93
2024-02,Commerce,Nouvelle-Aquitaine,9.94,2.59
2024-02,Industrie,Occitanie,6.71,1.19
2024-02,Industrie,Île-de-France,6.15,2.73
2024-02,Industrie,Provence-Alpes-Côte d'Azur,6.41,0.73
2024-02,Industrie,Auvergne-Rhône-Alpes,6.34,1.35
2024-02,Industrie,Nouvelle-Aquitaine,6.39,0.87
2024-02,BTP,Occitanie,13.86,0.61
2024-02,BTP,Île-de-France,12.36,2.57
2024-02,BTP,Provence-Alpes-Côte d'Azur,12.21,2.26
2024-02,BTP,Auvergne-Rhône-Alpes,12.62,0.43
2024-02,BTP,Nouvelle-Aquitaine,12.1,0.36
2024-02,Technologies,Occitanie,6.85,3
2024-02,Technologies,Île-de-France,6.54,1.96
2024-02,Technologies,Provence-Alpes-Côte d'Azur,6.25,2.57
2024-02,Technologies,Auvergne-Rhône-Alpes,6.32,1.19
2024-02,Technologies,Nouvelle-Aquitaine,6.43,1.82
2024-02,Agroalimentaire,Occitanie,6.88,-0.92
2024-02,Agroalimentaire,Île-de-France,6.15,-0.6
2024-02,Agroalimentaire,Provence-Alpes-Côte d'Azur,6.22,1.21
2024-02,Agroalimentaire,Auvergne-Rhône-Alpes,5.54,1.18
2024-02,Agroalimentaire,Nouvelle-Aquitaine,5.7,0.74
2024-02,Transport,Occitanie,7.28,-0.93
2024-02,Transport,Île-de-France,6.6,-0.66
2024-02,Transport,Provence-Alpes-Côte d'Azur,5.5,2.2
2024-02,Transport,Auvergne-Rhône-Alpes,5.77,1.82
2024-02,Transport,Nouvelle-Aquitaine,6.54,0.59
2024-02,Immobilier,Occitanie,7.17,1.35
2024-02,Immobilier,Île-de-France,5.96,-1.29
2024-02,Immobilier,Provence-Alpes-Côte d'Azur,6.51,-1.39
2024-02,Immobilier,Auvergne-Rhône-Alpes,6,0.45
2024-02,Immobilier,Nouvelle-Aquitaine,6.51,-0.01
2024-02,Aéronautique,Occitanie,6.51,-0.96
2024-02,Aéronautique,Île-de-France,5.59,-0.71
2024-02,Aéronautique,Provence-Alpes-Côte d'Azur,5.65,-0.3
2024-02,Aéronautique,Auvergne-Rhône-Alpes,5.58,-0.06
2024-02,Aéronautique,Nouvelle-Aquitaine,5.96,-0.7
2024-02,Automobile,Occitanie,11.48,0.03
2024-02,Automobile,Île-de-France,9.56,-1.23
2024-02,Automobile,Provence-Alpes-Côte d'Azur,9.99,0
2024-02,Automobile,Auvergne-Rhône-Alpes,10.02,0.02
2024-02,Automobile,Nouvelle-Aquitaine,9.98,2.39
2024-03,Commerce,Occitanie,10.89,-0.55
2024-03,Commerce,Île-de-France,10.43,1.25
2024-03,Commerce,Provence-Alpes-Côte d'Azur,10.12,2.04
2024-03,Commerce,Auvergne-Rhône-Alpes,9.99,-0.96
2024-03,Commerce,Nouvelle-Aquitaine,9.6,0.68
2024-03,Industrie,Occitanie,6.69,0.78
2024-03,Industrie,Île-de-France,5.96,-0.4
2024-03,Industrie,Provence-Alpes-Côte d'Azur,6.54,-0.23
2024-03,Industrie,Auvergne-Rhône-Alpes,6.63,1.67
2024-03,Industrie,Nouvelle-Aquitaine,5.77,1.11
2024-03,BTP,Occitanie,14.25,-0.07
2024-03,BTP,Île-de-France,12.31,-1.11
2024-03,BTP,Provence-Alpes-Côte d'Azur,12.58,-0.54
2024-03,BTP,Auvergne-Rhône-Alpes,12.98,0.25
2024-03,BTP,Nouvelle-Aquitaine,13,2.18
2024-03,Technologies,Occitanie,6.85,0.49
2024-03,Technologies,Île-de-France,6.57,0.62
2024-03,Technologies,Provence-Alpes-Côte d'Azur,5.48,0.68
2024-03,Technologies,Auvergne-Rhône-Alpes,6.47,-0.14
2024-03,Technologies,Nouvelle-Aquitaine,6.64,-1.5
2024-03,Agroalimentaire,Occitanie,7.32,0.77
2024-03,Agroalimentaire,Île-de-France,6.19,2.45
2024-03,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.93,0.15
2024-03,Agroalimentaire,Auvergne-Rhône-Alpes,6.23,1.25
2024-03,Agroalimentaire,Nouvelle-Aquitaine,6.09,-1.29
2024-03,Transport,Occitanie,7.09,1.15
2024-03,Transport,Île-de-France,5.84,0.36
2024-03,Transport,Provence-Alpes-Côte d'Azur,5.62,-0.84
2024-03,Transport,Auvergne-Rhône-Alpes,6.14,-0.19
2024-03,Transport,Nouvelle-Aquitaine,5.99,1.37
2024-03,Immobilier,Occitanie,7.35,0
2024-03,Immobilier,Île-de-France,6.29,0.11
2024-03,Immobilier,Provence-Alpes-Côte d'Azur,5.79,2.04
2024-03,Immobilier,Auvergne-Rhône-Alpes,6.02,-0.34
2024-03,Immobilier,Nouvelle-Aquitaine,6.65,0.11
2024-03,Aéronautique,Occitanie,6.76,1.32
2024-03,Aéronautique,Île-de-France,5.49,1.75
2024-03,Aéronautique,Provence-Alpes-Côte d'Azur,6.25,-1.49
2024-03,Aéronautique,Auvergne-Rhône-Alpes,6.05,2.74
2024-03,Aéronautique,Nouvelle-Aquitaine,6.28,0.44
2024-03,Automobile,Occitanie,11.81,1.81
2024-03,Automobile,Île-de-France,10.44,1.03
2024-03,Automobile,Provence-Alpes-Côte d'Azur,10.47,1.55
2024-03,Automobile,Auvergne-Rhône-Alpes,9.62,-1.35
2024-03,Automobile,Nouvelle-Aquitaine,10.52,1.66
2024-04,Commerce,Occitanie,11.55,0.16
2024-04,Commerce,Île-de-France,10.5,2.39
2024-04,Commerce,Provence-Alpes-Côte d'Azur,9.95,-0.67
2024-04,Commerce,Auvergne-Rhône-Alpes,10.45,1.78
2024-04,Commerce,Nouvelle-Aquitaine,9.54,0.67
2024-04,Industrie,Occitanie,7.33,0.59
2024-04,Industrie,Île-de-France,5.74,-1.41
2024-04,Industrie,Provence-Alpes-Côte d'Azur,5.81,2.83
2024-04,Industrie,Auvergne-Rhône-Alpes,5.9,-1.08
2024-04,Industrie,Nouvelle-Aquitaine,6.21,-0.08
2024-04,BTP,Occitanie,14.17,-0.4
2024-04,BTP,Île-de-France,12.41,0.21
2024-04,BTP,Provence-Alpes-Côte d'Azur,12.16,2.75
2024-04,BTP,Auvergne-Rhône-Alpes,12.67,-0.52
2024-04,BTP,Nouvelle-Aquitaine,12.06,2.36
2024-04,Technologies,Occitanie,6.68,2.59
2024-04,Technologies,Île-de-France,6.16,0.82
2024-04,Technologies,Provence-Alpes-Côte d'Azur,6.14,1.6
2024-04,Technologies,Auvergne-Rhône-Alpes,6.15,1.71
2024-04,Technologies,Nouvelle-Aquitaine,6.15,-1.19
2024-04,Agroalimentaire,Occitanie,6.36,-1.19
2024-04,Agroalimentaire,Île-de-France,5.79,1.18
2024-04,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.75,0.96
2024-04,Agroalimentaire,Auvergne-Rhône-Alpes,6.41,-0.6
2024-04,Agroalimentaire,Nouvelle-Aquitaine,6.29,3.16
2024-04,Transport,Occitanie,7.04,1
2024-04,Transport,Île-de-France,5.78,1.13
2024-04,Transport,Provence-Alpes-Côte d'Azur,6.02,2.91
2024-04,Transport,Auvergne-Rhône-Alpes,6.24,2.93
2024-04,Transport,Nouvelle-Aquitaine,5.54,2.91
2024-04,Immobilier,Occitanie,6.72,3.18
2024-04,Immobilier,Île-de-France,5.8,1.7
2024-04,Immobilier,Provence-Alpes-Côte d'Azur,6.03,0.2
2024-04,Immobilier,Auvergne-Rhône-Alpes,6.39,2.65
2024-04,Immobilier,Nouvelle-Aquitaine,5.74,-0.19
2024-04,Aéronautique,Occitanie,6.71,0.61
2024-04,Aéronautique,Île-de-France,5.48,-0.59
2024-04,Aéronautique,Provence-Alpes-Côte d'Azur,5.57,1.19
2024-04,Aéronautique,Auvergne-Rhône-Alpes,5.51,1.97
2024-04,Aéronautique,Nouvelle-Aquitaine,6.65,0.49
2024-04,Automobile,Occitanie,10.83,-0.33
2024-04,Automobile,Île-de-France,9.72,-0.04
2024-04,Automobile,Provence-Alpes-Côte d'Azur,10.28,-1.05
2024-04,Automobile,Auvergne-Rhône-Alpes,10.1,2.3
2024-04,Automobile,Nouvelle-Aquitaine,10.24,1.44
2024-05,Commerce,Occitanie,11.14,-0.32
2024-05,Commerce,Île-de-France,9.65,-0.38
2024-05,Commerce,Provence-Alpes-Côte d'Azur,9.93,-1.24
2024-05,Commerce,Auvergne-Rhône-Alpes,9.93,2.23
2024-05,Commerce,Nouvelle-Aquitaine,10.66,2.15
2024-05,Industrie,Occitanie,6.95,2.09
2024-05,Industrie,Île-de-France,6.23,1.22
2024-05,Industrie,Provence-Alpes-Côte d'Azur,5.58,-1.21
2024-05,Industrie,Auvergne-Rhône-Alpes,5.52,-0.03
2024-05,Industrie,Nouvelle-Aquitaine,6.49,-1.19
2024-05,BTP,Occitanie,13.46,2.82
2024-05,BTP,Île-de-France,12.35,-0.08
2024-05,BTP,Provence-Alpes-Côte d'Azur,12.57,-1.19
2024-05,BTP,Auvergne-Rhône-Alpes,12.63,1.13
2024-05,BTP,Nouvelle-Aquitaine,12.17,0.29
2024-05,Technologies,Occitanie,6.32,2.03
2024-05,Technologies,Île-de-France,5.75,1.32
2024-05,Technologies,Provence-Alpes-Côte d'Azur,6.27,-1.45
2024-05,Technologies,Auvergne-Rhône-Alpes,5.94,2.24
2024-05,Technologies,Nouvelle-Aquitaine,6.53,1.41
2024-05,Agroalimentaire,Occitanie,6.61,2.91
2024-05,Agroalimentaire,Île-de-France,6.41,0.63
2024-05,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.87,-0.6
2024-05,Agroalimentaire,Auvergne-Rhône-Alpes,5.6,1.3
2024-05,Agroalimentaire,Nouvelle-Aquitaine,5.56,2.21
2024-05,Transport,Occitanie,6.44,1.19
2024-05,Transport,Île-de-France,6.24,-0.3
2024-05,Transport,Provence-Alpes-Côte d'Azur,5.98,1.91
2024-05,Transport,Auvergne-Rhône-Alpes,6.01,-0.36
2024-05,Transport,Nouvelle-Aquitaine,6.43,-1.22
2024-05,Immobilier,Occitanie,6.58,0.55
2024-05,Immobilier,Île-de-France,6.63,2.05
2024-05,Immobilier,Provence-Alpes-Côte d'Azur,5.85,2.66
2024-05,Immobilier,Auvergne-Rhône-Alpes,6.41,-0.81
2024-05,Immobilier,Nouvelle-Aquitaine,5.85,0.11
2024-05,Aéronautique,Occitanie,6.65,-1.46
2024-05,Aéronautique,Île-de-France,6.18,1.69
2024-05,Aéronautique,Provence-Alpes-Côte d'Azur,5.54,0.88
2024-05,Aéronautique,Auvergne-Rhône-Alpes,6.48,2.54
2024-05,Aéronautique,Nouvelle-Aquitaine,5.98,-0.58
2024-05,Automobile,Occitanie,10.98,2.77
