id_parcelle,id_exploitation,nom_parcelle,surface_ha,culture_actuelle,code_ciqual,type_sol,irrigation_active,score_sante_sol,annee_plantation
PAR_EXP_310901_2,EXP_310901,Champ avenue #2,19.4,"Raisin de cuve rouge, cru",13012,Limoneux,True,70,2022
PAR_EXP_310901_3,EXP_310901,Champ boulevard #3,19.4,"Raisin de cuve blanc, cru",13013,Alluvial,True,51,2017
PAR_EXP_310902_1,EXP_310902,Champ avenue #1,103.5,"Tomate, crue",20047,Alluvial,True,72,2017
PAR_EXP_310902_2,EXP_310902,Champ avenue #2,103.5,"Tomate, crue",20047,Alluvial,True,73,2020
PAR_EXP_310902_3,EXP_310902,Champ boulevard #3,103.5,"Carotte, crue",20008,Alluvial,True,62,2019
PAR_EXP_310903_1,EXP_310903,Champ boulevard #1,47.8,Graines de colza,15003,Limoneux,False,51,2016
PAR_EXP_310903_2,EXP_310903,Champ rue #2,47.8,Graines de tournesol,15011,Alluvial,False,78,2018
PAR_EXP_310903_3,EXP_310903,Champ avenue #3,47.8,Graines de tournesol,15011,Granitique,True,52,2017
PAR_EXP_310904_1,EXP_310904,Champ rue #1,51.9,"Pomme, crue",13034,Alluvial,True,65,2019
PAR_EXP_310904_2,EXP_310904,Champ rue #2,51.9,"Pomme, crue",13034,Granitique,True,89,2021
PAR_EXP_310904_3,EXP_310904,Champ rue #3,51.9,"Pêche, crue",13030,Argilo-calcaire,True,78,2019
PAR_EXP_310905_1,EXP_310905,Champ boulevard #1,62.6,"Poire, crue",13032,Alluvial,True,48,2017
PAR_EXP_310905_2,EXP_310905,Champ rue #2,62.6,"Pêche, crue",13030,Argilo-calcaire,True,30,2015
PAR_EXP_310905_3,EXP_310905,Champ boulevard #3,62.6,"Pomme, crue",13034,Alluvial,True,44,2018
PAR_EXP_310906_1,EXP_310906,Champ rue #1,83.7,"Carotte, crue",20008,Argilo-calcaire,True,40,2015
PAR_EXP_310906_2,EXP_310906,Champ chemin #2,83.7,"Pomme de terre, crue",20038,Sableux,True,30,2017
PAR_EXP_310906_3,EXP_310906,Champ avenue #3,83.7,"Pomme de terre, crue",20038,Granitique,True,61,2020
PAR_EXP_310907_1,EXP_310907,Champ rue #1,63.4,"Tomate, crue",20047,Sableux,True,61,2023
PAR_EXP_310907_2,EXP_310907,Champ rue #2,63.4,"Tomate, crue",20047,Alluvial,True,65,2019
PAR_EXP_310907_3,EXP_310907,Champ boulevard #3,63.4,"Tomate, crue",20047,Argilo-calcaire,True,48,2024
PAR_EXP_310908_1,EXP_310908,Champ rue #1,14.0,"Carotte, crue",20008,Alluvial,True,26,2022
PAR_EXP_310908_2,EXP_310908,Champ chemin #2,14.0,"Pomme de terre, crue",20038,Granitique,True,63,2020
PAR_EXP_310908_3,EXP_310908,Champ avenue #3,14.0,"Tomate, crue",20047,Alluvial,True,29,2020
PAR_EXP_310909_1,EXP_310909,Champ rue #1,84.8,"Carotte, crue",20008,Alluvial,True,71,2023
PAR_EXP_310909_2,EXP_310909,Champ rue #2,84.8,"Tomate, crue",20047,Alluvial,True,79,2023
PAR_EXP_310909_3,EXP_310909,Champ boulevard #3,84.8,"Tomate, crue",20047,Sableux,True,83,2021
PAR_EXP_310910_1,EXP_310910,Champ boulevard #1,42.5,"Tomate, crue",20047,Limoneux,True,68,2015
PAR_EXP_310910_2,EXP_310910,Champ chemin #2,42.5,"Tomate, crue",20047,Limoneux,True,75,2023
PAR_EXP_310910_3,EXP_310910,Champ rue #3,42.5,"Pomme de terre, crue",20038,Limoneux,True,54,2016
PAR_EXP_310911_1,EXP_310911,Champ avenue #1,22.5,"Maïs grain, cru",11015,Limoneux,False,63,2020
PAR_EXP_310911_2,EXP_310911,Champ rue #2,22.5,Graines de colza,15003,Granitique,True,29,2024
PAR_EXP_310911_3,EXP_310911,Champ boulevard #3,22.5,Graines de tournesol,15011,Alluvial,False,45,2016
PAR_EXP_310912_1,EXP_310912,Champ rue #1,66.6,"Poire, crue",13032,Argilo-calcaire,True,85,2018
PAR_EXP_310912_2,EXP_310912,Champ boulevard #2,66.6,"Pomme, crue",13034,Argilo-calcaire,True,50,2016
PAR_EXP_310912_3,EXP_310912,Champ boulevard #3,66.6,"Poire, crue",13032,Sableux,True,91,2023
PAR_EXP_310913_1,EXP_310913,Champ boulevard #1,10.5,"Raisin de cuve rouge, cru",13012,Granitique,True,63,2015
PAR_EXP_310913_2,EXP_310913,Champ rue #2,10.5,"Raisin de cuve rouge, cru",13012,Limoneux,False,59,2021
PAR_EXP_310913_3,EXP_310913,Champ chemin #3,10.5,"Raisin de cuve blanc, cru",13013,Granitique,False,62,2016
PAR_EXP_310914_1,EXP_310914,Champ rue #1,23.5,"Carotte, crue",20008,Granitique,True,52,2023
PAR_EXP_310914_2,EXP_310914,Champ boulevard #2,23.5,"Carotte, crue",20008,Alluvial,True,53,2024
PAR_EXP_310914_3,EXP_310914,Champ boulevard #3,23.5,"Carotte, crue",20008,Argilo-calcaire,True,61,2016
PAR_EXP_310915_1,EXP_310915,Champ boulevard #1,102.7,Graines de colza,15003,Argilo-calcaire,False,81,2018
PAR_EXP_310915_2,EXP_310915,Champ rue #2,102.7,Graines de tournesol,15011,Argilo-calcaire,False,71,2021
PAR_EXP_310915_3,EXP_310915,Champ rue #3,102.7,"Blé tendre, cru",11084,Alluvial,False,54,2017
PAR_EXP_310916_1,EXP_310916,Champ rue #1,52.0,"Pomme, crue",13034,Sableux,True,51,2018
PAR_EXP_310916_2,EXP_310916,Champ rue #2,52.0,"Pomme, crue",13034,Granitique,True,54,2019
PAR_EXP_310916_3,EXP_310916,Champ avenue #3,52.0,"Pomme, crue",13034,Sableux,True,57,2023
PAR_EXP_310917_1,EXP_310917,Champ rue #1,51.2,"Raisin de cuve blanc, cru",13013,Sableux,True,62,2016
PAR_EXP_310917_2,EXP_310917,Champ boulevard #2,51.2,"Raisin de cuve blanc, cru",13013,Alluvial,True,81,2015
PAR_EXP_310917_3,EXP_310917,Champ chemin #3,51.2,"Raisin de cuve rouge, cru",13012,Alluvial,False,54,2024
PAR_EXP_310918_1,EXP_310918,Champ boulevard #1,84.0,"Pomme de terre, crue",20038,Alluvial,True,65,2018
PAR_EXP_310918_2,EXP_310918,Champ chemin #2,84.0,"Pomme de terre, crue",20038,Sableux,True,61,2022
PAR_EXP_310918_3,EXP_310918,Champ chemin #3,84.0,"Tomate, crue",20047,Granitique,True,64,2021
PAR_EXP_310919_1,EXP_310919,Champ rue #1,103.4,"Raisin de cuve rouge, cru",13012,Granitique,False,49,2021
PAR_EXP_310919_2,EXP_310919,Champ rue #2,103.4,"Raisin de cuve blanc, cru",13013,Alluvial,False,53,2023
PAR_EXP_310919_3,EXP_310919,Champ rue #3,103.4,"Raisin de cuve rouge, cru",13012,Granitique,False,64,2016
PAR_EXP_310920_1,EXP_310920,Champ rue #1,58.7,"Tomate, crue",20047,Granitique,True,37,2023
PAR_EXP_310920_2,EXP_310920,Champ boulevard #2,58.7,"Pomme de terre, crue",20038,Granitique,True,39,2017
PAR_EXP_310920_3,EXP_310920,Champ rue #3,58.7,"Carotte, crue",20008,Granitique,True,28,2019
PAR_EXP_310921_1,EXP_310921,Champ rue #1,105.9,"Blé tendre, cru",11084,Alluvial,True,37,2020
PAR_EXP_310921_2,EXP_310921,Champ avenue #2,105.9,Graines de colza,15003,Sableux,True,66,2015
PAR_EXP_310921_3,EXP_310921,Champ boulevard #3,105.9,Graines de colza,15003,Granitique,False,65,2016
PAR_EXP_310922_1,EXP_310922,Champ avenue #1,34.4,Graines de colza,15003,Sableux,False,80,2023
PAR_EXP_310922_2,EXP_310922,Champ boulevard #2,34.4,Graines de tournesol,15011,Sableux,True,48,2022
PAR_EXP_310922_3,EXP_310922,Champ rue #3,34.4,Graines de tournesol,15011,Granitique,False,64,2024
PAR_EXP_310923_1,EXP_310923,Champ chemin #1,11.4,"Raisin de cuve rouge, cru",13012,Sableux,False,52,2019
PAR_EXP_310923_2,EXP_310923,Champ boulevard #2,11.4,"Raisin de cuve blanc, cru",13013,Alluvial,True,51,2016
PAR_EXP_310923_3,EXP_310923,Champ boulevard #3,11.4,"Raisin de cuve blanc, cru",13013,Sableux,False,28,2023
PAR_EXP_310924_1,EXP_310924,Champ chemin #1,34.1,Graines de colza,15003,Argilo-calcaire,False,74,2022
PAR_EXP_310924_2,EXP_310924,Champ chemin #2,34.1,"Maïs grain, cru",11015,Argilo-calcaire,False,28,2017
PAR_EXP_310924_3,EXP_310924,Champ rue #3,34.1,Graines de tournesol,15011,Granitique,True,30,2020
PAR_EXP_310925_1,EXP_310925,Champ rue #1,106.2,"Raisin de cuve rouge, cru",13012,Granitique,False,74,2017
PAR_EXP_310925_2,EXP_310925,Champ rue #2,106.2,"Raisin de cuve rouge, cru",13012,Alluvial,False,48,2015
PAR_EXP_310925_3,EXP_310925,Champ rue #3,106.2,"Raisin de cuve blanc, cru",13013,Sableux,False,91,2022
PAR_EXP_310926_1,EXP_310926,Champ rue #1,23.0,"Pomme, crue",13034,Granitique,True,61,2022
PAR_EXP_310926_2,EXP_310926,Champ rue #2,23.0,"Pêche, crue",13030,Sableux,True,89,2015
PAR_EXP_310926_3,EXP_310926,Champ boulevard #3,23.0,"Pêche, crue",13030,Limoneux,True,95,2019
PAR_EXP_310927_1,EXP_310927,Champ rue #1,91.6,"Raisin de cuve rouge, cru",13012,Limoneux,False,70,2020
PAR_EXP_310927_2,EXP_310927,Champ boulevard #2,91.6,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,45,2018
PAR_EXP_310927_3,EXP_310927,Champ rue #3,91.6,"Raisin de cuve blanc, cru",13013,Sableux,False,72,2022
PAR_EXP_310928_1,EXP_310928,Champ avenue #1,26.9,Graines de colza,15003,Alluvial,False,40,2015
PAR_EXP_310928_2,EXP_310928,Champ avenue #2,26.9,"Pois chiche, sec",20042,Sableux,True,46,2023
PAR_EXP_310928_3,EXP_310928,Champ chemin #3,26.9,Graines de colza,15003,Limoneux,False,33,2019
PAR_EXP_310929_1,EXP_310929,Champ boulevard #1,31.2,"Pêche, crue",13030,Alluvial,True,84,2017
PAR_EXP_310929_2,EXP_310929,Champ avenue #2,31.2,"Pomme, crue",13034,Limoneux,True,80,2018
PAR_EXP_310929_3,EXP_310929,Champ boulevard #3,31.2,"Pêche, crue",13030,Argilo-calcaire,True,73,2022
PAR_EXP_310930_1,EXP_310930,Champ avenue #1,59.1,"Pomme, crue",13034,Sableux,True,86,2020
PAR_EXP_310930_2,EXP_310930,Champ rue #2,59.1,"Poire, crue",13032,Argilo-calcaire,True,61,2021
PAR_EXP_310930_3,EXP_310930,Champ rue #3,59.1,"Pêche, crue",13030,Argilo-calcaire,True,67,2015
PAR_EXP_310931_1,EXP_310931,Champ rue #1,68.4,"Pomme, crue",13034,Alluvial,True,75,2023
PAR_EXP_310931_2,EXP_310931,Champ boulevard #2,68.4,"Poire, crue",13032,Alluvial,True,90,2018
PAR_EXP_310931_3,EXP_310931,Champ chemin #3,68.4,"Poire, crue",13032,Granitique,True,45,2021
PAR_EXP_310932_1,EXP_310932,Champ chemin #1,45.6,"Pois chiche, sec",20042,Granitique,False,81,2021
PAR_EXP_310932_2,EXP_310932,Champ boulevard #2,45.6,"Pois chiche, sec",20042,Sableux,False,80,2022
PAR_EXP_310932_3,EXP_310932,Champ boulevard #3,45.6,Graines de colza,15003,Sableux,False,95,2016
PAR_EXP_310933_1,EXP_310933,Champ rue #1,101.3,"Raisin de cuve rouge, cru",13012,Granitique,False,63,2016
PAR_EXP_310933_2,EXP_310933,Champ rue #2,101.3,"Raisin de cuve rouge, cru",13012,Sableux,False,52,2023
PAR_EXP_310933_3,EXP_310933,Champ boulevard #3,101.3,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,29,2017
PAR_EXP_310934_1,EXP_310934,Champ avenue #1,46.0,"Blé tendre, cru",11084,Limoneux,True,87,2017
PAR_EXP_310934_2,EXP_310934,Champ rue #2,46.0,Graines de colza,15003,Limoneux,False,64,2019
PAR_EXP_310934_3,EXP_310934,Champ chemin #3,46.0,"Maïs grain, cru",11015,Limoneux,False,95,2015
PAR_EXP_310935_1,EXP_310935,Champ rue #1,42.2,"Pêche, crue",13030,Granitique,True,63,2021
PAR_EXP_310935_2,EXP_310935,Champ rue #2,42.2,"Pomme, crue",13034,Sableux,True,73,2019
PAR_EXP_310935_3,EXP_310935,Champ rue #3,42.2,"Pomme, crue",13034,Granitique,True,32,2023
PAR_EXP_310936_1,EXP_310936,Champ chemin #1,41.6,"Pois chiche, sec",20042,Limoneux,True,70,2023
PAR_EXP_310936_2,EXP_310936,Champ chemin #2,41.6,"Pois chiche, sec",20042,Limoneux,False,63,2015
PAR_EXP_310936_3,EXP_310936,Champ rue #3,41.6,Graines de tournesol,15011,Limoneux,True,49,2020
PAR_EXP_310937_1,EXP_310937,Champ rue #1,75.2,Graines de colza,15003,Sableux,False,72,2022
PAR_EXP_310937_2,EXP_310937,Champ avenue #2,75.2,"Blé tendre, cru",11084,Granitique,False,41,2022
PAR_EXP_310937_3,EXP_310937,Champ chemin #3,75.2,"Maïs grain, cru",11015,Argilo-calcaire,False,43,2015
PAR_EXP_310938_1,EXP_310938,Champ rue #1,85.9,"Pomme, crue",13034,Argilo-calcaire,True,27,2021
PAR_EXP_310938_2,EXP_310938,Champ rue #2,85.9,"Poire, crue",13032,Sableux,True,42,2015
PAR_EXP_310938_3,EXP_310938,Champ chemin #3,85.9,"Pomme, crue",13034,Granitique,True,50,2024
PAR_EXP_310939_1,EXP_310939,Champ avenue #1,38.2,"Raisin de cuve rouge, cru",13012,Alluvial,False,65,2024
PAR_EXP_310939_2,EXP_310939,Champ chemin #2,38.2,"Raisin de cuve rouge, cru",13012,Sableux,False,62,2024
PAR_EXP_310939_3,EXP_310939,Champ chemin #3,38.2,"Raisin de cuve rouge, cru",13012,Alluvial,False,49,2016
PAR_EXP_310940_1,EXP_310940,Champ rue #1,98.9,"Poire, crue",13032,Sableux,True,55,2016
PAR_EXP_310940_2,EXP_310940,Champ avenue #2,98.9,"Poire, crue",13032,Granitique,True,51,2023
PAR_EXP_310940_3,EXP_310940,Champ rue #3,98.9,"Poire, crue",13032,Alluvial,True,72,2021
PAR_EXP_310941_1,EXP_310941,Champ boulevard #1,61.8,Graines de tournesol,15011,Sableux,False,44,2022
PAR_EXP_310941_2,EXP_310941,Champ boulevard #2,61.8,"Maïs grain, cru",11015,Limoneux,True,52,2015
PAR_EXP_310941_3,EXP_310941,Champ avenue #3,61.8,Graines de tournesol,15011,Alluvial,False,68,2022
PAR_EXP_310942_1,EXP_310942,Champ rue #1,102.1,"Raisin de cuve blanc, cru",13013,Granitique,False,68,2017
PAR_EXP_310942_2,EXP_310942,Champ rue #2,102.1,"Raisin de cuve blanc, cru",13013,Alluvial,False,78,2018
PAR_EXP_310942_3,EXP_310942,Champ rue #3,102.1,"Raisin de cuve blanc, cru",13013,Sableux,False,86,2024
PAR_EXP_310943_1,EXP_310943,Champ avenue #1,78.9,"Pêche, crue",13030,Granitique,True,49,2017
PAR_EXP_310943_2,EXP_310943,Champ rue #2,78.9,"Pomme, crue",13034,Sableux,True,40,2024
PAR_EXP_310943_3,EXP_310943,Champ rue #3,78.9,"Pomme, crue",13034,Granitique,True,75,2017
PAR_EXP_310944_1,EXP_310944,Champ rue #1,86.4,Graines de tournesol,15011,Sableux,False,46,2016
PAR_EXP_310944_2,EXP_310944,Champ chemin #2,86.4,Graines de colza,15003,Limoneux,True,33,2017
PAR_EXP_310944_3,EXP_310944,Champ boulevard #3,86.4,"Blé tendre, cru",11084,Alluvial,False,63,2016
PAR_EXP_310945_1,EXP_310945,Champ boulevard #1,31.0,"Carotte, crue",20008,Sableux,True,36,2021
PAR_EXP_310945_2,EXP_310945,Champ rue #2,31.0,"Carotte, crue",20008,Sableux,True,25,2017
PAR_EXP_310945_3,EXP_310945,Champ rue #3,31.0,"Tomate, crue",20047,Limoneux,True,35,2015
PAR_EXP_310946_1,EXP_310946,Champ chemin #1,17.7,"Pomme, crue",13034,Argilo-calcaire,True,69,2021
PAR_EXP_310946_2,EXP_310946,Champ boulevard #2,17.7,"Pomme, crue",13034,Argilo-calcaire,True,49,2018
PAR_EXP_310946_3,EXP_310946,Champ rue #3,17.7,"Pomme, crue",13034,Limoneux,True,25,2023
PAR_EXP_310947_1,EXP_310947,Champ boulevard #1,38.3,Graines de tournesol,15011,Argilo-calcaire,False,63,2020
PAR_EXP_310947_2,EXP_310947,Champ chemin #2,38.3,Graines de colza,15003,Limoneux,False,46,2023
PAR_EXP_310947_3,EXP_310947,Champ boulevard #3,38.3,Graines de tournesol,15011,Alluvial,True,44,2022
PAR_EXP_310948_1,EXP_310948,Champ rue #1,76.3,"Blé tendre, cru",11084,Limoneux,True,28,2023
PAR_EXP_310948_2,EXP_310948,Champ boulevard #2,76.3,"Pois chiche, sec",20042,Granitique,False,39,2019
PAR_EXP_310948_3,EXP_310948,Champ boulevard #3,76.3,"Pois chiche, sec",20042,Alluvial,False,34,2019
PAR_EXP_310949_1,EXP_310949,Champ rue #1,65.6,"Raisin de cuve blanc, cru",13013,Alluvial,False,78,2018
PAR_EXP_310949_2,EXP_310949,Champ rue #2,65.6,"Raisin de cuve rouge, cru",13012,Limoneux,False,88,2017
PAR_EXP_310949_3,EXP_310949,Champ rue #3,65.6,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,83,2015
PAR_EXP_310950_1,EXP_310950,Champ boulevard #1,59.3,"Poire, crue",13032,Argilo-calcaire,True,89,2020
PAR_EXP_310950_2,EXP_310950,Champ avenue #2,59.3,"Poire, crue",13032,Alluvial,True,57,2018
PAR_EXP_310950_3,EXP_310950,Champ avenue #3,59.3,"Pomme, crue",13034,Alluvial,True,73,2016
PAR_EXP_310951_1,EXP_310951,Champ chemin #1,65.4,"Raisin de cuve blanc, cru",13013,Sableux,False,48,2019
PAR_EXP_310951_2,EXP_310951,Champ chemin #2,65.4,"Raisin de cuve rouge, cru",13012,Sableux,True,51,2016
PAR_EXP_310951_3,EXP_310951,Champ avenue #3,65.4,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,55,2019
PAR_EXP_310952_1,EXP_310952,Champ rue #1,77.2,"Pomme de terre, crue",20038,Argilo-calcaire,True,45,2018
PAR_EXP_310952_2,EXP_310952,Champ chemin #2,77.2,"Carotte, crue",20008,Alluvial,True,25,2016
PAR_EXP_310952_3,EXP_310952,Champ avenue #3,77.2,"Carotte, crue",20008,Sableux,True,70,2022
PAR_EXP_310953_1,EXP_310953,Champ rue #1,41.3,"Tomate, crue",20047,Argilo-calcaire,True,80,2024
PAR_EXP_310953_2,EXP_310953,Champ avenue #2,41.3,"Carotte, crue",20008,Granitique,True,79,2015
PAR_EXP_310953_3,EXP_310953,Champ rue #3,41.3,"Pomme de terre, crue",20038,Sableux,True,66,2022
PAR_EXP_310954_1,EXP_310954,Champ chemin #1,30.2,"Pomme de terre, crue",20038,Sableux,True,59,2015
PAR_EXP_310954_2,EXP_310954,Champ rue #2,30.2,"Carotte, crue",20008,Argilo-calcaire,True,59,2024
PAR_EXP_310954_3,EXP_310954,Champ rue #3,30.2,"Tomate, crue",20047,Sableux,True,76,2023
PAR_EXP_310955_1,EXP_310955,Champ avenue #1,75.5,"Raisin de cuve blanc, cru",13013,Sableux,False,70,2018
PAR_EXP_310955_2,EXP_310955,Champ rue #2,75.5,"Raisin de cuve blanc, cru",13013,Granitique,True,49,2016
PAR_EXP_310955_3,EXP_310955,Champ boulevard #3,75.5,"Raisin de cuve blanc, cru",13013,Sableux,True,55,2018
PAR_EXP_310956_1,EXP_310956,Champ avenue #1,78.0,"Carotte, crue",20008,Limoneux,True,75,2017
PAR_EXP_310956_2,EXP_310956,Champ avenue #2,78.0,"Tomate, crue",20047,Alluvial,True,59,2016
PAR_EXP_310956_3,EXP_310956,Champ boulevard #3,78.0,"Carotte, crue",20008,Sableux,True,75,2017
PAR_EXP_310957_1,EXP_310957,Champ rue #1,18.3,"Maïs grain, cru",11015,Granitique,False,69,2018
PAR_EXP_310957_2,EXP_310957,Champ boulevard #2,18.3,Graines de tournesol,15011,Granitique,True,46,2017
PAR_EXP_310957_3,EXP_310957,Champ chemin #3,18.3,Graines de colza,15003,Sableux,False,63,2019
PAR_EXP_310958_1,EXP_310958,Champ rue #1,82.8,"Raisin de cuve blanc, cru",13013,Sableux,False,75,2021
PAR_EXP_310958_2,EXP_310958,Champ chemin #2,82.8,"Raisin de cuve blanc, cru",13013,Alluvial,True,51,2019
PAR_EXP_310958_3,EXP_310958,Champ chemin #3,82.8,"Raisin de cuve blanc, cru",13013,Limoneux,True,66,2022
PAR_EXP_310959_1,EXP_310959,Champ rue #1,82.8,"Pêche, crue",13030,Argilo-calcaire,True,65,2017
PAR_EXP_310959_2,EXP_310959,Champ boulevard #2,82.8,"Poire, crue",13032,Alluvial,True,74,2018
PAR_EXP_310959_3,EXP_310959,Champ chemin #3,82.8,"Poire, crue",13032,Alluvial,True,67,2021
PAR_EXP_310960_1,EXP_310960,Champ boulevard #1,81.2,"Carotte, crue",20008,Argilo-calcaire,True,76,2018
PAR_EXP_310960_2,EXP_310960,Champ boulevard #2,81.2,"Pomme de terre, crue",20038,Argilo-calcaire,True,45,2023
PAR_EXP_310960_3,EXP_310960,Champ avenue #3,81.2,"Pomme de terre, crue",20038,Sableux,True,82,2020
PAR_EXP_310961_1,EXP_310961,Champ boulevard #1,40.2,"Pêche, crue",13030,Alluvial,True,52,2020
PAR_EXP_310961_2,EXP_310961,Champ rue #2,40.2,"Poire, crue",13032,Alluvial,True,61,2015
PAR_EXP_310961_3,EXP_310961,Champ avenue #3,40.2,"Pomme, crue",13034,Argilo-calcaire,True,58,2022
PAR_EXP_310962_1,EXP_310962,Champ rue #1,89.0,"Raisin de cuve rouge, cru",13012,Sableux,False,64,2021
PAR_EXP_310962_2,EXP_310962,Champ rue #2,89.0,"Raisin de cuve blanc, cru",13013,Limoneux,False,26,2016
PAR_EXP_310962_3,EXP_310962,Champ chemin #3,89.0,"Raisin de cuve rouge, cru",13012,Granitique,True,72,2019
PAR_EXP_310963_1,EXP_310963,Champ chemin #1,77.5,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,95,2016
PAR_EXP_310963_2,EXP_310963,Champ rue #2,77.5,"Raisin de cuve blanc, cru",13013,Alluvial,False,49,2021
PAR_EXP_310963_3,EXP_310963,Champ rue #3,77.5,"Raisin de cuve rouge, cru",13012,Granitique,True,92,2021
PAR_EXP_310964_1,EXP_310964,Champ boulevard #1,29.4,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,38,2022
PAR_EXP_310964_2,EXP_310964,Champ rue #2,29.4,"Raisin de cuve rouge, cru",13012,Sableux,False,60,2017
PAR_EXP_310964_3,EXP_310964,Champ rue #3,29.4,"Raisin de cuve rouge, cru",13012,Limoneux,True,27,2019
PAR_EXP_310965_1,EXP_310965,Champ rue #1,23.5,"Poire, crue",13032,Argilo-calcaire,True,68,2020
PAR_EXP_310965_2,EXP_310965,Champ rue #2,23.5,"Pêche, crue",13030,Argilo-calcaire,True,39,2022
PAR_EXP_310965_3,EXP_310965,Champ rue #3,23.5,"Pêche, crue",13030,Alluvial,True,33,2020
PAR_EXP_310966_1,EXP_310966,Champ chemin #1,60.9,Graines de tournesol,15011,Granitique,False,42,2015
PAR_EXP_310966_2,EXP_310966,Champ boulevard #2,60.9,"Blé tendre, cru",11084,Limoneux,True,63,2018
PAR_EXP_310966_3,EXP_310966,Champ chemin #3,60.9,"Maïs grain, cru",11015,Granitique,True,29,2020
PAR_EXP_310967_1,EXP_310967,Champ avenue #1,94.0,"Raisin de cuve rouge, cru",13012,Granitique,False,68,2016
PAR_EXP_310967_2,EXP_310967,Champ boulevard #2,94.0,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,47,2016
PAR_EXP_310967_3,EXP_310967,Champ chemin #3,94.0,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,50,2024
PAR_EXP_310968_1,EXP_310968,Champ chemin #1,34.1,"Maïs grain, cru",11015,Alluvial,True,60,2021
PAR_EXP_310968_2,EXP_310968,Champ rue #2,34.1,Graines de tournesol,15011,Limoneux,False,70,2024
PAR_EXP_310968_3,EXP_310968,Champ rue #3,34.1,"Maïs grain, cru",11015,Granitique,False,49,2019
PAR_EXP_310969_1,EXP_310969,Champ rue #1,38.2,"Pêche, crue",13030,Limoneux,True,92,2021
PAR_EXP_310969_2,EXP_310969,Champ chemin #2,38.2,"Poire, crue",13032,Limoneux,True,64,2021
PAR_EXP_310969_3,EXP_310969,Champ rue #3,38.2,"Pomme, crue",13034,Sableux,True,56,2020
PAR_EXP_310970_1,EXP_310970,Champ avenue #1,78.8,"Pois chiche, sec",20042,Sableux,False,50,2023
PAR_EXP_310970_2,EXP_310970,Champ rue #2,78.8,Graines de tournesol,15011,Granitique,False,56,2017
PAR_EXP_310970_3,EXP_310970,Champ rue #3,78.8,Graines de tournesol,15011,Argilo-calcaire,False,33,2019
PAR_EXP_310971_1,EXP_310971,Champ rue #1,13.3,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,59,2015
PAR_EXP_310971_2,EXP_310971,Champ rue #2,13.3,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,92,2016
PAR_EXP_310971_3,EXP_310971,Champ rue #3,13.3,"Raisin de cuve rouge, cru",13012,Alluvial,False,85,2023
PAR_EXP_310972_1,EXP_310972,Champ rue #1,40.1,"Pêche, crue",13030,Sableux,True,94,2019
PAR_EXP_310972_2,EXP_310972,Champ chemin #2,40.1,"Pêche, crue",13030,Limoneux,True,45,2016
PAR_EXP_310972_3,EXP_310972,Champ rue #3,40.1,"Pêche, crue",13030,Limoneux,True,69,2018
PAR_EXP_310973_1,EXP_310973,Champ rue #1,50.0,"Pomme, crue",13034,Sableux,True,61,2018
PAR_EXP_310973_2,EXP_310973,Champ rue #2,50.0,"Poire, crue",13032,Granitique,True,57,2022
PAR_EXP_310973_3,EXP_310973,Champ chemin #3,50.0,"Pêche, crue",13030,Sableux,True,65,2017
PAR_EXP_310974_1,EXP_310974,Champ boulevard #1,23.2,"Raisin de cuve blanc, cru",13013,Sableux,False,82,2017
PAR_EXP_310974_2,EXP_310974,Champ avenue #2,23.2,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,50,2022
PAR_EXP_310974_3,EXP_310974,Champ rue #3,23.2,"Raisin de cuve blanc, cru",13013,Alluvial,False,45,2015
PAR_EXP_310975_1,EXP_310975,Champ rue #1,92.5,"Pomme de terre, crue",20038,Alluvial,True,65,2024
PAR_EXP_310975_2,EXP_310975,Champ avenue #2,92.5,"Tomate, crue",20047,Sableux,True,57,2021
PAR_EXP_310975_3,EXP_310975,Champ chemin #3,92.5,"Pomme de terre, crue",20038,Sableux,True,62,2018
PAR_EXP_310976_1,EXP_310976,Champ boulevard #1,21.5,"Pois chiche, sec",20042,Alluvial,True,54,2023
PAR_EXP_310976_2,EXP_310976,Champ rue #2,21.5,"Maïs grain, cru",11015,Sableux,False,74,2021
PAR_EXP_310976_3,EXP_310976,Champ avenue #3,21.5,Graines de colza,15003,Sableux,False,33,2017
PAR_EXP_310977_1,EXP_310977,Champ chemin #1,26.8,"Raisin de cuve rouge, cru",13012,Alluvial,True,63,2017
