id_capteur,id_parcelle,date_releve,humidite_sol_pct,temperature_sol_c,niveau_stress_hydrique,precipitations_mm,evapotranspiration_mm,indice_vegetation_ndvi
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-08,21.3,16.8,SEVERE,14.3,4.6,0.78
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-09,40.1,16.4,FAIBLE,10.9,3.0,0.61
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-10,36.7,18.0,FAIBLE,7.3,2.9,0.8
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-11,40.1,27.5,FAIBLE,5.0,3.3,0.7
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-12,30.1,28.4,FAIBLE,1.6,5.3,0.61
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-13,31.2,28.2,FAIBLE,4.1,2.3,0.69
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-14,22.3,23.1,MODERE,5.4,3.7,0.53
IOT_PAR_EXP_310772_3,PAR_EXP_310772_3,2025-06-15,43.1,27.6,FAIBLE,3.8,4.1,0.54
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-01,32.3,28.3,FAIBLE,10.5,3.1,0.8
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-02,34.6,19.6,FAIBLE,11.7,5.3,0.66
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-03,30.2,17.7,FAIBLE,7.1,5.6,0.74
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-04,20.9,17.6,SEVERE,5.6,3.9,0.53
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-05,29.7,25.5,MODERE,8.7,3.7,0.69
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-06,30.5,20.1,FAIBLE,9.8,2.7,0.79
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-07,33.1,19.4,FAIBLE,12.9,5.1,0.58
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-08,39.9,20.7,FAIBLE,6.1,5.5,0.75
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-09,33.0,23.5,FAIBLE,9.3,2.8,0.52
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-10,21.9,19.9,SEVERE,13.5,2.6,0.74
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-11,34.7,21.5,FAIBLE,6.7,5.2,0.75
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-12,41.4,20.5,FAIBLE,14.1,3.2,0.62
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-13,38.6,18.1,FAIBLE,13.4,5.7,0.45
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-14,34.2,21.0,FAIBLE,3.9,4.6,0.55
IOT_PAR_EXP_310773_1,PAR_EXP_310773_1,2025-06-15,34.1,26.3,FAIBLE,1.3,5.4,0.66
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-01,41.0,22.0,FAIBLE,12.9,4.3,0.54
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-02,18.6,16.3,SEVERE,3.4,4.9,0.79
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-03,19.9,19.5,SEVERE,5.7,4.1,0.52
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-04,37.4,23.0,FAIBLE,1.4,4.6,0.61
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-05,24.0,19.5,MODERE,5.0,5.1,0.55
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-06,37.4,21.6,FAIBLE,6.7,2.7,0.71
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-07,19.6,17.3,SEVERE,6.0,3.4,0.48
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-08,24.2,19.8,MODERE,3.7,4.1,0.54
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-09,43.1,17.3,FAIBLE,2.3,2.8,0.69
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-10,29.2,20.8,MODERE,7.4,2.8,0.66
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-11,35.9,17.4,FAIBLE,4.7,3.9,0.58
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-12,39.2,17.5,FAIBLE,4.7,5.5,0.65
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-13,26.3,28.1,MODERE,8.2,3.9,0.66
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-14,41.7,23.4,FAIBLE,7.9,4.0,0.73
IOT_PAR_EXP_310773_2,PAR_EXP_310773_2,2025-06-15,41.8,17.2,FAIBLE,4.8,4.1,0.78
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-01,35.5,28.3,FAIBLE,13.8,4.7,0.54
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-02,32.2,25.7,FAIBLE,4.7,4.3,0.58
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-03,20.1,27.5,SEVERE,14.3,4.8,0.56
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-04,20.2,28.4,SEVERE,3.4,5.2,0.59
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-05,34.0,24.8,FAIBLE,8.3,3.7,0.63
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-06,37.1,16.7,FAIBLE,1.6,4.6,0.71
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-07,37.4,23.0,FAIBLE,1.9,2.9,0.58
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-08,28.1,23.9,MODERE,13.8,2.6,0.75
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-09,30.7,27.3,FAIBLE,14.4,3.9,0.65
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-10,35.7,17.1,FAIBLE,2.8,5.7,0.7
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-11,36.9,23.5,FAIBLE,9.6,5.2,0.63
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-12,33.3,17.7,FAIBLE,14.2,5.3,0.72
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-13,30.6,17.0,FAIBLE,7.1,2.7,0.73
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-14,43.9,23.1,FAIBLE,7.5,5.0,0.5
IOT_PAR_EXP_310773_3,PAR_EXP_310773_3,2025-06-15,37.3,25.6,FAIBLE,14.4,3.9,0.65
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-01,26.0,27.0,MODERE,0.6,5.1,0.73
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-02,26.4,19.5,MODERE,3.8,5.6,0.79
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-03,41.3,19.7,FAIBLE,6.7,4.9,0.56
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-04,18.4,23.4,SEVERE,14.1,5.3,0.69
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-05,39.3,16.3,FAIBLE,10.9,2.3,0.59
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-06,43.8,25.6,FAIBLE,10.2,3.1,0.5
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-07,42.0,23.4,FAIBLE,3.7,3.1,0.64
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-08,44.5,28.1,FAIBLE,13.4,5.8,0.58
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-09,27.7,22.0,MODERE,8.6,3.9,0.68
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-10,36.2,19.2,FAIBLE,3.3,3.9,0.73
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-11,22.5,24.2,MODERE,1.0,5.6,0.69
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-12,27.1,18.4,MODERE,1.0,3.8,0.65
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-13,37.3,18.2,FAIBLE,13.7,4.7,0.76
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-14,36.6,23.1,FAIBLE,12.9,4.2,0.71
IOT_PAR_EXP_310774_1,PAR_EXP_310774_1,2025-06-15,32.4,18.2,FAIBLE,2.2,3.9,0.76
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-01,22.4,18.0,MODERE,4.8,3.9,0.81
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-02,40.9,21.5,FAIBLE,13.0,5.1,0.57
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-03,20.9,19.4,SEVERE,5.5,2.3,0.68
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-04,35.8,21.0,FAIBLE,1.5,4.2,0.72
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-05,20.5,19.5,SEVERE,6.0,4.5,0.48
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-06,35.6,21.7,FAIBLE,2.2,5.0,0.53
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-07,22.0,27.7,SEVERE,12.9,5.4,0.47
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-08,35.9,22.3,FAIBLE,12.7,5.0,0.74
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-09,37.8,26.9,FAIBLE,6.9,4.5,0.61
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-10,39.8,19.1,FAIBLE,4.7,5.3,0.59
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-11,22.7,24.4,MODERE,8.1,5.7,0.72
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-12,26.3,27.6,MODERE,2.2,2.2,0.68
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-13,26.5,23.9,MODERE,2.8,5.0,0.47
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-14,31.8,24.7,FAIBLE,3.9,4.4,0.55
IOT_PAR_EXP_310774_2,PAR_EXP_310774_2,2025-06-15,41.5,28.0,FAIBLE,14.2,3.0,0.55
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-01,27.2,21.7,MODERE,13.9,4.2,0.62
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-02,43.7,27.9,FAIBLE,12.8,2.3,0.77
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-03,36.0,28.2,FAIBLE,6.0,4.8,0.78
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-04,35.6,23.3,FAIBLE,5.8,3.7,0.76
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-05,19.7,19.3,SEVERE,5.6,3.1,0.76
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-06,33.6,27.2,FAIBLE,3.7,5.4,0.5
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-07,37.6,22.2,FAIBLE,6.9,3.6,0.67
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-08,36.6,16.9,FAIBLE,2.6,5.7,0.64
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-09,27.8,22.7,MODERE,11.1,3.8,0.48
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-10,19.9,26.6,SEVERE,3.2,5.3,0.68
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-11,41.4,19.6,FAIBLE,2.3,5.1,0.72
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-12,42.0,24.1,FAIBLE,4.4,3.0,0.65
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-13,42.1,28.0,FAIBLE,0.6,2.6,0.75
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-14,32.6,23.3,FAIBLE,6.7,3.0,0.48
IOT_PAR_EXP_310774_3,PAR_EXP_310774_3,2025-06-15,32.6,19.1,FAIBLE,7.4,2.4,0.65
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-01,20.7,19.9,SEVERE,14.0,2.9,0.7
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-02,36.6,28.3,FAIBLE,4.8,5.6,0.5
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-03,34.9,25.4,FAIBLE,0.2,4.6,0.78
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-04,22.4,25.2,MODERE,8.2,2.1,0.7
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-05,38.8,20.9,FAIBLE,12.9,3.6,0.67
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-06,44.0,26.2,FAIBLE,13.5,5.3,0.46
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-07,35.8,17.0,FAIBLE,8.8,3.3,0.47
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-08,27.4,17.5,MODERE,4.8,3.5,0.53
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-09,27.4,22.7,MODERE,9.7,2.4,0.76
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-10,40.1,23.3,FAIBLE,1.9,2.7,0.72
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-11,31.2,17.6,FAIBLE,13.9,2.8,0.52
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-12,26.2,18.1,MODERE,5.0,2.4,0.49
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-13,28.0,24.1,MODERE,4.3,2.7,0.75
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-14,44.0,23.6,FAIBLE,10.9,3.2,0.72
IOT_PAR_EXP_310775_1,PAR_EXP_310775_1,2025-06-15,39.2,23.5,FAIBLE,10.6,2.4,0.67
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-01,32.5,20.2,FAIBLE,12.8,3.6,0.66
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-02,19.4,26.4,SEVERE,14.2,2.7,0.64
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-03,28.9,25.5,MODERE,9.8,5.3,0.54
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-04,32.7,23.8,FAIBLE,7.6,3.6,0.81
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-05,23.6,17.8,MODERE,6.3,5.6,0.66
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-06,31.3,22.9,FAIBLE,11.1,5.6,0.78
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-07,18.6,23.2,SEVERE,12.5,5.7,0.65
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-08,29.2,19.6,MODERE,10.5,4.0,0.7
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-09,23.6,17.5,MODERE,14.2,2.1,0.47
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-10,22.8,20.6,MODERE,9.0,5.0,0.81
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-11,19.8,21.3,SEVERE,11.8,2.3,0.52
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-12,27.4,18.0,MODERE,0.1,4.1,0.56
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-13,25.0,20.4,MODERE,13.0,3.7,0.51
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-14,38.9,25.3,FAIBLE,2.0,3.2,0.51
IOT_PAR_EXP_310775_2,PAR_EXP_310775_2,2025-06-15,33.2,27.1,FAIBLE,4.9,4.8,0.57
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-01,43.7,27.3,FAIBLE,13.5,5.2,0.45
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-02,33.7,23.1,FAIBLE,1.6,3.6,0.59
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-03,32.2,21.5,FAIBLE,0.7,3.6,0.71
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-04,38.3,16.4,FAIBLE,2.1,4.6,0.57
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-05,39.8,19.4,FAIBLE,1.0,3.4,0.68
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-06,27.1,18.0,MODERE,11.4,5.7,0.69
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-07,18.5,26.2,SEVERE,10.1,4.0,0.58
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-08,37.8,16.2,FAIBLE,13.8,2.7,0.78
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-09,41.1,22.7,FAIBLE,4.0,2.5,0.67
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-10,44.2,23.7,FAIBLE,6.4,4.5,0.58
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-11,29.4,22.7,MODERE,3.6,2.7,0.72
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-12,23.3,17.4,MODERE,10.8,3.3,0.78
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-13,21.1,25.2,SEVERE,7.1,4.3,0.79
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-14,44.2,24.7,FAIBLE,4.7,4.6,0.66
IOT_PAR_EXP_310775_3,PAR_EXP_310775_3,2025-06-15,29.6,23.5,MODERE,12.6,3.3,0.45
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-01,28.2,22.2,MODERE,9.2,3.5,0.74
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-02,38.1,24.3,FAIBLE,13.1,2.3,0.59
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-03,28.8,22.8,MODERE,5.1,2.3,0.7
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-04,18.6,22.9,SEVERE,8.8,5.1,0.79
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-05,18.6,18.0,SEVERE,0.7,5.8,0.48
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-06,38.3,25.5,FAIBLE,6.5,2.3,0.48
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-07,32.3,24.7,FAIBLE,2.4,4.0,0.51
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-08,25.4,26.2,MODERE,2.6,4.8,0.58
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-09,36.8,25.9,FAIBLE,2.3,4.3,0.72
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-10,35.5,26.9,FAIBLE,12.3,2.6,0.75
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-11,43.2,23.5,FAIBLE,10.8,3.9,0.75
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-12,30.3,18.9,FAIBLE,2.9,3.6,0.79
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-13,21.6,20.8,SEVERE,14.0,5.0,0.49
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-14,29.9,26.6,MODERE,12.2,4.7,0.53
IOT_PAR_EXP_310776_1,PAR_EXP_310776_1,2025-06-15,39.3,18.2,FAIBLE,7.5,5.1,0.54
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-01,30.7,20.1,FAIBLE,13.3,4.2,0.57
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-02,20.0,28.1,SEVERE,10.3,5.7,0.56
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-03,25.7,27.6,MODERE,12.1,5.6,0.57
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-04,27.6,18.6,MODERE,2.1,5.6,0.76
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-05,28.1,20.3,MODERE,10.3,2.8,0.49
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-06,30.8,19.4,FAIBLE,4.2,5.4,0.47
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-07,29.6,27.5,MODERE,6.0,4.9,0.65
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-08,22.8,17.5,MODERE,11.3,4.5,0.73
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-09,20.8,18.8,SEVERE,10.0,4.5,0.6
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-10,29.1,28.1,MODERE,4.9,3.9,0.55
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-11,35.3,21.4,FAIBLE,12.3,3.2,0.7
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-12,20.0,27.1,SEVERE,0.3,3.2,0.5
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-13,21.9,19.1,SEVERE,13.3,3.1,0.7
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-14,35.1,22.7,FAIBLE,7.8,3.4,0.61
IOT_PAR_EXP_310776_2,PAR_EXP_310776_2,2025-06-15,42.1,19.9,FAIBLE,6.9,2.2,0.5
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-01,20.5,20.8,SEVERE,8.8,4.8,0.6
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-02,42.4,23.2,FAIBLE,2.6,2.8,0.76
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-03,24.1,18.0,MODERE,8.6,2.6,0.65
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-04,34.4,18.6,FAIBLE,11.0,5.6,0.78
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-05,27.2,21.0,MODERE,10.3,5.6,0.75
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-06,42.7,22.8,FAIBLE,8.2,3.8,0.53
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-07,27.4,26.9,MODERE,8.0,5.7,0.67
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-08,30.4,18.2,FAIBLE,5.7,4.1,0.78
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-09,25.6,25.1,MODERE,1.9,3.4,0.62
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-10,44.9,21.1,FAIBLE,7.3,4.6,0.52
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-11,23.3,28.0,MODERE,7.0,3.5,0.81
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-12,27.8,16.1,MODERE,10.0,5.3,0.79
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-13,39.7,16.4,FAIBLE,1.7,4.2,0.61
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-14,39.7,17.5,FAIBLE,9.7,5.2,0.6
IOT_PAR_EXP_310776_3,PAR_EXP_310776_3,2025-06-15,20.0,27.6,SEVERE,9.9,2.6,0.82
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-01,40.8,22.8,FAIBLE,8.0,3.5,0.75
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-02,38.8,24.2,FAIBLE,0.4,3.5,0.72
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-03,34.6,26.7,FAIBLE,8.8,4.4,0.58
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-04,26.2,26.7,MODERE,11.6,2.1,0.47
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-05,29.2,25.3,MODERE,5.1,5.1,0.58
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-06,30.1,28.4,FAIBLE,13.6,3.2,0.74
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-07,33.7,23.2,FAIBLE,10.3,2.8,0.63
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-08,40.0,27.5,FAIBLE,6.2,3.0,0.72
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-09,31.0,19.2,FAIBLE,13.8,4.5,0.8
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-10,41.0,28.4,FAIBLE,9.5,5.0,0.5
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-11,31.8,26.3,FAIBLE,13.0,4.4,0.71
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-12,34.9,17.7,FAIBLE,8.8,5.7,0.73
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-13,20.9,23.2,SEVERE,4.1,4.2,0.56
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-14,44.8,20.5,FAIBLE,9.2,3.6,0.7
IOT_PAR_EXP_310777_1,PAR_EXP_310777_1,2025-06-15,38.0,18.2,FAIBLE,1.9,3.8,0.59
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-01,44.4,27.3,FAIBLE,13.2,2.3,0.77
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-02,23.0,25.0,MODERE,4.7,5.4,0.81
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-03,43.6,19.9,FAIBLE,5.5,4.2,0.64
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-04,28.5,26.0,MODERE,14.2,4.4,0.52
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-05,37.5,26.8,FAIBLE,5.3,4.4,0.62
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-06,38.7,24.1,FAIBLE,0.8,2.1,0.51
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-07,29.2,17.6,MODERE,4.0,3.5,0.51
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-08,22.5,23.8,MODERE,11.4,3.7,0.74
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-09,34.7,19.6,FAIBLE,5.4,3.3,0.78
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-10,33.4,19.9,FAIBLE,2.0,3.4,0.62
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-11,38.1,27.1,FAIBLE,1.0,2.5,0.78
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-12,43.8,17.2,FAIBLE,13.3,3.3,0.77
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-13,26.7,17.4,MODERE,10.0,4.7,0.66
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-14,43.2,19.1,FAIBLE,3.5,5.6,0.61
IOT_PAR_EXP_310777_2,PAR_EXP_310777_2,2025-06-15,30.7,26.0,FAIBLE,10.6,4.5,0.56
IOT_PAR_EXP_310777_3,PAR_EXP_310777_3,2025-06-01,41.9,22.5,FAIBLE,9.9,4.4,0.47
