id_recolte,id_parcelle,id_exploitation,annee_campagne,quantite_recoltee_tonnes,rendement_ha_tonnes,taux_humidite_pct,score_ef_total_lot,emissions_co2_kg_eq,prix_vente_tonne_eur,statut_commercialisation
REC_PAR_EXP_310533_3_2025,PAR_EXP_310533_3,EXP_310533,2025,1298.56,29.58,13.7,0.723,938858.88,294.32,VENDU_COOPERATIVE
REC_PAR_EXP_310534_1_2021,PAR_EXP_310534_1,EXP_310534,2021,3156.3,39.16,11.5,0.42,1325646.0,233.59,VENDU_COOPERATIVE
REC_PAR_EXP_310534_1_2022,PAR_EXP_310534_1,EXP_310534,2022,1839.29,22.82,15.3,0.346,636394.34,214.36,VENDU_COOPERATIVE
REC_PAR_EXP_310534_1_2023,PAR_EXP_310534_1,EXP_310534,2023,2580.01,32.01,13.7,0.361,931383.61,198.14,STOCKE_FERME
REC_PAR_EXP_310534_1_2024,PAR_EXP_310534_1,EXP_310534,2024,3266.72,40.53,13.2,0.142,463874.24,221.94,VENDU_COOPERATIVE
REC_PAR_EXP_310534_1_2025,PAR_EXP_310534_1,EXP_310534,2025,2259.22,28.03,12.8,0.249,562545.78,181.81,STOCKE_FERME
REC_PAR_EXP_310534_2_2021,PAR_EXP_310534_2,EXP_310534,2021,549.69,6.82,12.4,0.318,174801.42,260.16,VENDU_COOPERATIVE
REC_PAR_EXP_310534_2_2022,PAR_EXP_310534_2,EXP_310534,2022,631.1,7.83,13.0,0.21,132531.0,218.03,STOCKE_FERME
REC_PAR_EXP_310534_2_2023,PAR_EXP_310534_2,EXP_310534,2023,562.59,6.98,14.5,0.406,228411.54,251.24,VENDU_COOPERATIVE
REC_PAR_EXP_310534_2_2024,PAR_EXP_310534_2,EXP_310534,2024,372.37,4.62,14.8,0.393,146341.41,288.77,VENDU_COOPERATIVE
REC_PAR_EXP_310534_2_2025,PAR_EXP_310534_2,EXP_310534,2025,519.87,6.45,11.8,0.201,104493.87,230.9,VENDU_COOPERATIVE
REC_PAR_EXP_310534_3_2021,PAR_EXP_310534_3,EXP_310534,2021,1235.6,15.33,13.5,0.334,412690.4,235.99,VENDU_COOPERATIVE
REC_PAR_EXP_310534_3_2022,PAR_EXP_310534_3,EXP_310534,2022,1345.21,16.69,14.8,0.442,594582.82,209.04,STOCKE_FERME
REC_PAR_EXP_310534_3_2023,PAR_EXP_310534_3,EXP_310534,2023,1233.18,15.3,12.2,0.379,467375.22,294.29,STOCKE_FERME
REC_PAR_EXP_310534_3_2024,PAR_EXP_310534_3,EXP_310534,2024,2791.18,34.63,11.9,0.34,949001.2,205.6,VENDU_COOPERATIVE
REC_PAR_EXP_310534_3_2025,PAR_EXP_310534_3,EXP_310534,2025,2644.49,32.81,13.1,0.256,676989.44,254.35,STOCKE_FERME
REC_PAR_EXP_310535_1_2021,PAR_EXP_310535_1,EXP_310535,2021,634.06,12.94,14.3,0.229,145199.74,305.36,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_1_2022,PAR_EXP_310535_1,EXP_310535,2022,1518.51,30.99,12.9,0.411,624107.61,281.51,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_1_2023,PAR_EXP_310535_1,EXP_310535,2023,1175.02,23.98,15.0,0.233,273779.66,314.23,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_1_2024,PAR_EXP_310535_1,EXP_310535,2024,1372.0,28.0,11.7,0.365,500780.0,194.68,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_1_2025,PAR_EXP_310535_1,EXP_310535,2025,1124.06,22.94,11.9,0.339,381056.34,221.01,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_2_2021,PAR_EXP_310535_2,EXP_310535,2021,1144.64,23.36,13.0,0.255,291883.2,282.16,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_2_2022,PAR_EXP_310535_2,EXP_310535,2022,1046.64,21.36,15.2,0.279,292012.56,273.29,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_2_2023,PAR_EXP_310535_2,EXP_310535,2023,1090.25,22.25,13.7,0.215,234403.75,216.19,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_2_2024,PAR_EXP_310535_2,EXP_310535,2024,1000.09,20.41,13.3,0.399,399035.91,300.95,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_2_2025,PAR_EXP_310535_2,EXP_310535,2025,1148.07,23.43,11.7,0.339,389195.73,299.37,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_3_2021,PAR_EXP_310535_3,EXP_310535,2021,2163.84,44.16,11.6,0.32,692428.8,292.76,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_3_2022,PAR_EXP_310535_3,EXP_310535,2022,679.63,13.87,15.3,0.259,176024.17,283.47,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_3_2023,PAR_EXP_310535_3,EXP_310535,2023,605.15,12.35,12.0,0.155,93798.25,260.87,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_3_2024,PAR_EXP_310535_3,EXP_310535,2024,958.44,19.56,13.8,0.367,351747.48,306.9,VALORISE_BAS_CARBONE
REC_PAR_EXP_310535_3_2025,PAR_EXP_310535_3,EXP_310535,2025,1731.17,35.33,12.8,0.338,585135.46,188.88,VALORISE_BAS_CARBONE
REC_PAR_EXP_310536_1_2021,PAR_EXP_310536_1,EXP_310536,2021,273.95,18.51,13.4,0.503,137796.85,228.55,VENDU_COOPERATIVE
REC_PAR_EXP_310536_1_2022,PAR_EXP_310536_1,EXP_310536,2022,269.36,18.2,15.3,0.752,202558.72,312.81,VENDU_COOPERATIVE
REC_PAR_EXP_310536_1_2023,PAR_EXP_310536_1,EXP_310536,2023,243.46,16.45,12.2,0.508,123677.68,186.59,STOCKE_FERME
REC_PAR_EXP_310536_1_2024,PAR_EXP_310536_1,EXP_310536,2024,179.23,12.11,11.8,0.718,128687.14,264.3,VENDU_COOPERATIVE
REC_PAR_EXP_310536_1_2025,PAR_EXP_310536_1,EXP_310536,2025,479.08,32.37,13.7,0.572,274033.76,263.88,STOCKE_FERME
REC_PAR_EXP_310536_2_2021,PAR_EXP_310536_2,EXP_310536,2021,395.9,26.75,13.6,0.582,230413.8,260.62,VENDU_COOPERATIVE
REC_PAR_EXP_310536_2_2022,PAR_EXP_310536_2,EXP_310536,2022,476.12,32.17,13.0,0.514,244725.68,207.6,STOCKE_FERME
REC_PAR_EXP_310536_2_2023,PAR_EXP_310536_2,EXP_310536,2023,515.19,34.81,12.9,0.678,349298.82,229.42,VENDU_COOPERATIVE
REC_PAR_EXP_310536_2_2024,PAR_EXP_310536_2,EXP_310536,2024,621.16,41.97,15.0,0.564,350334.24,239.98,STOCKE_FERME
REC_PAR_EXP_310536_2_2025,PAR_EXP_310536_2,EXP_310536,2025,414.25,27.99,14.7,0.794,328914.5,279.8,VENDU_COOPERATIVE
REC_PAR_EXP_310536_3_2021,PAR_EXP_310536_3,EXP_310536,2021,552.34,37.32,11.9,0.827,456785.18,217.28,STOCKE_FERME
REC_PAR_EXP_310536_3_2022,PAR_EXP_310536_3,EXP_310536,2022,477.3,32.25,14.2,0.574,273970.2,216.91,VENDU_COOPERATIVE
REC_PAR_EXP_310536_3_2023,PAR_EXP_310536_3,EXP_310536,2023,392.79,26.54,12.0,0.482,189324.78,189.81,VENDU_COOPERATIVE
REC_PAR_EXP_310536_3_2024,PAR_EXP_310536_3,EXP_310536,2024,349.28,23.6,13.4,0.565,197343.2,199.04,VENDU_COOPERATIVE
REC_PAR_EXP_310536_3_2025,PAR_EXP_310536_3,EXP_310536,2025,588.0,39.73,13.9,0.52,305760.0,216.02,STOCKE_FERME
REC_PAR_EXP_310537_1_2021,PAR_EXP_310537_1,EXP_310537,2021,1400.75,29.74,13.7,0.419,586914.25,243.17,VENDU_COOPERATIVE
REC_PAR_EXP_310537_1_2022,PAR_EXP_310537_1,EXP_310537,2022,1644.73,34.92,13.2,0.768,1263152.64,200.46,VENDU_COOPERATIVE
REC_PAR_EXP_310537_1_2023,PAR_EXP_310537_1,EXP_310537,2023,1758.24,37.33,14.2,0.609,1070768.16,254.69,VENDU_COOPERATIVE
REC_PAR_EXP_310537_1_2024,PAR_EXP_310537_1,EXP_310537,2024,1292.89,27.45,15.0,0.359,464147.51,185.29,VENDU_COOPERATIVE
REC_PAR_EXP_310537_1_2025,PAR_EXP_310537_1,EXP_310537,2025,968.38,20.56,15.4,0.68,658498.4,181.27,STOCKE_FERME
REC_PAR_EXP_310537_2_2021,PAR_EXP_310537_2,EXP_310537,2021,1827.01,38.79,12.3,0.815,1489013.15,305.45,STOCKE_FERME
REC_PAR_EXP_310537_2_2022,PAR_EXP_310537_2,EXP_310537,2022,1047.98,22.25,11.9,0.453,474734.94,193.48,STOCKE_FERME
REC_PAR_EXP_310537_2_2023,PAR_EXP_310537_2,EXP_310537,2023,697.55,14.81,13.0,0.756,527347.8,255.14,VENDU_COOPERATIVE
REC_PAR_EXP_310537_2_2024,PAR_EXP_310537_2,EXP_310537,2024,923.16,19.6,12.9,0.417,384957.72,235.91,VENDU_COOPERATIVE
REC_PAR_EXP_310537_2_2025,PAR_EXP_310537_2,EXP_310537,2025,1952.3,41.45,14.5,0.85,1659455.0,210.37,VENDU_COOPERATIVE
REC_PAR_EXP_310537_3_2021,PAR_EXP_310537_3,EXP_310537,2021,390.46,8.29,15.3,0.403,157355.38,227.54,VENDU_COOPERATIVE
REC_PAR_EXP_310537_3_2022,PAR_EXP_310537_3,EXP_310537,2022,348.07,7.39,13.8,0.797,277411.79,300.31,STOCKE_FERME
REC_PAR_EXP_310537_3_2023,PAR_EXP_310537_3,EXP_310537,2023,378.68,8.04,14.1,0.534,202215.12,270.09,VENDU_COOPERATIVE
REC_PAR_EXP_310537_3_2024,PAR_EXP_310537_3,EXP_310537,2024,407.89,8.66,12.1,0.6,244734.0,195.93,STOCKE_FERME
REC_PAR_EXP_310537_3_2025,PAR_EXP_310537_3,EXP_310537,2025,353.25,7.5,12.0,0.707,249747.75,209.56,STOCKE_FERME
REC_PAR_EXP_310538_1_2021,PAR_EXP_310538_1,EXP_310538,2021,830.61,41.95,13.9,0.354,294035.94,271.28,VENDU_COOPERATIVE
REC_PAR_EXP_310538_1_2022,PAR_EXP_310538_1,EXP_310538,2022,789.03,39.85,15.2,0.738,582304.14,255.55,STOCKE_FERME
REC_PAR_EXP_310538_1_2023,PAR_EXP_310538_1,EXP_310538,2023,560.54,28.31,12.6,0.725,406391.5,193.03,VENDU_COOPERATIVE
REC_PAR_EXP_310538_1_2024,PAR_EXP_310538_1,EXP_310538,2024,511.63,25.84,13.0,0.65,332559.5,228.8,VENDU_COOPERATIVE
REC_PAR_EXP_310538_1_2025,PAR_EXP_310538_1,EXP_310538,2025,772.4,39.01,13.9,0.755,583162.0,287.33,STOCKE_FERME
REC_PAR_EXP_310538_2_2021,PAR_EXP_310538_2,EXP_310538,2021,777.55,39.27,12.3,0.527,409768.85,261.78,STOCKE_FERME
REC_PAR_EXP_310538_2_2022,PAR_EXP_310538_2,EXP_310538,2022,294.82,14.89,15.4,0.403,118812.46,214.86,VENDU_COOPERATIVE
REC_PAR_EXP_310538_2_2023,PAR_EXP_310538_2,EXP_310538,2023,832.19,42.03,14.2,0.787,654933.53,255.11,VENDU_COOPERATIVE
REC_PAR_EXP_310538_2_2024,PAR_EXP_310538_2,EXP_310538,2024,306.5,15.48,15.4,0.435,133327.5,301.95,VENDU_COOPERATIVE
REC_PAR_EXP_310538_2_2025,PAR_EXP_310538_2,EXP_310538,2025,778.93,39.34,13.8,0.42,327150.6,191.9,VENDU_COOPERATIVE
REC_PAR_EXP_310538_3_2021,PAR_EXP_310538_3,EXP_310538,2021,637.16,32.18,13.0,0.376,239572.16,281.03,STOCKE_FERME
REC_PAR_EXP_310538_3_2022,PAR_EXP_310538_3,EXP_310538,2022,743.69,37.56,13.8,0.612,455138.28,277.39,STOCKE_FERME
REC_PAR_EXP_310538_3_2023,PAR_EXP_310538_3,EXP_310538,2023,375.01,18.94,11.8,0.679,254631.79,228.07,VENDU_COOPERATIVE
REC_PAR_EXP_310538_3_2024,PAR_EXP_310538_3,EXP_310538,2024,295.81,14.94,14.0,0.501,148200.81,230.93,VENDU_COOPERATIVE
REC_PAR_EXP_310538_3_2025,PAR_EXP_310538_3,EXP_310538,2025,619.74,31.3,15.2,0.481,298094.94,211.68,STOCKE_FERME
REC_PAR_EXP_310539_1_2021,PAR_EXP_310539_1,EXP_310539,2021,1025.06,24.76,12.3,0.431,441800.86,254.88,STOCKE_FERME
REC_PAR_EXP_310539_1_2022,PAR_EXP_310539_1,EXP_310539,2022,1728.86,41.76,15.2,0.211,364789.46,233.26,VENDU_COOPERATIVE
REC_PAR_EXP_310539_1_2023,PAR_EXP_310539_1,EXP_310539,2023,1539.67,37.19,12.2,0.313,481916.71,289.74,VENDU_COOPERATIVE
REC_PAR_EXP_310539_1_2024,PAR_EXP_310539_1,EXP_310539,2024,1257.32,30.37,15.3,0.328,412400.96,274.25,STOCKE_FERME
REC_PAR_EXP_310539_1_2025,PAR_EXP_310539_1,EXP_310539,2025,946.4,22.86,14.0,0.375,354900.0,254.61,STOCKE_FERME
REC_PAR_EXP_310539_2_2021,PAR_EXP_310539_2,EXP_310539,2021,1332.25,32.18,12.5,0.219,291762.75,247.54,VENDU_COOPERATIVE
REC_PAR_EXP_310539_2_2022,PAR_EXP_310539_2,EXP_310539,2022,1227.92,29.66,12.8,0.252,309435.84,287.43,VENDU_COOPERATIVE
REC_PAR_EXP_310539_2_2023,PAR_EXP_310539_2,EXP_310539,2023,1749.98,42.27,14.8,0.335,586243.3,184.14,VENDU_COOPERATIVE
REC_PAR_EXP_310539_2_2024,PAR_EXP_310539_2,EXP_310539,2024,1186.52,28.66,15.1,0.316,374940.32,185.96,VENDU_COOPERATIVE
REC_PAR_EXP_310539_2_2025,PAR_EXP_310539_2,EXP_310539,2025,1408.84,34.03,14.1,0.139,195828.76,268.38,VENDU_COOPERATIVE
REC_PAR_EXP_310539_3_2021,PAR_EXP_310539_3,EXP_310539,2021,745.61,18.01,13.0,0.285,212498.85,235.87,STOCKE_FERME
REC_PAR_EXP_310539_3_2022,PAR_EXP_310539_3,EXP_310539,2022,1248.21,30.15,11.6,0.239,298322.19,218.44,STOCKE_FERME
REC_PAR_EXP_310539_3_2023,PAR_EXP_310539_3,EXP_310539,2023,1434.51,34.65,14.9,0.195,279729.45,241.0,STOCKE_FERME
REC_PAR_EXP_310539_3_2024,PAR_EXP_310539_3,EXP_310539,2024,1391.87,33.62,11.5,0.231,321521.97,211.85,STOCKE_FERME
REC_PAR_EXP_310539_3_2025,PAR_EXP_310539_3,EXP_310539,2025,1753.7,42.36,14.0,0.227,398089.9,311.62,STOCKE_FERME
REC_PAR_EXP_310540_1_2021,PAR_EXP_310540_1,EXP_310540,2021,293.05,12.47,14.3,0.458,134216.9,194.09,VENDU_COOPERATIVE
REC_PAR_EXP_310540_1_2022,PAR_EXP_310540_1,EXP_310540,2022,853.99,36.34,13.7,0.769,656718.31,255.22,VENDU_COOPERATIVE
REC_PAR_EXP_310540_1_2023,PAR_EXP_310540_1,EXP_310540,2023,814.27,34.65,14.7,0.483,393292.41,202.85,STOCKE_FERME
REC_PAR_EXP_310540_1_2024,PAR_EXP_310540_1,EXP_310540,2024,664.81,28.29,12.5,0.811,539160.91,212.06,STOCKE_FERME
REC_PAR_EXP_310540_1_2025,PAR_EXP_310540_1,EXP_310540,2025,328.53,13.98,11.5,0.417,136997.01,264.75,VENDU_COOPERATIVE
REC_PAR_EXP_310540_2_2021,PAR_EXP_310540_2,EXP_310540,2021,865.5,36.83,12.3,0.677,585943.5,191.64,STOCKE_FERME
REC_PAR_EXP_310540_2_2022,PAR_EXP_310540_2,EXP_310540,2022,509.01,21.66,13.8,0.698,355288.98,234.38,VENDU_COOPERATIVE
REC_PAR_EXP_310540_2_2023,PAR_EXP_310540_2,EXP_310540,2023,417.83,17.78,12.8,0.503,210168.49,212.23,STOCKE_FERME
REC_PAR_EXP_310540_2_2024,PAR_EXP_310540_2,EXP_310540,2024,1007.44,42.87,12.8,0.713,718304.72,239.4,STOCKE_FERME
REC_PAR_EXP_310540_2_2025,PAR_EXP_310540_2,EXP_310540,2025,864.56,36.79,13.1,0.84,726230.4,230.03,STOCKE_FERME
REC_PAR_EXP_310540_3_2021,PAR_EXP_310540_3,EXP_310540,2021,948.69,40.37,12.8,0.823,780771.87,294.69,VENDU_COOPERATIVE
REC_PAR_EXP_310540_3_2022,PAR_EXP_310540_3,EXP_310540,2022,496.32,21.12,13.0,0.662,328563.84,282.95,VENDU_COOPERATIVE
REC_PAR_EXP_310540_3_2023,PAR_EXP_310540_3,EXP_310540,2023,1017.55,43.3,13.1,0.702,714320.1,225.16,VENDU_COOPERATIVE
REC_PAR_EXP_310540_3_2024,PAR_EXP_310540_3,EXP_310540,2024,735.55,31.3,12.0,0.796,585497.8,303.63,VENDU_COOPERATIVE
REC_PAR_EXP_310540_3_2025,PAR_EXP_310540_3,EXP_310540,2025,740.72,31.52,11.9,0.6,444432.0,208.47,STOCKE_FERME
REC_PAR_EXP_310541_1_2021,PAR_EXP_310541_1,EXP_310541,2021,2366.36,30.03,14.1,0.406,960742.16,206.43,VENDU_COOPERATIVE
REC_PAR_EXP_310541_1_2022,PAR_EXP_310541_1,EXP_310541,2022,1778.52,22.57,13.1,0.694,1234292.88,207.52,STOCKE_FERME
REC_PAR_EXP_310541_1_2023,PAR_EXP_310541_1,EXP_310541,2023,3005.43,38.14,15.1,0.54,1622932.2,236.86,STOCKE_FERME
REC_PAR_EXP_310541_1_2024,PAR_EXP_310541_1,EXP_310541,2024,1015.73,12.89,12.7,0.424,430669.52,318.35,VENDU_COOPERATIVE
REC_PAR_EXP_310541_1_2025,PAR_EXP_310541_1,EXP_310541,2025,2834.44,35.97,14.5,0.582,1649644.08,256.66,STOCKE_FERME
REC_PAR_EXP_310541_2_2021,PAR_EXP_310541_2,EXP_310541,2021,486.98,6.18,14.5,0.762,371078.76,223.11,VENDU_COOPERATIVE
REC_PAR_EXP_310541_2_2022,PAR_EXP_310541_2,EXP_310541,2022,698.17,8.86,12.6,0.549,383295.33,226.24,VENDU_COOPERATIVE
REC_PAR_EXP_310541_2_2023,PAR_EXP_310541_2,EXP_310541,2023,468.86,5.95,13.3,0.35,164101.0,278.67,STOCKE_FERME
REC_PAR_EXP_310541_2_2024,PAR_EXP_310541_2,EXP_310541,2024,483.83,6.14,12.2,0.631,305296.73,249.43,VENDU_COOPERATIVE
REC_PAR_EXP_310541_2_2025,PAR_EXP_310541_2,EXP_310541,2025,510.62,6.48,14.8,0.655,334456.1,187.43,VENDU_COOPERATIVE
REC_PAR_EXP_310541_3_2021,PAR_EXP_310541_3,EXP_310541,2021,426.31,5.41,14.5,0.797,339769.07,201.57,STOCKE_FERME
REC_PAR_EXP_310541_3_2022,PAR_EXP_310541_3,EXP_310541,2022,603.61,7.66,14.3,0.452,272831.72,318.73,VENDU_COOPERATIVE
REC_PAR_EXP_310541_3_2023,PAR_EXP_310541_3,EXP_310541,2023,643.8,8.17,14.9,0.789,507958.2,212.29,VENDU_COOPERATIVE
REC_PAR_EXP_310541_3_2024,PAR_EXP_310541_3,EXP_310541,2024,369.57,4.69,11.5,0.653,241329.21,188.79,VENDU_COOPERATIVE
REC_PAR_EXP_310541_3_2025,PAR_EXP_310541_3,EXP_310541,2025,511.41,6.49,12.4,0.423,216326.43,268.65,VENDU_COOPERATIVE
REC_PAR_EXP_310542_1_2021,PAR_EXP_310542_1,EXP_310542,2021,215.0,21.5,13.9,0.352,75680.0,280.49,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_1_2022,PAR_EXP_310542_1,EXP_310542,2022,343.1,34.31,12.7,0.353,121114.3,250.3,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_1_2023,PAR_EXP_310542_1,EXP_310542,2023,392.6,39.26,14.3,0.145,56927.0,254.69,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_1_2024,PAR_EXP_310542_1,EXP_310542,2024,212.0,21.2,12.2,0.203,43036.0,189.28,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_1_2025,PAR_EXP_310542_1,EXP_310542,2025,352.6,35.26,13.0,0.268,94496.8,237.75,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_2_2021,PAR_EXP_310542_2,EXP_310542,2021,391.5,39.15,12.1,0.142,55593.0,217.02,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_2_2022,PAR_EXP_310542_2,EXP_310542,2022,225.1,22.51,13.3,0.431,97018.1,192.78,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_2_2023,PAR_EXP_310542_2,EXP_310542,2023,128.4,12.84,14.9,0.431,55340.4,244.69,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_2_2024,PAR_EXP_310542_2,EXP_310542,2024,315.4,31.54,12.5,0.245,77273.0,211.82,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_2_2025,PAR_EXP_310542_2,EXP_310542,2025,196.1,19.61,14.6,0.39,76479.0,318.94,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_3_2021,PAR_EXP_310542_3,EXP_310542,2021,177.6,17.76,13.0,0.437,77611.2,222.3,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_3_2022,PAR_EXP_310542_3,EXP_310542,2022,265.5,26.55,11.6,0.123,32656.5,266.28,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_3_2023,PAR_EXP_310542_3,EXP_310542,2023,331.1,33.11,14.6,0.356,117871.6,269.39,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_3_2024,PAR_EXP_310542_3,EXP_310542,2024,376.5,37.65,13.4,0.27,101655.0,228.42,VALORISE_BAS_CARBONE
REC_PAR_EXP_310542_3_2025,PAR_EXP_310542_3,EXP_310542,2025,142.0,14.2,13.3,0.213,30246.0,291.19,VALORISE_BAS_CARBONE
REC_PAR_EXP_310543_1_2021,PAR_EXP_310543_1,EXP_310543,2021,3139.56,43.91,13.0,0.615,1930829.4,191.18,STOCKE_FERME
REC_PAR_EXP_310543_1_2022,PAR_EXP_310543_1,EXP_310543,2022,1048.19,14.66,14.2,0.661,692853.59,259.57,STOCKE_FERME
REC_PAR_EXP_310543_1_2023,PAR_EXP_310543_1,EXP_310543,2023,1254.11,17.54,13.7,0.648,812663.28,184.45,VENDU_COOPERATIVE
REC_PAR_EXP_310543_1_2024,PAR_EXP_310543_1,EXP_310543,2024,1671.67,23.38,12.5,0.705,1178527.35,281.81,STOCKE_FERME
REC_PAR_EXP_310543_1_2025,PAR_EXP_310543_1,EXP_310543,2025,1695.98,23.72,13.5,0.835,1416143.3,300.02,STOCKE_FERME
REC_PAR_EXP_310543_2_2021,PAR_EXP_310543_2,EXP_310543,2021,1389.24,19.43,15.4,0.403,559863.72,195.93,VENDU_COOPERATIVE
REC_PAR_EXP_310543_2_2022,PAR_EXP_310543_2,EXP_310543,2022,965.97,13.51,12.1,0.828,799823.16,240.93,STOCKE_FERME
REC_PAR_EXP_310543_2_2023,PAR_EXP_310543_2,EXP_310543,2023,1221.22,17.08,13.6,0.717,875614.74,280.37,VENDU_COOPERATIVE
REC_PAR_EXP_310543_2_2024,PAR_EXP_310543_2,EXP_310543,2024,2132.13,29.82,13.3,0.45,959458.5,314.51,STOCKE_FERME
REC_PAR_EXP_310543_2_2025,PAR_EXP_310543_2,EXP_310543,2025,1653.79,23.13,11.8,0.547,904623.13,304.21,VENDU_COOPERATIVE
REC_PAR_EXP_310543_3_2021,PAR_EXP_310543_3,EXP_310543,2021,1910.48,26.72,12.7,0.8,1528384.0,216.42,STOCKE_FERME
REC_PAR_EXP_310543_3_2022,PAR_EXP_310543_3,EXP_310543,2022,2180.03,30.49,12.9,0.632,1377778.96,236.69,VENDU_COOPERATIVE
REC_PAR_EXP_310543_3_2023,PAR_EXP_310543_3,EXP_310543,2023,1974.12,27.61,13.3,0.742,1464797.04,259.15,STOCKE_FERME
REC_PAR_EXP_310543_3_2024,PAR_EXP_310543_3,EXP_310543,2024,1424.28,19.92,15.1,0.732,1042572.96,189.21,VENDU_COOPERATIVE
REC_PAR_EXP_310543_3_2025,PAR_EXP_310543_3,EXP_310543,2025,1751.03,24.49,13.0,0.566,991082.98,248.21,VENDU_COOPERATIVE
REC_PAR_EXP_310544_1_2021,PAR_EXP_310544_1,EXP_310544,2021,2767.01,28.12,14.4,0.458,1267290.58,285.15,STOCKE_FERME
REC_PAR_EXP_310544_1_2022,PAR_EXP_310544_1,EXP_310544,2022,4308.94,43.79,11.6,0.459,1977803.46,235.56,VENDU_COOPERATIVE
REC_PAR_EXP_310544_1_2023,PAR_EXP_310544_1,EXP_310544,2023,2138.23,21.73,12.8,0.596,1274385.08,298.78,VENDU_COOPERATIVE
REC_PAR_EXP_310544_1_2024,PAR_EXP_310544_1,EXP_310544,2024,1325.45,13.47,14.1,0.684,906607.8,205.23,STOCKE_FERME
REC_PAR_EXP_310544_1_2025,PAR_EXP_310544_1,EXP_310544,2025,4174.13,42.42,12.6,0.488,2036975.44,311.2,VENDU_COOPERATIVE
REC_PAR_EXP_310544_2_2021,PAR_EXP_310544_2,EXP_310544,2021,2219.9,22.56,15.3,0.624,1385217.6,212.78,STOCKE_FERME
REC_PAR_EXP_310544_2_2022,PAR_EXP_310544_2,EXP_310544,2022,1688.54,17.16,14.0,0.772,1303552.88,212.27,VENDU_COOPERATIVE
REC_PAR_EXP_310544_2_2023,PAR_EXP_310544_2,EXP_310544,2023,2783.74,28.29,14.2,0.582,1620136.68,275.21,VENDU_COOPERATIVE
REC_PAR_EXP_310544_2_2024,PAR_EXP_310544_2,EXP_310544,2024,2015.23,20.48,14.4,0.772,1555757.56,231.09,STOCKE_FERME
REC_PAR_EXP_310544_2_2025,PAR_EXP_310544_2,EXP_310544,2025,4164.29,42.32,13.2,0.599,2494409.71,311.18,STOCKE_FERME
REC_PAR_EXP_310544_3_2021,PAR_EXP_310544_3,EXP_310544,2021,2494.44,25.35,13.4,0.358,893009.52,283.64,STOCKE_FERME
REC_PAR_EXP_310544_3_2022,PAR_EXP_310544_3,EXP_310544,2022,1239.84,12.6,11.5,0.738,915001.92,211.63,STOCKE_FERME
REC_PAR_EXP_310544_3_2023,PAR_EXP_310544_3,EXP_310544,2023,1715.11,17.43,12.8,0.432,740927.52,232.28,VENDU_COOPERATIVE
REC_PAR_EXP_310544_3_2024,PAR_EXP_310544_3,EXP_310544,2024,3911.4,39.75,15.1,0.813,3179968.2,208.7,STOCKE_FERME
REC_PAR_EXP_310544_3_2025,PAR_EXP_310544_3,EXP_310544,2025,3100.58,31.51,14.1,0.579,1795235.82,226.88,STOCKE_FERME
REC_PAR_EXP_310545_1_2021,PAR_EXP_310545_1,EXP_310545,2021,471.89,4.83,12.4,0.629,296818.81,246.46,STOCKE_FERME
REC_PAR_EXP_310545_1_2022,PAR_EXP_310545_1,EXP_310545,2022,833.38,8.53,12.6,0.567,472526.46,214.23,VENDU_COOPERATIVE
REC_PAR_EXP_310545_1_2023,PAR_EXP_310545_1,EXP_310545,2023,736.66,7.54,12.5,0.834,614374.44,255.82,STOCKE_FERME
REC_PAR_EXP_310545_1_2024,PAR_EXP_310545_1,EXP_310545,2024,812.86,8.32,11.7,0.812,660042.32,205.41,VENDU_COOPERATIVE
REC_PAR_EXP_310545_1_2025,PAR_EXP_310545_1,EXP_310545,2025,764.01,7.82,11.8,0.611,466810.11,306.37,STOCKE_FERME
REC_PAR_EXP_310545_2_2021,PAR_EXP_310545_2,EXP_310545,2021,3255.36,33.32,12.2,0.55,1790448.0,227.58,VENDU_COOPERATIVE
