id_bilan,id_exploitation,annee_exercice,bilan_co2_tonnes_evitees,montant_subvention_pac_eur,montant_credits_carbone_eur,label_obtenu
BIL_EXP_310751_2023,EXP_310751,2023,678.4,61802.16,30528.0,LABEL_BAS_CARBONE
BIL_EXP_310751_2024,EXP_310751,2024,405.03,62954.38,18226.35,LABEL_BAS_CARBONE
BIL_EXP_310751_2025,EXP_310751,2025,467.46,56130.64,21035.7,LABEL_BAS_CARBONE
BIL_EXP_310752_2023,EXP_310752,2023,88.59,16600.23,3986.55,HVE - Haute Valeur Environnementale
BIL_EXP_310752_2024,EXP_310752,2024,176.31,25686.45,7933.95,HVE - Haute Valeur Environnementale
BIL_EXP_310752_2025,EXP_310752,2025,252.78,16083.54,11375.1,HVE - Haute Valeur Environnementale
BIL_EXP_310753_2023,EXP_310753,2023,399.34,50471.25,17970.3,LABEL_BAS_CARBONE
BIL_EXP_310753_2024,EXP_310753,2024,687.73,63530.42,30947.85,LABEL_BAS_CARBONE
BIL_EXP_310753_2025,EXP_310753,2025,369.8,62951.51,16641.0,LABEL_BAS_CARBONE
BIL_EXP_310754_2023,EXP_310754,2023,247.32,33666.27,11129.4,Bio / Agriculture Biologique
BIL_EXP_310754_2024,EXP_310754,2024,517.08,46572.59,23268.6,Bio / Agriculture Biologique
BIL_EXP_310754_2025,EXP_310754,2025,447.17,50091.43,20122.65,Bio / Agriculture Biologique
BIL_EXP_310755_2023,EXP_310755,2023,0.0,44755.16,0.0,AUCUN
BIL_EXP_310755_2024,EXP_310755,2024,0.0,42552.69,0.0,AUCUN
BIL_EXP_310755_2025,EXP_310755,2025,0.0,30890.54,0.0,AUCUN
BIL_EXP_310756_2023,EXP_310756,2023,0.0,57906.34,0.0,AUCUN
BIL_EXP_310756_2024,EXP_310756,2024,0.0,64139.22,0.0,AUCUN
BIL_EXP_310756_2025,EXP_310756,2025,0.0,83936.43,0.0,AUCUN
BIL_EXP_310757_2023,EXP_310757,2023,124.26,24857.73,5591.7,LABEL_BAS_CARBONE
BIL_EXP_310757_2024,EXP_310757,2024,339.16,26862.73,15262.2,LABEL_BAS_CARBONE
BIL_EXP_310757_2025,EXP_310757,2025,318.15,33024.82,14316.75,LABEL_BAS_CARBONE
BIL_EXP_310758_2023,EXP_310758,2023,1101.2,99705.0,49554.0,LABEL_BAS_CARBONE
BIL_EXP_310758_2024,EXP_310758,2024,843.07,86892.59,37938.15,LABEL_BAS_CARBONE
BIL_EXP_310758_2025,EXP_310758,2025,727.98,88331.27,32759.1,LABEL_BAS_CARBONE
BIL_EXP_310759_2023,EXP_310759,2023,0.0,35626.86,0.0,AUCUN
BIL_EXP_310759_2024,EXP_310759,2024,0.0,27304.12,0.0,AUCUN
BIL_EXP_310759_2025,EXP_310759,2025,0.0,25992.09,0.0,AUCUN
BIL_EXP_310760_2023,EXP_310760,2023,159.86,34216.54,7193.7,Bio / Agriculture Biologique
BIL_EXP_310760_2024,EXP_310760,2024,253.86,25647.45,11423.7,Bio / Agriculture Biologique
BIL_EXP_310760_2025,EXP_310760,2025,135.78,26572.42,6110.1,Bio / Agriculture Biologique
BIL_EXP_310761_2023,EXP_310761,2023,546.31,70267.78,24583.95,HVE - Haute Valeur Environnementale
BIL_EXP_310761_2024,EXP_310761,2024,762.87,62116.94,34329.15,HVE - Haute Valeur Environnementale
BIL_EXP_310761_2025,EXP_310761,2025,462.29,73818.63,20803.05,HVE - Haute Valeur Environnementale
BIL_EXP_310762_2023,EXP_310762,2023,0.0,59449.97,0.0,AUCUN
BIL_EXP_310762_2024,EXP_310762,2024,0.0,44025.78,0.0,AUCUN
BIL_EXP_310762_2025,EXP_310762,2025,0.0,41787.2,0.0,AUCUN
BIL_EXP_310763_2023,EXP_310763,2023,0.0,77850.24,0.0,AUCUN
BIL_EXP_310763_2024,EXP_310763,2024,0.0,95376.5,0.0,AUCUN
BIL_EXP_310763_2025,EXP_310763,2025,0.0,56597.74,0.0,AUCUN
BIL_EXP_310764_2023,EXP_310764,2023,515.5,75156.3,23197.5,LABEL_BAS_CARBONE
BIL_EXP_310764_2024,EXP_310764,2024,1139.35,84852.42,51270.75,LABEL_BAS_CARBONE
BIL_EXP_310764_2025,EXP_310764,2025,409.3,76421.24,18418.5,LABEL_BAS_CARBONE
BIL_EXP_310765_2023,EXP_310765,2023,0.0,40194.01,0.0,AUCUN
BIL_EXP_310765_2024,EXP_310765,2024,0.0,64892.8,0.0,AUCUN
BIL_EXP_310765_2025,EXP_310765,2025,0.0,40332.37,0.0,AUCUN
BIL_EXP_310766_2023,EXP_310766,2023,0.0,60900.57,0.0,AUCUN
BIL_EXP_310766_2024,EXP_310766,2024,0.0,70241.54,0.0,AUCUN
BIL_EXP_310766_2025,EXP_310766,2025,0.0,68581.63,0.0,AUCUN
BIL_EXP_310767_2023,EXP_310767,2023,0.0,62447.04,0.0,AUCUN
BIL_EXP_310767_2024,EXP_310767,2024,0.0,68185.58,0.0,AUCUN
BIL_EXP_310767_2025,EXP_310767,2025,0.0,76824.05,0.0,AUCUN
BIL_EXP_310768_2023,EXP_310768,2023,590.72,56214.65,26582.4,Conversion Bio
BIL_EXP_310768_2024,EXP_310768,2024,420.3,59321.89,18913.5,Conversion Bio
BIL_EXP_310768_2025,EXP_310768,2025,407.62,36346.07,18342.9,Conversion Bio
BIL_EXP_310769_2023,EXP_310769,2023,459.48,57122.34,20676.6,LABEL_BAS_CARBONE
BIL_EXP_310769_2024,EXP_310769,2024,404.26,55870.09,18191.7,LABEL_BAS_CARBONE
BIL_EXP_310769_2025,EXP_310769,2025,570.9,54137.64,25690.5,LABEL_BAS_CARBONE
BIL_EXP_310770_2023,EXP_310770,2023,0.0,17286.03,0.0,AUCUN
BIL_EXP_310770_2024,EXP_310770,2024,0.0,17873.0,0.0,AUCUN
BIL_EXP_310770_2025,EXP_310770,2025,0.0,10696.65,0.0,AUCUN
BIL_EXP_310771_2023,EXP_310771,2023,0.0,25601.69,0.0,AUCUN
BIL_EXP_310771_2024,EXP_310771,2024,0.0,30415.93,0.0,AUCUN
BIL_EXP_310771_2025,EXP_310771,2025,0.0,26705.52,0.0,AUCUN
BIL_EXP_310772_2023,EXP_310772,2023,321.54,48603.55,14469.3,HVE - Haute Valeur Environnementale
BIL_EXP_310772_2024,EXP_310772,2024,251.52,49341.89,11318.4,HVE - Haute Valeur Environnementale
BIL_EXP_310772_2025,EXP_310772,2025,226.7,31706.18,10201.5,HVE - Haute Valeur Environnementale
BIL_EXP_310773_2023,EXP_310773,2023,0.0,60067.59,0.0,AUCUN
BIL_EXP_310773_2024,EXP_310773,2024,0.0,79382.59,0.0,AUCUN
BIL_EXP_310773_2025,EXP_310773,2025,0.0,81366.92,0.0,AUCUN
BIL_EXP_310774_2023,EXP_310774,2023,404.83,42977.82,18217.35,HVE - Haute Valeur Environnementale
BIL_EXP_310774_2024,EXP_310774,2024,197.5,37653.3,8887.5,HVE - Haute Valeur Environnementale
BIL_EXP_310774_2025,EXP_310774,2025,375.97,49281.3,16918.65,HVE - Haute Valeur Environnementale
BIL_EXP_310775_2023,EXP_310775,2023,604.93,56692.74,27221.85,LABEL_BAS_CARBONE
BIL_EXP_310775_2024,EXP_310775,2024,828.77,78623.73,37294.65,LABEL_BAS_CARBONE
BIL_EXP_310775_2025,EXP_310775,2025,650.04,77425.59,29251.8,LABEL_BAS_CARBONE
BIL_EXP_310776_2023,EXP_310776,2023,0.0,63216.23,0.0,AUCUN
BIL_EXP_310776_2024,EXP_310776,2024,0.0,50558.57,0.0,AUCUN
BIL_EXP_310776_2025,EXP_310776,2025,0.0,65155.04,0.0,AUCUN
BIL_EXP_310777_2023,EXP_310777,2023,207.28,16514.62,9327.6,Bio / Agriculture Biologique
BIL_EXP_310777_2024,EXP_310777,2024,203.3,21217.63,9148.5,Bio / Agriculture Biologique
BIL_EXP_310777_2025,EXP_310777,2025,200.28,23327.73,9012.6,Bio / Agriculture Biologique
BIL_EXP_310778_2023,EXP_310778,2023,446.3,74278.46,20083.5,Conversion Bio
BIL_EXP_310778_2024,EXP_310778,2024,813.41,104060.09,36603.45,Conversion Bio
BIL_EXP_310778_2025,EXP_310778,2025,472.05,114302.96,21242.25,Conversion Bio
BIL_EXP_310779_2023,EXP_310779,2023,609.75,76233.28,27438.75,LABEL_BAS_CARBONE
BIL_EXP_310779_2024,EXP_310779,2024,470.12,76067.3,21155.4,LABEL_BAS_CARBONE
BIL_EXP_310779_2025,EXP_310779,2025,1039.3,114958.86,46768.5,LABEL_BAS_CARBONE
BIL_EXP_310780_2023,EXP_310780,2023,125.01,12124.3,5625.45,LABEL_BAS_CARBONE
BIL_EXP_310780_2024,EXP_310780,2024,116.74,8463.74,5253.3,LABEL_BAS_CARBONE
BIL_EXP_310780_2025,EXP_310780,2025,129.95,9662.87,5847.75,LABEL_BAS_CARBONE
BIL_EXP_310781_2023,EXP_310781,2023,427.37,93821.83,19231.65,LABEL_BAS_CARBONE
BIL_EXP_310781_2024,EXP_310781,2024,482.76,63754.89,21724.2,LABEL_BAS_CARBONE
BIL_EXP_310781_2025,EXP_310781,2025,323.94,92725.18,14577.3,LABEL_BAS_CARBONE
BIL_EXP_310782_2023,EXP_310782,2023,211.37,44571.03,9511.65,LABEL_BAS_CARBONE
BIL_EXP_310782_2024,EXP_310782,2024,548.86,55728.24,24698.7,LABEL_BAS_CARBONE
BIL_EXP_310782_2025,EXP_310782,2025,575.24,50329.16,25885.8,LABEL_BAS_CARBONE
BIL_EXP_310783_2023,EXP_310783,2023,0.0,43438.79,0.0,AUCUN
BIL_EXP_310783_2024,EXP_310783,2024,0.0,54849.8,0.0,AUCUN
BIL_EXP_310783_2025,EXP_310783,2025,0.0,49054.22,0.0,AUCUN
BIL_EXP_310784_2023,EXP_310784,2023,0.0,64924.87,0.0,AUCUN
BIL_EXP_310784_2024,EXP_310784,2024,0.0,40698.05,0.0,AUCUN
BIL_EXP_310784_2025,EXP_310784,2025,0.0,57360.9,0.0,AUCUN
BIL_EXP_310785_2023,EXP_310785,2023,0.0,55073.19,0.0,AUCUN
BIL_EXP_310785_2024,EXP_310785,2024,0.0,73435.78,0.0,AUCUN
BIL_EXP_310785_2025,EXP_310785,2025,0.0,66125.73,0.0,AUCUN
BIL_EXP_310786_2023,EXP_310786,2023,432.14,40493.04,19446.3,HVE - Haute Valeur Environnementale
BIL_EXP_310786_2024,EXP_310786,2024,327.03,38935.5,14716.35,HVE - Haute Valeur Environnementale
BIL_EXP_310786_2025,EXP_310786,2025,223.43,53643.83,10054.35,HVE - Haute Valeur Environnementale
BIL_EXP_310787_2023,EXP_310787,2023,883.49,89983.17,39757.05,LABEL_BAS_CARBONE
BIL_EXP_310787_2024,EXP_310787,2024,885.51,83711.79,39847.95,LABEL_BAS_CARBONE
BIL_EXP_310787_2025,EXP_310787,2025,620.08,58552.52,27903.6,LABEL_BAS_CARBONE
BIL_EXP_310788_2023,EXP_310788,2023,0.0,118585.44,0.0,AUCUN
BIL_EXP_310788_2024,EXP_310788,2024,0.0,81145.53,0.0,AUCUN
BIL_EXP_310788_2025,EXP_310788,2025,0.0,92727.4,0.0,AUCUN
BIL_EXP_310789_2023,EXP_310789,2023,541.01,76727.1,24345.45,LABEL_BAS_CARBONE
BIL_EXP_310789_2024,EXP_310789,2024,689.49,81829.62,31027.05,LABEL_BAS_CARBONE
BIL_EXP_310789_2025,EXP_310789,2025,344.27,86313.29,15492.15,LABEL_BAS_CARBONE
BIL_EXP_310790_2023,EXP_310790,2023,480.89,56190.13,21640.05,LABEL_BAS_CARBONE
BIL_EXP_310790_2024,EXP_310790,2024,518.23,65356.18,23320.35,LABEL_BAS_CARBONE
BIL_EXP_310790_2025,EXP_310790,2025,309.75,45779.27,13938.75,LABEL_BAS_CARBONE
BIL_EXP_310791_2023,EXP_310791,2023,901.52,54890.24,40568.4,Bio / Agriculture Biologique
BIL_EXP_310791_2024,EXP_310791,2024,771.18,56329.75,34703.1,Bio / Agriculture Biologique
BIL_EXP_310791_2025,EXP_310791,2025,615.89,89284.68,27715.05,Bio / Agriculture Biologique
BIL_EXP_310792_2023,EXP_310792,2023,0.0,32354.7,0.0,AUCUN
BIL_EXP_310792_2024,EXP_310792,2024,0.0,39604.74,0.0,AUCUN
BIL_EXP_310792_2025,EXP_310792,2025,0.0,42792.34,0.0,AUCUN
BIL_EXP_310793_2023,EXP_310793,2023,557.93,63087.55,25106.85,Conversion Bio
BIL_EXP_310793_2024,EXP_310793,2024,716.11,70930.51,32224.95,Conversion Bio
BIL_EXP_310793_2025,EXP_310793,2025,510.63,64832.83,22978.35,Conversion Bio
BIL_EXP_310794_2023,EXP_310794,2023,456.06,50034.37,20522.7,Conversion Bio
BIL_EXP_310794_2024,EXP_310794,2024,309.62,47941.62,13932.9,Conversion Bio
BIL_EXP_310794_2025,EXP_310794,2025,315.93,53414.25,14216.85,Conversion Bio
BIL_EXP_310795_2023,EXP_310795,2023,166.7,17603.13,7501.5,LABEL_BAS_CARBONE
BIL_EXP_310795_2024,EXP_310795,2024,80.06,22548.01,3602.7,LABEL_BAS_CARBONE
BIL_EXP_310795_2025,EXP_310795,2025,79.9,19117.98,3595.5,LABEL_BAS_CARBONE
BIL_EXP_310796_2023,EXP_310796,2023,0.0,34200.74,0.0,AUCUN
BIL_EXP_310796_2024,EXP_310796,2024,0.0,54030.56,0.0,AUCUN
BIL_EXP_310796_2025,EXP_310796,2025,0.0,37124.59,0.0,AUCUN
BIL_EXP_310797_2023,EXP_310797,2023,624.86,62200.72,28118.7,Bio / Agriculture Biologique
BIL_EXP_310797_2024,EXP_310797,2024,614.12,68238.9,27635.4,Bio / Agriculture Biologique
BIL_EXP_310797_2025,EXP_310797,2025,540.88,62018.64,24339.6,Bio / Agriculture Biologique
BIL_EXP_310798_2023,EXP_310798,2023,0.0,47314.66,0.0,AUCUN
BIL_EXP_310798_2024,EXP_310798,2024,0.0,52277.88,0.0,AUCUN
BIL_EXP_310798_2025,EXP_310798,2025,0.0,78284.66,0.0,AUCUN
BIL_EXP_310799_2023,EXP_310799,2023,0.0,52438.06,0.0,AUCUN
BIL_EXP_310799_2024,EXP_310799,2024,0.0,82534.78,0.0,AUCUN
BIL_EXP_310799_2025,EXP_310799,2025,0.0,77830.11,0.0,AUCUN
BIL_EXP_310800_2023,EXP_310800,2023,0.0,22037.23,0.0,AUCUN
BIL_EXP_310800_2024,EXP_310800,2024,0.0,27147.44,0.0,AUCUN
BIL_EXP_310800_2025,EXP_310800,2025,0.0,24591.61,0.0,AUCUN
BIL_EXP_310801_2023,EXP_310801,2023,800.61,98799.26,36027.45,LABEL_BAS_CARBONE
BIL_EXP_310801_2024,EXP_310801,2024,833.51,74445.23,37507.95,LABEL_BAS_CARBONE
BIL_EXP_310801_2025,EXP_310801,2025,872.31,80871.1,39253.95,LABEL_BAS_CARBONE
BIL_EXP_310802_2023,EXP_310802,2023,318.02,25009.13,14310.9,LABEL_BAS_CARBONE
BIL_EXP_310802_2024,EXP_310802,2024,290.97,32542.73,13093.65,LABEL_BAS_CARBONE
BIL_EXP_310802_2025,EXP_310802,2025,134.11,33012.17,6034.95,LABEL_BAS_CARBONE
BIL_EXP_310803_2023,EXP_310803,2023,0.0,96560.7,0.0,AUCUN
BIL_EXP_310803_2024,EXP_310803,2024,0.0,97568.56,0.0,AUCUN
BIL_EXP_310803_2025,EXP_310803,2025,0.0,113318.59,0.0,AUCUN
BIL_EXP_310804_2023,EXP_310804,2023,0.0,74431.57,0.0,AUCUN
BIL_EXP_310804_2024,EXP_310804,2024,0.0,77930.98,0.0,AUCUN
BIL_EXP_310804_2025,EXP_310804,2025,0.0,59639.98,0.0,AUCUN
BIL_EXP_310805_2023,EXP_310805,2023,463.77,57213.52,20869.65,LABEL_BAS_CARBONE
BIL_EXP_310805_2024,EXP_310805,2024,352.15,55788.33,15846.75,LABEL_BAS_CARBONE
BIL_EXP_310805_2025,EXP_310805,2025,731.53,82039.7,32918.85,LABEL_BAS_CARBONE
BIL_EXP_310806_2023,EXP_310806,2023,618.82,58681.2,27846.9,LABEL_BAS_CARBONE
BIL_EXP_310806_2024,EXP_310806,2024,617.83,53176.16,27802.35,LABEL_BAS_CARBONE
BIL_EXP_310806_2025,EXP_310806,2025,258.07,38654.07,11613.15,LABEL_BAS_CARBONE
BIL_EXP_310807_2023,EXP_310807,2023,124.68,15220.77,5610.6,Bio / Agriculture Biologique
BIL_EXP_310807_2024,EXP_310807,2024,67.06,10750.07,3017.7,Bio / Agriculture Biologique
BIL_EXP_310807_2025,EXP_310807,2025,125.91,14728.87,5665.95,Bio / Agriculture Biologique
BIL_EXP_310808_2023,EXP_310808,2023,365.32,45675.68,16439.4,Conversion Bio
BIL_EXP_310808_2024,EXP_310808,2024,544.59,51353.15,24506.55,Conversion Bio
BIL_EXP_310808_2025,EXP_310808,2025,311.68,49411.58,14025.6,Conversion Bio
BIL_EXP_310809_2023,EXP_310809,2023,0.0,74402.19,0.0,AUCUN
BIL_EXP_310809_2024,EXP_310809,2024,0.0,65414.59,0.0,AUCUN
BIL_EXP_310809_2025,EXP_310809,2025,0.0,79037.74,0.0,AUCUN
BIL_EXP_310810_2023,EXP_310810,2023,802.34,62331.82,36105.3,LABEL_BAS_CARBONE
BIL_EXP_310810_2024,EXP_310810,2024,465.49,66267.1,20947.05,LABEL_BAS_CARBONE
BIL_EXP_310810_2025,EXP_310810,2025,390.4,47322.21,17568.0,LABEL_BAS_CARBONE
BIL_EXP_310811_2023,EXP_310811,2023,487.03,86657.91,21916.35,LABEL_BAS_CARBONE
BIL_EXP_310811_2024,EXP_310811,2024,347.95,85266.39,15657.75,LABEL_BAS_CARBONE
BIL_EXP_310811_2025,EXP_310811,2025,735.64,77525.12,33103.8,LABEL_BAS_CARBONE
BIL_EXP_310812_2023,EXP_310812,2023,0.0,107825.53,0.0,AUCUN
BIL_EXP_310812_2024,EXP_310812,2024,0.0,80511.61,0.0,AUCUN
BIL_EXP_310812_2025,EXP_310812,2025,0.0,98465.35,0.0,AUCUN
BIL_EXP_310813_2023,EXP_310813,2023,0.0,39904.38,0.0,AUCUN
BIL_EXP_310813_2024,EXP_310813,2024,0.0,52523.24,0.0,AUCUN
BIL_EXP_310813_2025,EXP_310813,2025,0.0,44582.95,0.0,AUCUN
BIL_EXP_310814_2023,EXP_310814,2023,258.38,38791.4,11627.1,LABEL_BAS_CARBONE
BIL_EXP_310814_2024,EXP_310814,2024,283.55,47120.64,12759.75,LABEL_BAS_CARBONE
BIL_EXP_310814_2025,EXP_310814,2025,325.44,51180.58,14644.8,LABEL_BAS_CARBONE
BIL_EXP_310815_2023,EXP_310815,2023,0.0,50680.69,0.0,AUCUN
BIL_EXP_310815_2024,EXP_310815,2024,0.0,42471.98,0.0,AUCUN
BIL_EXP_310815_2025,EXP_310815,2025,0.0,33730.81,0.0,AUCUN
BIL_EXP_310816_2023,EXP_310816,2023,565.25,55956.48,25436.25,HVE - Haute Valeur Environnementale
BIL_EXP_310816_2024,EXP_310816,2024,565.15,69392.54,25431.75,HVE - Haute Valeur Environnementale
BIL_EXP_310816_2025,EXP_310816,2025,569.76,52090.01,25639.2,HVE - Haute Valeur Environnementale
BIL_EXP_310817_2023,EXP_310817,2023,0.0,67548.51,0.0,AUCUN
BIL_EXP_310817_2024,EXP_310817,2024,0.0,84867.15,0.0,AUCUN
BIL_EXP_310817_2025,EXP_310817,2025,0.0,96317.03,0.0,AUCUN
BIL_EXP_310818_2023,EXP_310818,2023,783.93,113413.25,35276.85,Bio / Agriculture Biologique
BIL_EXP_310818_2024,EXP_310818,2024,1108.83,116863.21,49897.35,Bio / Agriculture Biologique
BIL_EXP_310818_2025,EXP_310818,2025,924.21,78998.3,41589.45,Bio / Agriculture Biologique
BIL_EXP_310819_2023,EXP_310819,2023,0.0,80174.91,0.0,AUCUN
BIL_EXP_310819_2024,EXP_310819,2024,0.0,66015.82,0.0,AUCUN
BIL_EXP_310819_2025,EXP_310819,2025,0.0,85509.51,0.0,AUCUN
BIL_EXP_310820_2023,EXP_310820,2023,0.0,33617.34,0.0,AUCUN
BIL_EXP_310820_2024,EXP_310820,2024,0.0,25637.52,0.0,AUCUN
BIL_EXP_310820_2025,EXP_310820,2025,0.0,25420.31,0.0,AUCUN
BIL_EXP_310821_2023,EXP_310821,2023,0.0,35366.24,0.0,AUCUN
BIL_EXP_310821_2024,EXP_310821,2024,0.0,32326.86,0.0,AUCUN
BIL_EXP_310821_2025,EXP_310821,2025,0.0,49323.12,0.0,AUCUN
BIL_EXP_310822_2023,EXP_310822,2023,0.0,30264.76,0.0,AUCUN
BIL_EXP_310822_2024,EXP_310822,2024,0.0,26748.91,0.0,AUCUN
BIL_EXP_310822_2025,EXP_310822,2025,0.0,42920.59,0.0,AUCUN
BIL_EXP_310823_2023,EXP_310823,2023,366.21,35261.98,16479.45,LABEL_BAS_CARBONE
BIL_EXP_310823_2024,EXP_310823,2024,203.07,43571.04,9138.15,LABEL_BAS_CARBONE
BIL_EXP_310823_2025,EXP_310823,2025,255.3,50082.54,11488.5,LABEL_BAS_CARBONE
BIL_EXP_310824_2023,EXP_310824,2023,863.7,81147.24,38866.5,LABEL_BAS_CARBONE
BIL_EXP_310824_2024,EXP_310824,2024,844.28,63372.64,37992.6,LABEL_BAS_CARBONE
BIL_EXP_310824_2025,EXP_310824,2025,1059.54,84284.59,47679.3,LABEL_BAS_CARBONE
BIL_EXP_310825_2023,EXP_310825,2023,0.0,61790.82,0.0,AUCUN
BIL_EXP_310825_2024,EXP_310825,2024,0.0,65561.45,0.0,AUCUN
BIL_EXP_310825_2025,EXP_310825,2025,0.0,62956.53,0.0,AUCUN
BIL_EXP_310826_2023,EXP_310826,2023,237.74,37357.28,10698.3,LABEL_BAS_CARBONE
BIL_EXP_310826_2024,EXP_310826,2024,254.76,46419.44,11464.2,LABEL_BAS_CARBONE
BIL_EXP_310826_2025,EXP_310826,2025,255.66,45279.05,11504.7,LABEL_BAS_CARBONE
BIL_EXP_310827_2023,EXP_310827,2023,804.56,55144.25,36205.2,LABEL_BAS_CARBONE
BIL_EXP_310827_2024,EXP_310827,2024,681.31,77357.61,30658.95,LABEL_BAS_CARBONE
BIL_EXP_310827_2025,EXP_310827,2025,839.25,65701.53,37766.25,LABEL_BAS_CARBONE
BIL_EXP_310828_2023,EXP_310828,2023,0.0,66522.38,0.0,AUCUN
BIL_EXP_310828_2024,EXP_310828,2024,0.0,49545.6,0.0,AUCUN
BIL_EXP_310828_2025,EXP_310828,2025,0.0,41888.78,0.0,AUCUN
BIL_EXP_310829_2023,EXP_310829,2023,0.0,21056.06,0.0,AUCUN
BIL_EXP_310829_2024,EXP_310829,2024,0.0,18802.25,0.0,AUCUN
BIL_EXP_310829_2025,EXP_310829,2025,0.0,15118.88,0.0,AUCUN
BIL_EXP_310830_2023,EXP_310830,2023,0.0,62518.89,0.0,AUCUN
BIL_EXP_310830_2024,EXP_310830,2024,0.0,58317.89,0.0,AUCUN
BIL_EXP_310830_2025,EXP_310830,2025,0.0,53601.71,0.0,AUCUN
BIL_EXP_310831_2023,EXP_310831,2023,0.0,66471.0,0.0,AUCUN
BIL_EXP_310831_2024,EXP_310831,2024,0.0,84671.0,0.0,AUCUN
BIL_EXP_310831_2025,EXP_310831,2025,0.0,75860.4,0.0,AUCUN
BIL_EXP_310832_2023,EXP_310832,2023,180.27,12463.5,8112.15,LABEL_BAS_CARBONE
BIL_EXP_310832_2024,EXP_310832,2024,81.02,17263.54,3645.9,LABEL_BAS_CARBONE
BIL_EXP_310832_2025,EXP_310832,2025,58.64,12619.13,2638.8,LABEL_BAS_CARBONE
BIL_EXP_310833_2023,EXP_310833,2023,507.35,54077.29,22830.75,LABEL_BAS_CARBONE
BIL_EXP_310833_2024,EXP_310833,2024,483.11,48665.41,21739.95,LABEL_BAS_CARBONE
BIL_EXP_310833_2025,EXP_310833,2025,450.71,44767.21,20281.95,LABEL_BAS_CARBONE
BIL_EXP_310834_2023,EXP_310834,2023,341.49,21997.17,15367.05,LABEL_BAS_CARBONE
BIL_EXP_310834_2024,EXP_310834,2024,196.63,22425.63,8848.35,LABEL_BAS_CARBONE
BIL_EXP_310834_2025,EXP_310834,2025,239.51,25365.51,10777.95,LABEL_BAS_CARBONE
BIL_EXP_310835_2023,EXP_310835,2023,0.0,60472.71,0.0,AUCUN
BIL_EXP_310835_2024,EXP_310835,2024,0.0,78281.99,0.0,AUCUN
BIL_EXP_310835_2025,EXP_310835,2025,0.0,76063.64,0.0,AUCUN
BIL_EXP_310836_2023,EXP_310836,2023,121.62,8619.48,5472.9,LABEL_BAS_CARBONE
BIL_EXP_310836_2024,EXP_310836,2024,48.67,7882.33,2190.15,LABEL_BAS_CARBONE
BIL_EXP_310836_2025,EXP_310836,2025,69.96,11095.4,3148.2,LABEL_BAS_CARBONE
BIL_EXP_310837_2023,EXP_310837,2023,0.0,51108.74,0.0,AUCUN
BIL_EXP_310837_2024,EXP_310837,2024,0.0,65406.58,0.0,AUCUN
BIL_EXP_310837_2025,EXP_310837,2025,0.0,68697.88,0.0,AUCUN
BIL_EXP_310838_2023,EXP_310838,2023,122.94,11702.29,5532.3,LABEL_BAS_CARBONE
BIL_EXP_310838_2024,EXP_310838,2024,74.61,10948.16,3357.45,LABEL_BAS_CARBONE
BIL_EXP_310838_2025,EXP_310838,2025,129.51,12478.22,5827.95,LABEL_BAS_CARBONE
BIL_EXP_310839_2023,EXP_310839,2023,577.84,69087.92,26002.8,LABEL_BAS_CARBONE
BIL_EXP_310839_2024,EXP_310839,2024,528.62,95805.87,23787.9,LABEL_BAS_CARBONE
BIL_EXP_310839_2025,EXP_310839,2025,895.44,67411.67,40294.8,LABEL_BAS_CARBONE
BIL_EXP_310840_2023,EXP_310840,2023,0.0,84182.28,0.0,AUCUN
BIL_EXP_310840_2024,EXP_310840,2024,0.0,55338.15,0.0,AUCUN
BIL_EXP_310840_2025,EXP_310840,2025,0.0,55961.87,0.0,AUCUN
BIL_EXP_310841_2023,EXP_310841,2023,337.63,43366.19,15193.35,LABEL_BAS_CARBONE
BIL_EXP_310841_2024,EXP_310841,2024,187.71,30940.83,8446.95,LABEL_BAS_CARBONE
BIL_EXP_310841_2025,EXP_310841,2025,511.61,39637.65,23022.45,LABEL_BAS_CARBONE
BIL_EXP_310842_2023,EXP_310842,2023,88.83,8848.17,3997.35,Conversion Bio
BIL_EXP_310842_2024,EXP_310842,2024,85.94,10570.86,3867.3,Conversion Bio
BIL_EXP_310842_2025,EXP_310842,2025,72.32,7141.73,3254.4,Conversion Bio
BIL_EXP_310843_2023,EXP_310843,2023,0.0,10204.01,0.0,AUCUN
BIL_EXP_310843_2024,EXP_310843,2024,0.0,10792.81,0.0,AUCUN
BIL_EXP_310843_2025,EXP_310843,2025,0.0,7749.19,0.0,AUCUN
BIL_EXP_310844_2023,EXP_310844,2023,0.0,76015.73,0.0,AUCUN
BIL_EXP_310844_2024,EXP_310844,2024,0.0,66268.95,0.0,AUCUN
BIL_EXP_310844_2025,EXP_310844,2025,0.0,75714.22,0.0,AUCUN
BIL_EXP_310845_2023,EXP_310845,2023,0.0,44390.76,0.0,AUCUN
BIL_EXP_310845_2024,EXP_310845,2024,0.0,78290.99,0.0,AUCUN
BIL_EXP_310845_2025,EXP_310845,2025,0.0,64493.82,0.0,AUCUN
BIL_EXP_310846_2023,EXP_310846,2023,124.32,11682.93,5594.4,LABEL_BAS_CARBONE
BIL_EXP_310846_2024,EXP_310846,2024,97.27,13155.01,4377.15,LABEL_BAS_CARBONE
BIL_EXP_310846_2025,EXP_310846,2025,132.87,9510.62,5979.15,LABEL_BAS_CARBONE
BIL_EXP_310847_2023,EXP_310847,2023,564.89,84322.59,25420.05,LABEL_BAS_CARBONE
