id_medicament,id_finess_etablissement,nom_etablissement,code_cip13,nom_substance_active,quantite_en_stock_doses,jours_autonomie_restants,statut_approvisionnement
MED-01323,60003779,SSIAD CH DU PAYS DE LA ROUDOULE,3400930077777,Morphine Sulfate 10mg,4509,42,STOCK_CONFORME
MED-01324,60787801,HOPITAL DU PETIT PARIS,3400930099999,Insuline Rapide 100 UI/ml,7343,44,STOCK_CONFORME
MED-01325,40788580,HJ PSY IJ CHATEAU ARNOUX,3400930056789,Paracétamol Injectable IV 10mg/ml,789,7,REAPPROVISIONNEMENT_TENDU
MED-01326,60021094,CLINIQUE VILLA ROMAINE,3400930056789,Paracétamol Injectable IV 10mg/ml,7954,33,STOCK_CONFORME
MED-01327,10008217,HDJ ADULTES BOURG-EN-BRESSE,3400930066666,Cefotaxime 1g Poudre Solution,6540,3,RUPTURE_AVEREE_CRITIQUE
MED-01328,10789717,USLD CH D'OYONNAX,3400930077777,Morphine Sulfate 10mg,2872,10,REAPPROVISIONNEMENT_TENDU
MED-01329,20004719,EHPAD CH GUISE,3400930066666,Cefotaxime 1g Poudre Solution,2914,9,REAPPROVISIONNEMENT_TENDU
MED-01330,30007942,CH DPT COEUR BOURBONNAIS ST POURCAIN,3400930056789,Paracétamol Injectable IV 10mg/ml,1572,18,STOCK_CONFORME
MED-01331,30007835,MAISON COMMUNAUTAIRE,3400930066666,Cefotaxime 1g Poudre Solution,7979,28,STOCK_CONFORME
MED-01332,60780525,CLINIQUE LE VAL D'ESTREILLES,3400930056789,Paracétamol Injectable IV 10mg/ml,5704,20,STOCK_CONFORME
MED-01333,50008929,SAAD ADMR DE BUECH ET CHAURANNE,3400930056789,Paracétamol Injectable IV 10mg/ml,5970,18,STOCK_CONFORME
MED-01334,60014529,EAM L'EOLIENNE DU CH DE BREIL,3400930099999,Insuline Rapide 100 UI/ml,3878,4,REAPPROVISIONNEMENT_TENDU
MED-01335,60780715,CLINIQUE SAINT GEORGE,3400930066666,Cefotaxime 1g Poudre Solution,4014,10,REAPPROVISIONNEMENT_TENDU
MED-01336,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,3400930056789,Paracétamol Injectable IV 10mg/ml,1335,5,REAPPROVISIONNEMENT_TENDU
MED-01337,60790680,CH DE GRASSE CENTRE DE LONG SEJOUR,3400930088888,Propofol Émulsion IV,4511,8,REAPPROVISIONNEMENT_TENDU
MED-01338,60780558,CLINIQUE FSEF VENCE,3400930099999,Insuline Rapide 100 UI/ml,2402,1,RUPTURE_AVEREE_CRITIQUE
MED-01339,30000087,CH JACQUES LACARIN VICHY,3400930077777,Morphine Sulfate 10mg,7512,4,REAPPROVISIONNEMENT_TENDU
MED-01340,70007455,CENTRE DE SANTE CH ARDECHE MERIDIONALE,3400930077777,Morphine Sulfate 10mg,8200,31,STOCK_CONFORME
MED-01341,70000021,CH DE JOYEUSE,3400930056789,Paracétamol Injectable IV 10mg/ml,7045,23,STOCK_CONFORME
MED-01342,20014833,CAMSP CH SOISSONS CHÂTEAU-THIERRY,3400930012345,Amoxicilline 1g,5411,30,STOCK_CONFORME
MED-01343,50008929,SAAD ADMR DE BUECH ET CHAURANNE,3400930077777,Morphine Sulfate 10mg,2713,26,STOCK_CONFORME
MED-01344,60789195,CHU DE NICE HOPITAL DE L'ARCHET,3400930099999,Insuline Rapide 100 UI/ml,6319,32,STOCK_CONFORME
MED-01345,70000021,CH DE JOYEUSE,3400930088888,Propofol Émulsion IV,6360,26,STOCK_CONFORME
MED-01346,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,3400930066666,Cefotaxime 1g Poudre Solution,6116,18,STOCK_CONFORME
MED-01347,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,3400930077777,Morphine Sulfate 10mg,4865,36,STOCK_CONFORME
MED-01348,60787801,HOPITAL DU PETIT PARIS,3400930012345,Amoxicilline 1g,6693,18,STOCK_CONFORME
MED-01349,10007300,CLINIQUE AMBULATOIRE CENDANEG,3400930012345,Amoxicilline 1g,2027,42,STOCK_CONFORME
MED-01350,20017448,SANTELYS DIALYSE À DOM CH ST QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,6214,37,STOCK_CONFORME
MED-01351,60780525,CLINIQUE LE VAL D'ESTREILLES,3400930066666,Cefotaxime 1g Poudre Solution,1478,15,STOCK_CONFORME
MED-01352,40780389,CLINIQUE JEAN GIONO,3400930056789,Paracétamol Injectable IV 10mg/ml,3947,38,STOCK_CONFORME
MED-01353,10002251,HDJ ADULTES CHATILLON,3400930099999,Insuline Rapide 100 UI/ml,8104,14,STOCK_CONFORME
MED-01354,30009013,CMP ADULTES CÉRILLY,3400930088888,Propofol Émulsion IV,6987,38,STOCK_CONFORME
MED-01355,20018909,CLIC CH LA FERE,3400930012345,Amoxicilline 1g,1350,44,STOCK_CONFORME
MED-01356,20004693,EHPAD CH CHÂTEAU-THIERRY,3400930056789,Paracétamol Injectable IV 10mg/ml,7128,35,STOCK_CONFORME
MED-01357,30000160,CHS D'AINAY LE CHATEAU,3400930056789,Paracétamol Injectable IV 10mg/ml,5036,10,REAPPROVISIONNEMENT_TENDU
MED-01358,20008173,CAMSP CH LAON,3400930099999,Insuline Rapide 100 UI/ml,2607,31,STOCK_CONFORME
MED-01359,60788338,CMP IJ LES 4 COINS CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,2959,8,REAPPROVISIONNEMENT_TENDU
MED-01360,20012605,UNITE DE PROXIMITÉ CHARLES LASEGUE,3400930088888,Propofol Émulsion IV,7504,7,REAPPROVISIONNEMENT_TENDU
MED-01361,20000162,CH SAINT-QUENTIN,3400930077777,Morphine Sulfate 10mg,7598,29,STOCK_CONFORME
MED-01362,10000099,CH DE MEXIMIEUX,3400930066666,Cefotaxime 1g Poudre Solution,6641,42,STOCK_CONFORME
MED-01363,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,3400930088888,Propofol Émulsion IV,490,27,STOCK_CONFORME
MED-01364,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,4273,17,STOCK_CONFORME
MED-01365,60003779,SSIAD CH DU PAYS DE LA ROUDOULE,3400930077777,Morphine Sulfate 10mg,2649,36,STOCK_CONFORME
MED-01366,10002129,CLINIQUE LES ARBELLES,3400930066666,Cefotaxime 1g Poudre Solution,3308,11,STOCK_CONFORME
MED-01367,50006105,CH D'EMBRUN SLD,3400930077777,Morphine Sulfate 10mg,8014,6,REAPPROVISIONNEMENT_TENDU
MED-01368,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,3400930088888,Propofol Émulsion IV,6035,6,REAPPROVISIONNEMENT_TENDU
MED-01369,60789245,CHU DE NICE HOP ANNEXE DE CANTARON,3400930066666,Cefotaxime 1g Poudre Solution,6983,16,STOCK_CONFORME
MED-01370,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,3400930066666,Cefotaxime 1g Poudre Solution,970,30,STOCK_CONFORME
MED-01371,10002129,CLINIQUE LES ARBELLES,3400930066666,Cefotaxime 1g Poudre Solution,5212,44,STOCK_CONFORME
MED-01372,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,8428,9,REAPPROVISIONNEMENT_TENDU
MED-01373,10011575,GIE IMAG MED HB - SITE CH HAUT BUGEY,3400930077777,Morphine Sulfate 10mg,4654,17,STOCK_CONFORME
MED-01374,70006465,HOPITAL DE JOUR ENFANTS PRIVAS,3400930066666,Cefotaxime 1g Poudre Solution,834,2,RUPTURE_AVEREE_CRITIQUE
MED-01375,60793981,CH PLANIFICATION GYN OBS DE GRASSE,3400930088888,Propofol Émulsion IV,2786,17,STOCK_CONFORME
MED-01376,70000187,CH DE LAMASTRE,3400930056789,Paracétamol Injectable IV 10mg/ml,2399,10,REAPPROVISIONNEMENT_TENDU
MED-01377,50000132,CH BUECH DURANCE LARAGNE,3400930077777,Morphine Sulfate 10mg,6064,34,STOCK_CONFORME
MED-01378,60024890,HJ ADULTE SECT2 BOSQUETS CH CANNES,3400930077777,Morphine Sulfate 10mg,5744,8,REAPPROVISIONNEMENT_TENDU
MED-01379,50006105,CH D'EMBRUN SLD,3400930012345,Amoxicilline 1g,6201,45,STOCK_CONFORME
MED-01380,20018909,CLIC CH LA FERE,3400930099999,Insuline Rapide 100 UI/ml,5442,13,STOCK_CONFORME
MED-01381,60024932,HJ DU CONGRES CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,3201,35,STOCK_CONFORME
MED-01382,50008697,HJ PSY IJ LA DOUCETTE GAP,3400930099999,Insuline Rapide 100 UI/ml,4247,21,STOCK_CONFORME
MED-01383,60793775,CHU DE NICE SLD DE L'HOPITAL DE CIMIEZ,3400930088888,Propofol Émulsion IV,114,33,STOCK_CONFORME
MED-01384,20000246,CH VERVINS,3400930012345,Amoxicilline 1g,4564,33,STOCK_CONFORME
MED-01385,60026119,IRM SCAN GIE GRASCANNER SITE CH GRASSE,3400930077777,Morphine Sulfate 10mg,6846,14,STOCK_CONFORME
MED-01386,60789195,CHU DE NICE HOPITAL DE L'ARCHET,3400930056789,Paracétamol Injectable IV 10mg/ml,1165,14,STOCK_CONFORME
MED-01387,70000047,CH DE VILLENEUVE DE BERG,3400930099999,Insuline Rapide 100 UI/ml,6329,11,STOCK_CONFORME
MED-01388,20000162,CH SAINT-QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,5372,15,STOCK_CONFORME
MED-01389,60026127,IRM GIMBC SITE CH CANNES,3400930056789,Paracétamol Injectable IV 10mg/ml,4057,26,STOCK_CONFORME
MED-01390,60781929,CLINIQUE DE LA COSTIERE,3400930012345,Amoxicilline 1g,8074,19,STOCK_CONFORME
MED-01391,40788788,SSIAD DU CH DE RIEZ,3400930012345,Amoxicilline 1g,2645,27,STOCK_CONFORME
MED-01392,20009486,CAMSP CH SAINT-QUENTIN,3400930012345,Amoxicilline 1g,2312,39,STOCK_CONFORME
MED-01393,70000039,CH DE VALLON PONT D'ARC,3400930056789,Paracétamol Injectable IV 10mg/ml,3853,15,STOCK_CONFORME
MED-01394,50005263,HJ PSY IJ PRAMBULLE BRIANCON,3400930012345,Amoxicilline 1g,2547,29,STOCK_CONFORME
MED-01395,60000478,CENTRE HOSPITALIER DE GRASSE,3400930077777,Morphine Sulfate 10mg,3877,25,STOCK_CONFORME
MED-01396,20000030,EHPAD CH HIRSON,3400930066666,Cefotaxime 1g Poudre Solution,5003,34,STOCK_CONFORME
MED-01397,60780350,CLINIQUE LES HELLENIDES,3400930088888,Propofol Émulsion IV,5336,4,REAPPROVISIONNEMENT_TENDU
MED-01398,10013142,CEGIDD - CH ANNECY GENEVOIS,3400930099999,Insuline Rapide 100 UI/ml,5369,17,STOCK_CONFORME
MED-01399,40006264,HJ CASA SITE MANOSQUE,3400930099999,Insuline Rapide 100 UI/ml,8168,28,STOCK_CONFORME
MED-01400,60793734,SSIAD DE L'HÔPITAL SAINT LAZARE,3400930088888,Propofol Émulsion IV,6662,29,STOCK_CONFORME
MED-01401,60024395,CHU DE NICE ANTENNE SMUR SITE CH,3400930099999,Insuline Rapide 100 UI/ml,4904,20,STOCK_CONFORME
MED-01402,60000478,CENTRE HOSPITALIER DE GRASSE,3400930012345,Amoxicilline 1g,3721,33,STOCK_CONFORME
MED-01403,10786879,CPEF DE BELLEY,3400930012345,Amoxicilline 1g,7870,10,REAPPROVISIONNEMENT_TENDU
MED-01404,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,3400930088888,Propofol Émulsion IV,6363,30,STOCK_CONFORME
MED-01405,10009744,FOYER RESIDENCE ROBERT SCHUMAN,3400930012345,Amoxicilline 1g,2741,42,STOCK_CONFORME
MED-01406,10007300,CLINIQUE AMBULATOIRE CENDANEG,3400930066666,Cefotaxime 1g Poudre Solution,1262,19,STOCK_CONFORME
MED-01407,50002849,IFSI DU CH BRIANÇON,3400930088888,Propofol Émulsion IV,523,9,REAPPROVISIONNEMENT_TENDU
MED-01408,10786085,EHPAD CH PONT DE VAUX,3400930099999,Insuline Rapide 100 UI/ml,4050,12,STOCK_CONFORME
MED-01409,50006105,CH D'EMBRUN SLD,3400930099999,Insuline Rapide 100 UI/ml,5103,3,RUPTURE_AVEREE_CRITIQUE
MED-01410,10011120,EML SCAN/IRM DRS CLINIQUE CONVERT,3400930066666,Cefotaxime 1g Poudre Solution,2284,3,RUPTURE_AVEREE_CRITIQUE
MED-01411,60000494,CH SAINT LAZARE DE TENDE,3400930056789,Paracétamol Injectable IV 10mg/ml,8292,38,STOCK_CONFORME
MED-01412,20014296,EHPAD CH SAINT-QUENTIN,3400930077777,Morphine Sulfate 10mg,4217,16,STOCK_CONFORME
MED-01413,20000030,EHPAD CH HIRSON,3400930088888,Propofol Émulsion IV,7165,15,STOCK_CONFORME
MED-01414,20017455,SANTELYS DIALYSE À DOMICILE CH LAON,3400930077777,Morphine Sulfate 10mg,7476,37,STOCK_CONFORME
MED-01415,40000036,EPS PIERRE GROUES DE BARCELONNETTE,3400930099999,Insuline Rapide 100 UI/ml,6774,10,REAPPROVISIONNEMENT_TENDU
MED-01416,60792934,IFSI/ IFAS CH SAINTE MARIE,3400930088888,Propofol Émulsion IV,1423,39,STOCK_CONFORME
MED-01417,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,6712,3,RUPTURE_AVEREE_CRITIQUE
MED-01418,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,928,23,STOCK_CONFORME
MED-01419,10003598,IFAS CH DU HAUT BUGEY,3400930099999,Insuline Rapide 100 UI/ml,5179,1,RUPTURE_AVEREE_CRITIQUE
MED-01420,20004974,EHPAD CH LE NOUVION-EN-THIÉRACHE,3400930088888,Propofol Émulsion IV,1745,4,REAPPROVISIONNEMENT_TENDU
MED-01421,20009486,CAMSP CH SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,3708,28,STOCK_CONFORME
MED-01422,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,1421,38,STOCK_CONFORME
MED-01423,10000024,CH DE FLEYRIAT,3400930066666,Cefotaxime 1g Poudre Solution,8480,45,STOCK_CONFORME
MED-01424,60788320,CMP ADULTE SECT2 DEL PONTE CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,3074,11,STOCK_CONFORME
MED-01425,30007587,EML IRM - SITE CH DE MOULINS YZEURE,3400930099999,Insuline Rapide 100 UI/ml,6556,18,STOCK_CONFORME
MED-01426,60788577,HJ RAIMBALDI CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,5017,10,REAPPROVISIONNEMENT_TENDU
MED-01427,20004388,CPEF CH SAINT-QUENTIN,3400930077777,Morphine Sulfate 10mg,3077,18,STOCK_CONFORME
MED-01428,60023751,CSAPA CHU DE NICE,3400930056789,Paracétamol Injectable IV 10mg/ml,6532,26,STOCK_CONFORME
MED-01429,70000112,CH LEOPOLD OLLIER,3400930088888,Propofol Émulsion IV,6975,8,REAPPROVISIONNEMENT_TENDU
MED-01430,20009486,CAMSP CH SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,7468,32,STOCK_CONFORME
MED-01431,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,1915,27,STOCK_CONFORME
MED-01432,20004750,EHPAD CH VERVINS,3400930012345,Amoxicilline 1g,7692,1,RUPTURE_AVEREE_CRITIQUE
MED-01433,20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,3400930056789,Paracétamol Injectable IV 10mg/ml,5779,12,STOCK_CONFORME
MED-01434,10784510,EHPAD CH PAYS DE GEX,3400930099999,Insuline Rapide 100 UI/ml,4346,42,STOCK_CONFORME
MED-01435,10789717,USLD CH D'OYONNAX,3400930012345,Amoxicilline 1g,6355,41,STOCK_CONFORME
MED-01436,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,3400930099999,Insuline Rapide 100 UI/ml,4067,12,STOCK_CONFORME
MED-01437,20000030,EHPAD CH HIRSON,3400930012345,Amoxicilline 1g,1583,23,STOCK_CONFORME
MED-01438,20000097,CH LA FÈRE,3400930077777,Morphine Sulfate 10mg,2226,7,REAPPROVISIONNEMENT_TENDU
MED-01439,30009195,CMP ADULTES AINAY LE CHÂTEAU,3400930088888,Propofol Émulsion IV,456,12,STOCK_CONFORME
MED-01440,60024908,HJ ADULTE SECT3 EXTIME CH CANNES,3400930088888,Propofol Émulsion IV,4187,32,STOCK_CONFORME
MED-01441,60790862,CLINIQUE LE CALME,3400930077777,Morphine Sulfate 10mg,7365,11,STOCK_CONFORME
MED-01442,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,3400930088888,Propofol Émulsion IV,1862,2,RUPTURE_AVEREE_CRITIQUE
MED-01443,10011278,CHU TREMPLIN,3400930077777,Morphine Sulfate 10mg,1772,28,STOCK_CONFORME
MED-01444,60007739,IFAS DU CH D'ANTIBES,3400930066666,Cefotaxime 1g Poudre Solution,7129,2,RUPTURE_AVEREE_CRITIQUE
MED-01445,70000013,CH DE PRIVAS ARDECHE,3400930088888,Propofol Émulsion IV,1447,10,REAPPROVISIONNEMENT_TENDU
MED-01446,60011228,CSAPA CH ANTIBES,3400930056789,Paracétamol Injectable IV 10mg/ml,8178,4,REAPPROVISIONNEMENT_TENDU
MED-01447,70000195,CH DE TOURNON SUR RHONE,3400930056789,Paracétamol Injectable IV 10mg/ml,3498,43,STOCK_CONFORME
MED-01448,60780996,CHS SAINTE MARIE,3400930077777,Morphine Sulfate 10mg,655,20,STOCK_CONFORME
MED-01449,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,3749,23,STOCK_CONFORME
MED-01450,10013142,CEGIDD - CH ANNECY GENEVOIS,3400930012345,Amoxicilline 1g,7604,31,STOCK_CONFORME
MED-01451,20012423,SSIAD CH GUISE,3400930056789,Paracétamol Injectable IV 10mg/ml,633,12,STOCK_CONFORME
MED-01452,60780517,POLYCLINIQUE SAINT JEAN,3400930012345,Amoxicilline 1g,6741,31,STOCK_CONFORME
MED-01453,40003212,CAMSP CH DIGNE,3400930099999,Insuline Rapide 100 UI/ml,2805,1,RUPTURE_AVEREE_CRITIQUE
MED-01454,60001625,CENTRE JEAN CHANTON ROQUEBILLIERE,3400930012345,Amoxicilline 1g,6081,1,RUPTURE_AVEREE_CRITIQUE
MED-01455,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,3400930099999,Insuline Rapide 100 UI/ml,903,22,STOCK_CONFORME
MED-01456,20015053,CSAPA - CH DE CHAUNY,3400930012345,Amoxicilline 1g,3678,28,STOCK_CONFORME
MED-01457,50000637,CLINIQUE MONTJOY,3400930077777,Morphine Sulfate 10mg,4133,45,STOCK_CONFORME
MED-01458,60031333,HOP DE JOUR PSYCHIATRIQUE L'ESCALE,3400930099999,Insuline Rapide 100 UI/ml,2308,2,RUPTURE_AVEREE_CRITIQUE
MED-01459,10787893,CMP URGENCES LIAISON CH FLEYRIAT,3400930066666,Cefotaxime 1g Poudre Solution,71,18,STOCK_CONFORME
MED-01460,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,3400930099999,Insuline Rapide 100 UI/ml,3102,10,REAPPROVISIONNEMENT_TENDU
MED-01461,30783583,ULSD CH JACQUES LACARIN VICHY,3400930088888,Propofol Émulsion IV,3015,5,REAPPROVISIONNEMENT_TENDU
MED-01462,10780294,NEPHROCARE CH BELLEY,3400930088888,Propofol Émulsion IV,5985,40,STOCK_CONFORME
MED-01463,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,3400930099999,Insuline Rapide 100 UI/ml,3105,28,STOCK_CONFORME
MED-01464,10000214,CH PUBLIC HAUTEVILLE - UNITE ALBARINE,3400930056789,Paracétamol Injectable IV 10mg/ml,6468,17,STOCK_CONFORME
MED-01465,60780749,CLINIQUE SAINT LUC,3400930077777,Morphine Sulfate 10mg,4133,8,REAPPROVISIONNEMENT_TENDU
MED-01466,40788218,HJ YVES ARNOUX MANOSQUE,3400930056789,Paracétamol Injectable IV 10mg/ml,3606,32,STOCK_CONFORME
MED-01467,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,2272,25,STOCK_CONFORME
MED-01468,30009013,CMP ADULTES CÉRILLY,3400930066666,Cefotaxime 1g Poudre Solution,7426,20,STOCK_CONFORME
MED-01469,50005271,HJ PSY IJ LES ISLES LARAGNE,3400930012345,Amoxicilline 1g,243,40,STOCK_CONFORME
MED-01470,60793932,CENTRE PLANIF GYN OBS CH CANNES,3400930012345,Amoxicilline 1g,3674,39,STOCK_CONFORME
MED-01471,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,3400930012345,Amoxicilline 1g,4400,10,REAPPROVISIONNEMENT_TENDU
MED-01472,20004727,USLD CH CHAUNY,3400930099999,Insuline Rapide 100 UI/ml,7451,30,STOCK_CONFORME
MED-01473,50000330,PSY GEN LE CHABRE LARAGNE,3400930056789,Paracétamol Injectable IV 10mg/ml,5291,45,STOCK_CONFORME
MED-01474,20005088,HJ EPSMD LAON,3400930077777,Morphine Sulfate 10mg,487,19,STOCK_CONFORME
MED-01475,10009314,SSR HOTEL DIEU DE FLEYRIAT,3400930056789,Paracétamol Injectable IV 10mg/ml,8193,31,STOCK_CONFORME
MED-01476,20005476,USLD CH LAON,3400930077777,Morphine Sulfate 10mg,3506,11,STOCK_CONFORME
MED-01477,20014643,CMP CH SAINT-QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,4919,21,STOCK_CONFORME
MED-01478,40788218,HJ YVES ARNOUX MANOSQUE,3400930077777,Morphine Sulfate 10mg,8126,43,STOCK_CONFORME
MED-01479,10786150,EHPAD SITE DU CH DE MEXIMIEUX,3400930099999,Insuline Rapide 100 UI/ml,4525,13,STOCK_CONFORME
MED-01480,60000163,CH SAINT MAUR SAINT ETIENNE TINEE,3400930066666,Cefotaxime 1g Poudre Solution,7173,28,STOCK_CONFORME
MED-01481,30784136,EHPAD DU CH DE BOURBON L'ARCHAMBAULT,3400930012345,Amoxicilline 1g,4031,14,STOCK_CONFORME
MED-01482,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,3400930066666,Cefotaxime 1g Poudre Solution,7926,15,STOCK_CONFORME
MED-01483,60013729,FAM DU CH DE SAINT ETIENNE DE TINEE,3400930066666,Cefotaxime 1g Poudre Solution,5319,9,REAPPROVISIONNEMENT_TENDU
MED-01484,50000132,CH BUECH DURANCE LARAGNE,3400930088888,Propofol Émulsion IV,5661,7,REAPPROVISIONNEMENT_TENDU
MED-01485,60790573,INSTITUT MED BUCCO DENTAIRE RIQUIER,3400930099999,Insuline Rapide 100 UI/ml,3109,23,STOCK_CONFORME
MED-01486,70000021,CH DE JOYEUSE,3400930077777,Morphine Sulfate 10mg,1447,7,REAPPROVISIONNEMENT_TENDU
MED-01487,30009229,CMP ADULTES COSNE D'ALLIER,3400930056789,Paracétamol Injectable IV 10mg/ml,2147,33,STOCK_CONFORME
MED-01488,60792934,IFSI/ IFAS CH SAINTE MARIE,3400930088888,Propofol Émulsion IV,1936,40,STOCK_CONFORME
MED-01489,60790094,CAMSP CH ANTIBES,3400930077777,Morphine Sulfate 10mg,4957,16,STOCK_CONFORME
MED-01490,20018271,CHU L'ESCAL'YPSO COALLIA SOISSONS,3400930099999,Insuline Rapide 100 UI/ml,5680,30,STOCK_CONFORME
MED-01491,70000021,CH DE JOYEUSE,3400930056789,Paracétamol Injectable IV 10mg/ml,6137,14,STOCK_CONFORME
MED-01492,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,3400930077777,Morphine Sulfate 10mg,2318,34,STOCK_CONFORME
MED-01493,10780195,CLINIQUE CONVERT,3400930088888,Propofol Émulsion IV,2235,23,STOCK_CONFORME
MED-01494,30785042,HOPITAL DE JOUR VICHY-OUEST,3400930088888,Propofol Émulsion IV,4985,38,STOCK_CONFORME
MED-01495,60016508,CENTRE DE FORMATION DU CHU DE NICE,3400930088888,Propofol Émulsion IV,3057,37,STOCK_CONFORME
MED-01496,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,2496,17,STOCK_CONFORME
MED-01497,60793981,CH PLANIFICATION GYN OBS DE GRASSE,3400930056789,Paracétamol Injectable IV 10mg/ml,5552,31,STOCK_CONFORME
MED-01498,20018495,SCANNER CLINIQUE ST CLAUDE,3400930056789,Paracétamol Injectable IV 10mg/ml,1745,27,STOCK_CONFORME
MED-01499,20017455,SANTELYS DIALYSE À DOMICILE CH LAON,3400930066666,Cefotaxime 1g Poudre Solution,6581,32,STOCK_CONFORME
MED-01500,20014627,CATTP CH SAINT-QUENTIN VOLTAIRE,3400930088888,Propofol Émulsion IV,7248,34,STOCK_CONFORME
MED-01501,40000069,CHI MANOSQUE SITE FORCALQUIER,3400930077777,Morphine Sulfate 10mg,6221,13,STOCK_CONFORME
MED-01502,70005202,IFSI-IFAS CH ARDÈCHE NORD,3400930099999,Insuline Rapide 100 UI/ml,2558,4,REAPPROVISIONNEMENT_TENDU
MED-01503,50000223,CENTRE HOSPITALIER AIGUILLES QUEYRAS,3400930099999,Insuline Rapide 100 UI/ml,2464,13,STOCK_CONFORME
MED-01504,60793775,CHU DE NICE SLD DE L'HOPITAL DE CIMIEZ,3400930077777,Morphine Sulfate 10mg,6886,26,STOCK_CONFORME
MED-01505,20008173,CAMSP CH LAON,3400930088888,Propofol Émulsion IV,2176,24,STOCK_CONFORME
MED-01506,60793932,CENTRE PLANIF GYN OBS CH CANNES,3400930056789,Paracétamol Injectable IV 10mg/ml,7584,16,STOCK_CONFORME
MED-01507,30780548,POLYCLINIQUE LA PERGOLA,3400930012345,Amoxicilline 1g,4798,39,STOCK_CONFORME
MED-01508,20006664,CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,6841,29,STOCK_CONFORME
MED-01509,60024890,HJ ADULTE SECT2 BOSQUETS CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,2466,4,REAPPROVISIONNEMENT_TENDU
MED-01510,20017455,SANTELYS DIALYSE À DOMICILE CH LAON,3400930012345,Amoxicilline 1g,8264,15,STOCK_CONFORME
MED-01511,10012680,CHU FAST HÔTEL,3400930066666,Cefotaxime 1g Poudre Solution,398,23,STOCK_CONFORME
MED-01512,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,883,21,STOCK_CONFORME
MED-01513,20000360,CLINIQUE COURLANCY SOISSONS,3400930066666,Cefotaxime 1g Poudre Solution,7127,32,STOCK_CONFORME
MED-01514,20018305,CHU AEP HIRSON,3400930012345,Amoxicilline 1g,7604,38,STOCK_CONFORME
MED-01515,20014502,URCA EPSMD AISNE,3400930066666,Cefotaxime 1g Poudre Solution,6139,5,REAPPROVISIONNEMENT_TENDU
MED-01516,10003549,ECOLE SANITAIRE DU CH FLEYRIAT,3400930088888,Propofol Émulsion IV,6453,27,STOCK_CONFORME
MED-01517,70000203,CH DE SAINT FELICIEN,3400930088888,Propofol Émulsion IV,1902,5,REAPPROVISIONNEMENT_TENDU
MED-01518,20000519,CH SOISSONS,3400930099999,Insuline Rapide 100 UI/ml,2034,44,STOCK_CONFORME
MED-01519,60024908,HJ ADULTE SECT3 EXTIME CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,6538,8,REAPPROVISIONNEMENT_TENDU
