id_planning,id_finess_etablissement,nom_etablissement,categorie_personnel,effectif_present,effectif_requis_h24,taux_absenteisme_pct,nombre_heures_supplementaires_semaine,statut_garde
PLN-01184,50005701,SLD CH BUECH DURANCE LARAGNE,Aides-Soignants,38,40,5.0,17.5,GARDE_CONFORME
PLN-01185,60788742,CSAPA PREVADD ET CONSULT CH CANNES,Anesthésistes Réanimateurs,25,31,19.4,16.8,GARDE_CONFORME
PLN-01186,10002251,HDJ ADULTES CHATILLON,Infirmiers IDE,40,44,9.1,9.6,GARDE_CONFORME
PLN-01187,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,Médecins Urgentistes,39,42,7.1,7.3,GARDE_CONFORME
PLN-01188,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,Aides-Soignants,12,13,7.7,15.8,GARDE_CONFORME
PLN-01189,60023645,LBM BIOESTEREL SITE GRASSE CLINIQUE PA,Aides-Soignants,23,36,36.1,22.4,SOUS_EFFECTIF_SEVERE
PLN-01190,10000131,CHI AIN VAL DE SAONE - THOISSEY,Aides-Soignants,20,32,37.5,17.4,SOUS_EFFECTIF_SEVERE
PLN-01191,20003919,HJ EPSMD ÉTAMPES-SUR-MARNE,Aides-Soignants,13,16,18.8,17.2,GARDE_CONFORME
PLN-01192,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,Aides-Soignants,6,11,45.5,13.5,SOUS_EFFECTIF_SEVERE
PLN-01193,60011228,CSAPA CH ANTIBES,Anesthésistes Réanimateurs,17,20,15.0,20.5,GARDE_CONFORME
PLN-01194,40780389,CLINIQUE JEAN GIONO,Anesthésistes Réanimateurs,37,45,17.8,21.2,GARDE_CONFORME
PLN-01195,60780442,CLINIQUE SAINT FRANCOIS,Médecins Urgentistes,15,24,37.5,12.0,SOUS_EFFECTIF_SEVERE
PLN-01196,20003877,SSR CH LAON,Médecins Urgentistes,16,24,33.3,12.6,SOUS_EFFECTIF_SEVERE
PLN-01197,20000154,HJ EPSMD SAINT-QUENTIN,Médecins Urgentistes,9,10,10.0,7.2,GARDE_CONFORME
PLN-01198,40005266,IRM GIE IRM 04 SITE CH DIGNE,Anesthésistes Réanimateurs,27,44,38.6,5.5,SOUS_EFFECTIF_SEVERE
PLN-01199,20003877,SSR CH LAON,Anesthésistes Réanimateurs,33,40,17.5,20.9,GARDE_CONFORME
PLN-01200,60033172,CHU CCAS NICE EL NOUZAH,Anesthésistes Réanimateurs,4,8,50.0,19.4,SOUS_EFFECTIF_SEVERE
PLN-01201,30780589,CHS D'YZEURE,Aides-Soignants,16,20,20.0,14.1,GARDE_CONFORME
PLN-01202,10011120,EML SCAN/IRM DRS CLINIQUE CONVERT,Infirmiers IDE,29,31,6.5,11.2,GARDE_CONFORME
PLN-01203,10786085,EHPAD CH PONT DE VAUX,Anesthésistes Réanimateurs,27,39,30.8,5.5,SOUS_EFFECTIF_SEVERE
PLN-01204,10007508,CHU BIBIANE BELL,Aides-Soignants,30,38,21.1,14.3,SOUS_EFFECTIF_SEVERE
PLN-01205,10000081,CH DU PAYS DE GEX,Aides-Soignants,19,21,9.5,13.5,GARDE_CONFORME
PLN-01206,10780013,EHPAD DE DIVONNE DU CH DU PAYS DE GEX,Infirmiers IDE,22,32,31.2,20.3,SOUS_EFFECTIF_SEVERE
PLN-01207,10007300,CLINIQUE AMBULATOIRE CENDANEG,Infirmiers IDE,24,29,17.2,7.0,GARDE_CONFORME
PLN-01208,10780294,NEPHROCARE CH BELLEY,Médecins Urgentistes,9,14,35.7,18.7,SOUS_EFFECTIF_SEVERE
PLN-01209,60781929,CLINIQUE DE LA COSTIERE,Anesthésistes Réanimateurs,16,19,15.8,7.7,GARDE_CONFORME
PLN-01210,10009744,FOYER RESIDENCE ROBERT SCHUMAN,Infirmiers IDE,16,22,27.3,16.4,SOUS_EFFECTIF_SEVERE
PLN-01211,60007788,CENTRE DE FORMATION DU CH DE MENTON,Aides-Soignants,41,44,6.8,20.4,GARDE_CONFORME
PLN-01212,20009213,SSIAD CH LA FÈRE,Médecins Urgentistes,21,32,34.4,17.3,SOUS_EFFECTIF_SEVERE
PLN-01213,20012845,HJ EPSMD CROUY,Médecins Urgentistes,23,32,28.1,12.1,SOUS_EFFECTIF_SEVERE
PLN-01214,10000107,CH DE PONT DE VAUX,Anesthésistes Réanimateurs,8,13,38.5,22.0,SOUS_EFFECTIF_SEVERE
PLN-01215,10000081,CH DU PAYS DE GEX,Aides-Soignants,23,27,14.8,8.9,GARDE_CONFORME
PLN-01216,50000132,CH BUECH DURANCE LARAGNE,Médecins Urgentistes,44,44,0.0,15.0,GARDE_CONFORME
PLN-01217,60789195,CHU DE NICE HOPITAL DE L'ARCHET,Anesthésistes Réanimateurs,7,13,46.2,8.2,SOUS_EFFECTIF_SEVERE
PLN-01218,20016366,SMUR CH SAINT-QUENTIN GUISE,Infirmiers IDE,40,42,4.8,16.5,GARDE_CONFORME
PLN-01219,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,Anesthésistes Réanimateurs,31,43,27.9,10.9,SOUS_EFFECTIF_SEVERE
PLN-01220,60007788,CENTRE DE FORMATION DU CH DE MENTON,Infirmiers IDE,28,35,20.0,22.1,GARDE_CONFORME
PLN-01221,20003919,HJ EPSMD ÉTAMPES-SUR-MARNE,Médecins Urgentistes,41,43,4.7,17.2,GARDE_CONFORME
PLN-01222,40788788,SSIAD DU CH DE RIEZ,Médecins Urgentistes,32,39,17.9,21.0,GARDE_CONFORME
PLN-01223,30009005,CATTP DU CH DAINAY LE CHATEAU,Infirmiers IDE,28,28,0.0,18.5,GARDE_CONFORME
PLN-01224,30000079,CH DE MONTLUCON,Anesthésistes Réanimateurs,25,25,0.0,16.5,GARDE_CONFORME
PLN-01225,60014479,EAM L'HELIANTHE CH DE PUGET THENIERS,Infirmiers IDE,14,16,12.5,12.4,GARDE_CONFORME
PLN-01226,60031382,EMSP CHU DE NICE,Infirmiers IDE,26,28,7.1,15.9,GARDE_CONFORME
PLN-01227,20004388,CPEF CH SAINT-QUENTIN,Aides-Soignants,21,36,41.7,15.2,SOUS_EFFECTIF_SEVERE
PLN-01228,30780548,POLYCLINIQUE LA PERGOLA,Anesthésistes Réanimateurs,16,17,5.9,14.3,GARDE_CONFORME
PLN-01229,30780548,POLYCLINIQUE LA PERGOLA,Infirmiers IDE,38,40,5.0,9.1,GARDE_CONFORME
PLN-01230,60022894,EHPAD ISOLA BELLA CH CANNES,Aides-Soignants,25,42,40.5,9.8,SOUS_EFFECTIF_SEVERE
PLN-01231,20018909,CLIC CH LA FERE,Médecins Urgentistes,29,40,27.5,14.8,SOUS_EFFECTIF_SEVERE
PLN-01232,50000488,CLINIQUE DU SOUFFLE LES ACACIAS,Infirmiers IDE,5,9,44.4,7.5,SOUS_EFFECTIF_SEVERE
PLN-01233,20006151,HJ EPSMD LA FÈRE,Infirmiers IDE,21,21,0.0,13.2,GARDE_CONFORME
PLN-01234,60024940,HJ ATELIER THERAPEUTIQUE AGRICOLE,Infirmiers IDE,17,21,19.0,16.4,GARDE_CONFORME
PLN-01235,60000411,CH DU PAYS DE LA ROUDOULE PUGET,Aides-Soignants,23,29,20.7,8.5,SOUS_EFFECTIF_SEVERE
PLN-01236,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,Médecins Urgentistes,7,10,30.0,6.4,SOUS_EFFECTIF_SEVERE
PLN-01237,20006151,HJ EPSMD LA FÈRE,Aides-Soignants,28,37,24.3,4.7,SOUS_EFFECTIF_SEVERE
PLN-01238,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,Médecins Urgentistes,22,27,18.5,4.7,GARDE_CONFORME
PLN-01239,20004750,EHPAD CH VERVINS,Aides-Soignants,7,12,41.7,11.8,SOUS_EFFECTIF_SEVERE
PLN-01240,20002051,FOYER THÉRAPEUTIQUE EPSM AISNE,Infirmiers IDE,25,37,32.4,14.4,SOUS_EFFECTIF_SEVERE
PLN-01241,60780517,POLYCLINIQUE SAINT JEAN,Médecins Urgentistes,32,35,8.6,12.9,GARDE_CONFORME
PLN-01242,60788320,CMP ADULTE SECT2 DEL PONTE CH CANNES,Médecins Urgentistes,8,9,11.1,12.1,GARDE_CONFORME
PLN-01243,60781374,INSTITUT POLYCLINIQUE DE CANNES,Aides-Soignants,23,30,23.3,16.5,SOUS_EFFECTIF_SEVERE
PLN-01244,60000304,CENTRE HOSPITALIER DE BREIL SUR ROYA,Aides-Soignants,8,9,11.1,4.9,GARDE_CONFORME
PLN-01245,10013142,CEGIDD - CH ANNECY GENEVOIS,Aides-Soignants,28,40,30.0,20.3,SOUS_EFFECTIF_SEVERE
PLN-01246,20000394,CH LAON,Infirmiers IDE,12,21,42.9,12.3,SOUS_EFFECTIF_SEVERE
PLN-01247,20009486,CAMSP CH SAINT-QUENTIN,Médecins Urgentistes,9,12,25.0,18.2,SOUS_EFFECTIF_SEVERE
PLN-01248,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,Anesthésistes Réanimateurs,10,15,33.3,4.9,SOUS_EFFECTIF_SEVERE
PLN-01249,10786150,EHPAD SITE DU CH DE MEXIMIEUX,Médecins Urgentistes,25,34,26.5,16.7,SOUS_EFFECTIF_SEVERE
PLN-01250,20019311,CH SOISSONS,Aides-Soignants,23,31,25.8,22.1,SOUS_EFFECTIF_SEVERE
PLN-01251,10000099,CH DE MEXIMIEUX,Infirmiers IDE,15,16,6.2,17.3,GARDE_CONFORME
PLN-01252,70000203,CH DE SAINT FELICIEN,Aides-Soignants,38,43,11.6,13.1,GARDE_CONFORME
PLN-01253,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,Aides-Soignants,24,31,22.6,16.4,SOUS_EFFECTIF_SEVERE
PLN-01254,30009203,CMP ADULTES VALIGNY/LURCY,Aides-Soignants,35,45,22.2,5.0,SOUS_EFFECTIF_SEVERE
PLN-01255,60788742,CSAPA PREVADD ET CONSULT CH CANNES,Anesthésistes Réanimateurs,17,20,15.0,18.0,GARDE_CONFORME
PLN-01256,70000070,CH DU CHEYLARD,Médecins Urgentistes,23,34,32.4,9.6,SOUS_EFFECTIF_SEVERE
PLN-01257,60788262,HJ CHU NICE,Infirmiers IDE,32,37,13.5,10.6,GARDE_CONFORME
PLN-01258,60792728,EHPAD DU CH SAINT MAUR,Aides-Soignants,6,9,33.3,19.3,SOUS_EFFECTIF_SEVERE
PLN-01259,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,Aides-Soignants,9,10,10.0,17.8,GARDE_CONFORME
PLN-01260,10780195,CLINIQUE CONVERT,Médecins Urgentistes,39,39,0.0,9.2,GARDE_CONFORME
PLN-01261,60014529,EAM L'EOLIENNE DU CH DE BREIL,Aides-Soignants,12,12,0.0,16.8,GARDE_CONFORME
PLN-01262,10009744,FOYER RESIDENCE ROBERT SCHUMAN,Anesthésistes Réanimateurs,16,16,0.0,13.9,GARDE_CONFORME
PLN-01263,60780442,CLINIQUE SAINT FRANCOIS,Anesthésistes Réanimateurs,8,10,20.0,18.3,GARDE_CONFORME
PLN-01264,60780558,CLINIQUE FSEF VENCE,Anesthésistes Réanimateurs,18,19,5.3,13.2,GARDE_CONFORME
PLN-01265,30784136,EHPAD DU CH DE BOURBON L'ARCHAMBAULT,Aides-Soignants,13,21,38.1,21.5,SOUS_EFFECTIF_SEVERE
PLN-01266,20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,Infirmiers IDE,15,22,31.8,6.3,SOUS_EFFECTIF_SEVERE
PLN-01267,20005476,USLD CH LAON,Médecins Urgentistes,14,17,17.6,19.4,GARDE_CONFORME
PLN-01268,20018339,CHU ARILE SOISSONS,Médecins Urgentistes,5,9,44.4,20.9,SOUS_EFFECTIF_SEVERE
PLN-01269,20004594,CENTRE DE FORMATION CH SOISSONS,Médecins Urgentistes,22,37,40.5,11.9,SOUS_EFFECTIF_SEVERE
PLN-01270,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,Médecins Urgentistes,32,40,20.0,9.8,GARDE_CONFORME
PLN-01271,60780756,POLYCLINIQUE SANTA MARIA,Infirmiers IDE,9,11,18.2,20.7,GARDE_CONFORME
PLN-01272,20012423,SSIAD CH GUISE,Médecins Urgentistes,16,27,40.7,9.7,SOUS_EFFECTIF_SEVERE
PLN-01273,20008173,CAMSP CH LAON,Médecins Urgentistes,9,16,43.8,4.4,SOUS_EFFECTIF_SEVERE
PLN-01274,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,Anesthésistes Réanimateurs,32,38,15.8,21.1,GARDE_CONFORME
PLN-01275,60791746,CLINIQUE DE L'ESTAGNOL,Anesthésistes Réanimateurs,20,29,31.0,21.1,SOUS_EFFECTIF_SEVERE
PLN-01276,20009882,SSIAD CH CHÂTEAU-THIERRY,Aides-Soignants,11,17,35.3,21.5,SOUS_EFFECTIF_SEVERE
PLN-01277,10000032,CH BUGEY SUD,Anesthésistes Réanimateurs,15,21,28.6,5.7,SOUS_EFFECTIF_SEVERE
PLN-01278,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,Anesthésistes Réanimateurs,13,18,27.8,19.9,SOUS_EFFECTIF_SEVERE
PLN-01279,50006014,SSIAD DU CH D'AIGUILLES,Infirmiers IDE,27,36,25.0,22.0,SOUS_EFFECTIF_SEVERE
PLN-01280,20018271,CHU L'ESCAL'YPSO COALLIA SOISSONS,Aides-Soignants,10,16,37.5,10.2,SOUS_EFFECTIF_SEVERE
PLN-01281,60788262,HJ CHU NICE,Anesthésistes Réanimateurs,23,24,4.2,16.1,GARDE_CONFORME
PLN-01282,30000012,CH DE NERIS LES BAINS,Anesthésistes Réanimateurs,19,33,42.4,18.3,SOUS_EFFECTIF_SEVERE
PLN-01283,20000535,CH CHAUNY,Médecins Urgentistes,23,26,11.5,5.4,GARDE_CONFORME
PLN-01284,10005239,CH DU HAUT BUGEY - GEOVREISSET,Infirmiers IDE,25,29,13.8,13.3,GARDE_CONFORME
PLN-01285,50009182,CHI DES ALPES DU SUD,Aides-Soignants,26,31,16.1,15.3,GARDE_CONFORME
PLN-01286,10009314,SSR HOTEL DIEU DE FLEYRIAT,Aides-Soignants,30,44,31.8,11.3,SOUS_EFFECTIF_SEVERE
PLN-01287,10007599,CHU ADSEA 01,Infirmiers IDE,21,29,27.6,5.8,SOUS_EFFECTIF_SEVERE
PLN-01288,20016184,CHU FVV COALLIA SOISSONS,Aides-Soignants,7,12,41.7,7.7,SOUS_EFFECTIF_SEVERE
PLN-01289,20000030,EHPAD CH HIRSON,Aides-Soignants,36,38,5.3,13.2,GARDE_CONFORME
PLN-01290,10787893,CMP URGENCES LIAISON CH FLEYRIAT,Anesthésistes Réanimateurs,24,34,29.4,5.8,SOUS_EFFECTIF_SEVERE
PLN-01291,60793775,CHU DE NICE SLD DE L'HOPITAL DE CIMIEZ,Aides-Soignants,26,30,13.3,7.3,GARDE_CONFORME
PLN-01292,30784136,EHPAD DU CH DE BOURBON L'ARCHAMBAULT,Infirmiers IDE,7,9,22.2,6.1,SOUS_EFFECTIF_SEVERE
PLN-01293,30009005,CATTP DU CH DAINAY LE CHATEAU,Anesthésistes Réanimateurs,13,16,18.8,4.4,GARDE_CONFORME
PLN-01294,20003877,SSR CH LAON,Aides-Soignants,21,24,12.5,9.2,GARDE_CONFORME
PLN-01295,60780749,CLINIQUE SAINT LUC,Aides-Soignants,29,31,6.5,13.3,GARDE_CONFORME
PLN-01296,60024932,HJ DU CONGRES CHS SAINTE MARIE,Médecins Urgentistes,19,27,29.6,17.9,SOUS_EFFECTIF_SEVERE
PLN-01297,10010171,CLINIQUE DE CHATILLON,Médecins Urgentistes,10,15,33.3,14.8,SOUS_EFFECTIF_SEVERE
PLN-01298,10011575,GIE IMAG MED HB - SITE CH HAUT BUGEY,Aides-Soignants,34,44,22.7,20.8,SOUS_EFFECTIF_SEVERE
PLN-01299,20014627,CATTP CH SAINT-QUENTIN VOLTAIRE,Aides-Soignants,9,15,40.0,7.2,SOUS_EFFECTIF_SEVERE
PLN-01300,60026127,IRM GIMBC SITE CH CANNES,Anesthésistes Réanimateurs,39,42,7.1,19.8,GARDE_CONFORME
PLN-01301,60011228,CSAPA CH ANTIBES,Anesthésistes Réanimateurs,13,19,31.6,16.3,SOUS_EFFECTIF_SEVERE
PLN-01302,20000030,EHPAD CH HIRSON,Aides-Soignants,19,25,24.0,16.8,SOUS_EFFECTIF_SEVERE
PLN-01303,20004701,EHPAD CH LA FÈRE,Infirmiers IDE,9,12,25.0,6.7,SOUS_EFFECTIF_SEVERE
PLN-01304,60026127,IRM GIMBC SITE CH CANNES,Infirmiers IDE,4,8,50.0,7.4,SOUS_EFFECTIF_SEVERE
PLN-01305,20009577,SSIAD CH LE NOUVION-EN-THIÉRACHE,Infirmiers IDE,4,8,50.0,20.4,SOUS_EFFECTIF_SEVERE
PLN-01306,70000047,CH DE VILLENEUVE DE BERG,Anesthésistes Réanimateurs,11,12,8.3,5.1,GARDE_CONFORME
PLN-01307,20015053,CSAPA - CH DE CHAUNY,Médecins Urgentistes,12,14,14.3,6.0,GARDE_CONFORME
PLN-01308,60021094,CLINIQUE VILLA ROMAINE,Anesthésistes Réanimateurs,24,35,31.4,14.8,SOUS_EFFECTIF_SEVERE
PLN-01309,30009005,CATTP DU CH DAINAY LE CHATEAU,Médecins Urgentistes,11,14,21.4,10.1,SOUS_EFFECTIF_SEVERE
PLN-01310,40000119,EPS LUMIERE DE RIEZ,Médecins Urgentistes,29,45,35.6,13.0,SOUS_EFFECTIF_SEVERE
PLN-01311,30000079,CH DE MONTLUCON,Médecins Urgentistes,10,11,9.1,10.6,GARDE_CONFORME
PLN-01312,30783583,ULSD CH JACQUES LACARIN VICHY,Médecins Urgentistes,25,33,24.2,9.2,SOUS_EFFECTIF_SEVERE
PLN-01313,60781374,INSTITUT POLYCLINIQUE DE CANNES,Infirmiers IDE,13,15,13.3,19.0,GARDE_CONFORME
PLN-01314,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,Médecins Urgentistes,10,13,23.1,9.1,SOUS_EFFECTIF_SEVERE
PLN-01315,20012845,HJ EPSMD CROUY,Médecins Urgentistes,7,10,30.0,22.5,SOUS_EFFECTIF_SEVERE
PLN-01316,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,Anesthésistes Réanimateurs,27,40,32.5,5.6,SOUS_EFFECTIF_SEVERE
PLN-01317,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,Aides-Soignants,41,45,8.9,5.4,GARDE_CONFORME
PLN-01318,30009237,CMP ADULTES LURCY-LÉVIS,Aides-Soignants,16,16,0.0,21.6,GARDE_CONFORME
PLN-01319,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,Médecins Urgentistes,29,37,21.6,15.1,SOUS_EFFECTIF_SEVERE
PLN-01320,20009809,RADIO CH SOISSONS / INSTITUT GODINOT,Anesthésistes Réanimateurs,34,34,0.0,14.1,GARDE_CONFORME
PLN-01321,70000062,CH DE BOURG SAINT ANDEOL,Infirmiers IDE,27,30,10.0,5.5,GARDE_CONFORME
PLN-01322,60789245,CHU DE NICE HOP ANNEXE DE CANTARON,Aides-Soignants,33,38,13.2,21.8,GARDE_CONFORME
PLN-01323,20000105,CH LE NOUVION-EN-THIÉRACHE,Aides-Soignants,9,12,25.0,12.8,SOUS_EFFECTIF_SEVERE
PLN-01324,30007835,MAISON COMMUNAUTAIRE,Infirmiers IDE,8,14,42.9,9.6,SOUS_EFFECTIF_SEVERE
PLN-01325,60033172,CHU CCAS NICE EL NOUZAH,Infirmiers IDE,28,41,31.7,9.2,SOUS_EFFECTIF_SEVERE
PLN-01326,70004957,CSAPA CH ARDECHE MERIDIONALE,Médecins Urgentistes,31,44,29.5,17.4,SOUS_EFFECTIF_SEVERE
PLN-01327,20007183,CENTRE BORROMEE EPSM AISNE,Anesthésistes Réanimateurs,14,16,12.5,6.5,GARDE_CONFORME
PLN-01328,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,Infirmiers IDE,9,9,0.0,9.6,GARDE_CONFORME
PLN-01329,70000179,CH ARDECHE NORD,Aides-Soignants,27,29,6.9,16.9,GARDE_CONFORME
PLN-01330,60000478,CENTRE HOSPITALIER DE GRASSE,Aides-Soignants,20,28,28.6,11.2,SOUS_EFFECTIF_SEVERE
PLN-01331,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,Infirmiers IDE,18,30,40.0,16.8,SOUS_EFFECTIF_SEVERE
PLN-01332,70000195,CH DE TOURNON SUR RHONE,Aides-Soignants,23,33,30.3,11.9,SOUS_EFFECTIF_SEVERE
PLN-01333,20008173,CAMSP CH LAON,Aides-Soignants,12,14,14.3,18.9,GARDE_CONFORME
PLN-01334,20016366,SMUR CH SAINT-QUENTIN GUISE,Anesthésistes Réanimateurs,13,14,7.1,19.8,GARDE_CONFORME
PLN-01335,60032604,PSY INF JUV HJ CH ANTIBES,Anesthésistes Réanimateurs,26,41,36.6,19.0,SOUS_EFFECTIF_SEVERE
PLN-01336,60789195,CHU DE NICE HOPITAL DE L'ARCHET,Anesthésistes Réanimateurs,22,38,42.1,13.3,SOUS_EFFECTIF_SEVERE
PLN-01337,20012845,HJ EPSMD CROUY,Anesthésistes Réanimateurs,24,40,40.0,21.4,SOUS_EFFECTIF_SEVERE
PLN-01338,60788791,CMP CATTP IJ LA PARENTHESE CH CANNES,Médecins Urgentistes,23,27,14.8,11.5,GARDE_CONFORME
PLN-01339,70000039,CH DE VALLON PONT D'ARC,Infirmiers IDE,19,23,17.4,6.5,GARDE_CONFORME
PLN-01340,40000119,EPS LUMIERE DE RIEZ,Médecins Urgentistes,22,37,40.5,8.1,SOUS_EFFECTIF_SEVERE
PLN-01341,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,Médecins Urgentistes,12,20,40.0,10.4,SOUS_EFFECTIF_SEVERE
PLN-01342,10003598,IFAS CH DU HAUT BUGEY,Anesthésistes Réanimateurs,20,30,33.3,5.9,SOUS_EFFECTIF_SEVERE
PLN-01343,20009874,USLD CH SAINT-QUENTIN,Infirmiers IDE,9,12,25.0,11.8,SOUS_EFFECTIF_SEVERE
PLN-01344,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,Aides-Soignants,17,18,5.6,14.1,GARDE_CONFORME
PLN-01345,60781374,INSTITUT POLYCLINIQUE DE CANNES,Infirmiers IDE,8,13,38.5,17.0,SOUS_EFFECTIF_SEVERE
PLN-01346,60000411,CH DU PAYS DE LA ROUDOULE PUGET,Anesthésistes Réanimateurs,27,39,30.8,17.1,SOUS_EFFECTIF_SEVERE
PLN-01347,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,Médecins Urgentistes,20,30,33.3,18.8,SOUS_EFFECTIF_SEVERE
PLN-01348,60780590,CLINIQUE DU PALAIS,Médecins Urgentistes,36,40,10.0,9.3,GARDE_CONFORME
PLN-01349,30785901,SSIAD DU CH DE BOURBON L'ARCHAMBAULT,Anesthésistes Réanimateurs,15,16,6.2,10.3,GARDE_CONFORME
PLN-01350,60790631,CH LA PALMOSA SLD DE MENTON,Anesthésistes Réanimateurs,12,14,14.3,17.3,GARDE_CONFORME
PLN-01351,20004677,USLD CH SOISSONS,Infirmiers IDE,8,8,0.0,10.1,GARDE_CONFORME
PLN-01352,10000032,CH BUGEY SUD,Médecins Urgentistes,13,15,13.3,11.3,GARDE_CONFORME
PLN-01353,10008217,HDJ ADULTES BOURG-EN-BRESSE,Anesthésistes Réanimateurs,22,25,12.0,11.9,GARDE_CONFORME
PLN-01354,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,Aides-Soignants,29,43,32.6,4.3,SOUS_EFFECTIF_SEVERE
PLN-01355,20017448,SANTELYS DIALYSE À DOM CH ST QUENTIN,Anesthésistes Réanimateurs,19,28,32.1,16.7,SOUS_EFFECTIF_SEVERE
PLN-01356,10000214,CH PUBLIC HAUTEVILLE - UNITE ALBARINE,Anesthésistes Réanimateurs,28,34,17.6,9.4,GARDE_CONFORME
PLN-01357,10011278,CHU TREMPLIN,Infirmiers IDE,37,44,15.9,18.7,GARDE_CONFORME
PLN-01358,20014627,CATTP CH SAINT-QUENTIN VOLTAIRE,Médecins Urgentistes,10,18,44.4,4.1,SOUS_EFFECTIF_SEVERE
PLN-01359,60023231,GCS CHU NICE CTRE LACASSAGNE ET SIEGE,Anesthésistes Réanimateurs,8,11,27.3,5.6,SOUS_EFFECTIF_SEVERE
PLN-01360,60790094,CAMSP CH ANTIBES,Anesthésistes Réanimateurs,41,41,0.0,10.1,GARDE_CONFORME
PLN-01361,50000256,CENTRE HOSPITALIER D'EMBRUN,Médecins Urgentistes,27,35,22.9,13.7,SOUS_EFFECTIF_SEVERE
PLN-01362,10784510,EHPAD CH PAYS DE GEX,Aides-Soignants,22,28,21.4,5.9,SOUS_EFFECTIF_SEVERE
PLN-01363,50008697,HJ PSY IJ LA DOUCETTE GAP,Aides-Soignants,17,23,26.1,14.6,SOUS_EFFECTIF_SEVERE
PLN-01364,20009007,USLD CH GUISE,Anesthésistes Réanimateurs,31,37,16.2,9.3,GARDE_CONFORME
PLN-01365,20014296,EHPAD CH SAINT-QUENTIN,Anesthésistes Réanimateurs,18,29,37.9,13.6,SOUS_EFFECTIF_SEVERE
PLN-01366,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,Aides-Soignants,11,15,26.7,13.3,SOUS_EFFECTIF_SEVERE
PLN-01367,10007904,HDJ ADULTES MONTLUEL,Médecins Urgentistes,24,36,33.3,14.6,SOUS_EFFECTIF_SEVERE
PLN-01368,40788788,SSIAD DU CH DE RIEZ,Anesthésistes Réanimateurs,25,31,19.4,8.8,GARDE_CONFORME
PLN-01369,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,Anesthésistes Réanimateurs,23,27,14.8,18.1,GARDE_CONFORME
PLN-01370,60004918,CHU DE NICE USLD DE TENDE,Aides-Soignants,30,39,23.1,8.0,SOUS_EFFECTIF_SEVERE
PLN-01371,10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,Infirmiers IDE,14,15,6.7,4.3,GARDE_CONFORME
PLN-01372,20004719,EHPAD CH GUISE,Aides-Soignants,16,26,38.5,14.5,SOUS_EFFECTIF_SEVERE
PLN-01373,50005701,SLD CH BUECH DURANCE LARAGNE,Médecins Urgentistes,10,15,33.3,11.2,SOUS_EFFECTIF_SEVERE
PLN-01374,20000535,CH CHAUNY,Médecins Urgentistes,10,11,9.1,20.1,GARDE_CONFORME
PLN-01375,10000131,CHI AIN VAL DE SAONE - THOISSEY,Anesthésistes Réanimateurs,19,28,32.1,21.5,SOUS_EFFECTIF_SEVERE
PLN-01376,50005958,CH DE BRIANCON SLD,Anesthésistes Réanimateurs,8,10,20.0,21.1,GARDE_CONFORME
PLN-01377,20000360,CLINIQUE COURLANCY SOISSONS,Médecins Urgentistes,18,31,41.9,19.0,SOUS_EFFECTIF_SEVERE
PLN-01378,30009013,CMP ADULTES CÉRILLY,Infirmiers IDE,44,45,2.2,4.6,GARDE_CONFORME
PLN-01379,10786010,EHPAD CH BUGEY SUD,Infirmiers IDE,7,12,41.7,21.7,SOUS_EFFECTIF_SEVERE
PLN-01380,10786879,CPEF DE BELLEY,Aides-Soignants,25,39,35.9,12.6,SOUS_EFFECTIF_SEVERE
PLN-01381,70005202,IFSI-IFAS CH ARDÈCHE NORD,Médecins Urgentistes,28,39,28.2,16.5,SOUS_EFFECTIF_SEVERE
PLN-01382,30785042,HOPITAL DE JOUR VICHY-OUEST,Médecins Urgentistes,12,20,40.0,13.3,SOUS_EFFECTIF_SEVERE
PLN-01383,10005239,CH DU HAUT BUGEY - GEOVREISSET,Aides-Soignants,31,32,3.1,10.9,GARDE_CONFORME
